,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13
0,10,167,1,5.572233333333338,3.0,25.179356624028344,3.0,4.123105625617661,7.0710678118654755,7.0710678118654755,6.082762530298219,16.1245154965971,12.041594578792296,10.5,12.0,9.0,4.5,5.5,1.5,2.5,3.0,3.0,3.0,8.0,10.0,9.055385138137417,67.1863081289633,65.12296062065974,62.20128616033595,59.135437767890075
1,10,168,0,5.605600000000004,2.0,23.194827009486403,3.0,5.0990195135927845,7.0710678118654755,7.0710678118654755,5.385164807134504,15.297058540778355,10.198039027185569,9.0,12.0,9.0,5.5,4.5,0.5,3.5,4.0,3.0,3.0,6.0,8.0,8.06225774829855,61.5223536610881,59.413803110051795,57.3149195236284,54.3323108288245
2,10,169,0,5.638966666666671,2.23606797749979,22.20360331117452,3.0,4.0,6.082762530298219,6.082762530298219,5.0990195135927845,14.142135623730951,10.198039027185569,9.0,11.0,8.0,4.5,4.5,0.5,2.5,3.1622776601683795,3.0,3.0,7.0,9.0,9.0,62.20128616033595,60.13318551349163,57.14017850864661,54.08326913195984
3,10,170,0,5.672333333333338,2.0,20.09975124224178,2.0,4.0,5.0990195135927845,6.0,7.0710678118654755,15.033296378372908,11.045361017187261,10.0,13.0,11.0,5.0,3.0,1.0,3.0,4.0,4.0,4.0,8.0,8.0,8.0,61.204574992397426,59.135437767890075,57.21887800367987,54.147945482723536
4,10,171,0,5.705700000000005,1.4142135623730951,21.095023109728988,2.0,5.0,7.0710678118654755,6.082762530298219,5.0990195135927845,13.152946437965905,8.246211251235321,7.5,10.0,8.0,4.0,4.0,1.0,2.0,3.0,3.1622776601683795,3.0,8.0,8.0,7.0,58.215118311311535,57.14017850864661,54.230987451824994,53.23532661682466
5,10,172,0,5.739066666666671,2.0,21.095023109728988,3.0,4.0,6.0,7.0,3.1622776601683795,12.041594578792296,8.06225774829855,7.0,9.0,7.0,5.0,4.0,0.0,2.0,3.0,3.0,3.0,7.0,7.0,7.0,57.21887800367987,54.3323108288245,53.46026561849464,50.48762224545735
6,10,173,0,5.772433333333338,0.0,18.110770276274835,3.0,4.0,5.0990195135927845,5.0990195135927845,5.385164807134504,12.165525060596439,8.246211251235321,8.0,11.0,9.0,5.0,2.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,7.0,54.147945482723536,53.23532661682466,51.35172830587107,50.24937810560445
7,10,174,0,5.805800000000005,1.0,21.02379604162864,3.0,4.0,6.082762530298219,6.082762530298219,4.47213595499958,12.165525060596439,8.246211251235321,7.5,9.0,8.0,4.5,3.5,0.5,2.5,2.23606797749979,3.0,3.0,6.0,7.0,7.0,53.150729063673246,52.15361924162119,50.15974481593781,48.25971404805462
8,10,175,0,5.839166666666672,1.4142135623730951,14.035668847618199,2.0,4.0,4.0,5.0990195135927845,6.082762530298219,11.180339887498949,7.280109889280518,7.5,12.0,11.0,5.5,0.5,4.5,3.5,2.23606797749979,3.0,3.0,6.0,6.0,6.0,53.150729063673246,52.15361924162119,49.25444142409901,46.17358552246078
9,10,247,1,8.241566666666673,6.324555320336759,31.04834939252005,2.0,4.47213595499958,9.219544457292887,9.486832980505138,9.219544457292887,21.840329667841555,17.46424919657298,14.0,18.0,10.0,5.0,7.0,3.0,4.0,4.123105625617661,3.1622776601683795,3.0,4.0,15.0,12.36931687685298,77.10382610480494,77.78174593052023,77.64663547121665,74.43117626371358
10,10,258,1,8.608599999999997,3.1622776601683795,33.06055050963308,3.0,6.082762530298219,9.055385138137417,10.04987562112089,10.198039027185569,22.360679774997898,16.278820596099706,14.5,16.0,18.0,7.0,5.0,1.0,3.0,4.123105625617661,4.0,4.5,12.0,11.0,10.0,83.00602387778854,88.02272433866155,88.05112151472007,85.14693182963201
11,10,265,1,8.842166666666659,2.23606797749979,54.0,3.0,9.055385138137417,11.0,12.0,12.165525060596439,26.30589287593181,17.26267650163207,16.0,12.0,12.0,0.0,14.0,5.0,2.0,9.055385138137417,11.045361017187261,11.0,20.0,18.0,32.0,148.0,148.0135128966271,146.05478424207814,139.05754204644924
12,10,283,1,9.442766666666644,1.4142135623730951,25.317977802344327,2.23606797749979,3.1622776601683795,8.06225774829855,8.06225774829855,7.0,13.341664064126334,10.198039027185569,9.5,7.0,11.0,2.0,4.0,0.0,0.0,2.23606797749979,3.1622776601683795,3.5,10.0,6.0,8.06225774829855,69.87131027825369,70.45565981523414,71.17583859709698,68.0294054067798
13,10,284,0,9.47613333333331,1.4142135623730951,24.08318915758459,2.23606797749979,3.0,7.0710678118654755,7.0710678118654755,7.0,13.152946437965905,10.198039027185569,9.5,8.0,10.0,2.0,4.0,0.0,0.0,3.0,3.1622776601683795,3.5,10.0,7.0,8.0,67.60177512462228,68.26419266350405,68.18357573492314,66.007575322837
14,10,285,0,9.509499999999976,1.0,24.020824298928627,2.23606797749979,3.0,6.0,6.0,6.0,12.041594578792296,9.055385138137417,8.5,8.0,9.0,2.5,3.5,0.5,0.5,3.0,4.0,4.0,9.0,8.0,8.0,65.37583651472461,66.18912297349165,66.12110101926616,64.00781202322104
15,10,286,0,9.542866666666642,2.0,23.0,2.0,3.0,5.0,7.0710678118654755,5.0,12.0,9.0,8.0,7.0,7.0,2.0,5.0,2.0,0.0,3.0,3.0,3.5,7.0,8.0,9.055385138137417,63.198101237299845,64.03124237432849,64.0,62.03224967708329
16,10,287,0,9.576233333333308,0.0,24.020824298928627,2.0,3.0,6.082762530298219,7.0710678118654755,6.082762530298219,11.045361017187261,8.06225774829855,8.0,8.0,7.0,1.5,3.5,0.5,0.5,3.0,3.0,3.0,7.0,8.0,8.06225774829855,62.20128616033595,64.1248781675256,64.07027391856539,62.00806399170998
17,10,309,1,10.310299999999955,4.0,41.43669871020132,4.123105625617661,9.055385138137417,11.045361017187261,11.045361017187261,11.180339887498949,28.284271247461902,19.235384061671343,17.0,14.0,8.0,0.0,17.0,8.0,3.0,2.23606797749979,2.8284271247461903,2.0,12.0,20.0,20.223748416156685,116.55899793666725,115.26057435220423,110.16805344563369,101.96568050084302
18,10,310,0,10.343666666666625,4.0,36.49657518178932,4.123105625617661,8.246211251235321,10.198039027185569,11.045361017187261,11.180339887498949,27.459060435491963,19.235384061671343,17.0,15.0,9.0,1.0,15.0,7.0,1.0,2.0,2.8284271247461903,2.0,11.0,19.0,18.24828759089466,112.44998888394787,111.30588483993108,106.21205204683694,98.15294188153507
19,10,311,0,10.377033333333287,5.0,36.22154055254967,3.1622776601683795,8.06225774829855,9.055385138137417,10.0,11.180339887498949,27.294688127912362,19.235384061671343,16.5,13.0,9.0,0.0,16.0,7.0,2.0,2.23606797749979,2.23606797749979,1.5,11.0,19.0,18.110770276274835,110.3177229641729,107.20074626605917,101.96568050084302,94.89467845985885
20,10,312,0,10.410399999999957,4.0,34.36568055487916,4.123105625617661,8.06225774829855,8.06225774829855,10.04987562112089,10.198039027185569,26.30589287593181,18.24828759089466,16.0,14.0,9.0,1.5,14.5,6.5,1.5,1.4142135623730951,2.23606797749979,1.5,11.0,18.0,17.11724276862369,105.54619841567009,104.39348638684312,100.2845950283492,91.92388155425118
21,10,313,0,10.44376666666662,3.1622776601683795,33.37663853655727,4.0,8.06225774829855,9.055385138137417,10.04987562112089,10.198039027185569,25.317977802344327,17.26267650163207,15.5,14.0,9.0,1.5,13.5,5.5,1.5,2.0,2.23606797749979,2.0,10.0,17.0,15.132745950421556,102.42070103255493,100.2845950283492,96.17692030835673,88.95504482602435
22,10,314,0,10.477133333333288,5.0,34.132096331752024,3.0,7.0710678118654755,8.0,9.0,9.219544457292887,24.186773244895647,17.11724276862369,14.5,11.0,8.0,0.5,14.5,6.5,2.5,1.4142135623730951,2.8284271247461903,1.5,10.0,17.0,16.1245154965971,99.29753269845128,98.15294188153507,94.04786015641186,87.82368700982668
23,10,315,0,10.510499999999952,4.0,33.24154027718932,3.1622776601683795,7.0710678118654755,8.06225774829855,9.055385138137417,9.055385138137417,23.194827009486403,16.1245154965971,14.0,11.0,7.0,0.0,14.0,7.0,2.0,2.0,2.23606797749979,1.5,10.0,16.0,16.1245154965971,94.2019108086455,93.05912099305473,89.94442728707543,83.86298349093002
