,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,21,D,L,zKoqa_MyYtw,720,1280,172.22,29.97002997002997,5161,0.0333666666666666
