,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,18,D,L,p9cvrKEFUhc,720,1280,91.58,29.97002997002997,2744,0.0333666666666666
