0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
"(1081.0689015333592, 487.074999591953)","(1083.048881206497, 540.5344507666796)","(1090.9687998990491, 590.03394259513)","(1104.8286576110154, 639.5334344235806)","(1126.6084340155335, 689.0329262520311)","(1158.288108785742, 734.5724587342055)","(1193.9277429022263, 772.192072523828)","(1235.5073160381246, 799.9117879477602)","(1283.0268281934373, 807.8317066403123)","(1330.5463403487497, 801.8917676208982)","(1374.105893157786, 772.192072523828)","(1411.7255069474086, 734.5724587342055)","(1443.4051817176169, 689.0329262520311)","(1465.184958122135, 639.5334344235806)","(1477.064836160963, 588.053962921992)","(1481.024795507239, 534.5945117472655)","(1481.024795507239, 481.1350605725389)","(1122.6484746692574, 455.3953248217447)","(1148.3882104200518, 439.55548743664053)","(1180.06788519026, 437.5755077635025)","(1213.7275396336065, 443.51544678291657)","(1243.4272347306767, 457.3753044948827)","(1302.8266249248175, 457.3753044948827)","(1332.5263200218876, 441.53546710977855)","(1366.185974465234, 431.63556874408846)","(1399.8456289085805, 431.63556874408846)","(1431.5253036787888, 445.4954264560546)","(1275.1069095008852, 489.05497926509105)","(1275.1069095008852, 526.6745930547135)","(1275.1069095008852, 562.3142271711978)","(1275.1069095008852, 597.9538612876821)","(1237.4872957112627, 619.7336376922003)","(1257.287092442643, 625.6735767116144)","(1279.0668688471612, 631.6135157310284)","(1300.8466452516793, 623.6935970384764)","(1320.6464419830595, 615.7736783459243)","(1160.26808845888, 487.074999591953)","(1180.06788519026, 475.19512155312486)","(1205.8076209410544, 475.19512155312486)","(1227.5873973455725, 491.03495893822907)","(1203.8276412679163, 496.9748979576431)","(1180.06788519026, 496.9748979576431)","(1328.5663606756116, 489.05497926509105)","(1348.3661574069918, 471.2351622068488)","(1374.105893157786, 469.2551825337108)","(1397.8656492354423, 479.1550808994009)","(1376.085872830924, 491.03495893822907)","(1350.34613708013, 493.0149386113671)","(1207.7876006141923, 683.092987232617)","(1233.5273363649867, 673.1930888669269)","(1261.247051788919, 669.2331295206509)","(1281.0468485202991, 671.2131091937889)","(1300.8466452516793, 667.2531498475129)","(1330.5463403487497, 669.2331295206509)","(1358.266055772682, 679.133027886341)","(1334.5062996950257, 706.8527433102732)","(1304.8066045979554, 722.6925806953774)","(1285.0068078665752, 724.6725603685154)","(1263.2270314620569, 722.6925806953774)","(1233.5273363649867, 710.8127026565493)","(1219.6674786530205, 685.072966905755)","(1263.2270314620569, 683.092987232617)","(1283.0268281934373, 685.072966905755)","(1300.8466452516793, 681.113007559479)","(1346.3861777338539, 681.113007559479)","(1302.8266249248175, 696.9528449445831)","(1283.0268281934373, 700.9128042908592)","(1263.2270314620569, 698.9328246177212)",-3.31,1.23,1.23
"(1090.425815130218, 481.5384074115197)","(1092.4156432600178, 535.2637669161107)","(1098.3851276494167, 585.0094701611024)","(1112.3139245580144, 634.7551734060942)","(1134.2020339858109, 682.5110485212862)","(1164.0494559328058, 728.2770955066785)","(1201.8561903989996, 766.0838299728722)","(1243.6425811247925, 795.9312519198672)","(1289.408628110185, 803.8905644390659)","(1339.1543313551765, 795.9312519198672)","(1382.9305502107693, 768.0736581026719)","(1422.7271128067628, 730.2669236364782)","(1454.5643628835574, 686.4907047808855)","(1476.4524723113536, 636.7450015358938)","(1488.3914410901518, 583.0196420313027)","(1492.3710973497512, 529.2942825267118)","(1490.3812692199515, 475.56892302212066)","(1128.232549596412, 449.701157334725)","(1154.1003152838075, 433.78253229632764)","(1185.937565360602, 433.78253229632764)","(1217.774815437397, 439.75201668572663)","(1247.6222373843918, 453.6808135943243)","(1311.2967375379812, 453.6808135943243)","(1341.1441594849764, 437.76218855592697)","(1374.9712376915706, 429.8028760367283)","(1410.7881440279646, 429.8028760367283)","(1440.6355659749597, 441.7418448155263)","(1279.4594874611867, 485.518063671119)","(1279.4594874611867, 523.3247981373127)","(1279.4594874611867, 557.151876343907)","(1279.4594874611867, 594.9586108101007)","(1243.6425811247925, 614.8568921080974)","(1261.5510342929895, 622.8162046272961)","(1283.439143720786, 628.7856890166951)","(1307.317081278382, 620.8263764974964)","(1327.2153625763785, 610.8772358484981)","(1164.0494559328058, 483.52823554131936)","(1185.937565360602, 471.58926676252133)","(1211.805331047998, 471.58926676252133)","(1233.6934404757942, 487.5078918009187)","(1209.8155029181983, 493.47737619031767)","(1183.9477372308024, 493.47737619031767)","(1335.1746750955772, 485.518063671119)","(1357.0627845233737, 467.609610502922)","(1382.9305502107693, 465.61978237312235)","(1406.8084877683652, 475.56892302212066)","(1384.920378340569, 487.5078918009187)","(1359.0526126531734, 489.49771993071835)","(1215.7849873075972, 680.5212203914865)","(1241.6527529949929, 672.5619078722879)","(1267.5205186823885, 666.5924234828888)","(1287.4187999803853, 670.5720797424882)","(1307.317081278382, 664.6025953530891)","(1337.1645032253768, 666.5924234828888)","(1367.011925172372, 676.5415641318872)","(1341.1441594849764, 704.3991579490825)","(1311.2967375379812, 718.3279548576802)","(1291.3984562399846, 722.3076111172795)","(1269.5103468121883, 720.3177829874799)","(1241.6527529949929, 706.3889860788822)","(1225.7341279565956, 682.5110485212862)","(1269.5103468121883, 680.5212203914865)","(1289.408628110185, 682.5110485212862)","(1307.317081278382, 678.5313922616868)","(1355.072956393574, 678.5313922616868)","(1309.3069094081816, 694.4500173000841)","(1289.408628110185, 696.4398454298838)","(1269.5103468121883, 694.4500173000841)",-3.56,1.92,1.37
"(1090.5337673941326, 473.62597926971455)","(1092.5237925171145, 527.3566575902283)","(1098.4938678860606, 577.1072856647783)","(1108.4439935009705, 628.84793886231)","(1130.3342698537724, 676.6085418138779)","(1160.1846466985023, 718.3990693964997)","(1196.0050989121783, 756.2095467331577)","(1235.8056013718183, 786.0599235778876)","(1283.566204323386, 794.0200240698156)","(1331.3268072749538, 788.0499487008695)","(1375.1073599805577, 758.1995718561396)","(1416.8978875631797, 720.3890945194818)","(1450.7283146538734, 678.5985669368599)","(1474.6086161296573, 628.84793886231)","(1486.5487668675494, 577.1072856647783)","(1490.5288171135135, 523.3766073442644)","(1490.5288171135135, 471.63595414673256)","(1126.3542196078085, 439.79555217902066)","(1152.2245462065744, 423.8753511951647)","(1184.0649481742864, 423.8753511951647)","(1215.9053501419983, 429.84542656411065)","(1243.7657018637462, 445.76562754796663)","(1309.4365309221519, 445.76562754796663)","(1339.2869077668818, 429.84542656411065)","(1373.1173348575758, 421.8853260721827)","(1408.9377870712517, 421.8853260721827)","(1440.7781890389635, 433.82547681007463)","(1275.606103831458, 481.5860797616425)","(1275.606103831458, 519.3965570983004)","(1275.606103831458, 559.1970595579403)","(1275.606103831458, 597.0075368945982)","(1239.7856516177822, 612.9277378784541)","(1257.69587772462, 620.887838370382)","(1279.586154077422, 628.84793886231)","(1301.476430430224, 620.887838370382)","(1323.3667067830258, 610.9377127554721)","(1162.1746718214845, 473.62597926971455)","(1184.0649481742864, 463.67585365480454)","(1209.9352747730522, 463.67585365480454)","(1229.8355260028723, 481.5860797616425)","(1205.9552245270884, 485.5661300076065)","(1182.0749230513043, 485.5661300076065)","(1333.316832397936, 479.5960546386605)","(1355.2071087507377, 461.68582853182255)","(1381.0774353495037, 459.69580340884056)","(1402.9677117023057, 471.63595414673256)","(1383.0674604724857, 481.5860797616425)","(1357.1971338737198, 483.5761048846245)","(1209.9352747730522, 666.658416198968)","(1235.8056013718183, 664.6683910759859)","(1263.665953093566, 662.6783659530039)","(1283.566204323386, 666.658416198968)","(1303.466455553206, 662.6783659530039)","(1335.306857520918, 660.688340830022)","(1365.1572343656478, 666.658416198968)","(1339.2869077668818, 696.5087930436979)","(1307.44650579917, 712.4289940275538)","(1285.556229446368, 714.4190191505357)","(1263.665953093566, 712.4289940275538)","(1233.8155762488361, 698.4988181666798)","(1219.8854003879621, 670.638466444932)","(1263.665953093566, 676.6085418138779)","(1285.556229446368, 678.5985669368599)","(1303.466455553206, 674.618516690896)","(1353.2170836277558, 668.6484413219499)","(1305.456480676188, 686.5586674287879)","(1285.556229446368, 690.5387176747519)","(1263.665953093566, 688.5486925517698)",-4.18,2.37,0.76
"(1094.5273631840798, 463.68159203980105)","(1094.5273631840798, 515.4228855721393)","(1096.5174129353236, 567.1641791044776)","(1106.4676616915424, 618.905472636816)","(1126.3681592039802, 666.6666666666667)","(1156.2189054726368, 710.4477611940299)","(1190.0497512437812, 748.2587064676618)","(1229.8507462686568, 780.0995024875623)","(1275.6218905472638, 790.0497512437812)","(1325.3731343283584, 784.0796019900498)","(1371.1442786069654, 754.2288557213931)","(1414.9253731343285, 718.4079601990051)","(1450.7462686567167, 674.6268656716419)","(1476.6169154228858, 624.8756218905473)","(1488.5572139303483, 571.1442786069653)","(1492.537313432836, 517.4129353233832)","(1494.5273631840798, 463.68159203980105)","(1126.3681592039802, 429.85074626865674)","(1150.2487562189056, 415.9203980099503)","(1182.0895522388062, 413.9303482587065)","(1213.9303482587065, 421.89054726368164)","(1243.7810945273634, 437.8109452736319)","(1305.4726368159206, 437.8109452736319)","(1337.313432835821, 421.89054726368164)","(1373.1343283582091, 413.9303482587065)","(1408.9552238805973, 413.9303482587065)","(1440.7960199004976, 429.85074626865674)","(1273.63184079602, 475.6218905472637)","(1271.6417910447763, 517.4129353233832)","(1269.6517412935325, 557.2139303482587)","(1269.6517412935325, 597.0149253731344)","(1233.8308457711444, 610.9452736318409)","(1251.7412935323384, 620.8955223880598)","(1273.63184079602, 626.8656716417911)","(1297.5124378109454, 618.905472636816)","(1317.4129353233832, 608.955223880597)","(1162.1890547263683, 467.6616915422886)","(1182.0895522388062, 459.70149253731347)","(1207.9601990049753, 459.70149253731347)","(1229.8507462686568, 477.61194029850753)","(1203.9800995024877, 481.59203980099505)","(1180.0995024875624, 479.6019900497513)","(1331.3432835820897, 475.6218905472637)","(1353.2338308457713, 459.70149253731347)","(1379.1044776119404, 457.7114427860697)","(1402.9850746268658, 467.6616915422886)","(1381.0945273631842, 477.61194029850753)","(1355.223880597015, 479.6019900497513)","(1203.9800995024877, 656.7164179104478)","(1231.8407960199006, 660.6965174129353)","(1257.7114427860697, 660.6965174129353)","(1279.6019900497513, 664.676616915423)","(1299.5024875621891, 658.7064676616916)","(1331.3432835820897, 658.7064676616916)","(1365.1741293532339, 656.7164179104478)","(1333.3333333333335, 692.5373134328358)","(1301.4925373134329, 708.4577114427861)","(1279.6019900497513, 710.4477611940299)","(1257.7114427860697, 708.4577114427861)","(1227.860696517413, 692.5373134328358)","(1213.9303482587065, 660.6965174129353)","(1257.7114427860697, 672.6368159203981)","(1279.6019900497513, 674.6268656716419)","(1299.5024875621891, 670.6467661691543)","(1353.2338308457713, 662.6865671641792)","(1299.5024875621891, 684.5771144278608)","(1279.6019900497513, 688.5572139303483)","(1257.7114427860697, 684.5771144278608)",-5.16,3.58,0.08
"(1103.9862002587445, 465.9941751092164)","(1103.9862002587445, 517.9935251214036)","(1103.9862002587445, 569.9928751335909)","(1109.9861252601509, 619.9922501453094)","(1129.9858752648381, 665.9916751560904)","(1159.9855002718693, 709.9911251664028)","(1193.985075279838, 745.99067517484)","(1233.9845752892127, 777.9902751823399)","(1279.9840002999938, 787.9901501846837)","(1329.9833753117123, 781.9902251832774)","(1375.9828003224932, 751.9906001762463)","(1419.9822503328055, 717.9910251682777)","(1457.9817753417117, 675.9915501584342)","(1483.981450347805, 629.9921251476532)","(1497.9812753510864, 575.9928001349972)","(1501.9812253520238, 521.9934751223411)","(1503.9812003524926, 467.9941501096852)","(1129.9858752648381, 427.99465010031037)","(1155.9855502709318, 411.99485009656047)","(1187.9851502784315, 411.99485009656047)","(1221.9847252864001, 417.9947750979667)","(1249.9843752929626, 433.99457510171663)","(1309.9836253070248, 433.99457510171663)","(1343.9832003149934, 417.9947750979667)","(1381.9827253238993, 411.99485009656047)","(1417.9822753323367, 411.99485009656047)","(1449.9818753398365, 427.99465010031037)","(1277.984025299525, 471.9941001106227)","(1275.9840502990562, 511.9936001199975)","(1273.9840752985874, 551.9931001293722)","(1271.9841002981188, 591.9926001387471)","(1235.9845502896815, 603.9924501415595)","(1255.9843002943687, 613.9923251439033)","(1275.9840502990562, 621.9922251457782)","(1299.983750304681, 613.9923251439033)","(1321.9834753098373, 603.9924501415595)","(1165.9854252732755, 463.9942001087477)","(1187.9851502784315, 453.994325106404)","(1211.9848502840566, 455.99430010687274)","(1233.9845752892127, 473.99407511109143)","(1207.984900283119, 475.99405011156017)","(1183.9852002774942, 473.99407511109143)","(1337.9832753135872, 473.99407511109143)","(1359.9830003187433, 457.9942751073415)","(1385.982675324837, 455.99430010687274)","(1409.9823753304618, 465.9941751092164)","(1387.9826503253057, 475.99405011156017)","(1361.982975319212, 475.99405011156017)","(1197.9850252807753, 639.9920001499969)","(1227.9846502878065, 647.9919001518718)","(1257.9842752948375, 649.9918751523405)","(1279.9840002999938, 655.9918001537468)","(1301.9837253051498, 649.9918751523405)","(1337.9832753135872, 647.9919001518718)","(1375.9828003224932, 643.9919501509344)","(1339.9832503140558, 685.9914251607779)","(1303.9837003056186, 703.9912001649965)","(1279.9840002999938, 705.9911751654653)","(1255.9843002943687, 701.9912251645278)","(1225.9846752873377, 681.9914751598404)","(1209.9848752835878, 645.991925151403)","(1257.9842752948375, 659.9917501546843)","(1279.9840002999938, 663.9917001556217)","(1301.9837253051498, 661.991725155153)","(1363.9829503196809, 649.9918751523405)","(1303.9837003056186, 679.9915001593716)","(1279.9840002999938, 683.9914501603091)","(1257.9842752948375, 677.991525158903)",-3.77,4.49,-0.13
"(1103.9862002587445, 461.99422510827895)","(1101.986225258276, 511.9936001199975)","(1101.986225258276, 561.992975131716)","(1107.986150259682, 611.9923501434345)","(1127.9859002643695, 659.9917501546843)","(1155.9855502709318, 701.9912251645278)","(1189.9851252789003, 739.9907501734339)","(1227.9846502878065, 773.9903251814025)","(1273.9840752985874, 785.9901751842149)","(1323.983450310306, 779.9902501828086)","(1371.9828503215558, 749.9906251757776)","(1417.9822753323367, 713.9910751673402)","(1457.9817753417117, 673.9915751579655)","(1483.981450347805, 623.9922001462469)","(1495.9813003506176, 569.9928751335909)","(1501.9812253520238, 513.9935751204662)","(1503.9812003524926, 459.9942501078102)","(1129.9858752648381, 421.99472509890415)","(1155.9855502709318, 405.99492509515426)","(1187.9851502784315, 405.99492509515426)","(1219.9847502859316, 411.99485009656047)","(1247.9844002924938, 425.99467509984163)","(1313.9835753079624, 425.99467509984163)","(1345.9831753154622, 409.99487509609173)","(1381.9827253238993, 403.9949500946855)","(1417.9822753323367, 407.994900095623)","(1449.9818753398365, 423.9947000993729)","(1277.984025299525, 465.9941751092164)","(1275.9840502990562, 507.99365011906)","(1271.9841002981188, 549.9931251289036)","(1269.98412529765, 591.9926001387471)","(1233.9845752892127, 599.992500140622)","(1253.9843252939002, 609.9923751429658)","(1273.9840752985874, 617.9922751448407)","(1297.9837753042123, 609.9923751429658)","(1319.9835003093685, 599.992500140622)","(1163.9854502728067, 459.9942501078102)","(1185.985175277963, 449.99437510546653)","(1211.9848502840566, 453.994325106404)","(1231.9846002887439, 469.99412511015396)","(1207.984900283119, 471.9941001106227)","(1183.9852002774942, 469.99412511015396)","(1337.9832753135872, 469.99412511015396)","(1359.9830003187433, 453.994325106404)","(1385.982675324837, 451.99435010593527)","(1407.982400329993, 461.99422510827895)","(1387.9826503253057, 471.9941001106227)","(1361.982975319212, 471.9941001106227)","(1191.9851002793691, 629.9921251476532)","(1221.9847252864001, 637.9920251495281)","(1253.9843252939002, 641.9919751504656)","(1277.984025299525, 647.9919001518718)","(1299.983750304681, 643.9919501509344)","(1337.9832753135872, 641.9919751504656)","(1377.982775322962, 635.9920501490594)","(1339.9832503140558, 681.9914751598404)","(1301.9837253051498, 699.991250164059)","(1275.9840502990562, 701.9912251645278)","(1249.9843752929626, 697.9912751635903)","(1219.9847502859316, 675.9915501584342)","(1201.9849752817129, 635.9920501490594)","(1253.9843252939002, 649.9918751523405)","(1277.984025299525, 655.9918001537468)","(1299.983750304681, 651.9918501528093)","(1365.9829253201494, 641.9919751504656)","(1299.983750304681, 677.991525158903)","(1275.9840502990562, 679.9915001593716)","(1251.9843502934314, 673.9915751579655)",-4.14,4.85,-0.24
"(1109.5337298713985, 464.3157456527048)","(1107.523704998443, 514.5663674765906)","(1107.523704998443, 564.8169893004764)","(1111.5437547443537, 613.0575862514067)","(1131.644003473908, 661.2981832023371)","(1159.7843516952842, 705.5187304073565)","(1191.944749662571, 741.6991781205544)","(1232.1452471216796, 775.8696009607967)","(1278.3758191996546, 789.9397750714847)","(1328.6264410235403, 783.9097004526184)","(1374.8570131015153, 753.7593273582869)","(1421.0875851794904, 719.5889045180446)","(1461.288082638599, 677.3783821859805)","(1489.428430859975, 631.1478101080056)","(1501.4885800977077, 574.8671136652536)","(1507.5186547165738, 520.5964420954568)","(1509.5286795895292, 466.3257705256602)","(1137.6740780927744, 420.0951984476853)","(1163.804401441195, 404.0149994640418)","(1195.964799408482, 404.0149994640418)","(1226.1151725028135, 408.03504920995266)","(1254.2555207241894, 424.11524819359613)","(1322.5963664046742, 422.1052233206407)","(1352.7467394990056, 406.0250243369972)","(1388.9271872122033, 402.00497459108635)","(1423.0976100524458, 406.0250243369972)","(1453.2479831467772, 420.0951984476853)","(1286.4159186914765, 466.3257705256602)","(1284.405893818521, 508.5362928577243)","(1282.3958689455656, 550.7468151897883)","(1278.3758191996546, 592.9573375218524)","(1242.195371486457, 598.9874121407187)","(1262.2956202160112, 609.0375365054958)","(1282.3958689455656, 617.0776359973175)","(1306.5161674210308, 609.0375365054958)","(1326.616416150585, 600.9974370136741)","(1171.8445009330167, 460.29569590679387)","(1193.9547745355264, 452.25559641497216)","(1218.0750730109917, 454.2656212879276)","(1238.175321740546, 472.3558451445265)","(1214.0550232650808, 472.3558451445265)","(1189.9347247896155, 470.34582027157103)","(1344.706640007184, 472.3558451445265)","(1366.8169136096935, 456.275646160883)","(1390.9372120851588, 454.2656212879276)","(1415.057510560624, 464.3157456527048)","(1392.9472369581142, 472.3558451445265)","(1368.826938482649, 474.3658700174819)","(1195.964799408482, 629.1377852350502)","(1228.125197375769, 635.1678598539164)","(1260.2855953430558, 639.1879095998273)","(1284.405893818521, 645.2179842186936)","(1308.526192293986, 641.1979344727828)","(1346.7166648801394, 639.1879095998273)","(1384.9071374662926, 637.1778847268719)","(1346.7166648801394, 687.4285065507577)","(1308.526192293986, 705.5187304073565)","(1282.3958689455656, 707.528755280312)","(1256.2655455971449, 701.4986806614457)","(1222.0951227569026, 679.388407058936)","(1206.0149237732592, 635.1678598539164)","(1260.2855953430558, 645.2179842186936)","(1284.405893818521, 653.2580837105154)","(1306.5161674210308, 649.2380339646045)","(1374.8570131015153, 641.1979344727828)","(1306.5161674210308, 683.4084568048468)","(1282.3958689455656, 685.4184816778022)","(1258.2755704701003, 679.388407058936)",-3.65,4.34,-0.83
"(1122.712465839823, 473.04159953106466)","(1118.652022925393, 523.7971359614364)","(1118.652022925393, 574.5526723918081)","(1124.7426872970377, 623.277987364965)","(1143.0146804119715, 672.0033023381219)","(1173.4680022701948, 714.6379529396341)","(1207.9817670428474, 751.1819391695018)","(1246.55597472993, 783.6654824849397)","(1295.281289703087, 797.8770326854439)","(1344.0066046762438, 789.7561468565843)","(1392.7319196494007, 761.3330464555761)","(1435.366570250913, 726.8192816829234)","(1471.9105564807805, 688.2450739958408)","(1502.3638783390036, 641.5499804798989)","(1514.5452070822928, 586.7340011350974)","(1520.6358714539374, 531.9180217902958)","(1522.6660929111522, 479.13226390270927)","(1153.165787698046, 418.22562018626314)","(1177.5284451846244, 399.9536270713293)","(1207.9817670428474, 397.9234056141145)","(1240.4653103582855, 401.98384852854423)","(1266.8581893020787, 418.22562018626314)","(1339.946161761814, 416.1953987290483)","(1370.399483620037, 401.98384852854423)","(1404.9132483926899, 397.9234056141145)","(1439.4270131653427, 404.0140699857591)","(1469.8803350235657, 422.2860631006929)","(1299.3417326175165, 464.92071370220515)","(1297.3115111603017, 503.4949213892877)","(1295.281289703087, 540.0389076191553)","(1293.251068245872, 578.6131153062379)","(1254.6768605587895, 592.824665506742)","(1274.979075130938, 602.9757727928163)","(1295.281289703087, 609.0664371644609)","(1319.6439471896654, 602.9757727928163)","(1341.9763832190288, 594.8548869639568)","(1183.619109556269, 464.92071370220515)","(1205.9515455856326, 456.7998278733457)","(1230.314203072211, 458.83004933056054)","(1250.6164176443597, 475.0718209882795)","(1228.2839816149963, 477.10204244549436)","(1203.9213241284178, 475.0718209882795)","(1358.2181548767478, 475.0718209882795)","(1380.5505909061114, 458.83004933056054)","(1406.9434698499047, 456.7998278733457)","(1429.2759058792683, 466.95093515942006)","(1406.9434698499047, 475.0718209882795)","(1382.5808123633262, 477.10204244549436)","(1205.9515455856326, 637.489537565469)","(1236.4048674438557, 629.3686517366096)","(1270.9186322165085, 627.3384302793947)","(1297.3115111603017, 631.3988731938244)","(1323.704390104095, 629.3686517366096)","(1364.3088192483924, 631.3988731938244)","(1402.883026935475, 641.5499804798989)","(1366.3390407056072, 694.3357383674854)","(1323.704390104095, 714.6379529396341)","(1295.281289703087, 716.668174396849)","(1268.8884107592935, 712.6077314824192)","(1232.3444245294259, 688.2450739958408)","(1216.102652871707, 641.5499804798989)","(1270.9186322165085, 641.5499804798989)","(1297.3115111603017, 645.6104233943286)","(1323.704390104095, 643.5802019371137)","(1392.7319196494007, 645.6104233943286)","(1323.704390104095, 688.2450739958408)","(1297.3115111603017, 692.3055169102706)","(1268.8884107592935, 686.214852538626)",-1.12,4.12,-0.65
"(1128.5567400380594, 477.5448050070631)","(1124.4751605080844, 526.5237593667619)","(1124.4751605080844, 575.5027137264607)","(1128.5567400380594, 626.5224578511469)","(1146.9238479229464, 673.4606224458582)","(1177.535694397758, 716.3172075105946)","(1212.2291204025448, 753.0514232803687)","(1253.0449157022938, 785.7040595201679)","(1299.983080297005, 799.98958787508)","(1348.962034656704, 793.8672185801177)","(1397.9409890164027, 765.2961618702934)","(1440.7975740811391, 730.6027358655068)","(1479.5725796159006, 689.7869405657578)","(1508.1436363257249, 644.8895657360339)","(1522.429164680637, 589.7882420813728)","(1526.5107442106118, 534.6869184267117)","(1528.5515339755993, 479.5855947720505)","(1157.1277967478836, 418.36190182242706)","(1183.6580636927206, 402.03558370252745)","(1214.2699101675323, 397.9540041725526)","(1244.881756642344, 404.07637346751494)","(1271.4120235871808, 420.4026915874145)","(1344.880455126729, 420.4026915874145)","(1375.4923016015407, 404.07637346751494)","(1412.2265173713147, 397.9540041725526)","(1446.9199433761014, 404.07637346751494)","(1477.5317898509131, 422.443481352402)","(1306.1054495919675, 467.34085618212583)","(1304.06465982698, 508.1566514818748)","(1302.0238700619925, 546.9316570166363)","(1299.983080297005, 585.7066625513979)","(1263.248864527231, 599.99219090631)","(1281.615972412118, 608.1553499662598)","(1302.0238700619925, 616.3185090262097)","(1326.513347241842, 608.1553499662598)","(1346.9212448917165, 602.0329806712975)","(1189.7804329876828, 467.34085618212583)","(1212.2291204025448, 459.177697122176)","(1236.718597582394, 461.2184868871635)","(1257.1264952322686, 477.5448050070631)","(1232.6370180524193, 479.5855947720505)","(1210.1883306375573, 475.50401524207564)","(1363.247563011616, 477.5448050070631)","(1387.7370401914654, 461.2184868871635)","(1412.2265173713147, 459.177697122176)","(1436.7159945511642, 469.38164594711327)","(1414.2673071363022, 475.50401524207564)","(1387.7370401914654, 477.5448050070631)","(1212.2291204025448, 638.7671964410715)","(1242.8409668773565, 632.6448271461093)","(1277.534392882143, 630.6040373811218)","(1304.06465982698, 636.7264066760841)","(1328.5541370068293, 632.6448271461093)","(1369.3699323065784, 634.6856169110966)","(1408.14493784134, 644.8895657360339)","(1371.4107220715657, 697.9500996257076)","(1330.5949267718167, 718.3579972755821)","(1302.0238700619925, 722.439576805557)","(1275.4936031171558, 716.3172075105946)","(1238.7593873473816, 691.8277303307452)","(1222.433069227482, 642.8487759710465)","(1277.534392882143, 644.8895657360339)","(1304.06465982698, 648.9711452660088)","(1328.5541370068293, 646.9303555010214)","(1397.9409890164027, 648.9711452660088)","(1330.5949267718167, 691.8277303307452)","(1304.06465982698, 695.9093098607201)","(1275.4936031171558, 689.7869405657578)",-1.35,4.09,-0.56
"(1126.515950273072, 477.5448050070631)","(1124.4751605080844, 526.5237593667619)","(1124.4751605080844, 577.5435034914481)","(1128.5567400380594, 626.5224578511469)","(1146.9238479229464, 675.5014122108456)","(1177.535694397758, 718.3579972755821)","(1214.2699101675323, 755.0922130453562)","(1255.0857054672813, 787.7448492851554)","(1302.0238700619925, 799.98958787508)","(1353.0436141866787, 793.8672185801177)","(1399.9817787813902, 763.2553721053059)","(1442.8383638461264, 730.6027358655068)","(1479.5725796159006, 689.7869405657578)","(1508.1436363257249, 642.8487759710465)","(1520.3883749156496, 589.7882420813728)","(1526.5107442106118, 532.6461286617242)","(1526.5107442106118, 479.5855947720505)","(1157.1277967478836, 420.4026915874145)","(1181.617273927733, 404.07637346751494)","(1214.2699101675323, 397.9540041725526)","(1244.881756642344, 404.07637346751494)","(1271.4120235871808, 418.36190182242706)","(1344.880455126729, 418.36190182242706)","(1375.4923016015407, 402.03558370252745)","(1412.2265173713147, 397.9540041725526)","(1446.9199433761014, 404.07637346751494)","(1477.5317898509131, 422.443481352402)","(1304.06465982698, 467.34085618212583)","(1304.06465982698, 506.11586171688737)","(1302.0238700619925, 544.890867251649)","(1299.983080297005, 583.6658727864104)","(1263.248864527231, 597.9514011413225)","(1281.615972412118, 606.1145602012724)","(1302.0238700619925, 614.2777192612222)","(1326.513347241842, 606.1145602012724)","(1346.9212448917165, 599.99219090631)","(1187.7396432226953, 469.38164594711327)","(1210.1883306375573, 459.177697122176)","(1236.718597582394, 461.2184868871635)","(1257.1264952322686, 477.5448050070631)","(1232.6370180524193, 479.5855947720505)","(1208.1475408725698, 477.5448050070631)","(1363.247563011616, 477.5448050070631)","(1387.7370401914654, 461.2184868871635)","(1412.2265173713147, 459.177697122176)","(1436.7159945511642, 467.34085618212583)","(1414.2673071363022, 475.50401524207564)","(1389.777829956453, 477.5448050070631)","(1212.2291204025448, 640.807986206059)","(1242.8409668773565, 632.6448271461093)","(1277.534392882143, 628.5632476161343)","(1304.06465982698, 634.6856169110966)","(1330.5949267718167, 630.6040373811218)","(1369.3699323065784, 632.6448271461093)","(1408.14493784134, 644.8895657360339)","(1371.4107220715657, 697.9500996257076)","(1330.5949267718167, 720.3987870405696)","(1302.0238700619925, 722.439576805557)","(1273.4528133521683, 718.3579972755821)","(1238.7593873473816, 691.8277303307452)","(1224.4738589924696, 644.8895657360339)","(1277.534392882143, 644.8895657360339)","(1304.06465982698, 648.9711452660088)","(1330.5949267718167, 644.8895657360339)","(1397.9409890164027, 648.9711452660088)","(1330.5949267718167, 691.8277303307452)","(1304.06465982698, 693.8685200957327)","(1275.4936031171558, 689.7869405657578)",-1.15,3.93,-0.17
