,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,18,Y,L,Y5q2CaJxVXg,720,1280,80.25,30.0,2407,0.0333333333333333
