,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13,label_measures
0,4,0,0,0.0,30.791779216179503,197.16358781279985,9.886644471037448,14.05156192639534,48.95636340402496,51.73275878001783,55.94478134260751,110.45643090868664,96.4847354378983,80.98668458637167,78.36854765770761,72.55216182784756,19.64747654338555,34.89068192689024,19.227658668526946,10.846567275893849,18.17637470649273,16.83634885598467,16.15535512978846,49.28661850840737,47.279125761355886,78.34814868720535,399.9999999999999,397.1454131656124,391.5535614184427,380.346806963209,{}
1,4,1,0,0.0333333333333333,30.684554684527026,189.53678090922264,9.852216748768472,15.389654533806176,47.393156535194855,50.17864661378059,55.74996788490683,111.46510836438188,96.14875191137622,80.72572275733557,77.43243456524522,74.32656927839594,20.241673766018494,35.5032531927784,16.921610873179418,12.744757556382012,18.11308010921202,16.77772055756294,17.48387958890214,48.46220835515007,46.427331098248686,79.46776287714596,400.00000000000006,397.2142065927343,391.6104343805925,380.3976483120277,{}
2,4,2,0,0.0666666666666666,29.27995967052672,189.428449156883,9.74893959624855,15.319762222676347,45.98038342684864,48.764589717627366,55.72563236570659,110.02374687194808,94.70398464927176,79.99384420466288,77.3642887723297,72.82792121362621,19.48331422670276,34.84545385770207,19.00661119511028,10.656619383666168,19.54755539833968,19.54755539833969,18.841302885767675,49.86159935286804,44.986926416905305,78.10335043707722,399.99999999999983,394.3816851291152,388.68715747841895,377.5157260418408,{}
3,4,3,0,0.0999999999999999,27.85023077873868,186.61732881450752,11.22678694438945,15.380792668157309,44.58212192935991,47.36586600797957,57.09297309641412,111.4357304656288,96.09338632016905,82.13898529743136,80.71693286096848,75.21420821552522,20.928902162725308,33.449146440278696,17.682912905581702,12.180188260138491,18.15612914782008,19.544830827006,18.84219478313304,49.12263742477165,47.17504387048552,79.422002744163,400.0000000000001,392.8881914403908,385.8488410062601,373.2580360165376,{}
4,4,4,0,0.1333333333333332,29.659582121457746,185.2132612035924,11.38681884619148,17.007079203951967,45.283740239004736,48.10328413316454,56.512093891621625,114.47968293876376,97.49384209133392,82.64231425666821,79.219167645688,76.45416867663687,21.36059062710644,36.6109229690843,16.835338793250855,11.28197466667774,18.360693694235746,17.007079203951967,17.750514508359345,46.54544743394271,45.34598309243887,77.79532892688698,400.00000000000006,395.622474716661,389.9753683653357,377.14271681854143,{}
5,4,5,0,0.1666666666666665,29.76852323149916,185.89355865981656,10.023583163286853,18.48257411905908,46.86494123296024,49.7961281182097,55.284400287069886,113.4393312073215,94.98634272848484,80.00695043785481,77.16635010380622,73.23138774954703,20.03828218956096,38.14068932531978,18.44217296152817,11.559939606990383,17.01058470371379,15.84867655605089,16.45493795731892,47.38548039857943,46.058023218829305,79.58497793522895,400.00000000000006,394.2416829452283,387.05570264454633,375.6611105356178,{}
6,4,6,0,0.1999999999999998,31.199469935157907,184.4371429755444,10.017546071895955,17.059266249678508,46.83671500600708,49.76613647036663,56.66779806629059,114.83096938699174,97.79300666476036,82.10482774719577,77.66361818326129,74.13922667944206,19.38415327100614,38.85562254773754,19.31271290268552,11.0415058148933,17.00033941988722,17.059266249678508,17.109968212798492,49.46848615270704,46.92044634927004,79.65051610948773,400.0,391.37720476214,381.259433515758,369.82522553368847,{}
7,4,7,0,0.2333333333333331,32.93347398744452,184.9855806020853,8.709847894059976,15.81574390180303,46.02140459665189,48.76842199168509,57.29350276606628,114.63172939532892,98.84191731148027,82.28892139572469,79.27330343798917,74.00681246866276,19.441866362812675,37.874584755454975,21.215759279127667,11.226771168144808,18.61457225377296,17.41969578811985,17.419628438213522,46.192171540843134,45.60875787058848,77.53391104473212,399.9999999999998,389.7924873179602,379.6696689207161,366.6337942278756,{}
8,4,8,0,0.2666666666666664,34.71681591483819,179.65579534092828,8.798922792418269,18.86049581774921,46.49206171794904,47.93247064332744,54.98732191311342,117.24958917193996,98.40684767929471,80.96456018562446,78.36345088186897,73.47529810360425,21.022278134530723,41.20302090608192,19.951233127102057,12.743824994405202,17.418575929710276,17.597845584836605,17.539368617892478,47.99570108477437,44.74230121258489,79.88745107221251,400.0000000000001,392.53346534407285,382.34769519499474,367.7042756296884,{}
9,4,9,0,0.2999999999999997,36.19226902819539,178.1352436853247,8.798922792418288,20.303072151016167,44.93578175339836,49.3732377140399,54.9682918651605,120.14072264946915,99.85276547383086,81.60276791503071,80.19767659880193,73.17620044631599,21.932161904873794,43.291142083014165,20.706189878249347,15.069902898702708,18.8049419538707,17.597845584836595,18.26618711097388,49.14237221008574,46.84964530315156,79.88745107221239,400.0,393.9780800024232,382.21632868309786,367.5221310856924,{}
10,4,10,0,0.333333333333333,40.666218491721175,174.55937082563264,8.82876228079056,18.92445677739469,43.76036169508585,48.09502240496453,55.17379855253358,123.5088946722494,104.59432525971738,84.1741520860038,81.8288417416228,77.97353706592799,24.834587619267552,43.50068775742335,22.16800188524536,16.513555027559505,18.868714515582194,17.65752456158112,18.328760979032552,46.23152856937386,45.49259517319896,80.04001685170222,400.00000000000006,392.5761729408902,380.7449986618048,364.49633122746434,{}
11,4,11,0,0.3666666666666663,42.67648750477051,169.464528326591,8.951411693750275,20.654932627464746,42.77785697657363,45.83281551042816,54.449311644017605,126.59207819686785,105.9656362258327,84.40913451282927,84.12093631675583,77.76410753479274,26.7118556589229,45.37063029613592,22.29830614191212,19.762162016465822,16.25438660123005,16.453021914066777,16.38612600531951,49.68536900306432,47.84090054819416,82.8814344611532,400.0000000000002,392.4437199218288,380.3147245087092,363.8462201238768,{}
12,4,12,0,0.3999999999999997,45.42612175771125,163.3135606698991,8.91342939756669,20.72330241153756,44.180020027247565,47.25640027306577,54.218274355977854,129.0264828009901,108.44644933272154,85.44386711540267,87.193570878858,85.58967576235733,32.44242394740115,42.35741194031482,19.61126301539537,24.27713971794293,19.04966396291114,17.826858795133607,17.86155925193998,45.6381064967936,44.47163732115672,81.07288571259097,400.0,391.1163057501216,376.1636176942835,359.77765841739347,{}
13,4,13,0,0.433333333333333,47.30240748357258,161.80047816359203,8.99154099481161,20.904908186302265,41.62649653275152,47.509824637904536,54.693408652880834,131.63454005659665,110.87487176990264,86.91585963191591,87.93781267031812,86.34256890305613,32.7274229127346,44.19323748993031,21.13697991622155,24.377318818472588,16.260202572478086,16.5267810363536,17.285961759315626,47.15939386968307,47.55820481149857,81.6362761934624,400.00000000000006,392.528271881067,381.9367345248478,363.8805383836237,{}
14,4,14,0,0.4666666666666663,42.377274439745776,150.96569745335484,10.33284762915432,20.510116920720897,41.15016838871133,45.51147282246542,54.14648782604672,127.26612344734366,106.76386999351766,85.4825135792284,88.36450978609184,84.50514095255295,32.35354002661501,40.62361609848404,18.01874150204196,22.680057106186386,16.074138580593246,16.140423969359105,16.21436126817963,43.655977324836016,45.61072257818691,73.29769903077968,400.00000000000006,389.4044365931464,377.41919422343375,359.6216951411905,{}
15,4,15,0,0.4999999999999996,29.879509419366386,145.50191192235445,14.995534946194736,25.409743163967725,43.50215177040231,48.11914987515312,53.73673362548287,123.98898872249802,98.58104110640664,83.4591197527331,90.13255380996054,88.97912076303237,36.00358867911592,34.19105103394293,6.838210206788517,23.31582516290576,14.921114958557355,16.68231367371165,16.72477918045894,47.949859522300784,48.938516419667735,74.97767473097396,400.0000000000001,392.07057383075966,381.236677172369,366.0055518826259,{}
16,4,16,0,0.533333333333333,11.98913976090969,140.1771559010109,19.711564139066542,28.63152418975292,40.5742053849056,43.69256075402599,55.47001962252292,115.63850039551107,87.03745958574281,80.90249272215073,90.72689846209904,89.46163408649966,34.84438853979162,25.39211938090193,5.271934898330869,17.577251178670224,16.485067171250815,15.646286735257895,15.406454455828168,45.028526308096815,43.66402551088177,76.79720189549944,400.00000000000017,393.7866673211653,382.9053506808322,366.3590835535402,{}
17,4,17,0,0.5666666666666663,7.535468246332542,129.99837776039942,20.89962857444836,31.17479279599984,37.21073076846474,40.57973840542973,54.75941990000481,114.26192211010816,83.0875241553214,79.25888643880126,96.03151385946036,98.42106167267912,42.62470393649272,16.947472382602086,16.30637418881156,22.750659928990387,17.73392290712707,18.27970932566135,18.1588981903488,42.40406624642213,43.353224611254575,74.25988312132228,399.9999999999999,389.3954723610061,371.2994156066115,351.7507453202859,{}
18,4,18,0,0.5999999999999996,9.059472004260426,128.0683305760949,22.538227919068405,31.41825286453326,34.54563364744822,39.17915566644609,55.1870645104742,118.12106336008202,86.70373566929005,82.06964205894957,95.45165561903168,97.53106624741535,41.48759592436471,21.498422786999072,12.10753607816946,19.88855649405673,16.450607501728655,16.981408187777888,16.836518313687293,49.83877731900248,51.31448808753285,72.0460133020468,400.0,393.6132288277684,384.1674619830876,365.8786468908216,{}
19,4,19,0,0.633333333333333,13.46367527182452,125.40464775706572,22.49958166764418,34.486398322987725,36.175750987617214,37.64312908508063,53.60784859863503,123.977483539877,89.51806946400598,82.57853202205706,97.75487884950928,101.08657754780552,46.06344829361211,24.36148108340683,11.819597763003344,23.33441607114997,17.903613892801275,19.83657567347993,19.04662839802944,44.81510504700748,46.97778665818211,79.3045011442484,400.0,394.88005147117394,380.6767041753031,359.21258924027205,{}
20,4,20,0,0.6666666666666663,19.511171012056696,126.782876724938,22.645223738187124,34.7096322715795,34.70963227157956,41.09079536782923,53.95485763118464,130.73940554534929,96.06389289709448,86.00184221121287,100.46063077854228,105.4832451568069,49.3250767513282,27.44082838889005,8.777060342083473,28.1166286623776,16.52870353620706,18.50992206454547,17.829446721513534,45.35370724293301,46.93057454773694,75.3587176052265,400.0,396.2878837082556,381.9320337134437,360.3901159705872,{}
21,4,21,0,0.6999999999999996,34.38592271714086,130.02386129501718,17.934987542870267,31.419341866556632,37.50262844630068,42.127149287671,52.32083400243707,136.05993174331869,104.64166800487408,87.13659143399764,99.19520517035107,99.57269220905432,47.24879434435536,36.2177842133608,3.5022408590800183,31.184623697317534,14.968482196672406,16.98199678791279,16.169028157788716,45.71787468739237,48.98942902282039,73.52666077023213,400.00000000000006,396.0848253949469,386.2165949726084,366.24583801705927,{}
22,4,22,0,0.733333333333333,47.75442669146866,141.7767913970976,18.11957203729045,27.179358055935733,42.127149287671,46.55478872847417,50.83701485849362,143.75793249155373,116.6416247779892,92.4531136968123,103.37696862928864,100.31296053847213,51.22222221386789,41.49732696910246,13.654818665595483,33.90391561360042,16.451177703545255,15.549997631612404,16.185955784095995,45.96012136224826,46.89264556380101,72.4782881491618,399.9999999999998,396.0848253949469,386.07009896799536,367.3767610715054,{}
23,4,23,0,0.7666666666666663,47.24219052069781,159.24907505341704,16.433681756643736,22.48473609939016,44.486434859002806,49.0594258614272,53.24107103770015,139.28938930977378,116.87109463025264,93.0745758669168,98.68466348463863,94.9749000967784,43.71985070570713,42.2574272766397,19.403962842738903,29.806172431416087,16.23527993515218,16.75913279145999,16.83026285316555,43.261294206762216,45.467322769253656,77.3326528884499,399.9999999999999,394.6082546331341,381.946482481744,366.661920023224,{}
24,4,24,0,0.7999999999999996,45.69011601100644,171.2033370128794,16.444232579128762,22.49917184560465,45.97332192120141,48.89221840364456,53.45766842194829,137.91996576360393,115.4848845604688,92.519999929243,95.86300773918634,90.712968680625,39.89021481324295,44.40779293478795,20.19357420330641,26.33748044860777,13.31881327432786,15.35577899754912,14.682128895021435,43.27839840440174,42.8266405922472,79.06923290315285,400.0,394.6095050600719,383.0059107507198,367.6600916934366,{}
25,4,25,0,0.8333333333333329,44.43599607746756,178.4270545679972,13.588215973516432,19.38545637640473,46.06809566360487,49.19212386312415,54.85015571643454,132.17064595811794,112.79519260456226,90.45928663976866,93.8859934455146,86.43053507633459,35.42992163052793,41.83798706509981,21.93752130754291,24.49414973060243,14.811998692489206,16.804463599812397,16.007792803737175,47.083198926602506,47.77596275736698,77.33143760182931,400.0,393.0647678858103,384.968105941277,372.3562058101382,{}
26,4,26,0,0.8666666666666663,41.395917652895086,176.70744367581594,13.55284225680702,19.612408112136613,45.9481682376259,48.86546768519252,53.103870566305496,127.45098487373544,107.9533517313055,87.04100635464226,90.72249907054852,84.01692305229068,34.513994211621764,39.90475140277039,19.919505230707443,23.4695160639028,16.43523533886747,14.477940511678916,14.791711804980764,45.09828576985242,45.36124953527423,75.8873744500968,400.00000000000017,393.1313789787488,384.5732689975546,373.4467395068787,{}
