,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13,label_measures
0,36,0,0,0.0,4.48504906039794,147.5028926639383,17.07855800632941,32.651650018511404,38.29402021083016,42.54891134536681,41.13061430052135,95.0364857215652,62.40506997320473,60.28128719544998,52.74049884202361,55.08151970398285,12.785575476854206,41.12543379614897,5.334826387349267,1.6882361985281022,20.05774916294273,19.906747649007844,20.59648162204508,74.01227494348001,72.05392095318712,69.49655519743247,400.0,398.5818461198701,380.1062540859764,351.7376671216991,{}
1,36,1,0,0.0333333333333333,4.48504906039794,147.5028926639383,17.07855800632941,32.651650018511404,38.29402021083016,42.54891134536681,41.13061430052135,95.0364857215652,62.40506997320473,60.28128719544998,52.74049884202361,55.08151970398285,12.785575476854206,41.12543379614897,5.334826387349267,1.6882361985281022,20.05774916294273,19.906747649007844,20.59648162204508,74.01227494348001,72.05392095318712,69.49655519743247,400.0,398.5818461198701,380.1062540859764,351.7376671216991,{}
2,36,2,0,0.0666666666666666,3.2058116338215834,146.24264750696742,18.6378731143404,32.97469858690996,38.735969354150846,41.57679387045162,40.16870463871983,94.62304811895892,61.64834953204897,60.21761691348877,54.092312931925335,56.29969802001824,15.045870523134797,39.42571819712259,3.4779589790053933,2.25669094057605,20.275333024683903,18.63787311434034,19.358236236470816,73.67052912562883,71.1066247965037,71.74145174414998,400.0,400.0077078469101,381.3838108271901,354.16602119065345,{}
3,36,3,0,0.0999999999999999,5.910920844335703,146.25621319191296,17.203306578255024,31.539395393467657,38.70743980107381,41.57465756411631,40.24331903607332,94.71588180392963,63.22523987276387,60.2115730238927,53.043528616286494,55.910746379329,14.33608881521252,40.14104868259517,5.734435526085008,0.0,20.274291233858783,20.12165951803665,20.07052434129764,71.68044407606271,70.2468351945414,67.39486686417843,400.0,395.6994246673616,377.0500376511618,349.8270056001137,{}
4,36,4,0,0.1333333333333332,4.549774887683996,143.88370850708512,18.7039469319532,33.09159841807094,38.87329368072278,41.748988235740846,38.95308841473688,95.05654681416446,62.01728705783334,59.68866539416683,54.27221522176501,56.48034192557088,16.545562636008754,39.55778204744877,3.48914794486393,0.8270857862687535,23.199390934754625,21.62938289795469,21.592709387564923,73.93762238179198,69.93683532263162,70.4994922819775,400.0,395.70226864079945,376.9811797414965,349.6672946583221,{}
5,36,5,0,0.1666666666666665,4.616340761307288,144.52907010156105,18.97759663956874,33.60746802868191,37.9551932791376,40.87482353137883,39.52299493201883,96.52458342367784,62.9246363211854,60.53983285722154,54.65797300835084,57.66330285813876,16.779107823686104,40.11920198177916,3.438565711250704,0.5191024285998083,21.945833448603864,20.489481688973783,20.459661133231577,74.141877696846,71.87812274505768,70.07112605379244,400.0,398.5402239037605,378.0949358306709,351.8275598348572,{}
6,36,6,0,0.1999999999999998,4.667568502093521,147.63099335852388,19.188191881918826,35.4550912161309,38.376383763837545,41.35476229113478,39.87972276341337,98.99207461022712,63.53724944658556,61.21148945149582,53.40452231337315,58.71121893013628,16.234095567257896,42.75187836522571,4.097774606435678,0.306155574044169,20.71685438762829,20.87400092063619,20.708677034055427,72.53532061966314,69.1911597339514,69.3726937269374,400.0,400.002723265195,382.2906723169533,354.2927395112028,{}
7,36,7,0,0.2333333333333331,4.6675685020935305,149.08479759960397,19.188191881918808,33.94833948339488,39.85239852398524,42.80442804428036,38.48975589787535,96.0430906863317,62.150563162884914,59.71171580092312,53.37435024605384,57.2414848934834,16.98382400258879,40.54966901733326,3.3462552867554223,0.4182819108443709,22.18936734815184,20.716854387628423,21.43497490289542,72.52061280659314,69.15857329678693,69.38839423494123,400.0,400.0,379.3357933579336,354.2712166311961,{}
8,36,8,0,0.2666666666666664,7.490584167557966,146.82309293841627,17.977402002139485,34.45668717076742,37.45292083779063,41.947271338325386,39.066107457214166,98.9210980745254,64.48866604927319,60.59578004041521,53.78371065645217,58.4212040995028,17.22440353934485,42.686565293158765,4.793678455381496,0.3644316954384976,22.521634367609725,19.475518835651144,20.984858067000005,72.63804496550472,68.12069383963166,70.427426784886,400.0,398.4990777140916,380.52462474940944,353.58413734191873,{}
9,36,9,0,0.2999999999999997,7.546686237094137,144.8963757522087,19.621384216444987,34.71475669063338,37.763605865371424,40.75210568030869,39.27178342275613,101.13685866063877,66.42798823181141,62.6054401783606,56.16749133581095,58.47937321443226,18.10974138253391,43.76520834112341,5.723513123114572,0.2889852348275781,21.18455778414648,21.184557784146467,21.152113715858377,72.61556761808549,69.26815531466502,70.95490559112453,400.0000000000001,398.49075982751486,380.364965027965,354.6974644847355,{}
10,36,10,0,0.333333333333333,13.635972343414323,145.45037166308546,16.666188419728527,34.84748487761411,36.39414397846711,42.423025068400015,39.42193491768555,104.5534331001486,69.7114363756013,62.84415187992761,57.877707405997626,60.23605202016381,19.69381526760389,45.44726600216268,7.230619077461142,4.274499613176431,16.666188419728527,16.66618841972864,17.43373501236124,69.91509137413789,67.99074767855086,68.17986171707128,400.0,400.0143469450021,381.8192500932218,354.5385183243279,{}
11,36,11,0,0.3666666666666663,21.34640764752044,142.96164583616795,16.72955429997713,33.45910859995426,38.02171431812979,42.58432003630544,35.01302392277292,106.50424461413488,73.0650335343882,62.24082376640365,56.77759767806037,61.67626145202803,24.31960738849159,47.06712587079846,9.910240010810298,8.494491437837382,10.6460800090765,10.754164810674874,10.639828232465106,73.51469890578312,66.42727046685116,65.39734862718319,400.0,396.9583514755078,380.2201849062762,354.36237744496947,{}
12,36,12,0,0.3999999999999997,25.9960336664093,143.49472800334456,15.265396596100542,32.05733285181103,39.690031149861255,42.74311046908127,36.66874094883931,109.95325119475076,77.9133639422915,64.78329426670655,58.893903878824176,63.08786370049813,24.4142001534035,48.78378371295935,13.063738678575533,10.145813440942788,10.685777617270343,9.28557824249025,9.13301676060246,74.75064133225925,70.29790526626925,65.65895342503096,400.00000000000006,396.9267314980023,378.6095338783828,354.17036060969514,{}
13,36,13,0,0.433333333333333,30.45536943490869,144.4905187586076,15.208685727251966,33.45910859995417,38.02171431812987,42.58432003630533,36.53251676719404,115.62602745752469,82.1832120890223,66.86928418193997,64.11039941450883,65.06623350716211,28.118901125691423,50.92857833673577,14.094208166214798,12.599631221338882,12.16694858180162,10.646080009076162,11.417872706785488,71.77445095741979,69.74982056116323,68.45598222660594,400.0,396.95835147550775,378.6993285492157,351.3206402995191,{}
