,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
41,41,33,0,1.3703208556149733,41.0,127.251719045363,12.041594578792296,28.0713376952364,35.0142828000232,40.11234224026316,35.0142828000232,116.06894502837528,88.02272433866155,67.5,55.0,63.0,24.0,57.0,25.0,12.0,10.198039027185567,11.04536101718726,10.5,64.0,52.0,56.0357029044876,{},{}
42,42,33,0,1.4037433155080214,41.01219330881976,128.191263352851,11.04536101718726,27.018512172212592,36.05551275463989,41.10960958218893,36.05551275463989,115.1086443322134,88.09086218218096,67.5,52.0,59.0,19.5,59.5,28.5,9.5,11.180339887498947,12.0,11.5,64.0,52.0,53.0,{},{}
43,43,33,0,1.4371657754010696,35.05709628591621,131.24404748406687,10.04987562112089,26.019223662515376,36.12478373637688,40.11234224026316,35.0142828000232,106.1178590059185,80.09993757800315,62.5,47.0,55.0,16.0,55.0,25.0,5.0,12.16552506059644,13.0,12.5,63.0,51.0,56.0357029044876,{},{}
44,44,33,0,1.4705882352941178,34.0147027033899,135.2368293032634,10.04987562112089,25.079872407968907,37.12142238654117,41.10960958218893,34.0147027033899,103.12128781197411,78.05767098754612,61.0,44.0,52.0,14.0,55.0,26.0,4.0,12.16552506059644,14.0,13.0,62.0,50.0,56.00892785976178,{},{}
45,45,33,0,1.504010695187166,38.0,135.18135966175217,10.04987562112089,26.0768096208106,37.05401462729781,40.11234224026316,35.0142828000232,109.07336980216571,83.02409288875127,64.0,45.0,52.0,13.5,60.5,30.5,3.5,12.36931687685298,13.0,13.0,63.0,50.0,55.00909015790027,{},{}
46,46,33,0,1.537433155080214,35.0142828000232,130.24592124131948,10.198039027185567,26.0768096208106,35.05709628591621,39.11521443121589,36.013886210738214,107.16809226630843,81.09870529176159,63.5,47.0,55.0,15.0,56.0,26.0,5.0,13.152946437965904,14.0356688476182,14.0,63.0,51.0,57.0350769263968,{},{}
47,47,33,0,1.5708556149732622,17.26267650163207,123.58397954427588,12.041594578792296,24.08318915758459,30.265491900843116,33.24154027718932,41.04875150354759,94.33981132056604,70.25667228100119,61.5,51.0,63.0,16.0,37.0,9.0,3.0,15.297058540778355,17.0,16.0,63.0,51.0,55.0,{},{}
48,48,33,0,1.6042780748663104,8.06225774829855,122.3315167894194,15.033296378372908,25.079872407968907,31.144823004794876,33.13608305156178,41.10960958218893,89.27485648266257,64.19501538281614,60.0,53.0,62.0,16.5,31.5,2.5,0.5,16.278820596099706,17.0,16.5,65.0,52.0,58.00862004909271,{},{}
49,49,33,0,1.6377005347593585,25.019992006393608,122.2620137246234,12.041594578792296,26.0768096208106,32.14031735997639,35.12833614050059,36.05551275463989,99.18165152889924,73.10950690573696,60.5,54.0,62.0,22.0,41.0,12.0,9.0,16.492422502470642,17.0,16.5,63.0,52.0,56.00892785976178,{},{}
50,50,33,0,1.6711229946524069,32.0,125.25573839150046,10.04987562112089,26.0768096208106,34.058772731852805,37.12142238654117,37.12142238654117,105.17128885774862,79.1012010022604,63.0,52.0,60.0,19.0,49.0,19.0,8.0,16.278820596099706,17.0,16.5,63.0,53.0,57.0,{},{}
51,51,33,0,1.7045454545454548,32.01562118716424,128.09761902549164,10.04987562112089,26.0768096208106,34.058772731852805,38.05259518088089,37.01351104664349,105.11898020814318,79.05694150420949,63.0,53.0,58.0,18.5,49.5,20.5,8.5,15.297058540778355,16.0,16.0,63.0,54.0,58.0,{},{}
52,52,33,0,1.737967914438503,28.0178514522438,128.03515142334936,10.04987562112089,26.019223662515376,34.0147027033899,37.0,36.013886210738214,100.07996802557444,74.06078584514209,60.0,55.0,58.0,20.5,43.5,16.5,10.5,15.132745950421556,15.0,15.0,60.0,51.0,58.00862004909271,{},{}
53,53,33,0,1.771390374331551,21.095023109728988,125.01599897613104,11.0,23.021728866442675,32.0624390837628,35.0142828000232,38.0,93.04837451562494,70.02856560004639,59.5,59.0,61.0,22.0,33.0,8.0,10.0,12.041594578792296,13.0,13.0,60.0,55.0,61.0,{},{}
54,54,33,0,1.8048128342246,8.06225774829855,121.0,16.0,22.02271554554524,30.0,33.015148038438355,42.0,88.02272433866155,66.007575322837,62.0,65.0,65.0,23.0,23.0,1.0,7.0,7.0,8.0,7.5,65.0,62.0,59.00847396772772,{},{}
55,55,33,0,1.838235294117648,4.0,115.00434774390054,17.029386365926403,24.0,27.0,30.01666203960727,45.044422518220834,90.00555538409837,66.007575322837,64.0,68.0,67.0,22.5,22.5,1.5,6.5,7.071067811865476,9.0,8.0,65.0,65.0,56.0,{},{}
56,56,33,0,1.871657754010696,5.0990195135927845,114.03946685248928,16.0,26.0,27.018512172212592,30.01666203960727,46.04345773288535,93.00537618869136,67.00746227100382,64.5,69.0,66.0,21.5,25.5,1.5,7.5,8.0,9.055385138137416,9.0,63.0,63.0,57.0,{},{}
57,57,33,0,1.905080213903744,12.041594578792296,116.06894502837528,16.0,26.0,30.01666203960727,32.01562118716424,44.04543109109048,98.00510190801292,72.00694410957877,66.0,67.0,63.0,21.0,33.0,6.0,7.0,13.0,14.0,13.5,65.0,65.0,55.00909015790027,{},{}
58,58,33,0,1.938502673796792,42.01190307520001,124.14507642270796,12.0,27.0,33.06055050963308,36.12478373637688,41.0,122.00409829181967,95.00526301210895,74.0,67.0,61.0,23.0,58.0,30.0,13.0,15.033296378372908,16.0312195418814,15.5,66.0,67.0,60.00833275470999,{},{}
59,59,33,0,1.97192513368984,44.0,128.2497563350512,11.0,25.019992006393608,33.13608305156178,38.11823710509184,40.01249804748511,120.0,95.00526301210895,73.0,63.0,55.0,19.0,61.0,34.0,10.0,16.0312195418814,16.1245154965971,15.0,65.0,64.0,62.00806399170998,{},{}
60,60,33,0,2.005347593582888,40.0,131.13733259449805,11.0,25.0,34.0147027033899,38.01315561749642,39.01281840626232,115.00434774390054,90.00555538409837,70.0,59.0,53.0,17.0,59.0,32.0,8.0,16.0312195418814,17.11724276862369,16.5,65.0,64.0,60.0,{},{}
61,61,33,0,2.038770053475936,41.01219330881976,128.09761902549164,11.0,26.0,34.058772731852805,38.05259518088089,38.01315561749642,116.0,90.0,69.5,60.0,55.0,19.5,58.5,31.5,10.5,15.132745950421556,16.1245154965971,15.5,65.0,63.0,60.00833275470999,{},{}
62,62,33,0,2.072192513368984,28.0178514522438,126.0634760745554,10.0,24.0,31.016124838541646,34.058772731852805,40.0,102.00490184299969,78.00640999302557,64.0,59.0,55.0,17.0,45.0,20.0,8.0,16.0312195418814,17.11724276862369,17.0,65.0,61.0,58.00862004909271,{},{}
63,63,33,0,2.105614973262032,17.0,122.03687967167956,12.041594578792296,23.0,30.0,32.01562118716424,39.0,91.00549433962765,68.00735254367721,59.5,56.0,53.0,15.5,36.5,12.5,4.5,17.11724276862369,17.11724276862369,16.5,65.0,60.0,56.0357029044876,{},{}
64,64,33,0,2.13903743315508,26.019223662515376,117.0,10.0,25.019992006393608,29.017236257093817,33.0,41.0,102.0196059588548,77.00649323271382,64.0,56.0,56.0,15.0,46.0,19.0,7.0,16.278820596099706,18.027756377319943,17.5,67.0,60.0,57.0350769263968,{},{}
65,65,33,0,2.172459893048128,33.015148038438355,119.01680553602505,11.04536101718726,27.018512172212592,29.0,33.0,40.0,111.04053313993047,84.02380615040002,67.5,56.0,58.0,17.0,54.0,24.0,8.0,17.26267650163207,18.0,18.0,67.0,60.0,56.0357029044876,{},{}
66,66,33,0,2.205882352941176,28.0178514522438,120.0041665943312,11.04536101718726,26.019223662515376,29.0,33.0,40.0,105.04284840006956,79.02531240052139,65.0,54.0,55.0,14.5,50.5,21.5,5.5,17.26267650163207,18.027756377319943,17.5,66.0,60.0,55.00909015790027,{},{}
67,67,33,0,2.239304812834224,30.01666203960727,121.00413216084812,9.0,25.0,30.0,34.0,40.0,104.00480758118827,79.00632886041473,64.0,55.0,54.0,14.5,49.5,21.5,6.5,17.11724276862369,18.027756377319943,17.5,65.0,63.0,55.00909015790027,{},{}
68,68,33,0,2.272727272727272,30.0,124.01612798341996,10.0,26.0,31.016124838541646,35.0142828000232,37.01351104664349,103.00485425454472,77.00649323271382,62.0,54.0,52.0,16.0,50.0,23.0,8.0,17.11724276862369,18.110770276274835,18.0,62.0,60.0,57.0087712549569,{},{}
69,69,33,0,2.3061497326203195,33.0,127.00393694685216,8.0,25.0,32.01562118716424,36.013886210738214,38.01315561749642,104.00480758118827,79.00632886041473,62.5,52.0,51.0,13.5,52.5,25.5,6.5,17.029386365926403,18.027756377319943,17.5,61.0,60.0,58.034472514187634,{},{}
70,70,33,0,2.3395721925133675,35.0,128.01562404644207,8.0,24.0,34.0,38.01315561749642,38.0,105.0,81.0,63.5,52.0,50.0,13.0,54.0,28.0,6.0,17.029386365926403,18.110770276274835,17.5,59.0,61.0,55.08175741568164,{},{}
71,71,33,0,2.3729946524064154,44.0,128.03515142334936,8.0,25.0,34.0147027033899,37.01351104664349,37.05401462729781,114.0175425099138,89.02246907382428,67.0,54.0,51.0,15.5,61.5,33.5,9.5,17.029386365926403,18.110770276274835,17.5,58.0,61.0,53.150729063673246,{},{}
72,72,33,0,2.406417112299464,48.010415536631214,129.1394595001853,8.0,24.0,34.058772731852805,38.01315561749642,37.05401462729781,117.03845521878696,93.04837451562494,69.0,57.0,51.0,17.0,63.0,37.0,11.0,16.0312195418814,17.11724276862369,16.5,56.0,62.0,54.230987451824994,{},{}
73,73,33,0,2.4398395721925112,36.0,127.1416532848303,10.04987562112089,26.019223662515376,34.0147027033899,39.01281840626232,36.12478373637688,108.1156787889712,82.09750300709517,64.0,59.0,53.0,20.0,52.0,24.0,11.0,17.0,18.24828759089466,17.5,55.0,63.0,55.326304774492215,{},{}
74,74,33,0,2.473262032085559,6.0,121.10326172320876,14.0,23.0,32.01562118716424,34.0,41.04875150354759,84.02380615040002,61.032778078668514,58.0,61.0,56.0,17.5,25.5,1.5,5.5,16.0,17.11724276862369,17.0,52.0,64.0,54.3323108288245,{},{}
75,75,33,0,2.506684491978607,10.04987562112089,122.20065466273084,16.0312195418814,27.018512172212592,33.06055050963308,36.013886210738214,41.04875150354759,94.13288479590966,67.11929677819934,62.0,65.0,58.0,20.5,32.5,4.5,6.5,16.0312195418814,16.1245154965971,15.5,52.0,66.0,56.43580423808985,{},{}
76,76,33,0,2.540106951871655,34.0147027033899,124.78781991845196,12.041594578792296,26.0768096208106,33.13608305156178,37.21558813185679,37.21558813185679,109.2931836849856,83.21658488546619,66.0,68.0,54.0,24.0,48.0,22.0,14.0,15.033296378372908,14.317821063276352,14.0,50.0,67.0,58.42088667591412,{},{}
77,77,33,0,2.573529411764703,36.013886210738214,125.67418191498204,12.041594578792296,27.073972741361768,34.132096331752024,38.2099463490856,36.22154055254967,111.28791488746656,84.2140130857092,66.0,68.0,55.0,25.5,49.5,22.5,15.5,14.0356688476182,15.524174696260024,14.5,48.0,66.0,55.57877292636101,{},{}
78,78,33,0,2.606951871657751,36.0,124.4869471069156,12.041594578792296,26.0768096208106,33.13608305156178,37.12142238654117,38.2099463490856,112.21853679316978,86.14522621712709,68.0,69.0,58.0,25.5,48.5,21.5,15.5,16.0312195418814,16.492422502470642,15.5,49.0,65.0,55.44366510251645,{},{}
79,79,33,0,2.640374331550799,37.01351104664349,125.5746789762968,11.04536101718726,26.0768096208106,34.132096331752024,37.12142238654117,38.11823710509184,112.21853679316978,86.14522621712709,67.5,68.0,56.0,24.0,50.0,23.0,15.0,15.132745950421556,16.492422502470642,15.5,47.0,63.0,57.55866572463264,{},{}
80,80,33,0,2.6737967914438467,37.01351104664349,123.4908903522847,11.04536101718726,26.0768096208106,35.12833614050059,38.11823710509184,36.05551275463989,110.16351483136329,84.09518416651456,65.5,67.0,56.0,25.5,48.5,21.5,16.5,13.0,15.524174696260024,14.5,49.0,65.0,56.43580423808985,{},{}
81,81,33,0,2.7072192513368947,38.01315561749642,125.5746789762968,11.04536101718726,26.0768096208106,35.12833614050059,39.11521443121589,36.12478373637688,111.22050170719426,85.14693182963201,66.0,66.0,54.0,24.0,51.0,24.0,15.0,15.033296378372908,15.297058540778355,15.0,49.0,63.0,57.3149195236284,{},{}
82,82,33,0,2.7406417112299426,41.10960958218893,127.66362050325849,10.04987562112089,27.073972741361768,35.22782990761707,38.2099463490856,37.05401462729781,115.27792503337317,88.20430828479978,67.5,67.0,54.0,23.5,54.5,27.5,15.5,14.0,15.297058540778355,14.5,49.0,62.0,57.42821606144492,{},{}
83,83,33,0,2.7740641711229905,48.04164859785725,127.76932339180638,10.04987562112089,26.0768096208106,36.12478373637688,40.19950248448356,36.05551275463989,120.20399327809372,94.13288479590966,70.0,68.0,54.0,25.0,59.0,33.0,17.0,15.033296378372908,15.297058540778355,14.0,50.0,62.0,57.3149195236284,{},{}
84,84,33,0,2.8074866310160385,50.039984012787215,128.56126943990557,10.04987562112089,24.08318915758459,36.12478373637688,39.20459156782532,35.05709628591621,119.2057045614848,95.13148795220224,70.0,66.0,54.0,25.0,59.0,34.0,17.0,14.0356688476182,14.317821063276352,14.0,51.0,62.0,59.21148537234985,{},{}
85,85,33,0,2.8409090909090864,40.01249804748511,126.19429464123962,11.04536101718726,27.018512172212592,35.05709628591621,38.05259518088089,36.05551275463989,114.109596441316,87.09190547921202,67.0,66.0,59.0,26.5,51.5,23.5,17.5,15.0,16.278820596099706,15.5,54.0,61.0,60.13318551349163,{},{}
86,86,33,0,2.8743315508021343,3.0,120.0041665943312,19.0,29.017236257093817,31.0,33.015148038438355,42.01190307520001,93.02150289046077,64.00781202322104,62.5,59.0,60.0,17.5,33.5,2.5,0.5,16.1245154965971,17.029386365926403,16.0,60.0,57.0,59.033888572581766,{},{}
87,87,33,0,2.9077540106951822,13.038404810405298,121.01652779682615,13.038404810405298,24.08318915758459,31.016124838541646,34.0147027033899,43.01162633521314,93.1343116150004,69.06518659932803,62.5,57.0,59.0,15.0,35.0,9.0,3.0,17.26267650163207,17.029386365926403,16.5,63.0,55.0,56.00892785976178,{},{}
88,88,33,0,2.94117647058823,22.02271554554524,120.03749414245534,11.04536101718726,25.019992006393608,30.01666203960727,34.0,43.01162633521314,101.07917688624102,76.05918747922567,65.0,59.0,62.0,17.5,40.5,12.5,7.5,15.132745950421556,15.033296378372908,14.5,61.0,52.0,57.0,{},{}
89,89,33,0,2.974598930481278,21.02379604162864,115.0173899895142,13.038404810405298,26.0768096208106,29.017236257093817,32.01562118716424,43.01162633521314,103.04368005850722,77.00649323271382,66.5,60.0,62.0,18.0,42.0,13.0,6.0,15.297058540778355,16.0,15.5,63.0,53.0,57.0087712549569,{},{}
90,90,33,0,3.008021390374326,22.02271554554524,112.11155159036912,13.152946437965904,26.0768096208106,28.0178514522438,32.01562118716424,44.0,105.11898020814318,79.05694150420949,68.0,59.0,64.0,17.5,43.5,14.5,5.5,14.317821063276352,15.033296378372908,14.5,67.0,52.0,55.08175741568164,{},{}
91,91,33,0,3.041443850267374,30.066592756745816,116.84177335182824,10.198039027185567,24.33105012119288,29.27456233660889,32.14031735997639,39.20459156782532,103.69667304209908,79.40403012442127,64.0,52.0,66.0,20.0,44.0,16.0,9.0,15.524174696260024,16.0312195418814,15.0,74.0,44.0,56.71860364994893,{},{}
