,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,0,37,0,0.0,18.0,86.05230967266364,9.0,14.0356688476182,23.021728866442675,24.020824298928627,14.142135623730953,55.08175741568164,41.04875150354759,32.0,25.0,22.0,9.5,31.5,16.5,1.5,10.04987562112089,9.219544457292889,9.0,32.0,36.0,31.064449134018133,{},{}
1,1,37,0,0.04,18.0,86.05230967266364,9.0,14.0356688476182,23.021728866442675,24.020824298928627,14.142135623730953,55.08175741568164,41.04875150354759,32.0,25.0,22.0,9.5,31.5,16.5,1.5,10.04987562112089,9.219544457292889,9.0,32.0,36.0,31.064449134018133,{},{}
2,2,37,0,0.08,17.0,85.05292469985967,9.0,14.0,23.021728866442675,24.020824298928627,15.132745950421556,55.03635162326805,41.04875150354759,32.5,26.0,23.0,9.5,30.5,16.5,1.5,10.0,9.219544457292889,9.0,31.0,35.0,32.01562118716424,{},{}
3,3,37,0,0.12,18.0,86.05230967266364,8.06225774829855,14.0,23.021728866442675,24.020824298928627,15.033296378372908,55.03635162326805,41.04875150354759,32.0,26.0,23.0,9.5,30.5,15.5,2.5,9.055385138137416,9.219544457292889,9.0,32.0,36.0,32.01562118716424,{},{}
4,4,37,0,0.16,18.027756377319943,86.02325267042627,8.0,13.0,22.02271554554524,25.019992006393608,16.0312195418814,55.03635162326805,42.04759208325728,33.0,26.0,24.0,9.0,30.0,16.0,2.0,9.055385138137416,9.055385138137416,9.0,32.0,35.0,33.015148038438355,{},{}
5,5,37,0,0.2,18.0,87.00574693662483,8.0,14.0,23.0,24.0,15.033296378372908,55.00909015790027,41.01219330881976,32.0,26.0,25.0,10.5,29.5,14.5,2.5,10.0,9.055385138137416,9.0,33.0,34.0,32.0,{},{}
6,6,37,0,0.24,18.027756377319943,87.0,8.0,13.0,23.0,25.0,15.0,54.00925846556311,41.01219330881976,32.0,25.0,25.0,10.0,29.0,15.0,2.0,9.055385138137416,9.055385138137416,9.0,34.0,34.0,32.0,{},{}
7,7,37,0,0.28,16.0,87.00574693662483,9.0,14.0356688476182,23.0,25.0,15.0,54.00925846556311,40.0,32.0,25.0,26.0,10.5,28.5,13.5,2.5,9.055385138137416,8.06225774829855,8.5,33.0,32.0,34.0147027033899,{},{}
8,8,37,0,0.32,18.027756377319943,88.02272433866155,8.0,13.0,24.0,26.0,15.0,54.00925846556311,41.01219330881976,32.0,25.0,27.0,11.0,28.0,14.0,3.0,9.055385138137416,8.06225774829855,8.0,34.0,33.0,33.015148038438355,{},{}
9,9,37,0,0.36,21.0,89.02246907382428,8.06225774829855,14.0356688476182,23.0,25.019992006393608,16.0,59.033888572581766,45.0111097397076,34.5,27.0,29.0,12.0,31.0,16.0,5.0,8.06225774829855,8.06225774829855,8.5,34.0,33.0,34.0,{},{}
