,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,11,D,L,JrdZ63GIL8k,720,1280,92.23,29.97002997002997,2764,0.0333666666666666
