,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,60,5,1,0.166833333333333,22.19472605904871,156.7859694166714,16.0753286557225,28.131825147514405,42.24555387000703,46.216569885202034,44.20715380323668,110.53615041756431,82.41056079141231,71.3342709097684,70.32956286878573,66.31073070485513,24.11299298358369,42.19773772127155,12.056496491791904,10.047080409826547,16.0753286557225,18.196036524963056,18.084744737687856,54.25423421306334,60.28248245895918,50.275574308290814,{}
1,60,6,0,0.2001999999999996,18.11054389589104,152.0507218478414,15.999800003749897,29.99962500703112,40.04946817377839,44.04488053352482,46.04288220045489,110.07132736354328,80.09893634755645,70.99911251664025,71.99910001687465,67.99915001593718,23.999700005624845,39.999500009374856,7.999900001874948,9.999875002343742,15.999800003749897,15.999800003749897,15.999800003749897,53.99932501265596,59.99925001406223,48.04104808850924,{}
2,60,7,0,0.2335666666666662,11.926985353525914,147.17642356702115,17.64705882352939,27.450980392156907,39.26467528333468,43.18179518734349,47.05882352941183,103.94006494665554,76.49572236522026,70.58823529411768,74.50980392156862,68.62745098039215,24.509803921568505,32.35294117647072,2.941176470588289,8.823529411764639,15.686274509803866,15.686274509803866,15.686274509803866,52.941176470588175,56.86274509803917,52.94117647058829,{}
3,60,8,0,0.2669333333333328,11.811050216944553,145.74580901841117,17.47552225210552,29.12587042017583,38.88300670935146,42.76205061866286,46.64182772776044,104.85313351263312,75.72726309245729,69.90208900842208,71.84381370310052,66.01863961906531,22.329833988801624,35.92190685155015,4.854311736695877,8.737761126052874,13.59207286274875,13.73006698804471,14.562935210087971,50.484842061638176,54.36829145099495,54.368291450994775,{}
4,60,9,0,0.3002999999999994,9.758442226567254,145.649198107084,15.310303795549205,26.793031642210963,40.37140154800991,44.18322635491525,49.7952773496814,101.5029553682793,74.73580953576256,69.85326106719299,72.72394302885846,65.06879113108391,19.13787974443641,32.5343955655419,5.741363923330937,7.655151897774544,11.482727846661874,11.482727846661874,12.439621833883734,47.844699361091045,55.49985125886565,57.445526844339234,{}
5,60,10,0,0.333666666666666,9.433017834296152,143.69183268452366,17.083921900894147,28.36187056909029,41.67643498454673,45.31777280125753,45.27848560462155,100.0611563045373,71.71575497554379,66.97442662350272,71.6909355406508,62.25791770635465,21.69594101888117,33.01556242003653,2.829905350288868,8.489716050866605,13.340301755368834,13.20622496801468,13.20622496801468,49.051692738339966,54.7115034389177,58.515131750543695,{}
6,60,11,0,0.3670333333333326,9.529941211783791,138.6195134212574,16.82077714694219,26.165653339687765,39.42607584870535,43.148644008254976,44.85540572517925,97.20468165910516,71.04564658821577,66.34862096849429,71.02105906486713,61.67618287212144,21.493215243315035,30.83809143606061,2.8034628578236607,8.410388573471096,13.08282666984394,13.08282666984394,13.08282666984394,48.59335620227756,54.20028191792494,56.10039809592361,{}
7,60,12,0,0.4003999999999992,7.634644457518214,141.16504114597328,16.6650593889093,24.071752450646727,40.90479940519303,42.749196940594,46.32885029962045,94.50792327848994,70.46097317683358,66.66023755563708,70.36358408650574,59.25354449389965,18.51673265434374,29.62677224694972,3.703346530868657,5.5550197963031,13.093307225304743,14.81338612347497,14.81338612347497,49.99517816672778,57.40187122846527,57.431729160902336,{}
8,60,13,0,0.4337666666666658,5.7226422016351295,137.9619728255719,16.286925232230715,28.95453374618785,39.85359127788666,41.77920750601812,43.46948548591119,94.17181119823904,65.24816004939565,62.4332133902177,66.95735928805959,56.09940913323908,18.096583591367448,32.57385046446143,3.6193167182735806,5.4289750774102,14.47726687309398,14.47726687309398,15.382096052662291,52.48009241496567,56.099409133239135,57.93733650430711,{}
9,60,14,0,0.4671333333333324,9.024459931519308,138.60248901389073,14.158737627831895,24.84091908057004,37.33486218296294,39.09709216175917,42.47621288349569,90.33133129034464,65.50807394928526,61.05955602002507,65.48416152872244,53.09526610436956,16.81350093305025,30.97223856088237,6.194447712176498,6.194447712176384,15.928579831310913,15.928579831310913,15.928579831310913,54.86510830784852,56.63495051132753,61.94447712176452,{}
