0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
"(1055.5439030813366, 430.87631981249876)","(1057.6055122670425, 486.5397678265536)","(1065.8519490098654, 542.2032158406084)","(1082.3448224955112, 599.928273040369)","(1109.1457419096857, 649.4068934973068)","(1148.3163164380949, 688.5774680257157)","(1197.7949368950324, 719.5016058113017)","(1253.4583849090873, 738.0560884826534)","(1304.9986145517307, 744.2409160397706)","(1352.4156258229625, 733.9328701112419)","(1387.4629819799602, 705.0703415113616)","(1416.3255105798405, 665.8997669829527)","(1434.879993251192, 620.5443648974265)","(1447.2496483654265, 571.0657444404887)","(1457.5576942939551, 521.5871239835511)","(1463.7425218510723, 474.1701127123192)","(1455.4960851082494, 424.69149225538155)","(1129.7618337667432, 354.59677994138656)","(1162.747580738035, 336.0422972700349)","(1197.7949368950324, 333.9806880843292)","(1232.8422930520298, 342.2271248271521)","(1263.7664308376159, 358.719998312798)","(1342.107579894434, 360.7816074985037)","(1366.8468901229028, 344.28873401285784)","(1395.709418722783, 338.1039064557406)","(1424.5719473226634, 344.28873401285784)","(1443.1264299940149, 366.96643505562093)","(1304.9986145517307, 408.1986187697357)","(1309.1218329231422, 439.1227565553217)","(1311.1834421088479, 470.0468943409077)","(1315.3066604802593, 500.97103212649375)","(1267.8896492090275, 533.9567790977856)","(1290.5673502517905, 538.079997469197)","(1311.1834421088479, 544.2648250263143)","(1327.6763155944939, 540.1416066549027)","(1344.1691890801396, 533.9567790977856)","(1166.8707991094464, 412.3218371411471)","(1191.6101093379152, 397.89057284120696)","(1218.4110287520898, 399.95218202691274)","(1243.1503389805587, 422.6298830696758)","(1216.349419566384, 424.69149225538155)","(1189.5485001522095, 422.6298830696758)","(1346.2307982658454, 424.69149225538155)","(1366.8468901229028, 404.0754003983242)","(1393.6478095370774, 404.0754003983242)","(1414.2639013941348, 418.50666469826433)","(1395.709418722783, 428.81471062679304)","(1370.9701084943142, 428.81471062679304)","(1220.4726379377955, 606.1131005974863)","(1255.519994094793, 583.4353995547232)","(1290.5673502517905, 571.0657444404887)","(1309.1218329231422, 577.250571997606)","(1327.6763155944939, 573.1273536261946)","(1356.5388441943742, 585.4970087404289)","(1379.216545237137, 606.1131005974863)","(1358.60045338008, 643.2220659401895)","(1331.7995339659053, 657.6533302401297)","(1311.1834421088479, 659.7149394258354)","(1290.5673502517905, 657.6533302401297)","(1255.519994094793, 639.0988475687781)","(1232.8422930520298, 608.174709783192)","(1290.5673502517905, 599.928273040369)","(1309.1218329231422, 601.9898822260748)","(1329.7379247801996, 601.9898822260748)","(1362.7236717514913, 608.174709783192)","(1329.7379247801996, 618.4827557117208)","(1311.1834421088479, 620.5443648974265)","(1290.5673502517905, 618.4827557117208)",1.36,-7.66,-0.12
"(1076.380781706747, 439.7664672342741)","(1080.5690337756448, 496.307870164395)","(1088.9455379134406, 554.9433991289649)","(1103.604420154583, 613.5789280935348)","(1126.6398065335213, 665.9320789547579)","(1166.4282011880507, 705.7204736092874)","(1216.687226014825, 737.1323641260213)","(1271.134502910497, 758.0736244705106)","(1325.581779806169, 764.3560025738574)","(1371.6525525640454, 751.7912463671638)","(1407.252695149677, 720.3793558504299)","(1434.476333597513, 678.4968351614515)","(1453.3234679075533, 634.5201884380241)","(1465.888224114247, 582.1670375768009)","(1478.4529803209405, 534.0021387844756)","(1482.6412323898383, 485.83723999215044)","(1476.3588542864916, 435.57821516537626)","(1143.3928148091127, 368.5661820630107)","(1174.8047053258465, 347.6249217185214)","(1212.4989739459272, 343.4366696496236)","(1248.0991165315588, 351.81317378741926)","(1279.5110070482926, 368.5661820630107)","(1359.0877963573519, 370.66030809745956)","(1386.311434805188, 353.9072998218682)","(1415.6291992874728, 347.6249217185214)","(1444.9469637697578, 353.9072998218682)","(1461.699972045349, 379.0368122352553)","(1321.3935277372711, 418.82520688978485)","(1325.581779806169, 450.2370974065187)","(1327.675905840618, 481.64898792325255)","(1331.8641579095158, 515.1550044744354)","(1285.7933851516395, 546.5668949911692)","(1306.7346454961287, 550.7551470600671)","(1327.675905840618, 554.9433991289649)","(1346.5230401506583, 550.7551470600671)","(1361.1819223918008, 546.5668949911692)","(1181.0870834291932, 423.0134589586827)","(1206.2165958425803, 408.3545767175402)","(1235.5343603248652, 412.54282878643806)","(1260.6638727382524, 433.4840891309273)","(1233.4402342904164, 435.57821516537626)","(1204.1224698081314, 433.4840891309273)","(1365.3701744606985, 435.57821516537626)","(1386.311434805188, 414.636954820887)","(1411.4409472185748, 414.636954820887)","(1432.3822075630642, 429.2958370620295)","(1415.6291992874728, 437.67234119982515)","(1388.4055608396368, 439.7664672342741)","(1229.2519822215186, 613.5789280935348)","(1269.0403768760482, 594.7317937834945)","(1306.7346454961287, 586.3552896456988)","(1327.675905840618, 590.5435417145966)","(1346.5230401506583, 586.3552896456988)","(1375.8408046329432, 596.8259198179434)","(1400.9703170463304, 617.7671801624326)","(1377.934930667392, 659.6497008514111)","(1350.711292219556, 676.4027091270025)","(1327.675905840618, 678.4968351614515)","(1304.6405194616798, 676.4027091270025)","(1266.946250841599, 655.4614487825132)","(1239.722612393763, 617.7671801624326)","(1306.7346454961287, 611.4848020590858)","(1327.675905840618, 613.5789280935348)","(1346.5230401506583, 613.5789280935348)","(1384.217308770739, 619.8613061968815)","(1348.6171661851072, 638.7084405069219)","(1327.675905840618, 638.7084405069219)","(1306.7346454961287, 636.614314472473)",0.87,-7.08,0.13
"(1079.7607443479724, 448.3217125655324)","(1081.8655411205805, 503.04642865334387)","(1090.284728211013, 561.9807382863715)","(1105.01830561927, 620.9150479193993)","(1130.2758668905676, 673.5349672346026)","(1168.162208797514, 715.6309026867654)","(1216.572534567501, 749.3076510484955)","(1273.4020474279207, 768.2508220019687)","(1326.021966743124, 776.6700090924012)","(1374.432292513111, 764.0412284567524)","(1410.2138376474493, 730.3644800950223)","(1437.576195691355, 688.2685446428596)","(1456.5193666448283, 639.8582188728725)","(1469.1481472804771, 589.3430963302774)","(1481.776927916126, 538.8279737876821)","(1485.9865214613421, 490.41764801769506)","(1479.6721311435176, 439.9025254750999)","(1147.1142410714326, 374.65382552424774)","(1178.6861926605548, 355.7106545707745)","(1214.4677377948929, 349.3962642529501)","(1250.2492829292312, 357.8154513433827)","(1281.821234518353, 374.65382552424774)","(1363.9083086500705, 376.7586222968559)","(1389.165869921368, 359.9202481159908)","(1418.633024737882, 353.6058577981664)","(1448.1001795543957, 359.9202481159908)","(1464.9385537352607, 383.07301261468024)","(1323.917169970516, 425.1689480668429)","(1328.1267635157321, 456.74089965596494)","(1332.3363570609483, 488.3128512450869)","(1334.4411538335564, 521.989599606817)","(1288.1356248361776, 553.561551195939)","(1309.183592562259, 559.8759415137635)","(1332.3363570609483, 564.0855350589798)","(1349.1747312418136, 559.8759415137635)","(1366.0131054226786, 555.6663479685471)","(1185.000582978379, 429.3785416120592)","(1210.2581442496767, 416.7497609764104)","(1237.6205022935824, 418.8545577490185)","(1262.87806356488, 439.9025254750999)","(1235.5157055209743, 444.11211902031613)","(1208.1533474770686, 442.007322247708)","(1368.1179021952867, 442.007322247708)","(1391.2706666939762, 420.95935452162666)","(1416.5282279652738, 418.8545577490185)","(1437.576195691355, 433.5881351572755)","(1418.633024737882, 444.11211902031613)","(1393.3754634665843, 446.2169157929243)","(1227.0965184305417, 623.0198446920075)","(1269.1924538827043, 604.0766737385343)","(1309.183592562259, 593.5526898754936)","(1330.2315602883402, 599.867080193318)","(1349.1747312418136, 595.6574866481018)","(1380.7466828309355, 606.1814705111424)","(1403.899447329625, 625.1246414646156)","(1380.7466828309355, 671.4301704619945)","(1351.2795280144217, 690.3733414154677)","(1330.2315602883402, 692.4781381880758)","(1304.9739990170426, 688.2685446428596)","(1267.0876571100962, 667.2205769167782)","(1239.7252990661905, 625.1246414646156)","(1309.183592562259, 618.8102511467912)","(1330.2315602883402, 620.9150479193993)","(1349.1747312418136, 620.9150479193993)","(1391.2706666939762, 629.3342350098319)","(1351.2795280144217, 652.4869995085213)","(1330.2315602883402, 654.5917962811295)","(1307.0787957896507, 650.3822027359132)",0.6,-6.82,0.25
"(1077.835024644356, 450.5013579568207)","(1079.9401711768646, 507.34031433455044)","(1088.3607573068987, 564.1792707122802)","(1103.0967830344582, 623.1233736225183)","(1126.2533948920518, 675.7520369352311)","(1164.146032477205, 717.8549675854013)","(1212.5644027249007, 753.6424586380459)","(1265.1930660376133, 774.6939239631309)","(1319.9268758828346, 783.114510093165)","(1368.3452461305303, 770.4836308981139)","(1404.1327371831749, 736.8012863779778)","(1431.4996421057854, 694.6983557278077)","(1452.5511074308706, 646.2799854801119)","(1465.1819866259216, 595.7564686999078)","(1477.8128658209725, 545.2329519197036)","(1482.0231588859897, 494.70943513949936)","(1477.8128658209725, 446.2910648918037)","(1140.9894206196113, 385.24181544905696)","(1168.356325542222, 362.08520359146337)","(1206.2489631273752, 355.76976399393783)","(1244.1416007125283, 364.1903501239719)","(1275.718798700156, 381.03152238403993)","(1355.7143669354791, 383.13666891654844)","(1385.1864183905982, 366.2954966564804)","(1416.7636163782258, 357.87491052644634)","(1446.235667833345, 366.2954966564804)","(1465.1819866259216, 391.5572550465825)","(1319.9268758828346, 431.55503916424414)","(1322.0320224153431, 463.1322371518718)","(1326.24231548036, 494.70943513949936)","(1328.3474620128686, 528.3917796596355)","(1282.0342382976814, 559.9689776472632)","(1303.0857036227665, 566.2844172447886)","(1326.24231548036, 570.4947103098057)","(1343.0834877404282, 566.2844172447886)","(1359.9246600004963, 559.9689776472632)","(1178.8820582047645, 435.76533222926116)","(1204.1438165948666, 423.13445303421014)","(1231.5107215174771, 425.2395995667186)","(1256.7724799075793, 446.2910648918037)","(1229.4055749849688, 448.3962114243122)","(1202.038670062358, 446.2910648918037)","(1364.1349530655132, 446.2910648918037)","(1385.1864183905982, 425.2395995667186)","(1410.4481767807004, 425.2395995667186)","(1433.604788638294, 437.8704787617697)","(1414.6584698457175, 448.3962114243122)","(1387.2915649231068, 448.3962114243122)","(1223.090135387443, 629.4388132200439)","(1260.9827729725964, 610.4924944274674)","(1300.980557090258, 599.9667617649247)","(1324.1371689478515, 604.1770548299418)","(1345.1886342729367, 599.9667617649247)","(1376.7658322605641, 610.4924944274674)","(1399.9224441181577, 629.4388132200439)","(1378.8709787930727, 675.7520369352311)","(1347.293780805445, 696.8035022603161)","(1324.1371689478515, 698.9086487928247)","(1298.8754105577495, 696.8035022603161)","(1258.8776264400879, 673.6468904027225)","(1233.6158680499857, 631.5439597525524)","(1300.980557090258, 625.2285201550269)","(1324.1371689478515, 627.3336666875354)","(1345.1886342729367, 625.2285201550269)","(1387.2915649231068, 633.649106285061)","(1345.1886342729367, 661.0160112076716)","(1324.1371689478515, 665.2263042726885)","(1300.980557090258, 661.0160112076716)",0.29,-6.35,0.04
"(1088.97663530729, 461.53892551109755)","(1093.2304502889592, 518.9654277636304)","(1101.7380802522973, 576.3919300161633)","(1116.6264326881392, 635.9453397595307)","(1140.0224150873194, 686.9911195395599)","(1178.3067499223412, 731.6561768470855)","(1222.9718072298667, 765.6866967004383)","(1278.2714019915652, 784.8288641179493)","(1331.4440892624289, 791.209586590453)","(1378.236054060789, 778.4481416454456)","(1416.5203888958108, 746.5445292829273)","(1444.1701862766602, 704.0063794662364)","(1465.4392611850055, 657.2144146678762)","(1478.2007061300128, 604.0417273970124)","(1488.8352435841857, 552.9959476169832)","(1495.2159660566892, 501.950167836954)","(1488.8352435841857, 450.9043880569248)","(1146.4031375598229, 391.3509783135574)","(1176.1798424315066, 370.08190340521185)","(1214.4641772665286, 363.7011809327082)","(1252.7485121015504, 372.20881089604643)","(1284.6521244640687, 391.3509783135574)","(1363.3477016249471, 391.3509783135574)","(1393.1244064966309, 374.33571838688096)","(1425.0280188591491, 365.82808842354274)","(1454.8047237308328, 372.20881089604643)","(1473.9468911483439, 395.6047932952265)","(1327.1902742807597, 440.26985060275206)","(1329.3171817715943, 472.1734629652703)","(1333.5709967532634, 506.2039828186231)","(1337.8248117349326, 540.234502671976)","(1288.9059394457379, 572.1381150344941)","(1312.3019218449178, 576.3919300161633)","(1333.5709967532634, 582.772652488667)","(1352.7131641707745, 576.3919300161633)","(1369.728424097451, 570.0112075436597)","(1184.687472394845, 444.52366558442117)","(1210.2103622848595, 431.76222063941384)","(1237.8601596657086, 433.88912813024837)","(1263.3830495557233, 455.1582030385939)","(1235.733252174874, 457.28511052942844)","(1208.0834547940249, 455.1582030385939)","(1371.8553315882853, 455.1582030385939)","(1395.2513139874654, 433.88912813024837)","(1422.9011113683146, 431.76222063941384)","(1444.1701862766602, 446.6505730752557)","(1425.0280188591491, 455.1582030385939)","(1399.5051289691346, 457.28511052942844)","(1231.479437193205, 640.1991547411998)","(1269.7637720282269, 621.0569873236889)","(1310.1750143540833, 612.5493573603507)","(1331.4440892624289, 616.8031723420198)","(1352.7131641707745, 612.5493573603507)","(1384.6167765332928, 621.0569873236889)","(1412.2665739141419, 638.0722472503653)","(1388.8705915149617, 682.7373045578909)","(1356.9669791524434, 701.8794719754018)","(1333.5709967532634, 706.1332869570709)","(1308.048106863249, 704.0063794662364)","(1269.7637720282269, 682.7373045578909)","(1242.1139746473777, 642.3260622320344)","(1310.1750143540833, 635.9453397595307)","(1333.5709967532634, 638.0722472503653)","(1354.840071661609, 635.9453397595307)","(1399.5051289691346, 642.3260622320344)","(1354.840071661609, 669.9758596128836)","(1333.5709967532634, 672.1027671037181)","(1308.048106863249, 669.9758596128836)",-0.01,-5.85,0.72
"(1057.6306600943033, 453.86512578850017)","(1063.8765104491908, 510.0777789824887)","(1072.2043109223744, 564.2084820581814)","(1086.7779617504455, 622.5030853704658)","(1109.6794130517, 672.4698882095668)","(1147.1545151810258, 714.1088905754842)","(1192.9574177835348, 747.4200924682182)","(1247.0881208592275, 768.239593651177)","(1301.2188239349202, 774.4854440060645)","(1351.185626774021, 761.9937432962893)","(1388.6607289033468, 730.7644915218513)","(1415.7260804411933, 689.1254891559338)","(1436.545581624152, 641.2406364351286)","(1446.9553322156312, 591.2738335960278)","(1457.3650828071106, 539.225080638631)","(1461.5289830437025, 491.34022791782587)","(1457.3650828071106, 439.29147496042907)","(1115.9252634065876, 391.406622239624)","(1145.0725650627298, 368.5051709383694)","(1182.5476671920555, 360.1773704651859)","(1220.0227693213812, 368.5051709383694)","(1253.333971214115, 385.1607718847364)","(1330.3661255910624, 385.1607718847364)","(1357.4314771289087, 366.42322082007354)","(1390.7426790216427, 358.09542034689)","(1421.9719307960809, 364.34127070177766)","(1440.7094818607436, 389.32467212132815)","(1294.9729735800327, 430.96367448724556)","(1297.0549236983286, 464.27487637997956)","(1301.2188239349202, 497.5860782727135)","(1303.3007740532162, 530.8972801654475)","(1259.579821569003, 562.1265319398856)","(1280.3993227519616, 566.2904321764773)","(1301.2188239349202, 570.454332413069)","(1319.956374999583, 566.2904321764773)","(1336.61197594595, 560.0445818215896)","(1155.482315654209, 439.29147496042907)","(1180.4657170737596, 426.79977425065385)","(1207.531068611606, 426.79977425065385)","(1232.5144700311564, 447.6192754336126)","(1205.4491184933102, 451.7831756702043)","(1178.3837669554637, 449.7012255519084)","(1340.7758761825419, 447.6192754336126)","(1361.5953773655006, 426.79977425065385)","(1386.578778785051, 424.717824132358)","(1409.4802300863055, 437.2095248421332)","(1390.7426790216427, 447.6192754336126)","(1363.6773274837965, 447.6192754336126)","(1199.2032681384226, 624.5850354887617)","(1238.760320386044, 610.0113846606906)","(1278.3173726336656, 601.6835841875071)","(1299.1368738166243, 605.8474844240989)","(1319.956374999583, 601.6835841875071)","(1351.185626774021, 610.0113846606906)","(1380.3329284301633, 624.5850354887617)","(1355.349527010613, 668.305987972975)","(1324.1202752361748, 684.961588919342)","(1301.2188239349202, 689.1254891559338)","(1276.2354225153697, 687.0435390376379)","(1238.760320386044, 666.2240378546792)","(1211.6949688481977, 628.7489357253535)","(1276.2354225153697, 626.6669856070575)","(1299.1368738166243, 626.6669856070575)","(1322.038325117879, 626.6669856070575)","(1365.7592776020922, 628.7489357253535)","(1322.038325117879, 653.7323371449039)","(1301.2188239349202, 655.8142872631998)","(1276.2354225153697, 653.7323371449039)",-0.02,-5.5,1.28
"(1056.2723122277237, 463.6785937535086)","(1060.430864638069, 519.819051293171)","(1072.906521869105, 573.8802326276608)","(1087.4614553053138, 630.0206901673233)","(1112.412769767386, 679.9233190914678)","(1147.7604652553216, 717.350290784576)","(1195.5838179742934, 748.5394338621663)","(1251.724275513956, 769.3321959138932)","(1303.706180643273, 773.4907483242386)","(1351.5295333622448, 761.0150910932024)","(1388.956505055353, 731.9052242207848)","(1415.987095722598, 690.3197001173312)","(1436.779857774325, 642.4963473983594)","(1447.1762388001882, 590.5144422690423)","(1455.493343620879, 538.5325371397253)","(1459.6518960312244, 488.62990821558077)","(1455.493343620879, 438.7272792914364)","(1110.3334935622133, 390.9039265724646)","(1139.443360434631, 368.0318883155651)","(1176.8703321277392, 361.79405970004706)","(1212.2180276156748, 370.1111645207378)","(1243.4071706932652, 386.7453741621193)","(1324.4989426949999, 384.6660979569466)","(1351.5295333622448, 363.87333590521973)","(1382.718676439835, 355.55623108452903)","(1413.9078195174252, 361.79405970004706)","(1434.700581569152, 384.6660979569466)","(1287.0719710018916, 432.4894506759183)","(1291.2305234122368, 463.6785937535086)","(1295.3890758225823, 496.9470130362715)","(1299.5476282329275, 532.2947085242072)","(1255.8828279243012, 563.4838516017975)","(1278.754866181201, 567.6424040121428)","(1299.5476282329275, 569.7216802173155)","(1318.2611140794818, 565.5631278069701)","(1332.8160475156906, 559.325299191452)","(1149.8397414604945, 442.88583170178174)","(1174.7910559225666, 428.33089826557296)","(1201.8216465898115, 430.41017447074563)","(1226.7729610518836, 451.2029365224725)","(1201.8216465898115, 453.2822127276452)","(1174.7910559225666, 451.2029365224725)","(1334.8953237208632, 447.0443841121271)","(1355.68808577259, 424.1723458552276)","(1382.718676439835, 422.0930696500549)","(1403.5114384915619, 434.568726881091)","(1386.8772288501805, 444.9651079069544)","(1361.9259143881081, 447.0443841121271)","(1203.9009227949841, 630.0206901673233)","(1241.3278944880924, 611.3072043207692)","(1278.754866181201, 602.9900995000784)","(1299.5476282329275, 607.1486519104238)","(1320.3403902846544, 600.9108232949058)","(1351.5295333622448, 609.2279281155965)","(1378.5601240294895, 623.7828615518052)","(1355.68808577259, 665.368385655259)","(1326.5782189001725, 684.0818715018131)","(1303.706180643273, 688.2404239121585)","(1278.754866181201, 686.1611477069858)","(1241.3278944880924, 669.5269380656043)","(1214.2973038208477, 634.1792425776687)","(1278.754866181201, 627.9414139621506)","(1299.5476282329275, 627.9414139621506)","(1322.4196664898273, 625.862137756978)","(1364.0051905932808, 630.0206901673233)","(1324.4989426949999, 650.8134522190502)","(1301.6269044381004, 654.9720046293955)","(1278.754866181201, 654.9720046293955)",0.4,-4.85,2.87
"(1065.218359594807, 473.896356827611)","(1071.5090191987133, 528.4154067281327)","(1081.9934518718906, 582.9344566286542)","(1096.6716576143388, 639.5503930638113)","(1123.9311825645996, 687.7787833604266)","(1161.6751401880376, 725.5227409838647)","(1207.8066439500174, 756.9760390033963)","(1264.4225803851746, 775.8480178151153)","(1316.8447437510606, 777.9449043497508)","(1365.073134047676, 765.3635851419381)","(1402.817091671114, 733.9102871224064)","(1430.0766166213748, 691.9725564296974)","(1451.0454819677293, 643.7441661330822)","(1461.5299146409066, 591.3220027671961)","(1467.8205742448129, 538.8998394013098)","(1472.0143473140838, 488.57456257005913)","(1463.626801175542, 438.2492857388084)","(1111.3498633567867, 400.50532811537033)","(1140.7062748416831, 375.342689699745)","(1178.4502324651212, 369.05203009583863)","(1214.0973035539237, 375.342689699745)","(1247.6474881080908, 390.02089544219314)","(1331.5229494935088, 383.7302358382868)","(1358.7824744437696, 364.85825702656774)","(1390.2357724633014, 356.47071088802596)","(1421.689070482833, 360.66448395729685)","(1442.6579358291874, 381.63334930365136)","(1293.7789918700707, 436.1523992041729)","(1297.9727649393417, 467.6056972237046)","(1304.263424543248, 501.1558817778718)","(1308.457197612519, 536.8029528666744)","(1266.51946691981, 570.3531374208416)","(1287.4883322661644, 574.5469104901124)","(1308.457197612519, 576.6437970247479)","(1327.3291764242379, 570.3531374208416)","(1342.007382166686, 564.0624778169353)","(1153.2875940494957, 450.83060494662107)","(1180.5471189997565, 436.1523992041729)","(1207.8066439500174, 436.1523992041729)","(1232.9692823656428, 457.1212645505274)","(1207.8066439500174, 461.3150376197983)","(1178.4502324651212, 461.3150376197983)","(1342.007382166686, 448.73371841198565)","(1362.9762475130406, 425.6679665309957)","(1390.2357724633014, 423.57107999636025)","(1411.2046378096557, 436.1523992041729)","(1394.429545532572, 446.6368318773502)","(1369.2669071169469, 450.83060494662107)","(1216.1941900885593, 639.5503930638113)","(1251.8412611773617, 620.6784142520922)","(1289.5852188007998, 610.193981578915)","(1308.457197612519, 612.2908681135505)","(1331.5229494935088, 608.0970950442796)","(1362.9762475130406, 614.3877546481859)","(1388.1388859286658, 629.065960390634)","(1367.1700205823113, 668.9068045487076)","(1337.813609097415, 689.8756698950621)","(1314.7478572164252, 694.0694429643329)","(1291.6821053354354, 691.9725564296974)","(1253.9381477119973, 675.1974641526139)","(1228.7755092963719, 641.6472795984467)","(1289.5852188007998, 633.259733459905)","(1310.5540841471543, 633.259733459905)","(1331.5229494935088, 631.1628469252695)","(1375.5575667208532, 635.3566199945404)","(1333.6198360281442, 656.3254853408948)","(1312.6509706817897, 660.5192584101658)","(1289.5852188007998, 658.4223718755303)",0.4,-4.52,4.26
"(1072.1499745505432, 485.4222325720963)","(1078.48156888844, 538.1855187212373)","(1089.0342261182682, 593.0593363163438)","(1105.9184776859934, 647.9331539114503)","(1133.3553864835467, 696.4753771686599)","(1171.3449525109281, 734.4649431960414)","(1219.8871757681377, 761.9018519935946)","(1274.760993363244, 780.8966350072853)","(1327.5242795123852, 785.1176978992166)","(1373.955971323629, 770.3439777774572)","(1411.9455373510104, 740.7965375339382)","(1441.4929775945295, 698.5859086146255)","(1462.5982920541858, 650.0436853574159)","(1471.0404178380484, 595.1698677623094)","(1475.2614807299797, 540.2960501672028)","(1477.3720121759452, 487.5327640180619)","(1468.9298863920828, 434.76947786892106)","(1114.360603469856, 407.33256907136774)","(1143.9080437133748, 382.00619171978013)","(1179.7870782947905, 373.5640659359176)","(1215.6661128762064, 379.8956602738145)","(1249.4346160116565, 394.66938039557397)","(1329.6348109583507, 388.337786057677)","(1359.1822512018696, 365.12194015205506)","(1390.8402228913542, 354.5692829222269)","(1422.4981945808388, 358.7903458141581)","(1447.8245719324264, 382.00619171978013)","(1295.8663078229006, 438.9905407608523)","(1302.1979021607974, 472.7590438963025)","(1306.4189650527287, 506.52754703175265)","(1312.7505593906258, 542.4065816131684)","(1270.539930471313, 576.1750847486187)","(1293.755776376935, 580.3961476405499)","(1314.8610908365913, 582.5066790865155)","(1333.855873850282, 576.1750847486187)","(1350.7401254180072, 569.8434904107218)","(1156.5712323891687, 457.985323774543)","(1181.8976097407563, 441.10107220681795)","(1209.3345185383096, 441.10107220681795)","(1236.7714273358627, 462.2063866664743)","(1209.3345185383096, 466.42744955840556)","(1181.8976097407563, 466.42744955840556)","(1348.6295939720414, 451.65372943664613)","(1367.6243769857322, 426.3273520850585)","(1392.9507543373197, 424.2168206390929)","(1416.1666002429417, 434.76947786892106)","(1399.2823486752168, 447.43266654471483)","(1373.955971323629, 451.65372943664613)","(1226.2187701060345, 647.9331539114503)","(1262.0978046874504, 628.9383708977596)","(1295.8663078229006, 616.2751822219658)","(1314.8610908365913, 618.3857136679313)","(1335.9664052962476, 612.0541193300345)","(1365.5138455397666, 620.496245113897)","(1395.0612857832855, 633.1594337896909)","(1373.955971323629, 673.259531263038)","(1344.4085310801102, 692.2543142767287)","(1323.303216620454, 698.5859086146255)","(1300.0873707148319, 698.5859086146255)","(1264.208336133416, 683.8121884928661)","(1240.992490227794, 650.0436853574159)","(1295.8663078229006, 639.4910281275877)","(1316.9716222825568, 639.4910281275877)","(1338.0769367422133, 635.2699652356565)","(1380.287565661526, 639.4910281275877)","(1340.1874681881789, 658.4858111412784)","(1319.0821537285226, 662.7068740332097)","(1297.9768392688661, 662.7068740332097)",0.25,-3.79,6.0
"(1058.1930722586744, 478.90556037003245)","(1064.4669442285874, 533.2791174426126)","(1077.0146881684136, 589.7439651718304)","(1093.745013421515, 644.1175222444105)","(1120.9317919578052, 692.2172073470774)","(1158.5750237772838, 729.860439166556)","(1208.7659995365884, 759.1385083594838)","(1263.1395566091685, 775.8688336125854)","(1315.421823025111, 777.960124269223)","(1363.521508127778, 763.3210896727592)","(1399.0734492906188, 731.9517298231937)","(1428.3515184835467, 692.2172073470774)","(1449.2644250499236, 644.1175222444105)","(1457.6295876764743, 589.7439651718304)","(1461.8121689897498, 537.4616987558879)","(1463.9034596463873, 483.08814168330787)","(1455.5382970198366, 432.8971659240031)","(1100.0188853914283, 407.80167804435075)","(1127.2056639277182, 382.7061901646984)","(1162.757605090559, 374.3410275381476)","(1198.3095462534, 378.52360885142303)","(1229.6789061029654, 393.1626434478869)","(1309.1479510551978, 386.8887714779738)","(1338.4260202481257, 363.88457425495915)","(1369.7953800976911, 353.4281209717707)","(1403.2560306038943, 357.61070228504605)","(1428.3515184835467, 378.52360885142303)","(1277.7785912056324, 434.98845658064084)","(1284.0524631755454, 470.54039774348166)","(1288.235044488821, 504.0010482496848)","(1294.508916458734, 539.5529894125257)","(1254.7743939826178, 573.0136399187288)","(1275.6873005489947, 577.1962212320042)","(1296.6002071153716, 577.1962212320042)","(1315.421823025111, 570.9223492620911)","(1332.1521482782125, 564.648477292178)","(1139.7534078675444, 455.9013631470178)","(1164.8488957471968, 439.1710378939162)","(1192.035674283487, 439.1710378939162)","(1219.222452819777, 457.9926538036555)","(1192.035674283487, 462.1752351169309)","(1164.8488957471968, 464.26652577356856)","(1330.0608576215748, 447.536200520467)","(1348.8824735313142, 424.5320032974523)","(1376.069252067604, 420.34942198417696)","(1399.0734492906188, 430.8058752673654)","(1380.2518333808796, 443.3536192071916)","(1355.1563455012272, 447.536200520467)","(1215.0398715065016, 648.3001035576858)","(1248.5005220127048, 627.3871969913089)","(1281.961172518908, 612.748162394845)","(1300.782788428647, 614.8394530514827)","(1319.6044043383863, 608.5655810815696)","(1348.8824735313142, 616.9307437081204)","(1378.1605427242419, 631.5697783045842)","(1355.1563455012272, 669.2130101240629)","(1330.0608576215748, 688.034626033802)","(1307.05666039856, 694.3084980037152)","(1286.1437538321832, 694.3084980037152)","(1250.5918126693423, 681.760754063889)","(1229.6789061029654, 650.3913942143236)","(1284.0524631755454, 635.7523596178597)","(1302.8740790852848, 633.661068961222)","(1321.695694995024, 631.5697783045842)","(1361.4302174711404, 635.7523596178597)","(1323.7869856516618, 654.5739755275989)","(1304.9653697419226, 658.7565568408743)","(1284.0524631755454, 658.7565568408743)",0.26,-3.41,6.29
