,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,0,9,0,0.0,14.0,90.0499861188218,11.04536101718726,15.0,22.02271554554524,24.020824298928627,14.0,54.00925846556311,39.01281840626232,32.0,24.0,27.0,11.5,28.5,12.5,0.5,9.055385138137416,9.055385138137416,9.5,34.0,28.0,38.11823710509184,{},{}
1,1,9,0,0.0333666666666666,13.0,90.0499861188218,12.041594578792296,15.0,23.021728866442675,24.08318915758459,14.0,54.00925846556311,39.01281840626232,32.5,24.0,27.0,11.5,28.5,12.5,0.5,9.055385138137416,9.0,9.0,33.0,28.0,38.11823710509184,{},{}
2,2,9,0,0.0667333333333332,14.0356688476182,90.13878188659972,11.0,15.0,22.02271554554524,24.08318915758459,14.0356688476182,54.037024344425184,39.05124837953327,32.0,23.0,28.0,11.5,28.5,11.5,0.5,10.04987562112089,9.0,9.5,35.0,28.0,37.12142238654117,{},{}
3,3,9,0,0.1000999999999998,14.0,90.19977827023745,10.0,16.0312195418814,23.021728866442675,25.079872407968907,16.0312195418814,56.0357029044876,40.01249804748511,33.0,24.0,30.0,11.0,29.0,11.0,1.0,9.055385138137416,9.0,9.0,35.0,28.0,38.05259518088089,{},{}
4,4,9,0,0.1334666666666664,14.0,89.1403387922662,11.0,17.029386365926403,23.021728866442675,25.019992006393608,14.0,56.00892785976178,39.0,32.0,23.0,28.0,11.5,30.5,12.5,0.5,9.055385138137416,9.055385138137416,9.0,35.0,28.0,38.11823710509184,{},{}
5,5,9,0,0.166833333333333,18.0,89.08984229416954,10.04987562112089,14.0356688476182,23.021728866442675,25.079872407968907,15.0,57.0350769263968,43.01162633521314,34.0,24.0,28.0,11.0,31.0,15.0,1.0,10.198039027185567,9.055385138137416,9.0,35.0,28.0,38.11823710509184,{},{}
6,6,9,0,0.2001999999999996,14.0,88.14193099768123,10.04987562112089,17.029386365926403,23.021728866442675,25.079872407968907,15.0,56.0357029044876,39.01281840626232,32.0,23.0,28.0,10.5,30.5,11.5,0.5,10.198039027185567,10.04987562112089,10.0,36.0,28.0,38.11823710509184,{},{}
7,7,9,0,0.2335666666666662,17.0,87.20665112249179,11.04536101718726,18.027756377319943,23.021728866442675,25.079872407968907,14.0356688476182,60.07495318350236,42.04759208325728,33.5,23.0,29.0,12.0,34.0,15.0,1.0,10.04987562112089,9.0,9.5,37.0,29.0,37.12142238654117,{},{}
8,8,9,0,0.2669333333333328,19.026297590440446,90.19977827023745,10.0,16.0312195418814,24.020824298928627,26.0768096208106,15.033296378372908,60.07495318350236,44.04543109109048,34.5,23.0,29.0,11.0,34.0,16.0,1.0,9.055385138137416,10.04987562112089,9.5,36.0,28.0,37.12142238654117,{},{}
9,9,9,0,0.3002999999999994,16.0312195418814,88.20430828479978,10.0,17.0,22.02271554554524,25.079872407968907,16.0312195418814,59.033888572581766,42.04759208325728,34.0,23.0,29.0,10.0,33.0,14.0,1.0,10.04987562112089,9.0,9.5,37.0,29.0,37.12142238654117,{},{}
10,10,9,0,0.333666666666666,12.041594578792296,84.2140130857092,10.0,18.027756377319943,22.09072203437452,24.08318915758459,15.033296378372908,55.08175741568164,37.05401462729781,31.0,24.0,30.0,12.0,28.0,9.0,1.0,9.055385138137416,9.0,9.0,38.0,29.0,37.21558813185679,{},{}
11,11,9,0,0.3670333333333326,12.041594578792296,81.2219182240853,9.055385138137416,16.0312195418814,21.02379604162864,23.08679276123039,16.0312195418814,53.150729063673246,37.12142238654117,31.0,25.0,31.0,12.0,25.0,8.0,3.0,10.198039027185567,10.0,10.0,39.0,31.0,38.2099463490856,{},{}
12,12,9,0,0.4003999999999992,14.0,76.16429609731846,8.06225774829855,16.0312195418814,19.1049731745428,21.02379604162864,15.0,53.03772242470448,37.01351104664349,30.0,26.0,31.0,13.5,24.5,6.5,4.5,10.198039027185567,10.04987562112089,10.0,40.0,31.0,38.11823710509184,{},{}
