,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,3,D,L,4W09LPCCJ4U,720,1280,79.9,29.97002997002997,2394,0.0333666666666666
