,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13,label_measures
0,0,25,0,0.0,1.7817239370044002,189.39985248397107,21.45479730073732,25.0076871576692,48.23834530309056,50.01537431533863,32.12048506795589,76.80036242581627,51.79272592364698,52.64289570578183,44.21777061430873,38.41253900765628,9.235595737856556,35.43453058606144,9.537166210929286,9.574862520063334,18.170090245242264,17.90610395806862,18.791610103352863,61.52037650686441,65.59157789334802,82.26858258269135,400.0,398.222275288689,387.43790828356384,371.2148171442661,{}
1,1,25,0,0.0333333333333333,1.7799766379597783,182.2630022253501,21.433757034035256,26.93593425993317,46.586446845654365,49.96632529380514,30.46829223443884,77.05469318980026,50.12459723054895,51.009075279653416,44.50534526972626,40.59727432205705,12.083910915305864,34.501850232035395,6.756490817487816,6.814820234617173,16.410573746614354,17.88854381999836,17.88768791968033,64.99841382118609,65.32894718491923,78.82302523330803,400.00000000000006,399.86136211303415,387.0579561075298,369.1810578365938,{}
2,2,25,0,0.0666666666666666,2.57233396921404,188.0620680861072,20.09057054937684,25.5296856980934,47.43149477634476,51.05937139618657,32.790952761248334,76.74009919046863,51.22110563524215,52.03196058834226,42.84290886958456,39.883139402119696,8.608897570649901,35.37465335284173,8.667896297576135,9.051388022596484,18.549364047237187,18.279867436148983,18.18635757500499,63.53179577837659,64.23978050149105,78.4034565799279,400.0,401.4984031374528,390.47402662410514,374.0115209061315,{}
3,3,25,0,0.0999999999999999,0.0,185.55503419926373,18.21164646564319,25.627339477445208,45.62818072150559,49.228511564684965,32.81900770978994,76.64674115154506,51.02994705332035,51.02850469412749,43.76823161445407,38.89853625613648,8.514588550755207,35.31266967410261,6.979896680255138,8.809721602774403,16.706981316030728,16.70698131603064,16.409397692270034,61.83037439803195,65.43099763266662,83.84880118195039,400.0,397.9134479503872,385.1312524354466,370.5433255752917,{}
4,4,25,0,0.1333333333333332,1.820345705099028,184.7538797022423,20.023802756088653,25.74357584358583,45.83513368770529,49.45179433267633,31.159299357000624,76.99438311710351,51.2614004827738,51.162401428718,41.63990576272363,39.76111637898646,9.542272396349633,36.29030020166124,9.512607300816851,7.989799063471992,15.010955234525138,18.563956543569013,17.388690164747004,64.5314711487851,64.93689412106517,84.22910909347652,399.9999999999999,398.0401401800753,387.01080549574704,370.5376171347775,{}
5,5,25,0,0.1666666666666665,2.610840358744213,187.1992564479235,20.307572144899083,26.108403587442016,46.48469101859981,49.98242315402127,31.60087658596148,76.25263099826117,50.15260554342873,50.97138583454284,42.060028349820186,38.64548827261763,8.753459677684305,35.89214526238766,8.694248000045036,9.069255291760896,17.51404956165584,16.717535181142892,17.536525194188357,65.64601327616248,65.66575050204216,85.42277061215185,400.00000000000006,401.70050718883766,388.8136534229244,371.97374780962406,{}
6,6,25,0,0.1999999999999998,5.860467746992543,189.76516724862128,20.46973382839137,27.860345619285063,46.66345692657647,48.3266550727521,33.563651419417056,76.54587530122069,48.75120192546038,51.35356604457354,41.45975974240798,39.65541816754501,6.9968356625242905,35.96654205893617,8.620743079901104,11.307207202474956,18.899440600737968,16.781825709708468,16.78037664622599,65.33721324976193,66.70049355076947,83.90912854854247,400.00000000000006,401.6879338979617,390.3089118459639,375.3857187133459,{}
7,7,25,0,0.2333333333333331,1.8316085856734083,183.74603852012305,18.31608585673465,25.70785156696697,45.93650963003083,47.76250838844898,31.191170276581488,75.29671386442132,49.58892092136762,49.48486679278676,40.84892083679915,37.50211825177973,8.008420471296404,36.097656452708975,9.08417844505243,9.890996925369675,16.8865967839758,18.40743847259547,18.40741421760663,65.9798223903822,65.80052939475604,79.09919955805654,399.9999999999998,397.96939131625766,385.0736533329476,366.77933344944745,{}
8,8,25,0,0.2666666666666664,0.0,187.2189520414072,18.755350419315803,24.332624636081675,46.804738010352025,48.665249272163344,33.64388783281071,76.71986822352528,52.387491652795816,52.37021271129902,43.193377125001575,39.980480639645975,7.971999404289022,35.1109344040284,9.417802822699173,8.433853274058947,17.205763884240223,16.796044064375742,16.80746473901729,65.67361222097526,64.8904687026697,78.73620837556267,400.00000000000006,400.00000000000006,388.7176824592735,371.84780217762113,{}
9,9,25,0,0.2999999999999997,2.663324811031228,188.92718389591988,18.832550343825744,24.554641499513707,47.23179597398008,49.1092829990274,34.10719929934084,75.70591543357838,51.16079894901127,52.002036810473896,43.76985855260523,40.527646807967926,8.044737891381487,33.556891556997584,9.321358765832656,8.510805829673473,19.20550833877713,17.05359964967048,17.052007394452517,64.21605636722518,65.48254532997402,83.20492696876364,400.00000000000017,401.76941124208406,390.3838240359584,373.3597633811399,{}
10,10,25,0,0.333333333333333,4.152542484717129,188.0143575079657,18.570734550567373,24.213275469687765,46.57516530504908,48.42655093937553,33.47886782255087,72.63982640906352,48.42655093937575,50.175077258549095,42.98151779495777,37.75619612904359,6.918805456301243,32.25612045583944,8.537356335609275,9.406578104126652,18.66335724260553,16.81651536535036,16.81494524614459,63.32330538922429,64.75202622713186,80.39219294154607,399.99999999999983,399.7930231416765,386.7174328796757,368.1692033754212,{}
11,11,25,0,0.3666666666666663,0.0,186.21195061509167,16.821048094465237,24.219801923968344,44.62045894649667,46.58771919051342,33.48789172765924,74.51164447588587,50.29190814564948,50.28778873872,42.16128207854285,39.02332406124674,7.120750885402799,33.914084725392854,8.086276429186228,7.764434581258342,17.125986179432974,16.821048094465183,16.735776092246056,62.67869988394068,63.48330450376022,78.37113339070915,400.0,399.81017299073307,386.7369162999687,371.8118953021129,{}
12,12,25,0,0.3999999999999997,1.884257721429872,188.76463383130195,18.93655573850609,26.44681740155616,45.37893512683291,49.135429878266855,33.968939154020205,77.46109928020351,51.0143421876905,51.95215198926769,43.90680163235618,39.9475755892073,7.969211394543322,35.53151577184883,9.035156867698674,9.136675484189595,17.371997831719327,17.062679367056088,17.055127570487514,66.44393449335735,65.47950763669292,79.34045220466848,400.0,403.7635000108037,392.2923212140145,377.1529050252704,{}
13,13,25,0,0.433333333333333,1.8926762050821555,187.7187518294987,19.021160452130985,26.56497645029984,47.46807773305935,49.35495707376586,34.120705526371644,77.80717985642669,51.24226398461864,52.17799852220776,44.6781632234738,39.11344585609777,7.795617573216191,35.899946907910135,9.500125595655504,9.008826224481822,15.607407817294025,17.138911978807336,17.05009348328474,63.96918343037771,66.94705921075729,77.96815247093728,400.0000000000001,403.6772648468816,392.1541058283233,377.027560939877,{}
14,14,25,0,0.4666666666666663,3.749922182598121,189.96418846385825,20.70962214657724,26.3163329796421,45.03811094142165,47.02378493968595,33.80134177089295,77.07891844509818,50.76264547694394,52.62747397924409,42.4176641070369,41.21886059953704,8.031983500249112,35.25481314972512,8.991026306248955,8.891126013957319,19.12092638352197,18.84312576199642,17.907127393279325,63.58653604363872,63.926197037430256,82.8384885863092,400.00000000000017,401.87200645614666,392.315166937745,373.5880558935721,{}
15,15,25,0,0.4999999999999996,2.651595404237084,186.08457505868088,18.749610912990285,24.44650171211604,45.03811094142165,47.02378493968595,33.95698960147039,75.37250304798545,50.935484402205525,51.77332648015033,42.25782363937026,39.51056560134964,6.938075299655452,34.480585884464745,10.084934506842616,9.825193746884338,17.28628713692582,18.84312576199648,18.841195126206287,65.13499057415936,65.95417297095082,80.97140550895735,400.00000000000017,401.7713946436824,390.3568128321277,375.3717058623562,{}
