0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
"(205.0325352804599, 546.7534274145597)","(207.3106745613539, 604.8459790773567)","(215.28416204448288, 662.9385307401536)","(231.2311370107409, 723.3092216838446)","(256.29066910057486, 781.4017733466416)","(292.74089759487885, 834.9380464476505)","(337.16461357231185, 880.5008320655305)","(391.8399563137678, 911.2557123575996)","(453.34971689790575, 916.9510605598346)","(506.88598999891474, 896.4478070317886)","(547.8924970550067, 848.6068821330146)","(578.6473773470757, 790.5143304702176)","(600.2897005155687, 729.0045698860796)","(611.6803969200387, 665.2166700210477)","(616.2366754818268, 602.5678397964627)","(611.6803969200387, 538.7799399314307)","(599.1506308751217, 478.4092489877398)","(227.8139280893999, 445.3762294147768)","(242.6218334152109, 408.9260009204728)","(275.65485298817384, 388.4227473924268)","(316.66136004426585, 383.86646883063884)","(354.25065817901685, 395.2571652351088)","(430.56832408896577, 385.0055384710858)","(464.74041330237577, 363.36321530259283)","(503.46878107757374, 354.25065817901685)","(539.9190095718777, 366.78042422393384)","(563.8394720212647, 396.3962348755558)","(400.9525134373438, 456.76692581924675)","(407.7869312800258, 492.0780846731038)","(413.4822794822608, 526.2501738865137)","(420.31669732494277, 561.5613327403707)","(375.8929813475098, 612.8194665604857)","(400.9525134373438, 619.6538844031677)","(426.0120455271778, 623.0710933245086)","(449.9325079765648, 615.0976058413797)","(470.43576150461075, 602.5678397964627)","(271.0985744263859, 500.05157215623274)","(291.6018279544319, 480.68738826863375)","(320.07856896560685, 476.1311097068458)","(351.9725188981228, 488.6608757517628)","(323.49577788694785, 498.9125025157858)","(295.0190368757729, 503.46878107757374)","(454.48878653835277, 472.7139007855048)","(479.5483186281868, 453.34971689790575)","(508.02505963936176, 449.9325079765648)","(531.9455220887487, 463.60134366192875)","(511.44226856070276, 473.85297042595175)","(484.10459718997475, 476.1311097068458)","(332.60833501052383, 722.1701520433976)","(358.8069367408048, 682.3027146277527)","(404.3697223586848, 662.9385307401536)","(432.8464633698598, 667.4948093019417)","(459.0450651001408, 658.3822521783657)","(504.60785071802076, 670.9120182232826)","(529.6673828078548, 707.3622467175867)","(512.5813382011497, 787.0971215488767)","(471.5748311450578, 822.4082804027336)","(440.81995085298877, 829.2426982454156)","(407.7869312800258, 826.9645589645216)","(362.2241456621458, 798.4878179533466)","(345.1381010554408, 723.3092216838446)","(406.6478616395788, 690.2762021108816)","(435.1246026507538, 690.2762021108816)","(461.32320438103477, 685.7199235490937)","(518.2766864033847, 710.7794556389276)","(465.8794829428228, 781.4017733466416)","(437.40274193164777, 789.3752608297706)","(406.6478616395788, 785.9580519084296)",1.72,-0.55,7.86
"(200.66531118852396, 543.3746067015087)","(202.91997760637256, 603.1232667744962)","(210.81131006884257, 661.7445936385593)","(226.59397499378267, 723.7479201293954)","(253.6499720079657, 780.11458057561)","(288.59730148461875, 831.9719081861274)","(332.5632966326661, 877.0652365430991)","(385.5479574521078, 908.6305663929793)","(445.2966175250953, 914.2672324376008)","(501.6632779713099, 892.8479014680391)","(543.3746067015087, 845.4999066932189)","(572.6852701335403, 786.8785798291558)","(595.2319343120262, 723.7479201293954)","(606.5052664012691, 659.4899272207108)","(611.0145992369662, 595.2319343120262)","(606.5052664012691, 532.1012746122658)","(594.1046011031018, 471.225281330354)","(222.0846421580855, 440.7872846893981)","(238.99464029194988, 404.7126220038208)","(272.81463655967866, 384.42062424318357)","(312.27129887202886, 381.0386246164107)","(349.4732947665305, 392.3119567056536)","(423.8772865555338, 381.0386246164107)","(456.5699496143382, 359.61929364684914)","(497.15394513561273, 351.72796118437907)","(534.3559410301143, 364.1286264825463)","(558.0299384175245, 393.4392899145779)","(393.4392899145779, 450.93328356971676)","(400.2032891681236, 484.7532798374455)","(405.8399552127451, 519.7006093140985)","(412.6039544662908, 554.6479387907516)","(368.6379593182435, 608.7599328191176)","(393.4392899145779, 614.3965988637391)","(419.3679537198366, 616.6512652815877)","(443.04195110724675, 608.7599328191176)","(463.333948867884, 596.3592675209504)","(264.9233040972086, 496.0266119266884)","(286.34263506677013, 476.8619473749755)","(315.65329849880175, 472.3526145392783)","(346.0912951397576, 484.7532798374455)","(319.0352981255746, 496.0266119266884)","(289.724634693543, 500.5359447623856)","(448.6786171518682, 467.84328170358117)","(473.4799477482026, 449.80595036079245)","(500.5359447623856, 446.42395073401957)","(524.2099421497958, 458.8246160321868)","(503.9179443891585, 470.09794812142974)","(476.8619473749755, 471.225281330354)","(329.1812970058932, 722.6205869204712)","(353.98262760222764, 676.3999253545752)","(397.94862275027504, 654.9805943850135)","(426.13195297338234, 659.4899272207108)","(452.0606167786411, 650.4712615493164)","(497.15394513561273, 665.1265932653322)","(524.2099421497958, 703.4559223687581)","(505.04527759808275, 783.4965802023829)","(464.4612820768083, 819.5712428879602)","(435.15061864477667, 826.335242141506)","(403.5852887948965, 824.0805757236574)","(357.3646272290005, 797.0245787094743)","(341.5819623040604, 721.4932537115468)","(401.3306223770479, 684.2912578170452)","(428.3866193912309, 683.1639246081209)","(454.31528319648964, 679.781924981348)","(512.9366100605528, 706.837921995531)","(457.6972828232625, 776.7325809488372)","(430.64128580907953, 784.6239134113072)","(401.3306223770479, 782.3692469934585)",1.81,-0.08,8.09
"(197.86212422505224, 548.617708078554)","(200.11055745488238, 604.8285388243074)","(207.98007375928788, 662.163586184976)","(222.59488975318376, 722.8712833903897)","(248.4518718962304, 779.0821141361432)","(283.30258695859754, 833.0445116520666)","(326.02281832537017, 879.1373928635844)","(377.73678261146335, 911.7396746961215)","(438.44447981687716, 919.609191000527)","(493.53109394771553, 899.3732919320556)","(536.2513253144882, 853.2804107205378)","(567.7293905321102, 795.9453633598692)","(591.3379394453266, 731.8650163097103)","(605.9527554392225, 666.6604526446363)","(609.3254052839677, 601.4558889795622)","(603.7043222093923, 537.3755419294033)","(591.3379394453266, 476.6678447239895)","(219.22223990843858, 442.9413462765374)","(233.83705590233447, 406.9664145992552)","(267.56355434978656, 385.6062989158689)","(306.911135871814, 381.1094324562086)","(344.0102841640113, 393.47581522027434)","(418.2085807484059, 383.35786568603874)","(451.93507919585795, 360.8735333877373)","(492.4068773328005, 351.87980046841676)","(529.5060256249977, 365.3703998473976)","(553.1145745382142, 395.7242484501045)","(388.97894876061406, 451.93507919585795)","(394.60003183518944, 486.7857942582251)","(401.34533152467986, 521.6365093205923)","(406.9664145992552, 556.4872243829594)","(364.24618323248257, 610.4496218988828)","(388.97894876061406, 617.1949215883732)","(414.83593090366065, 619.4433548182034)","(438.44447981687716, 610.4496218988828)","(459.8045955002635, 598.0832391348171)","(261.94247127521123, 498.0279604073758)","(282.17837034368245, 478.91627795381964)","(310.2837857165592, 473.2951948792443)","(340.63763431926606, 485.66157764331007)","(313.6564355613044, 496.9037437924608)","(285.5510201884277, 502.5248268670361)","(444.0655628914525, 468.79832841958404)","(468.79832841958404, 449.6866459660278)","(496.9037437924608, 446.3139961212826)","(519.3880760907622, 458.6803788853484)","(500.27639363720596, 469.9225450344991)","(473.2951948792443, 472.1709782643292)","(324.8986017104551, 725.1197166202198)","(347.3829340087565, 679.026835408702)","(392.3515986053593, 658.7909363402308)","(421.5812305931511, 663.2878027998911)","(449.6866459660278, 653.1698532656554)","(494.65531056263063, 666.6604526446363)","(520.5122927056772, 706.0080341666637)","(502.5248268670361, 786.9516304405487)","(462.0530287300936, 824.050778732746)","(430.57496351247164, 830.7960784222364)","(396.8484650650196, 828.5476451924063)","(350.7555838535017, 799.3180132046144)","(336.14076785960583, 723.9955000053048)","(395.7242484501045, 685.7721350981924)","(423.8296638229812, 685.7721350981924)","(451.93507919585795, 681.2752686385321)","(509.2701265565265, 708.2564673964938)","(455.3077290406032, 784.7031972107186)","(426.07809705281136, 792.5727135151241)","(394.60003183518944, 789.2000636703789)",2.16,0.21,8.01
"(198.5107950209322, 548.1604907964378)","(199.63869726536933, 604.5556030182935)","(206.40611073199202, 663.2065197290235)","(222.1967421541116, 724.1132409286276)","(245.88268928729102, 781.6362553949206)","(280.8476588648416, 838.0313676167763)","(324.83584639788904, 884.275359638698)","(378.9751541308706, 918.1124269718115)","(441.0097775749119, 926.0077426828713)","(496.2769875523305, 904.5776000385661)","(540.265175085378, 857.2057057722072)","(574.1022424184914, 797.4268868170401)","(597.7881895516708, 733.1364588841246)","(610.1951142404791, 666.5902264623348)","(611.3230164849163, 602.2997985294193)","(605.6835052627306, 539.1372728409409)","(592.1486783294853, 477.10264939689955)","(216.55723093192603, 448.9050932859717)","(233.47576459848275, 413.94012370842114)","(267.3128319315962, 394.76578555299017)","(306.78941048689524, 390.25417657524173)","(344.01018455332, 401.5331990196129)","(417.32383044173247, 389.1262743308046)","(451.1608977748459, 365.4403271976252)","(490.6374763301449, 356.4171092421283)","(527.8582503965697, 367.6961316864994)","(552.6720997741862, 397.0215900418644)","(389.1262743308046, 460.18411573034285)","(394.76578555299017, 497.40488979676763)","(401.5331990196129, 532.3698593743181)","(408.30061248623554, 569.590633440743)","(366.5682294420623, 620.3462344404131)","(390.25417657524173, 627.1136479070358)","(415.06802595285825, 630.4973546403471)","(438.75397308603766, 620.3462344404131)","(460.18411573034285, 606.8114075071677)","(259.4175162205364, 506.4281077522645)","(279.71975662040444, 487.2537695968336)","(307.91731273133234, 481.614258374648)","(340.6264778200087, 494.02118306345625)","(312.4289217090808, 505.3002055078274)","(283.1034633537158, 510.939716730013)","(444.3934843082232, 475.97474715246244)","(469.2073336858397, 457.9283112414686)","(497.40488979676763, 453.41670226372014)","(521.090836929947, 464.6957247080913)","(501.91649877451607, 477.10264939689955)","(473.7189426635882, 480.4863561302109)","(323.70794415345193, 733.1364588841246)","(347.39389128663134, 688.02036910664)","(393.63788330855306, 667.718128706772)","(422.963341663918, 673.3576399289575)","(451.1608977748459, 663.2065197290235)","(496.2769875523305, 673.3576399289575)","(523.3466414188213, 710.5784139953823)","(505.3002055078274, 792.9152778392917)","(464.6957247080913, 833.5197586390278)","(431.98655961941495, 841.4150743500876)","(397.0215900418644, 839.1592698612134)","(350.7775980199427, 809.8338115058484)","(334.9869665978231, 732.0085566396875)","(395.8936877974273, 697.0435870621369)","(425.2191461527923, 695.9156848176998)","(453.41670226372014, 690.2761735955143)","(512.06761897445, 713.9621207286937)","(457.9283112414686, 790.6594733504174)","(427.4749506416665, 799.6826913059144)","(395.8936877974273, 797.4268868170401)",1.06,0.36,8.21
"(194.67103546167698, 549.3303356993299)","(196.9086335704319, 605.2702884182025)","(203.62142789669662, 663.4478392458302)","(218.1658156036035, 723.8629881822127)","(242.7793947999075, 779.8029409010854)","(278.58096453998604, 833.5052955112031)","(324.45172576946163, 877.1384586319239)","(380.3916784883343, 909.5836312088701)","(440.80682742471686, 917.4152245895123)","(495.6279810892121, 895.0392435019631)","(537.0235461011779, 846.9308841637326)","(569.4687186781241, 790.9909314448599)","(592.9634988200506, 728.3381843997225)","(604.1514893638251, 663.4478392458302)","(606.3890874725801, 599.6762931463153)","(600.7950922006928, 535.9047470468005)","(587.3695035481633, 473.252000001663)","(212.57182033171625, 453.1136170228688)","(229.35380614737807, 417.31204728279033)","(262.9177777787017, 398.2924633583736)","(302.07574468191257, 394.9360661952412)","(340.114912530746, 405.0052576846383)","(412.8368510652805, 393.8172671408638)","(447.51962175098157, 371.4412860533147)","(486.67758865419245, 362.49089361829505)","(525.8355555574034, 372.56008510769215)","(551.5679338080848, 401.648860521506)","(384.86687470584417, 465.42040662102085)","(390.4608699777314, 502.3407754154768)","(397.17366430399613, 539.2611442099328)","(403.88645863026085, 577.3003120587663)","(362.49089361829505, 625.4086713969967)","(385.98567376022163, 632.1214657232615)","(411.718052010903, 635.4778628863938)","(435.2128321528296, 625.4086713969967)","(457.58881324037867, 611.9830827444673)","(256.204983452437, 510.172368796119)","(276.3433664312311, 491.1527848717023)","(304.3133427906675, 485.558789599815)","(336.75851536761365, 496.74678014358955)","(308.7885390081773, 509.0535697417415)","(279.6997635943635, 514.6475650136288)","(440.80682742471686, 479.96479432792773)","(464.3016075666434, 460.945210403511)","(492.27158392607976, 457.58881324037867)","(516.8851631223837, 467.65800472977577)","(496.74678014358955, 479.96479432792773)","(468.7768037841532, 482.20239243668266)","(322.2141276607067, 732.8133806172324)","(345.7089078026333, 691.4178156052666)","(390.4608699777314, 672.3982316808498)","(420.66844444592266, 675.7546288439822)","(447.51962175098157, 666.8042364089625)","(492.27158392607976, 676.8734278983596)","(518.0039621767612, 709.3186004753057)","(501.22197636109934, 787.6345342817276)","(463.1828085122659, 824.5549030761836)","(429.6188368809423, 832.3864964568257)","(394.9360661952412, 831.2676974024482)","(350.1841040201431, 805.5353191517669)","(332.2833191501038, 731.6945815628549)","(393.8172671408638, 700.3682080402862)","(422.9060425546776, 699.2494089859088)","(450.87601891411396, 694.7742127683989)","(506.81597163298665, 712.6749976384382)","(455.35121513162375, 779.8029409010854)","(425.1436406634325, 788.753333336105)","(393.8172671408638, 786.5157352273501)",0.52,0.46,8.87
"(194.63449496150696, 545.8714571334218)","(195.75308401300987, 601.8009097085675)","(202.46461832202735, 657.7303622837131)","(214.7690978885594, 714.7784039103618)","(234.90370081561184, 769.5892674340046)","(269.5799614122022, 821.0443638031386)","(314.3235234723187, 864.6693368117521)","(370.2529760474644, 898.2270083568396)","(430.6567848286217, 906.05713171736)","(487.70482645527034, 884.8039397388046)","(532.4483885153869, 841.1789667301911)","(568.2432381634801, 788.6052813095541)","(591.7336082450413, 727.0828834768938)","(602.9194987600704, 663.3233075412278)","(605.1566768630762, 600.6823206570646)","(600.6823206570646, 538.0413337729015)","(588.3778410905326, 475.4003468887383)","(211.41333073405067, 457.50292206469163)","(227.07357745509145, 422.82666146810135)","(260.63124900017885, 403.8106475925518)","(298.6632767512779, 400.45488043804306)","(335.5767154508741, 410.5221819015693)","(413.877949056078, 397.09911328353434)","(448.55420965266836, 374.72733225347605)","(487.70482645527034, 365.7786198414527)","(526.8554432578723, 375.84592130497896)","(551.4644023909364, 407.16641474706057)","(383.6760446654994, 468.6888125797208)","(389.2689899230139, 508.95801843382566)","(395.9805242320314, 548.1086352364276)","(401.57346948954597, 588.3778410905326)","(360.1856745839382, 633.1214031506491)","(383.6760446654994, 639.8329374596666)","(409.4035928500664, 643.1887046141753)","(432.8939629316276, 633.1214031506491)","(454.1471549101829, 619.6983345326141)","(253.91971469116137, 514.5509636913403)","(275.1729066697167, 494.4163607642878)","(304.2562220087925, 489.94200455827615)","(336.695304502377, 503.3650731763111)","(307.61198916330125, 514.5509636913403)","(278.5286738242255, 520.1439089488548)","(439.60549724064504, 485.4676483522645)","(464.21445637370914, 465.33304542521205)","(493.2977717127849, 460.8586892192004)","(516.7881417943461, 473.16316878573247)","(497.77212791879657, 485.4676483522645)","(468.6888125797208, 488.82341550677324)","(318.7978796783304, 728.2014725283967)","(344.5254278628974, 697.9995681378181)","(387.0318118200081, 681.2207323652743)","(417.23371621058675, 685.6950885712861)","(444.07985344665667, 675.6277871077598)","(486.5862374037674, 683.4579104682801)","(517.906730845849, 708.0668696013443)","(495.5349498157907, 776.300801743022)","(456.3843330131887, 808.7398842366065)","(425.06383957110717, 816.570007597127)","(391.50616802601974, 815.451418545624)","(347.8811950174061, 791.9610484640629)","(331.10235924486244, 729.3200615798996)","(390.3875789745168, 709.1854586528472)","(419.47089431359257, 709.1854586528472)","(446.31703154966254, 703.5925133953326)","(505.60225127931693, 712.541225807356)","(449.67279870417127, 763.99632217649)","(420.58948336509553, 771.8264455370104)","(390.3875789745168, 770.7078564855075)",0.07,0.87,8.19
"(189.8930687336039, 537.4751185208438)","(192.11404029773962, 592.9994076242367)","(199.88744077221463, 648.5236967276297)","(213.21327015702894, 706.2689573951584)","(234.31250001631827, 759.5722749344156)","(267.627073478354, 809.5441351274693)","(310.93601897900055, 850.63210906398)","(365.3498223003256, 880.6152251798122)","(424.2055687499222, 888.3886256542872)","(479.72985785331514, 869.5103673591336)","(524.1492891360294, 827.311907640555)","(558.5743483801331, 777.3400474475013)","(583.005035585626, 717.373815215837)","(594.1098934063046, 656.2970972021047)","(597.4413507525081, 592.9994076242367)","(595.2203791883725, 530.8122038284366)","(584.1155213676939, 469.73548581470436)","(206.5503554646218, 453.0781990836865)","(224.31812797770755, 418.6531398395829)","(257.6327014397433, 400.88536732649715)","(296.49970381211836, 398.66439576236144)","(334.2562204024256, 408.65876780097216)","(409.76925358304, 396.44342419822567)","(444.1943128271436, 374.2337085568685)","(483.0613151995187, 364.2393365182578)","(521.9283175718938, 374.2337085568685)","(547.4694905594545, 404.2168246727007)","(379.7861374672078, 466.4040284685008)","(385.3385663775471, 507.4920024050116)","(390.89099528788637, 548.5799763415224)","(396.44342419822567, 589.6679502780331)","(356.4659360437828, 631.8664099966118)","(378.67565168513994, 639.6398104710868)","(403.10633889063286, 642.9712678172904)","(426.4265403140579, 632.9768957786797)","(447.5257701733472, 620.7615521759333)","(250.96978674733614, 509.7129739691473)","(272.0690166066255, 489.72422989192586)","(300.94164694038983, 486.39277254572227)","(333.1457346203577, 500.82908771260446)","(304.27310428659337, 511.933945533283)","(274.2899881707612, 517.4863744436224)","(435.3104265706008, 483.0613151995187)","(459.74111377609364, 463.07257112229723)","(488.613744109858, 458.6306279940258)","(513.044431315351, 470.84597159677224)","(494.1661730201973, 485.28228676365444)","(464.1830569043651, 488.613744109858)","(314.26747632520414, 720.7052725620406)","(345.3610782231042, 699.6060427027512)","(384.22808059547924, 685.169727535869)","(410.87973936510787, 689.6116706641404)","(434.1999407885329, 680.7277844075976)","(475.28791472504366, 686.280213317937)","(510.8234597512152, 699.6060427027512)","(481.95082941745085, 760.6827607164835)","(445.3047986092115, 787.3344194861121)","(417.542654057515, 795.1078199605871)","(387.55953794168283, 793.9973341785193)","(348.6925355693077, 775.1190758833657)","(326.4828199279506, 722.9262441261762)","(386.44905215961495, 709.600414741362)","(413.1007109292436, 709.600414741362)","(437.5313981347365, 704.0479858310226)","(497.49763036640087, 705.1584716130906)","(438.6418839168043, 746.2464455496013)","(413.1007109292436, 752.9093602420085)","(386.44905215961495, 751.7988744599406)",-0.38,0.92,7.9
"(188.4408566561355, 532.0683011467355)","(189.54933228352454, 588.6005581435762)","(197.30866167524778, 642.9158638856388)","(210.61036920391615, 699.4481208824794)","(231.67140612430777, 751.5464753697639)","(263.8171993185897, 801.4278786022704)","(307.047748786762, 842.4414768156646)","(358.0376276466575, 874.5872700099466)","(417.8953115256652, 881.2381237742808)","(475.5360441498949, 865.7194649908344)","(520.9835448728452, 825.8143424048292)","(556.4547649492943, 775.9329391723227)","(580.841228751853, 716.075255293315)","(593.0344606531323, 654.0006201595291)","(597.4683631626884, 589.7090337709652)","(595.2514119079104, 527.6343986371794)","(583.058180006631, 466.66823913078264)","(206.17646669436002, 451.1495803473362)","(222.80360110519553, 414.56988464349814)","(257.16634555425554, 397.9427502326626)","(297.07146814026066, 395.72579897788455)","(334.7596394714878, 405.7020796243859)","(409.027506506553, 392.40037209571744)","(444.498726583002, 371.33933517532586)","(484.4038491690072, 360.25457890143554)","(524.3089717550123, 370.2308595479368)","(548.695435557571, 402.37665274221877)","(379.09866456704907, 463.34281224861553)","(384.64104270399423, 505.46488608939876)","(389.0749452135504, 546.4784843027929)","(393.5088477231065, 588.6005581435762)","(355.8206763918794, 634.0480588665265)","(377.9901889396601, 640.6989126308607)","(401.2681771148297, 644.0243395130278)","(423.43768966261035, 635.1565344939156)","(444.498726583002, 624.0717782200253)","(249.4070161625323, 508.79031297156587)","(269.35957745553486, 488.8377516785633)","(298.1799437676497, 484.4038491690072)","(331.4342125893207, 498.8140323250646)","(302.6138462772058, 511.0072642263439)","(271.5765287103129, 515.4411667359001)","(435.63092156388973, 481.07842228684007)","(460.0173853664484, 461.1258609938375)","(488.8377516785633, 455.5834828568923)","(513.224215481122, 467.7767147581717)","(494.38012981550844, 483.2953735416181)","(464.4512878760046, 485.5123247963962)","(317.02402943326325, 720.5091578028711)","(346.95287137276716, 704.9904990194246)","(381.3156158218271, 692.7972671181452)","(405.7020796243859, 698.3396452550904)","(427.8715921721665, 690.5803158633672)","(465.5597635033936, 698.3396452550904)","(503.2479348346207, 707.2074502742026)","(471.10214164033874, 758.1973291340981)","(436.7393971912788, 778.1498904271008)","(410.135982133942, 783.6922685640459)","(383.53256707660523, 781.4753173092679)","(348.06134700015616, 764.8481828984324)","(330.3257369619317, 722.7261090576491)","(383.53256707660523, 714.9667796659259)","(407.9190308791639, 716.075255293315)","(430.08854342694457, 711.6413527837587)","(489.94622730595233, 712.7498284111479)","(431.1970190543336, 739.3532434684846)","(406.8105552517749, 744.8956216054298)","(382.4240914492162, 742.6786703506517)",-0.61,1.17,7.5
"(187.33137788772405, 527.8337059307048)","(188.43332716941654, 582.9311700153295)","(196.146972141264, 638.0286340999543)","(208.26841423988142, 693.126098184579)","(229.20545059203883, 746.0196637058186)","(260.0600304794287, 794.5054321002884)","(301.93410318374345, 834.1756062412182)","(353.7257194232907, 866.1321354103005)","(413.2309806346854, 874.9477296638405)","(472.7362418460801, 859.5204397201456)","(519.0181116771648, 819.8502655792158)","(554.2804886913246, 770.2625479030536)","(578.5233728885595, 711.8592359733514)","(590.644814987177, 650.1500761985717)","(595.0526121139469, 586.237017860407)","(593.9506628322545, 523.4259088039348)","(581.829220733637, 461.71674902915515)","(203.86061711311146, 447.39140836715274)","(220.38985633849887, 412.1290313529929)","(253.4483347892737, 394.497842845913)","(293.1185089302035, 390.090045719143)","(330.5847845077483, 401.10953853606793)","(408.8231835079154, 388.9880964374505)","(442.98361124038274, 366.9491108036006)","(482.6537853813125, 357.0315672683682)","(521.2220102405498, 368.0510600852931)","(546.5668437194772, 398.90563997268293)","(377.9686036205256, 458.41090118407766)","(382.3764007472955, 500.2849738883924)","(387.886147155758, 541.0570973110147)","(392.293944282528, 582.9311700153295)","(353.7257194232907, 628.1110905647217)","(375.7647050571406, 635.8247355365693)","(398.90563997268293, 640.2325326633393)","(422.04657488822534, 631.4169384097993)","(442.98361124038274, 619.2954963111819)","(247.93858838081124, 501.3869231700849)","(268.8756247329686, 482.6537853813125)","(298.62825533866595, 478.24598825454257)","(330.5847845077483, 493.6732781982375)","(301.93410318374345, 504.6927710151624)","(271.0795232963536, 509.1005681419324)","(433.06606770515026, 477.14403897285007)","(457.30895190238516, 456.20700262069266)","(488.163531789775, 450.6972562122302)","(512.4064159870098, 462.81869831084765)","(492.571328916545, 479.34793753623507)","(462.81869831084765, 481.55183609962006)","(317.36139312743836, 712.9611852550438)","(346.01207445144325, 701.9416924381189)","(380.1725021839106, 690.922199621194)","(402.2114878177604, 697.5338953113489)","(423.14852416991783, 689.8202503395015)","(459.51285046577016, 697.5338953113489)","(496.979126043315, 703.0436417198114)","(465.0225968742326, 748.2235622692036)","(430.8621691417653, 766.956700057976)","(406.6192849445304, 770.2625479030536)","(381.274451465603, 768.0586493396686)","(348.2159730148282, 753.7333086776662)","(331.6867337894408, 717.3689823818138)","(381.274451465603, 712.9611852550438)","(404.4153863811454, 715.1650838184288)","(425.35242273330283, 711.8592359733514)","(482.6537853813125, 708.5533881282739)","(425.35242273330283, 728.3884751987388)","(403.3134370994529, 731.6943230438162)","(380.1725021839106, 729.4904244804312)",-0.44,1.23,7.22
"(185.72479905370005, 527.5023878448285)","(186.8237623617101, 584.6484798613517)","(195.61546882579057, 639.5966452618546)","(208.8030285219113, 696.7427372783777)","(229.68333137410244, 749.4929760628605)","(262.65223061440423, 797.8473616153032)","(306.6107629348066, 837.4100407036653)","(360.4599650272995, 868.181013327947)","(422.0019102758628, 874.7747931760073)","(480.246965600396, 857.1913802478464)","(526.4034245368185, 816.5297378514741)","(559.3723237771203, 764.8784623750014)","(581.3515899373215, 706.6334070504682)","(591.242259709412, 645.0914618019049)","(594.5391496334422, 583.5495165533416)","(592.3412230174221, 520.9086079967682)","(580.2526266293114, 461.56458936422496)","(204.40717528987105, 443.981176436064)","(220.89162491002196, 407.7153872717321)","(253.86052415032373, 390.13197434357113)","(292.32423993067584, 386.8350844195409)","(330.7879557110279, 397.8247174996415)","(408.8143505797421, 385.73612111153085)","(443.981176436064, 363.7568549513297)","(483.54385552442614, 353.86618517923915)","(522.0075713047783, 364.85581825933974)","(547.2837273890096, 395.6267908836214)","(378.04337795546047, 454.9708095161646)","(383.53819449551077, 496.73141522054686)","(389.03301103556106, 538.4920209249291)","(394.52782757561135, 580.2526266293114)","(356.06411179525924, 625.3101222577238)","(378.04337795546047, 633.0028654137942)","(401.1216074236717, 637.3987186458345)","(423.1008735838729, 627.508048873744)","(443.981176436064, 615.4194524856333)","(247.2667443022634, 498.929341836567)","(269.24601046246454, 480.246965600396)","(298.91801977873615, 475.85111236835576)","(330.7879557110279, 490.1376353724865)","(302.21490970276636, 502.22623176059716)","(271.4439370784847, 507.72104830064745)","(432.9915433559634, 473.6531857523356)","(458.2676994401948, 452.7728829001445)","(487.9397087564664, 448.3770296681043)","(512.1169015326877, 460.4656260562149)","(493.4345252965167, 475.85111236835576)","(461.56458936422496, 479.1480022923859)","(316.5014327068971, 711.0292602825085)","(348.37136863918886, 698.9406638943979)","(383.53819449551077, 689.0499941223072)","(406.616423963722, 694.5448106623576)","(428.5956901239232, 685.7531041982771)","(464.86147928825517, 692.3468840463374)","(503.32519506860723, 695.6437739703676)","(471.45525913631553, 745.0971228308204)","(437.38739658800364, 764.8784623750014)","(412.1112405037723, 769.2743156070417)","(385.73612111153085, 768.1753522990316)","(350.56929525520894, 753.8888292949008)","(330.7879557110279, 715.4251135145487)","(385.73612111153085, 714.3261502065386)","(408.8143505797421, 715.4251135145487)","(430.79361673994333, 711.0292602825085)","(489.0386720644765, 702.237553818428)","(430.79361673994333, 724.2168199786291)","(408.8143505797421, 729.7116365186795)","(384.63715780352084, 727.5137099026593)",-0.24,0.62,7.72
