,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13,label_measures
0,0,10,0,0.0,1.9606900882844285,174.5454727476583,19.606900882844734,27.519596791968112,41.22114851693548,45.09587203054309,29.4103513242671,78.45210832920581,50.97794229539626,49.99464396868257,32.306854329293515,34.33136037235613,3.91049325159986,45.12517417036872,13.96909169713183,13.500258718738335,25.488971147698244,23.52828105941359,23.516235984416426,67.49063829872864,67.83160773756026,64.70277291338759,399.99999999999983,396.0788101308814,386.2758523622884,370.6171068429936,{}
1,1,10,0,0.0333333333333333,1.9417475728155604,174.80042617362184,19.417475728155264,27.184466019417503,40.82290493520122,42.7625544573693,29.126213592233064,77.6699029126214,50.48543689320388,49.51382385727777,31.5343586207714,34.4628522208161,3.8728266812184975,44.67013788474014,13.719355887165989,13.48592523788716,25.31729089399086,23.38173704619871,24.260871798921244,65.45607615462268,66.61261891695915,62.1359223300968,400.0,394.1747572815534,384.47092278916926,370.91953156602966,{}
2,2,10,0,0.0666666666666666,1.9606900882843608,182.4390256437671,19.606900882844748,29.41035132426701,43.13518194225822,45.13847560360675,27.44966123598265,76.49204636520055,47.09739211533224,47.06446561446785,28.433665317732107,32.32267078507846,2.930145992614825,46.10560613973632,14.950708346230272,14.479313744127694,25.488971147698173,23.528281059413583,24.496449038807214,65.50242266488863,67.8593956754014,60.78139273681861,400.0000000000002,394.1182166164222,382.3798112328148,368.6931607779306,{}
3,3,10,0,0.0999999999999999,1.9511266588821297,179.5990628039603,19.51126658882413,29.266899883236142,42.92478649541299,44.91830892487915,27.31577322435368,76.11895003059685,46.86767065797008,46.831693141764845,27.80849536677067,32.675518071671945,2.926645811537582,45.861504695083,14.75115251529553,14.515305600079955,25.36464656547132,23.494676198135743,23.4024461779726,65.76912840213504,66.92692234955655,62.43605308423723,399.9999999999999,394.1469027065661,382.4656187929028,372.7111579644082,{}
4,4,10,0,0.1333333333333332,1.9417246946786089,180.67432659667247,19.41724694678393,29.12587042017595,42.762050618663,44.70185945416221,27.18414572549745,75.75215290844328,46.64182772776044,46.60602357770654,27.674493570005893,32.50739472159137,2.9072087501259603,45.64584454096769,14.685404934122287,14.450694502919418,25.24242103081908,23.30069633614081,23.29501029688049,67.38323106713847,68.55678322315259,62.16552227458558,400.00000000000017,392.2331945448322,380.5978531585219,367.0065140702966,{}
5,5,10,0,0.1666666666666665,0.0,182.3929123402844,17.646846804825103,29.411411341375167,43.18127638427506,45.14010249870379,29.411411341375167,76.46966948757544,47.058258146200274,47.05756318495696,27.9404281410682,30.87086968904441,0.0053280755417972,47.06289126049876,15.808400132446536,15.57396480860848,25.489889829191814,23.61068609086231,23.5234535169368,68.07149312171771,69.22235743874114,62.74434419493392,399.9999999999998,394.11778945856463,384.3541230239733,370.6304647410163,{}
6,6,10,0,0.1999999999999998,1.960784313725412,180.43477757376232,19.60784313725492,27.450980392156907,41.22312949338933,43.18179518734348,29.47705172229979,78.45587852448057,51.018085612775145,49.999999999999886,29.41176470588232,33.33333333333326,1.9607843137255256,47.05882352941171,15.686274509803866,15.686274509803866,25.49019607843138,23.52941176470597,24.50980392156873,66.66666666666663,68.62745098039215,58.85620007766147,400.0,394.1176470588237,382.3579687955025,370.63491769466754,{}
7,7,10,0,0.2333333333333331,0.0,183.26182500234745,17.733990147783288,29.622258873641144,43.349753694581295,45.36301254471458,29.556650246305367,76.87254858376805,47.290640394088655,47.290640394088655,29.556650246305367,31.527093596059103,0.9852216748769252,46.30541871921173,14.778325123152626,14.778325123152626,25.6914380500598,23.645320197044384,24.63054187192131,68.9655172413793,70.93596059113304,59.14613209774844,400.0,394.0935960283255,382.2660098522167,372.4190058800604,{}
8,8,10,0,0.2666666666666664,0.0,183.34432621664607,17.733774980375642,29.55629163395952,41.37880828754328,45.362462152968206,29.55629163395952,76.84635824829468,47.29006661433516,47.29006661433516,27.58587219169556,33.49713051848744,0.985209721132037,46.30485689320312,14.778145816979643,14.778145816979643,25.615452749431483,25.691126334530534,25.615452749431483,66.99426103697476,68.96468047923872,63.05342215244673,400.0,396.0543078950568,386.2072372312357,372.4301250035928,{}
9,9,10,0,0.2999999999999997,2.75944109731341,183.45614475774693,17.560975609756046,27.31707317073179,42.92682926829273,44.87804878048806,29.268292682926777,76.12257250002409,48.819496597841166,47.79879604801795,26.812782082784,31.722919705301138,0.0,46.81784060596499,15.48087058278304,15.727449546359251,25.36585365853657,25.440789873961545,26.351786629141657,66.90866572517223,67.70200673841725,62.43902439024399,400.00000000000006,394.1463414634148,382.4390243902439,370.73684206970427,{}
