,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,0,2,0,0.0,4.0,67.02984409947557,5.0,9.055385138137416,19.026297590440446,20.024984394500787,27.16615541441225,45.17742799230607,36.12478373637688,34.0,31.0,33.0,5.0,13.0,3.0,1.0,6.082762530298219,6.0,6.5,22.0,17.0,22.09072203437452,{},{}
1,1,2,0,0.0417083333333333,4.0,68.00735254367721,5.0,9.055385138137416,19.026297590440446,20.0,27.16615541441225,45.17742799230607,36.12478373637688,34.0,32.0,33.0,5.5,12.5,2.5,1.5,8.06225774829855,7.071067811865476,7.5,23.0,17.0,21.095023109728988,{},{}
2,2,2,0,0.0834166666666666,4.0,68.0294054067798,5.0990195135927845,9.0,19.0,20.024984394500787,26.0768096208106,44.10215414239989,35.12833614050059,33.0,31.0,33.0,6.0,12.0,2.0,2.0,7.071067811865476,7.071067811865476,7.5,22.0,17.0,22.20360331117452,{},{}
3,3,2,0,0.1251249999999999,4.0,68.0294054067798,5.0,10.04987562112089,19.0,20.0,26.1725046566048,45.17742799230607,35.12833614050059,33.0,31.0,33.0,6.0,13.0,2.0,2.0,7.071067811865476,7.0,7.0,21.0,16.0,21.02379604162864,{},{}
4,4,2,0,0.1668333333333332,4.0,68.0294054067798,5.0990195135927845,11.0,19.0,19.026297590440446,26.0768096208106,46.09772228646444,35.12833614050059,33.0,31.0,33.0,6.0,14.0,2.0,2.0,7.071067811865476,7.071067811865476,7.0,22.0,17.0,22.09072203437452,{},{}
5,5,2,0,0.2085416666666665,3.0,69.00724599634447,7.071067811865476,13.038404810405298,20.0,20.0,25.019992006393608,48.0936586256442,35.05709628591621,33.5,32.0,33.0,7.5,15.5,1.5,1.5,7.071067811865476,6.082762530298219,6.5,21.0,16.0,21.213203435596427,{},{}
6,6,2,0,0.2502499999999998,6.0,72.00694410957877,6.082762530298219,13.038404810405298,21.0,22.02271554554524,26.019223662515376,51.0881590977792,38.05259518088089,35.0,33.0,34.0,7.5,17.5,3.5,2.5,6.082762530298219,6.0,6.5,21.0,16.0,20.024984394500787,{},{}
7,7,2,0,0.2919583333333331,7.071067811865476,72.0,6.082762530298219,12.0,20.024984394500787,21.0,25.019992006393608,50.08991914547278,38.11823710509184,34.5,32.0,32.0,7.0,18.0,6.0,2.0,7.0,7.0,6.5,22.0,17.0,23.021728866442675,{},{}
8,8,2,0,0.3336666666666664,9.055385138137416,74.02702209328699,7.0,13.038404810405298,21.0,22.02271554554524,25.079872407968907,54.147945482723536,41.10960958218893,36.5,31.0,33.0,7.0,22.0,8.0,1.0,6.082762530298219,6.0,6.0,21.0,16.0,22.02271554554524,{},{}
9,9,2,0,0.3753749999999997,8.06225774829855,73.00684899377592,6.0,13.038404810405298,22.0,23.021728866442675,26.0768096208106,53.150729063673246,40.11234224026316,36.0,32.0,33.0,6.5,20.5,6.5,1.5,6.082762530298219,6.0,6.0,22.0,17.0,21.095023109728988,{},{}
10,10,2,0,0.417083333333333,3.0,76.00657866263946,7.071067811865476,12.041594578792296,21.0,23.0,25.079872407968907,47.16990566028302,35.12833614050059,33.5,29.0,30.0,4.5,17.5,4.5,0.5,6.082762530298219,6.0,6.0,22.0,16.0,20.09975124224178,{},{}
11,11,2,0,0.4587916666666662,2.0,76.00657866263946,7.071067811865476,12.041594578792296,21.02379604162864,21.0,25.079872407968907,46.17358552246078,34.132096331752024,33.0,29.0,30.0,4.5,16.5,4.5,0.5,7.071067811865476,6.082762530298219,6.5,22.0,17.0,20.024984394500787,{},{}
12,12,2,0,0.5004999999999996,3.1622776601683795,77.05841939723393,5.0990195135927845,12.0,21.0,22.02271554554524,25.079872407968907,45.17742799230607,33.24154027718932,31.5,26.0,29.0,2.5,17.5,4.5,1.5,7.071067811865476,7.0,7.0,22.0,16.0,22.09072203437452,{},{}
13,13,2,0,0.542208333333333,3.0,77.05841939723393,5.0990195135927845,12.041594578792296,20.0,21.0,25.079872407968907,45.17742799230607,33.13608305156178,31.5,25.0,28.0,1.5,18.5,5.5,2.5,7.071067811865476,7.0,7.0,22.0,16.0,21.095023109728988,{},{}
