0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
"(1312.6181935126306, 332.3797142371038)","(1314.4960450054955, 388.71525902305365)","(1322.0074509769554, 441.29510082327346)","(1331.3967084412805, 493.87494262349327)","(1350.1752233699303, 542.6990814379832)","(1382.0986987486353, 585.8896657738779)","(1419.655728605935, 623.4466956311778)","(1464.724164434695, 651.6144680241528)","(1515.4261547420497, 655.3701710098827)","(1568.0059965422695, 645.9809135455578)","(1611.1965808781645, 614.0574381668529)","(1650.6314622283294, 576.500408309553)","(1678.799234621304, 531.4319724807932)","(1695.699898057089, 482.60783366630335)","(1705.089155521414, 431.9058433589485)","(1710.722710000009, 381.2038530515937)","(1712.600561492874, 328.6240112513739)","(1346.4195203842003, 317.3569022941839)","(1363.3201838199852, 285.433426915479)","(1398.99936218442, 270.4106149725591)","(1436.55639204172, 274.166317958289)","(1474.1134218990198, 285.433426915479)","(1532.3268181778346, 281.67772392974905)","(1571.7616995279996, 266.65491198682906)","(1611.1965808781645, 262.8992090010991)","(1650.6314622283294, 279.799872436884)","(1669.4099771569793, 311.7233478155889)","(1506.0368972777248, 322.9904567727789)","(1504.1590457848597, 356.79178364434875)","(1502.2811942919948, 392.47096200878366)","(1502.2811942919948, 426.2722888803535)","(1466.60201592756, 446.92865530186845)","(1485.3805308562098, 454.4400612733284)","(1504.1590457848597, 458.1957642590584)","(1524.8154122063747, 452.56220978046343)","(1543.5939271350246, 445.05080380900347)","(1385.8544017343652, 334.25756572996886)","(1406.5107681558802, 324.86830826564386)","(1430.922837563125, 324.86830826564386)","(1455.33490697037, 336.13541722283384)","(1430.922837563125, 338.0132687156988)","(1406.5107681558802, 339.89112020856385)","(1554.8610360922146, 332.3797142371038)","(1577.3952540065945, 319.2347537870489)","(1601.8073234138394, 319.2347537870489)","(1624.3415413282194, 326.7461597585089)","(1603.6851749067046, 334.25756572996886)","(1581.1509569923246, 334.25756572996886)","(1434.6785405488552, 507.0199030735483)","(1459.0906099561, 503.26420008781827)","(1483.502679363345, 499.50849710208826)","(1506.0368972777248, 505.14205158068324)","(1528.5711151921048, 499.50849710208826)","(1556.7388875850797, 501.3863485949533)","(1588.6623629637845, 505.14205158068324)","(1560.4945905708096, 523.9205665093332)","(1534.2046696706998, 533.3098239736581)","(1509.7926002634547, 533.3098239736581)","(1485.3805308562098, 531.4319724807932)","(1460.968461448965, 522.0427150164682)","(1444.06779801318, 507.0199030735483)","(1485.3805308562098, 514.5313090450082)","(1506.0368972777248, 516.4091605378732)","(1530.4489666849697, 512.6534575521432)","(1575.5174025137296, 507.0199030735483)","(1532.3268181778346, 510.77560605927823)","(1507.9147487705898, 514.5313090450082)","(1485.3805308562098, 512.6534575521432)",-0.94,1.76,1.35
"(1310.7836763378791, 330.51278944909274)","(1312.6615899142946, 386.85019674155177)","(1318.2953306435404, 439.43177688118016)","(1325.8069849492017, 492.01335702080854)","(1346.4640342897699, 544.5949371604369)","(1376.5106515124148, 587.7869494179888)","(1414.0689230407206, 627.2231345227101)","(1457.2609352982727, 657.2697517453549)","(1509.842515437901, 664.7814060510161)","(1562.4240955775294, 655.3918381689396)","(1605.6161078350813, 619.7114802170489)","(1643.1743793633873, 580.2752951123276)","(1673.220996586032, 535.2053692783604)","(1692.0001323501851, 486.3796162915626)","(1701.3897002322615, 433.79803615193424)","(1707.0234409615075, 381.21645601230585)","(1710.779268114338, 328.63487587267747)","(1342.7082071369393, 315.4894808377704)","(1359.609429324677, 285.4428636151256)","(1395.2897872765677, 270.41955500380317)","(1432.8480588048737, 272.29746858021844)","(1470.4063303331798, 283.56495003871026)","(1528.621651202054, 281.68703646229494)","(1566.17992273036, 266.6637278509726)","(1605.6161078350813, 261.02998712172666)","(1645.0522929398026, 276.0532957330491)","(1665.709342280371, 306.09991295569387)","(1502.3308611322398, 323.00113514343155)","(1500.4529475558245, 356.80357951890693)","(1498.5750339794092, 392.4839374707976)","(1498.5750339794092, 428.1642954226883)","(1462.8946760275185, 446.94343118684134)","(1481.6738117916716, 452.57717191608725)","(1500.4529475558245, 460.08882622174843)","(1519.2320833199774, 452.57717191608725)","(1538.0112190841305, 443.18760403401075)","(1387.7781329709064, 334.2686166019233)","(1406.5572687350596, 324.8790487198469)","(1427.2143180756277, 324.8790487198469)","(1451.6271945690266, 334.2686166019233)","(1427.2143180756277, 338.024443754754)","(1406.5572687350596, 339.90235733116924)","(1553.0345276954529, 330.51278944909274)","(1573.6915770360213, 319.24530799060096)","(1596.2265399530047, 319.24530799060096)","(1618.7615028699884, 326.75696229626215)","(1598.10445352942, 332.39070302550806)","(1575.5694906124365, 334.2686166019233)","(1429.0922316520432, 507.0366656321309)","(1453.505108145442, 503.2808384793003)","(1477.9179846388408, 501.40292490288505)","(1500.4529475558245, 505.15875205571564)","(1522.9879104728082, 499.5250113264697)","(1553.0345276954529, 499.5250113264697)","(1584.9590584945129, 503.2808384793003)","(1556.7903548482834, 523.9378878198686)","(1530.4995647784692, 535.2053692783604)","(1506.0866882850703, 537.0832828547757)","(1483.5517253680869, 535.2053692783604)","(1457.2609352982727, 523.9378878198686)","(1440.3597131105348, 507.0366656321309)","(1479.795898215256, 514.5483199377921)","(1502.3308611322398, 516.4262335142074)","(1524.8658240492234, 512.6704063613769)","(1573.6915770360213, 505.15875205571564)","(1528.621651202054, 518.3041470906227)","(1504.208774708655, 520.1820606670381)","(1483.5517253680869, 518.3041470906227)",-1.48,2.01,1.05
"(1279.0453928922407, 333.58388488976306)","(1282.731402670028, 387.03102666768086)","(1290.103422225603, 438.635163556705)","(1299.3184466700716, 490.2393004457291)","(1319.5915004479025, 538.1574275569658)","(1350.9225835590958, 580.5465400015213)","(1387.78268133697, 619.2496426682894)","(1432.0147986704192, 648.7377208905889)","(1481.7759306705498, 656.1097404461638)","(1533.3800675595737, 646.8947160016952)","(1575.7691800041293, 613.7206280016082)","(1610.78627289311, 573.1745204459464)","(1640.2743511154094, 528.9424031124972)","(1658.7044000043466, 481.02427600126055)","(1669.762429337709, 429.4201391122364)","(1675.29144400439, 379.659007112106)","(1678.9774537821775, 326.2118653341882)","(1315.9054906701151, 311.4678262230384)","(1332.4925346701584, 280.1367431118452)","(1367.509627559139, 265.39270400069546)","(1404.3697253370135, 269.0787137784829)","(1443.0728280037815, 280.1367431118452)","(1500.2059795594869, 276.45073333405776)","(1537.0660773373613, 261.706694222908)","(1577.6121848930231, 258.0206844451206)","(1616.3152875597912, 272.7647235562703)","(1634.7453364487283, 305.9388115563573)","(1472.560906226081, 316.9968408897196)","(1472.560906226081, 352.0139337787002)","(1470.7179013371874, 385.1880217787872)","(1470.7179013371874, 420.2051146677678)","(1433.857803559313, 436.7921586678113)","(1452.28785244825, 446.0071831122799)","(1470.7179013371874, 453.37920266785477)","(1490.9909551150183, 444.16417822338616)","(1509.4210040039554, 436.7921586678113)","(1358.2946031146705, 328.0548702230819)","(1376.7246520036076, 318.8398457786133)","(1398.8407106703323, 320.682850667507)","(1420.956769337057, 329.8978751119756)","(1398.8407106703323, 331.7408800008693)","(1376.7246520036076, 331.7408800008693)","(1522.3220382262116, 326.2118653341882)","(1544.438096892936, 313.31083111193215)","(1566.5541555596608, 315.1538360008259)","(1588.6702142263853, 320.682850667507)","(1566.5541555596608, 326.2118653341882)","(1546.2811017818299, 328.0548702230819)","(1395.154700892545, 497.611320001304)","(1420.956769337057, 490.2393004457291)","(1448.6018426704627, 488.3962955568354)","(1470.7179013371874, 493.92531022351653)","(1492.833960003912, 488.3962955568354)","(1524.1650431151052, 488.3962955568354)","(1555.4961262262984, 493.92531022351653)","(1526.008048003999, 523.413388445816)","(1498.362974670593, 536.3144226680721)","(1474.4039111149748, 540.0004324458595)","(1450.4448475593565, 536.3144226680721)","(1422.7997742259506, 523.413388445816)","(1406.2127302259073, 499.4543248901977)","(1448.6018426704627, 501.29732977909146)","(1470.7179013371874, 503.14033466798514)","(1494.6769648928057, 499.4543248901977)","(1542.5950920040423, 497.611320001304)","(1496.5199697816995, 516.0413688902412)","(1472.560906226081, 519.7273786680286)","(1450.4448475593565, 517.8843737791349)",-0.33,1.73,1.42
"(1275.5624927719768, 331.7937119927107)","(1279.2490895718959, 385.24936559153633)","(1286.622283171734, 436.86172079040244)","(1293.9954767715717, 488.47407598926856)","(1312.4284607711668, 536.3998343882157)","(1343.7645335704783, 580.6389959872438)","(1380.6305015696685, 617.5049639864338)","(1423.026364768737, 648.8410367857454)","(1472.7954215676436, 656.2142303855834)","(1524.4077767665099, 648.8410367857454)","(1566.8036399655784, 615.6616655864743)","(1603.6696079647684, 576.9523991873248)","(1635.0056807640801, 532.7132375882967)","(1651.5953663637156, 484.78747918934954)","(1662.6551567634726, 433.1751239904834)","(1670.0283503633107, 383.4060671915768)","(1675.558245563189, 329.9504135927512)","(1314.2717591711264, 313.3607279931157)","(1332.7047431707215, 283.8679535937636)","(1367.727412769952, 269.1215663940876)","(1404.593380769142, 270.9648647940471)","(1441.4593487683321, 282.0246551938041)","(1500.4448975670362, 278.3380583938851)","(1537.3108655662263, 265.4349695941686)","(1577.8634303653355, 259.90507439429007)","(1614.7293983645254, 276.4947599939256)","(1635.0056807640801, 309.6741311931967)","(1472.7954215676436, 320.7339215929537)","(1470.9521231676842, 353.91329279222475)","(1470.9521231676842, 387.09266399149584)","(1469.1088247677246, 422.11533359072644)","(1432.2428567685347, 436.86172079040244)","(1450.6758407681295, 444.2349143902405)","(1469.1088247677246, 453.45140639003796)","(1489.3851071672793, 444.2349143902405)","(1507.8180911668742, 435.01842239044294)","(1356.667622370195, 329.9504135927512)","(1375.10060636979, 322.57721999291323)","(1397.220187169304, 320.7339215929537)","(1421.1830663687776, 331.7937119927107)","(1397.220187169304, 333.6370103926702)","(1375.10060636979, 333.6370103926702)","(1522.5644783665502, 328.1071151927917)","(1542.840760766105, 315.2040263930752)","(1563.1170431656594, 315.2040263930752)","(1585.2366239651735, 322.57721999291323)","(1564.9603415656188, 328.1071151927917)","(1544.6840591660643, 329.9504135927512)","(1393.5335903693851, 492.1606727891876)","(1419.339767968818, 490.31737438922806)","(1445.1459455682511, 488.47407598926856)","(1469.1088247677246, 492.1606727891876)","(1493.0717039671983, 486.63077758930905)","(1522.5644783665502, 486.63077758930905)","(1555.7438495658214, 492.1606727891876)","(1526.2510751664693, 521.6534471885396)","(1498.6015991670768, 534.5565359882562)","(1472.7954215676436, 538.2431327881752)","(1446.9892439682105, 534.5565359882562)","(1419.339767968818, 521.6534471885396)","(1402.7500823691826, 494.0039711891471)","(1445.1459455682511, 495.8472695891066)","(1469.1088247677246, 499.5338663890256)","(1494.9150023671577, 495.8472695891066)","(1544.6840591660643, 494.0039711891471)","(1496.7583007671174, 516.1235519886611)","(1470.9521231676842, 521.6534471885396)","(1446.9892439682105, 517.9668503886206)",-0.51,1.31,0.53
"(1295.1998403145499, 332.67759246174586)","(1297.068815553099, 386.87787437967074)","(1302.6757412687464, 439.2091810590465)","(1310.1516422229429, 491.54048773842226)","(1330.7103698469834, 543.871794417798)","(1362.4829489023186, 584.9892496658789)","(1401.7314289118506, 624.2377296754107)","(1446.5868346370298, 654.1413334921968)","(1497.0491660778564, 661.6172344463935)","(1547.511497518683, 652.2723582536478)","(1590.497928005313, 616.7618287212142)","(1627.8774327762958, 577.5133487116824)","(1657.7810365930818, 532.6579429865031)","(1674.601813740024, 484.0645867842257)","(1685.8156651713189, 431.73328010484994)","(1691.4225908869662, 381.27094866402336)","(1695.1605413640646, 327.0706667460984)","(1330.7103698469834, 319.5947657919019)","(1349.4001222324748, 289.6911619751158)","(1384.9106517649084, 274.7393600667227)","(1422.290156535891, 276.60833530527185)","(1459.6696613068736, 287.82218673656666)","(1519.476868940446, 284.08423625946836)","(1556.8563737114287, 269.1324343510753)","(1596.1048537209604, 265.39448387397704)","(1635.3533337304923, 282.21526102091923)","(1654.0430861159837, 313.9878400762545)","(1491.4422403622088, 325.2016915075493)","(1491.4422403622088, 358.84324580143374)","(1489.57326512366, 394.35377533386725)","(1489.57326512366, 429.8643048663008)","(1450.324785114128, 444.8161067746939)","(1469.0145374996193, 452.29200772889044)","(1489.57326512366, 461.6368839216361)","(1510.1319927477002, 452.29200772889044)","(1530.6907203717408, 442.94713153614475)","(1373.6968003336135, 336.4155429388441)","(1394.255527957654, 328.9396419846476)","(1416.6832308202436, 327.0706667460984)","(1440.9799089213823, 338.28451817739324)","(1416.6832308202436, 342.02246865449155)","(1394.255527957654, 342.02246865449155)","(1541.9045718030357, 334.546567700295)","(1562.463299427076, 323.3327162690002)","(1584.8910022896657, 323.3327162690002)","(1607.3187051522552, 330.80861722319673)","(1586.7599775282147, 336.4155429388441)","(1564.3322746656252, 338.28451817739324)","(1412.9452803431452, 499.01638869261876)","(1439.110933682833, 499.01638869261876)","(1465.276587022521, 497.14741345406964)","(1487.7042898851107, 500.8853639311679)","(1512.0009679862494, 497.14741345406964)","(1540.0355965644865, 497.14741345406964)","(1573.6771508583709, 500.8853639311679)","(1545.6425222801338, 527.0510172708558)","(1517.6078937018967, 540.1338439406998)","(1493.311215600758, 543.871794417798)","(1467.1455622610702, 540.1338439406998)","(1440.9799089213823, 525.1820420323066)","(1422.290156535891, 502.75433916971707)","(1465.276587022521, 504.6233144082662)","(1487.7042898851107, 508.36126488536445)","(1512.0009679862494, 504.6233144082662)","(1562.463299427076, 502.75433916971707)","(1515.7389184633478, 519.5751163166592)","(1491.4422403622088, 523.3130667937576)","(1467.1455622610702, 519.5751163166592)",-1.55,1.36,1.02
"(1287.3165464031174, 334.85112478693804)","(1291.0371144563057, 388.799361558167)","(1296.617966536088, 440.88731430280177)","(1305.9193866690584, 492.9752670474366)","(1324.5222269349995, 541.3426517388832)","(1358.0073394136932, 582.2689003239534)","(1397.0733039721695, 617.6142968292413)","(1443.580404637022, 645.5185572281529)","(1491.9477893284686, 649.239125281341)","(1542.1754580465092, 641.7979891749646)","(1583.1017066315794, 610.173160722865)","(1620.3073871634615, 572.9674801909829)","(1648.211647562373, 530.1809475793186)","(1666.814487828314, 481.813562887872)","(1676.1159079612844, 431.5858941698313)","(1683.5570440676609, 381.3582254517906)","(1687.277612120849, 329.27027270715575)","(1322.6619429084053, 321.82913660077935)","(1341.2647831743463, 290.2043081486797)","(1376.6101796796343, 275.32203593592686)","(1413.8158602115163, 279.04260398911504)","(1452.8818247699924, 290.2043081486797)","(1512.4109136210036, 284.6234560688974)","(1549.6165941528857, 271.60146788273863)","(1590.5428427379559, 267.88089982955046)","(1627.7485232698377, 284.6234560688974)","(1646.3513635357788, 318.1085685475912)","(1484.5066532220922, 329.27027270715575)","(1482.646369195498, 362.7553851858496)","(1482.646369195498, 398.1007816911375)","(1482.646369195498, 433.44617819642536)","(1443.580404637022, 446.4681663825841)","(1462.183244902963, 453.9093024889605)","(1482.646369195498, 461.3504385953369)","(1503.1094934880332, 453.9093024889605)","(1521.7123337539742, 444.60788235599)","(1363.5881914934755, 338.5716928401263)","(1384.0513157860107, 329.27027270715575)","(1406.3747241051399, 329.27027270715575)","(1430.5584164508632, 340.4319768667204)","(1408.235008131734, 344.15254491990856)","(1384.0513157860107, 344.15254491990856)","(1532.8740379135388, 336.71140881353216)","(1553.3371622060738, 323.68942062737347)","(1577.5208545517971, 323.68942062737347)","(1599.8442628709263, 331.13055673374987)","(1579.3811385783913, 338.5716928401263)","(1555.197446232668, 338.5716928401263)","(1406.3747241051399, 498.5561191272189)","(1434.2789845040513, 500.416403153813)","(1458.4626768497747, 498.5561191272189)","(1480.7860851689038, 502.2766871804071)","(1503.1094934880332, 498.5561191272189)","(1532.8740379135388, 498.5561191272189)","(1566.3591503922326, 498.5561191272189)","(1536.594605966727, 522.7398114729422)","(1510.5506295944094, 533.9015156325069)","(1486.3669372486863, 535.7617996591009)","(1462.183244902963, 532.0412316059127)","(1436.1392685306455, 520.8795274463481)","(1417.5364282647045, 502.2766871804071)","(1460.3229608763688, 505.9972552335953)","(1482.646369195498, 507.8575392601894)","(1504.9697775146271, 505.9972552335953)","(1555.197446232668, 502.2766871804071)","(1508.6903455678155, 515.2986753665658)","(1484.5066532220922, 519.019243419754)","(1462.183244902963, 517.1589593931599)",-1.4,1.23,1.32
"(1279.6159163981072, 335.1815931520368)","(1283.3195804108368, 387.0328893302524)","(1290.7269084362963, 440.7360175148329)","(1299.9860684681205, 492.5873136930485)","(1320.3562205381338, 542.5867778648993)","(1351.837364646336, 583.3270820049258)","(1390.7258367799977, 618.5118901258579)","(1435.169804932754, 646.2893702213305)","(1483.3174370982401, 651.8448662404251)","(1533.3169012700907, 642.5857062086009)","(1575.9090374164823, 612.9563941067634)","(1612.945677543779, 575.9197539794665)","(1642.5749896456166, 535.1794498394399)","(1659.2414777029003, 487.031817673954)","(1670.3524697410892, 437.0323535021032)","(1675.9079657601837, 385.18105732388756)","(1679.6116297729136, 333.3297611456719)","(1318.5043885317689, 318.51510509475315)","(1338.8745406017822, 290.7376249992805)","(1372.2075167163493, 281.47846496745626)","(1409.2441568436464, 283.33029697382113)","(1446.2807969709431, 294.4412890120102)","(1507.391253180983, 288.88579299291564)","(1542.5760613019152, 275.92296894836176)","(1581.4645334355769, 270.36747292926725)","(1616.6493415565087, 285.18212898018595)","(1637.019493626522, 314.81144108202346)","(1477.7619410791456, 329.6260971329422)","(1477.7619410791456, 364.8109052538743)","(1475.9101090727806, 398.14388136844144)","(1475.9101090727806, 435.18052149573833)","(1437.021636939119, 448.1433455402923)","(1455.5399570027673, 457.40250557211647)","(1475.9101090727806, 464.80983359757585)","(1496.280261142794, 457.40250557211647)","(1514.7985812064423, 448.1433455402923)","(1359.2446926717955, 338.8852571647665)","(1377.763012735444, 329.6260971329422)","(1401.8368288181869, 329.6260971329422)","(1424.058812894565, 340.7370891711313)","(1401.8368288181869, 344.440753183861)","(1377.763012735444, 344.440753183861)","(1527.7614052509964, 338.8852571647665)","(1548.1315573210095, 325.92243312021253)","(1570.3535413973877, 325.92243312021253)","(1592.5755254737658, 333.3297611456719)","(1572.2053734037524, 340.7370891711313)","(1549.9833893273744, 340.7370891711313)","(1401.8368288181869, 505.5501377376024)","(1431.4661409200244, 501.84647372487274)","(1455.5399570027673, 499.99464171850786)","(1477.7619410791456, 505.5501377376024)","(1499.9839251555236, 499.99464171850786)","(1525.9095732446315, 501.84647372487274)","(1557.390717352834, 503.69830573123755)","(1531.465069263726, 525.9202898076157)","(1503.6875891682532, 537.0312818458048)","(1479.6137730855103, 538.8831138521696)","(1457.3917890091323, 535.1794498394399)","(1431.4661409200244, 525.9202898076157)","(1414.799652862741, 507.40196974396724)","(1455.5399570027673, 511.10563375669693)","(1477.7619410791456, 514.8092977694266)","(1499.9839251555236, 511.10563375669693)","(1544.4278933082799, 505.5501377376024)","(1503.6875891682532, 514.8092977694266)","(1479.6137730855103, 518.5129617821564)","(1457.3917890091323, 514.8092977694266)",-1.37,0.89,0.86
"(1285.5257761831388, 336.7296172057136)","(1287.3861608085847, 390.68077134364563)","(1294.8276993103684, 444.63192548157764)","(1304.129622437598, 496.7226949940637)","(1324.5938533175033, 546.9530798811039)","(1358.08077657553, 589.7419262663603)","(1397.1488537098946, 625.089234149833)","(1441.798084720597, 651.1346189060761)","(1490.1680849821912, 656.7157727824139)","(1542.2588544946773, 651.1346189060761)","(1585.0477008799337, 621.3684648989412)","(1622.2553933888523, 586.0211570154685)","(1650.1611627705413, 543.232310630212)","(1666.9046243995547, 493.00192574317185)","(1676.2065475267843, 440.9111562306858)","(1683.648086028568, 388.8203867181997)","(1685.508470654014, 333.00884795482176)","(1326.4542379429492, 321.8465402021462)","(1346.9184688228545, 297.66154007134907)","(1382.2657767063272, 288.3596169441194)","(1417.6130845897999, 290.22000156956534)","(1452.9603924732726, 301.3823093222409)","(1514.3530851129883, 295.80115544590313)","(1547.840008371015, 282.7784630677816)","(1586.9080855053796, 275.3369245659979)","(1622.2553933888523, 288.3596169441194)","(1642.7196242687576, 316.2653863258084)","(1484.5869311058534, 336.7296172057136)","(1484.5869311058534, 372.0769250891863)","(1482.7265464804075, 405.5638483472131)","(1482.7265464804075, 440.9111562306858)","(1443.658469346043, 455.7942332342532)","(1460.4019309750563, 465.0961563614829)","(1480.8661618549615, 472.5376948632666)","(1503.1907773603127, 465.0961563614829)","(1521.794623614772, 457.65461785969916)","(1365.5223150773138, 344.17115570749735)","(1385.986545957219, 338.59000183115955)","(1408.3111614625702, 336.7296172057136)","(1430.6357769679214, 346.0315403329433)","(1408.3111614625702, 351.6126942092811)","(1385.986545957219, 351.6126942092811)","(1534.8173159928936, 344.17115570749735)","(1555.2815468727988, 333.00884795482176)","(1577.60616237815, 331.14846332937583)","(1601.791162508947, 336.7296172057136)","(1581.3269316290418, 346.0315403329433)","(1557.1419314982447, 347.8919249583892)","(1408.3111614625702, 515.3265412485231)","(1434.3565462188133, 509.74538737218523)","(1460.4019309750563, 507.8850027467393)","(1482.7265464804075, 511.60577199763117)","(1505.0511619857587, 507.8850027467393)","(1532.9569313674476, 509.74538737218523)","(1566.4438546254744, 513.4661566230772)","(1536.6777006183395, 535.7907721284283)","(1510.6323158620964, 545.092695255658)","(1486.4473157312993, 546.9530798811039)","(1462.2623156005022, 543.232310630212)","(1436.2169308442592, 532.0700028775365)","(1421.3338538406917, 517.186925873969)","(1460.4019309750563, 519.047310499415)","(1482.7265464804075, 522.7680797503068)","(1505.0511619857587, 519.047310499415)","(1553.4211622473529, 515.3265412485231)","(1508.7719312366505, 520.9076951248609)","(1484.5869311058534, 524.6284643757527)","(1462.2623156005022, 520.9076951248609)",-2.24,0.89,0.97
"(1273.7191943720172, 339.16690559254874)","(1277.4057911719362, 392.62255919137436)","(1284.7789847717743, 446.0782127902)","(1293.9954767715717, 497.6905679890661)","(1312.4284607711668, 547.4596247879726)","(1343.7645335704783, 589.8554879870413)","(1382.473799969628, 623.0348591863124)","(1426.712961568656, 650.6843351857049)","(1474.6387199676033, 656.2142303855834)","(1526.2510751664693, 650.6843351857049)","(1570.4902367654975, 621.1915607863529)","(1605.512906364728, 586.1688911871223)","(1635.0056807640801, 543.7730279880536)","(1651.5953663637156, 495.8472695891066)","(1662.6551567634726, 446.0782127902)","(1670.0283503633107, 394.4658575913339)","(1673.7149471632297, 341.01020399250825)","(1312.4284607711668, 328.1071151927917)","(1332.7047431707215, 302.30093759335864)","(1367.727412769952, 291.24114719360165)","(1402.7500823691826, 293.08444559356116)","(1437.772751968413, 304.14423599331815)","(1496.7583007671174, 298.6143407934396)","(1531.780970366348, 285.7112519937231)","(1570.4902367654975, 280.1813567938446)","(1605.512906364728, 293.08444559356116)","(1627.632487164242, 320.7339215929537)","(1469.1088247677246, 337.32360719258924)","(1469.1088247677246, 372.34627679181983)","(1467.2655263677652, 407.3689463910504)","(1465.4222279678056, 444.2349143902405)","(1428.5562599686157, 458.9813015899165)","(1445.1459455682511, 468.197793589714)","(1465.4222279678056, 475.57098718955206)","(1487.5418087673197, 468.197793589714)","(1505.9747927669148, 458.9813015899165)","(1352.981025570276, 346.5400991923868)","(1373.2573079698304, 339.16690559254874)","(1395.3768887693445, 339.16690559254874)","(1417.4964695688586, 350.22669599230574)","(1395.3768887693445, 352.06999439226524)","(1373.2573079698304, 352.06999439226524)","(1518.8778815666312, 346.5400991923868)","(1539.154163966186, 335.4803087926297)","(1563.1170431656594, 333.6370103926702)","(1585.2366239651735, 341.01020399250825)","(1564.9603415656188, 348.3833975923463)","(1542.840760766105, 348.3833975923463)","(1393.5335903693851, 516.1235519886611)","(1421.1830663687776, 512.4369551887421)","(1445.1459455682511, 508.7503583888231)","(1467.2655263677652, 514.2802535887016)","(1489.3851071672793, 508.7503583888231)","(1517.0345831666718, 510.5936567887826)","(1548.3706559659834, 516.1235519886611)","(1520.7211799665909, 534.5565359882562)","(1494.9150023671577, 543.7730279880536)","(1470.9521231676842, 547.4596247879726)","(1446.9892439682105, 543.7730279880536)","(1421.1830663687776, 532.7132375882967)","(1404.593380769142, 517.9668503886206)","(1445.1459455682511, 521.6534471885396)","(1467.2655263677652, 523.4967455884992)","(1491.2284055672387, 521.6534471885396)","(1535.467567166267, 517.9668503886206)","(1493.0717039671983, 521.6534471885396)","(1469.1088247677246, 525.3400439884587)","(1446.9892439682105, 521.6534471885396)",-1.75,1.38,0.58
"(1269.9921440177056, 346.5290610672405)","(1275.5218630772895, 399.9830119765488)","(1282.894821823401, 451.5937231993293)","(1293.9542599425681, 501.36119473558193)","(1312.386656807847, 551.1286662718346)","(1343.7217314788206, 591.6799393754478)","(1382.4297648959061, 626.7014934194774)","(1424.8242776860473, 656.1933284039235)","(1474.5917492222998, 663.5662871500349)","(1524.3592207585525, 656.1933284039235)","(1568.5969732352214, 626.7014934194774)","(1603.618527279251, 589.8366996889199)","(1631.2671225771692, 547.4421868987788)","(1649.699519442448, 499.5179550490541)","(1658.9157178750872, 449.75048351280145)","(1666.2886766211989, 396.29653260349306)","(1669.9751559942547, 342.84258169418473)","(1310.543417121319, 331.78314357501745)","(1328.9758139865978, 307.8210276501551)","(1362.1541283440995, 296.76158953098786)","(1397.1756823881292, 300.4480689040436)","(1432.1972364321587, 309.664267336683)","(1494.8673857741064, 305.97778796362724)","(1531.732179504664, 291.23187047140425)","(1568.5969732352214, 285.7021514118206)","(1605.461766965779, 298.6048292175157)","(1627.5806432041134, 328.09666420196174)","(1465.3755507896606, 346.5290610672405)","(1463.5323111031325, 381.5506151112701)","(1463.5323111031325, 416.5721691552997)","(1461.6890714166047, 451.5937231993293)","(1424.8242776860473, 466.33964069155235)","(1441.413434864798, 475.5558391241917)","(1461.6890714166047, 482.9287978703032)","(1483.8079476549392, 475.5558391241917)","(1502.240344520218, 466.33964069155235)","(1349.2514505384045, 353.90201981335196)","(1367.683847403683, 346.5290610672405)","(1391.6459633285456, 346.5290610672405)","(1413.76483956688, 355.74525949987986)","(1391.6459633285456, 359.43173887293557)","(1367.683847403683, 359.43173887293557)","(1515.143022325913, 352.0587801268241)","(1535.4186588777197, 340.9993420076568)","(1559.3807748025822, 339.15610232112897)","(1581.4996510409167, 346.5290610672405)","(1561.22401448911, 353.90201981335196)","(1537.2618985642475, 355.74525949987986)","(1393.4892030150734, 523.4800709739164)","(1419.2945586264636, 519.7935916008607)","(1441.413434864798, 517.9503519143328)","(1463.5323111031325, 521.6368312873885)","(1485.651187341467, 517.9503519143328)","(1513.2997826393853, 519.7935916008607)","(1546.478096996887, 521.6368312873885)","(1518.829501698969, 541.9124678391952)","(1491.1809064010508, 551.1286662718346)","(1467.2187904761884, 552.9719059583624)","(1445.099914237854, 549.2854265853067)","(1421.1377983129914, 540.0692281526673)","(1406.3918808207684, 525.3233106604443)","(1441.413434864798, 527.1665503469721)","(1463.5323111031325, 529.0097900335)","(1487.494427027995, 527.1665503469721)","(1533.575419191192, 525.3233106604443)","(1489.3376667145228, 530.853029720028)","(1467.2187904761884, 532.6962694065559)","(1443.256674551326, 529.0097900335)",-2.23,1.51,1.26
