,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,63,D,L,museu_da_pessoa_3,360,640,237.84,23.976023976023978,5702,0.0417083333333333
