,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,169,13,1,5.638966666666671,4.123105625617661,30.14962686336267,4.0,5.0,8.06225774829855,9.0,6.324555320336759,19.235384061671343,14.317821063276352,12.0,13.0,10.0,5.5,7.5,2.5,2.5,3.1622776601683795,4.0,4.0,9.0,11.0,10.0,{},{}
1,170,13,0,5.672333333333338,3.0,29.068883707497267,3.0,5.0990195135927845,8.06225774829855,9.0,6.324555320336759,17.26267650163207,12.16552506059644,10.5,12.0,10.0,5.0,6.0,1.0,3.0,4.0,3.0,3.5,8.0,10.0,10.0,{},{}
2,171,13,0,5.705700000000005,3.0,28.0178514522438,3.0,5.0,8.06225774829855,9.055385138137416,6.324555320336759,17.11724276862369,12.16552506059644,10.5,11.0,10.0,4.5,6.5,0.5,2.5,4.0,4.0,4.0,8.0,9.0,10.0,{},{}
3,172,13,0,5.739066666666671,2.0,27.073972741361768,3.0,5.0990195135927845,8.06225774829855,9.0,6.324555320336759,16.278820596099706,11.180339887498947,10.0,11.0,9.0,4.0,6.0,0.0,2.0,4.0,3.0,3.0,8.0,9.0,9.055385138137416,{},{}
4,173,13,0,5.772433333333338,2.0,27.018512172212592,3.0,5.0,7.0,8.0,6.324555320336759,16.1245154965971,11.180339887498947,10.0,11.0,10.0,4.5,5.5,0.5,1.5,3.0,4.0,4.0,8.0,9.0,8.06225774829855,{},{}
5,174,13,0,5.805800000000005,1.0,26.019223662515376,3.0,5.0990195135927845,7.071067811865476,7.071067811865476,5.0990195135927845,14.142135623730953,9.055385138137416,8.5,10.0,9.0,4.5,4.5,0.5,2.5,3.0,3.1622776601683795,3.5,8.0,9.0,9.0,{},{}
6,175,13,0,5.839166666666672,2.0,24.020824298928627,3.1622776601683795,4.0,7.0,8.0,5.0990195135927845,14.142135623730953,10.198039027185567,9.0,10.0,9.0,4.5,4.5,0.5,1.5,3.0,3.0,2.5,7.0,7.0,8.0,{},{}
7,176,13,0,5.8725333333333385,2.0,23.08679276123039,2.0,5.0990195135927845,6.082762530298219,7.0,5.385164807134504,14.317821063276352,9.219544457292889,8.0,10.0,8.0,4.0,5.0,0.0,2.0,2.23606797749979,3.0,3.0,7.0,8.0,7.071067811865476,{},{}
8,177,13,0,5.905900000000005,1.0,23.021728866442675,3.0,4.0,6.082762530298219,7.0,5.385164807134504,13.152946437965904,9.219544457292889,8.5,10.0,9.0,4.5,3.5,0.5,2.5,3.0,2.23606797749979,2.5,7.0,8.0,7.0,{},{}
9,178,13,0,5.939266666666672,1.0,23.021728866442675,2.0,5.0990195135927845,6.0,7.0,5.385164807134504,13.341664064126334,8.246211251235321,7.5,9.0,8.0,3.5,4.5,0.5,1.5,3.1622776601683795,2.0,2.5,7.0,8.0,7.0,{},{}
10,179,13,0,5.972633333333339,2.0,22.02271554554524,2.0,4.0,6.0,6.0,4.47213595499958,12.16552506059644,8.246211251235321,7.0,9.0,8.0,4.5,3.5,1.5,2.5,2.0,3.0,3.0,6.0,7.0,8.06225774829855,{},{}
11,180,13,0,6.006000000000006,1.0,21.02379604162864,2.0,4.0,6.0,6.0,4.123105625617661,11.04536101718726,7.071067811865476,6.5,8.0,7.0,3.5,3.5,0.5,1.5,3.0,3.0,3.0,6.0,6.0,8.0,{},{}
12,181,13,0,6.039366666666672,1.0,18.24828759089466,3.0,4.0,5.0990195135927845,6.0,5.0990195135927845,12.16552506059644,8.246211251235321,8.0,11.0,8.0,4.5,2.5,1.5,2.5,3.0,3.0,3.0,7.0,7.0,6.0,{},{}
13,182,13,0,6.072733333333339,1.0,20.0,3.0,4.0,6.0,6.0,4.47213595499958,12.16552506059644,8.246211251235321,7.5,8.0,8.0,4.0,4.0,1.0,2.0,3.0,3.0,3.0,6.0,7.0,7.071067811865476,{},{}
14,183,13,0,6.106100000000006,3.0,15.132745950421556,3.0,4.123105625617661,4.0,5.0,7.071067811865476,11.180339887498947,7.071067811865476,8.5,13.0,11.0,5.0,1.0,5.0,2.0,3.1622776601683795,2.0,2.5,6.0,6.0,6.0,{},{}
15,184,13,0,6.139466666666673,3.0,14.0356688476182,3.0,3.1622776601683795,4.123105625617661,5.0,8.06225774829855,11.180339887498947,8.06225774829855,9.5,13.0,12.0,4.5,1.5,4.5,2.5,3.0,2.0,2.5,5.0,6.0,6.0,{},{}
16,185,13,0,6.172833333333339,3.0,14.0356688476182,3.0,3.0,4.123105625617661,5.0,8.06225774829855,11.04536101718726,8.06225774829855,9.5,13.0,12.0,4.5,1.5,4.5,2.5,3.0,2.23606797749979,2.0,5.0,6.0,6.0,{},{}
17,250,13,1,8.34166666666667,21.02379604162864,82.05485969764375,7.0,11.0,20.024984394500787,22.0,18.0,57.0087712549569,46.01086828130936,35.5,24.0,27.0,7.5,31.5,19.5,1.5,11.04536101718726,10.04987562112089,10.0,35.0,25.0,35.12833614050059,{},{}
18,316,13,1,10.543866666666618,6.0,47.265209192385896,4.123105625617661,9.219544457292889,13.038404810405298,13.038404810405298,11.180339887498947,30.4138126514911,21.213203435596427,18.0,13.0,8.0,0.5,19.5,9.5,2.5,2.23606797749979,2.8284271247461903,2.0,12.0,20.0,20.223748416156685,{},{}
19,317,13,0,10.577233333333284,4.0,43.28972164382672,5.0990195135927845,8.06225774829855,11.180339887498947,12.041594578792296,11.180339887498947,28.284271247461906,20.223748416156685,18.0,14.0,9.0,0.5,16.5,7.5,2.5,2.23606797749979,2.23606797749979,2.5,12.0,20.0,20.223748416156685,{},{}
20,318,13,0,10.61059999999995,5.0,38.3275357934736,4.123105625617661,8.06225774829855,9.055385138137416,10.04987562112089,10.198039027185567,27.29468812791236,19.235384061671343,16.5,14.0,9.0,1.5,15.5,7.5,1.5,1.4142135623730951,2.8284271247461903,2.0,11.0,19.0,18.24828759089466,{},{}
21,319,13,0,10.643966666666616,5.0990195135927845,37.12142238654117,4.0,8.06225774829855,10.04987562112089,11.0,10.198039027185567,27.29468812791236,19.235384061671343,16.5,12.0,9.0,0.5,16.5,7.5,2.5,2.23606797749979,1.4142135623730951,1.5,11.0,18.0,19.1049731745428,{},{}
22,320,13,0,10.677333333333282,4.123105625617661,35.22782990761707,4.0,8.06225774829855,9.055385138137416,11.04536101718726,10.198039027185567,26.30589287593181,18.24828759089466,16.0,13.0,9.0,1.0,15.0,7.0,2.0,2.23606797749979,2.8284271247461903,2.0,11.0,18.0,17.11724276862369,{},{}
23,321,13,0,10.710699999999948,3.1622776601683795,34.23448553724738,4.0,8.06225774829855,9.055385138137416,10.04987562112089,9.219544457292889,24.33105012119288,16.278820596099706,14.5,12.0,8.0,1.0,14.0,6.0,2.0,2.23606797749979,2.23606797749979,2.0,10.0,17.0,17.11724276862369,{},{}
24,322,13,0,10.744066666666614,4.0,34.23448553724738,3.1622776601683795,7.071067811865476,9.055385138137416,9.055385138137416,10.198039027185567,24.33105012119288,17.26267650163207,15.0,12.0,8.0,0.0,14.0,7.0,2.0,1.4142135623730951,2.8284271247461903,1.5,9.0,16.0,16.1245154965971,{},{}
25,323,13,0,10.77743333333328,4.0,33.13608305156178,3.1622776601683795,7.071067811865476,9.0,10.04987562112089,9.055385138137416,23.194827009486403,16.1245154965971,14.0,11.0,8.0,0.5,13.5,6.5,2.5,2.0,2.23606797749979,1.0,10.0,16.0,15.132745950421556,{},{}
26,324,13,0,10.810799999999944,3.0,31.25699921617557,4.123105625617661,7.071067811865476,8.06225774829855,9.055385138137416,8.246211251235321,22.36067977499789,15.297058540778355,13.5,10.0,6.0,0.0,14.0,7.0,3.0,2.0,2.23606797749979,2.0,9.0,15.0,15.033296378372908,{},{}
27,325,13,0,10.844166666666611,3.0,29.42787793912432,3.0,7.071067811865476,8.06225774829855,8.06225774829855,9.219544457292889,22.20360331117452,15.132745950421556,13.5,12.0,7.0,0.5,12.5,5.5,1.5,1.4142135623730951,2.23606797749979,2.0,8.0,14.0,14.0356688476182,{},{}
28,326,13,0,10.877533333333275,3.0,30.14962686336267,3.0,7.071067811865476,8.06225774829855,8.06225774829855,8.246211251235321,21.213203435596427,14.142135623730953,12.5,10.0,7.0,0.5,12.5,5.5,1.5,2.23606797749979,1.4142135623730951,1.5,9.0,15.0,14.0356688476182,{},{}
29,327,13,0,10.910899999999945,3.0,31.25699921617557,3.1622776601683795,6.082762530298219,9.055385138137416,9.055385138137416,8.06225774829855,20.223748416156685,14.142135623730953,12.5,10.0,6.0,0.0,12.0,5.0,2.0,2.23606797749979,2.23606797749979,2.0,8.0,14.0,13.152946437965904,{},{}
30,328,13,0,10.944266666666609,2.0,28.442925306655784,3.0,6.082762530298219,7.071067811865476,7.071067811865476,8.246211251235321,19.235384061671343,13.152946437965904,12.0,11.0,6.0,0.5,10.5,4.5,1.5,2.0,2.23606797749979,1.5,8.0,14.0,14.142135623730953,{},{}
31,329,13,0,10.977633333333277,3.0,28.284271247461906,3.0,6.082762530298219,7.071067811865476,8.0,8.246211251235321,20.223748416156685,14.142135623730953,12.5,10.0,6.0,0.0,12.0,5.0,2.0,1.4142135623730951,1.4142135623730951,1.0,8.0,14.0,14.142135623730953,{},{}
32,330,13,0,11.01099999999994,3.0,28.16025568065745,3.1622776601683795,6.082762530298219,7.071067811865476,8.06225774829855,7.071067811865476,19.235384061671343,13.152946437965904,11.5,9.0,6.0,0.5,11.5,5.5,1.5,1.0,2.23606797749979,2.0,8.0,13.0,14.142135623730953,{},{}
33,331,13,0,11.044366666666606,4.0,27.16615541441225,3.0,5.0990195135927845,8.06225774829855,8.0,7.280109889280518,19.235384061671343,14.142135623730953,12.0,9.0,6.0,0.5,11.5,5.5,1.5,1.0,1.4142135623730951,1.0,8.0,14.0,13.152946437965904,{},{}
34,332,13,0,11.077733333333272,4.0,27.073972741361768,2.23606797749979,5.0,7.0,7.0,7.071067811865476,18.110770276274835,13.152946437965904,11.0,8.0,6.0,0.0,11.0,6.0,2.0,1.4142135623730951,2.23606797749979,1.0,7.0,13.0,12.041594578792296,{},{}
35,333,13,0,11.111099999999938,3.0,26.1725046566048,2.0,5.0990195135927845,6.0,8.0,7.071067811865476,17.11724276862369,12.041594578792296,10.5,9.0,6.0,0.5,9.5,4.5,1.5,1.4142135623730951,1.4142135623730951,1.0,7.0,12.0,13.038404810405298,{},{}
36,334,13,0,11.144466666666604,3.0,25.079872407968907,3.0,5.0990195135927845,6.0,7.071067811865476,6.324555320336759,17.26267650163207,12.16552506059644,10.5,8.0,6.0,1.0,10.0,5.0,1.0,1.0,1.4142135623730951,1.0,7.0,12.0,12.16552506059644,{},{}
37,335,13,0,11.17783333333327,3.0,24.186773244895647,2.0,5.0990195135927845,6.082762530298219,6.082762530298219,7.071067811865476,17.11724276862369,12.041594578792296,10.5,9.0,6.0,0.5,9.5,4.5,0.5,1.4142135623730951,1.4142135623730951,1.0,6.0,12.0,12.041594578792296,{},{}
38,348,13,1,11.611599999999926,1.0,51.24451190127583,4.123105625617661,8.06225774829855,15.033296378372908,15.132745950421556,16.1245154965971,28.442925306655784,20.39607805437113,20.0,14.0,19.0,0.5,11.5,2.5,3.5,4.123105625617661,4.0,4.0,13.0,8.0,15.033296378372908,{},{}
39,349,13,0,11.644966666666592,1.4142135623730951,48.16637831516918,3.1622776601683795,7.0,13.038404810405298,14.0356688476182,15.297058540778355,26.476404589747453,19.6468827043885,18.5,13.0,17.0,0.0,11.0,3.0,3.0,3.0,3.0,3.5,11.0,6.0,14.0356688476182,{},{}
40,350,13,0,11.678333333333258,0.0,45.17742799230607,4.123105625617661,7.071067811865476,13.0,14.0356688476182,14.142135623730953,25.317977802344327,18.24828759089466,18.0,12.0,16.0,0.0,11.0,3.0,3.0,3.0,4.0,3.5,12.0,7.0,13.038404810405298,{},{}
41,351,13,0,11.711699999999924,1.0,43.10452412450461,3.1622776601683795,6.082762530298219,12.041594578792296,12.041594578792296,13.152946437965904,23.345235059857504,17.26267650163207,16.5,12.0,15.0,0.5,9.5,1.5,2.5,2.0,3.0,3.0,11.0,6.0,13.038404810405298,{},{}
42,352,13,0,11.74506666666659,1.0,40.19950248448356,3.0,7.0,12.041594578792296,11.04536101718726,13.152946437965904,23.194827009486403,16.278820596099706,16.0,11.0,15.0,0.0,10.0,2.0,3.0,2.23606797749979,3.0,2.5,9.0,6.0,11.04536101718726,{},{}
43,353,13,0,11.778433333333256,1.4142135623730951,40.11234224026316,3.0,6.0,11.04536101718726,12.041594578792296,12.16552506059644,22.20360331117452,16.278820596099706,15.5,11.0,14.0,0.5,9.5,1.5,2.5,2.0,3.0,3.0,9.0,6.0,12.041594578792296,{},{}
44,354,13,0,11.811799999999922,0.0,22.0,3.0,3.0,6.0,6.0,5.0,11.0,8.0,8.0,8.0,8.0,3.0,3.0,0.0,1.0,3.0,3.0,3.0,7.0,7.0,10.0,{},{}
45,355,13,0,11.845166666666588,0.0,34.132096331752024,3.0,5.0990195135927845,10.0,10.04987562112089,11.180339887498947,19.235384061671343,14.142135623730953,14.0,10.0,13.0,0.5,7.5,1.5,1.5,2.0,3.0,2.5,9.0,5.0,11.04536101718726,{},{}
46,356,13,0,11.878533333333252,1.4142135623730951,33.13608305156178,3.0,4.0,10.04987562112089,10.0,10.198039027185567,18.24828759089466,14.317821063276352,13.5,10.0,13.0,1.5,6.5,1.5,1.5,2.0,2.0,2.0,8.0,4.0,11.04536101718726,{},{}
47,357,13,0,11.91189999999992,1.4142135623730951,31.064449134018133,2.0,4.0,9.055385138137416,10.04987562112089,10.04987562112089,17.11724276862369,13.152946437965904,12.5,9.0,11.0,0.0,7.0,2.0,2.0,2.0,2.0,2.0,8.0,5.0,8.06225774829855,{},{}
48,358,13,0,11.945266666666583,0.0,31.14482300479488,3.0,5.0990195135927845,9.0,9.055385138137416,9.055385138137416,17.11724276862369,12.041594578792296,12.0,9.0,12.0,1.5,6.5,0.5,1.5,1.0,2.0,1.5,8.0,5.0,10.198039027185567,{},{}
49,359,13,0,11.978633333333253,1.0,29.068883707497267,3.1622776601683795,5.0,9.0,9.055385138137416,10.04987562112089,17.11724276862369,12.16552506059644,12.5,10.0,12.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,8.0,5.0,11.180339887498947,{},{}
50,360,13,0,12.011999999999915,1.4142135623730951,29.154759474226505,2.0,4.0,8.0,9.055385138137416,9.055385138137416,16.1245154965971,12.16552506059644,11.5,8.0,11.0,0.5,6.5,1.5,1.5,2.0,2.0,2.0,7.0,4.0,9.055385138137416,{},{}
51,361,13,0,12.045366666666585,1.0,28.0713376952364,3.0,4.0,8.0,8.0,8.06225774829855,15.132745950421556,11.180339887498947,11.0,8.0,10.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,8.0,5.0,7.0,{},{}
52,362,13,0,12.078733333333249,0.0,27.16615541441225,2.0,4.0,8.06225774829855,8.0,9.219544457292889,15.132745950421556,11.180339887498947,11.0,8.0,11.0,0.5,5.5,1.5,1.5,2.0,1.0,1.5,7.0,3.0,8.06225774829855,{},{}
53,363,13,0,12.112099999999916,1.4142135623730951,26.1725046566048,2.0,3.0,7.0,7.0,8.06225774829855,14.142135623730953,11.180339887498947,10.5,7.0,10.0,0.5,5.5,1.5,1.5,1.0,1.0,1.5,6.0,4.0,7.071067811865476,{},{}
54,364,13,0,12.14546666666658,0.0,25.079872407968907,2.0,4.123105625617661,7.071067811865476,8.06225774829855,8.06225774829855,14.142135623730953,10.04987562112089,10.0,7.0,9.0,0.0,6.0,2.0,2.0,2.0,2.23606797749979,2.0,7.0,3.0,6.324555320336759,{},{}
55,365,13,0,12.178833333333246,1.0,24.186773244895647,2.0,4.0,7.0,8.0,7.071067811865476,13.152946437965904,9.219544457292889,9.0,6.0,9.0,0.5,5.5,1.5,1.5,1.0,1.0,1.5,6.0,3.0,9.055385138137416,{},{}
56,366,13,0,12.212199999999912,1.0,24.08318915758459,1.4142135623730951,3.0,7.0,7.0,8.06225774829855,13.152946437965904,10.198039027185567,9.5,7.0,9.0,0.0,5.0,1.0,1.0,2.0,2.23606797749979,1.5,6.0,4.0,7.071067811865476,{},{}
57,408,13,1,13.61359999999988,9.055385138137416,97.082439194738,9.055385138137416,17.0,23.021728866442675,26.019223662515376,28.0,63.0,46.0,41.5,41.0,45.0,15.0,20.0,2.0,6.0,12.0,12.041594578792296,12.0,38.0,35.0,35.0142828000232,{},{}
58,409,13,0,13.646966666666543,6.082762530298219,96.0,12.0,18.0,23.021728866442675,25.0,31.016124838541646,67.02984409947557,49.04079934095692,46.0,48.0,48.0,17.0,19.0,0.0,5.0,15.0,15.033296378372908,14.5,37.0,41.0,34.0147027033899,{},{}
59,410,13,0,13.68033333333321,4.0,98.00510190801292,13.038404810405298,19.026297590440446,25.019992006393608,26.019223662515376,30.0,66.0,47.01063709417264,45.0,48.0,49.0,18.5,17.5,2.5,5.5,13.0,13.038404810405298,13.0,38.0,43.0,35.05709628591621,{},{}
60,411,13,0,13.713699999999877,4.0,97.02061636580136,13.0,19.0,24.020824298928627,26.019223662515376,30.01666203960727,66.007575322837,47.01063709417264,45.0,47.0,49.0,18.0,18.0,2.0,5.0,12.0,12.0,12.0,37.0,44.0,38.11823710509184,{},{}
61,412,13,0,13.747066666666544,6.0,97.0,13.038404810405298,19.0,24.0,26.019223662515376,30.0,68.00735254367721,49.01020301937138,46.0,48.0,48.0,18.0,20.0,0.0,6.0,7.071067811865476,8.0,8.0,40.0,47.0,31.14482300479488,{},{}
62,413,13,0,13.780433333333209,6.0,101.0,14.0356688476182,20.0,27.0,29.017236257093817,28.0178514522438,68.0,48.0,45.0,47.0,47.0,19.0,21.0,0.0,6.0,8.0,7.071067811865476,7.5,40.0,47.0,36.05551275463989,{},{}
63,414,13,0,13.813799999999874,9.0,95.0,13.038404810405298,19.0,25.0,27.0,29.017236257093817,70.0,51.0,46.5,48.0,48.0,19.0,22.0,1.0,6.0,8.06225774829855,8.06225774829855,8.5,41.0,48.0,37.12142238654117,{},{}
64,415,13,0,13.84716666666654,7.0,97.0051545022222,14.0,20.024984394500787,27.0,29.068883707497267,29.0,70.00714249274856,50.0,46.5,47.0,48.0,18.5,22.5,0.5,5.5,10.0,10.04987562112089,10.0,41.0,49.0,38.11823710509184,{},{}
65,416,13,0,13.880533333333206,5.0990195135927845,98.00510190801292,13.0,20.0,27.018512172212592,30.0,30.0,68.00735254367721,48.010415536631214,45.5,48.0,47.0,17.5,20.5,1.5,5.5,10.0,10.04987562112089,10.0,42.0,49.0,35.12833614050059,{},{}
