,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,51,193,1,6.4397666666666735,15.992804856357907,152.14193225145303,19.99100607044727,27.987408498626223,39.98201214089465,43.98021335498413,44.161575828974684,108.02544816983146,80.06391691821575,71.96762185361047,71.96762185361047,63.971219425431514,23.989207284536747,39.98201214089465,7.996402428178953,7.996402428178953,19.991006070447327,19.991006070447327,17.99190546340259,59.97301821134204,63.97121942543146,59.97301821134192
1,51,194,0,6.47313333333334,11.866655972030912,155.07580021978913,16.30915866518329,27.688863934738833,43.69049975928084,43.69049975928085,43.511071897446755,98.96787918761217,71.30972762574737,65.26660784617002,71.19993583218547,55.37772786947767,19.777759953384816,35.59996791609274,7.911103981353904,7.911103981353904,19.777759953384873,19.777759953384873,17.79998395804637,55.37772786947761,63.28883185083157,59.46498541590986
2,51,195,0,6.506500000000007,8.937125067539606,152.35111624076902,15.987215339548584,27.97762684421002,40.167381422634925,44.14614127120714,43.96484218375872,96.0065226751085,68.06311673310975,63.94886135819456,71.94246902796885,59.9520575233073,21.98242109187936,29.97602876165365,1.9984019174436298,9.992009587217922,11.990411504661438,11.990411504661495,11.990411504661495,59.95205752330736,67.94566519308171,68.06311673310975
3,51,196,0,6.539866666666674,9.21649199979748,157.97615750817923,20.608702625630258,24.730443150756287,41.422979620050214,46.082459998987645,45.339145776386545,99.00760495982661,74.30573403749916,70.06958892714283,78.31306997739489,57.70436735176463,22.669572888193215,30.913053938445387,6.1826107876891,6.1826107876891,12.365221575378143,8.243481050252115,8.243481050252115,61.82610787689072,70.06958892714277,65.94784840201669
4,51,197,0,6.573233333333341,8.329267300725633,167.41620077472433,17.17122443244757,29.152435552539828,42.47109650033041,46.56201971797197,50.14882998686509,104.11584125907075,74.96340570653092,70.7987720561681,74.96340570653092,58.304871105079656,16.658534601451265,37.48170285326546,12.493900951088449,4.164633650362816,8.329267300725633,8.32926730072569,8.32926730072569,58.3048711050796,66.63413840580529,66.63413840580529
5,51,198,0,6.606600000000007,4.121740525126029,149.29579157794038,16.48696210050423,29.145106756080278,38.000570012825264,46.08245999898752,49.46088630151257,99.00760495982661,70.06958892714283,68.00871866457976,74.19132945226886,57.70436735176463,16.48696210050423,32.973924201008344,8.243481050252058,4.121740525126029,8.243481050252058,12.365221575378143,10.304351312815129,61.82610787689066,70.06958892714277,70.19071190246775
6,51,199,0,6.639966666666674,0.0,153.83342122377425,16.988059467056058,25.06225669957388,46.06534397048786,46.06534397048786,53.56272507295887,95.12242565278164,70.16464154456229,70.0435635569462,82.40419241993675,61.80314431495253,18.540943294485828,22.661152915482603,2.0601048104983875,10.300524052492165,8.24041924199372,8.240419241993663,8.240419241993663,65.92335393594942,70.04356355694625,66.05198499277228
7,51,200,0,6.673333333333341,13.169727955327966,159.6201453009859,16.658534601451265,24.987801902176898,42.47109650033041,50.66495504169219,49.97560380435391,104.19910064163572,79.2375591869655,72.88108888134946,74.9634057065308,54.140237454716726,14.5762177762698,39.564019678446925,14.576217776270028,2.0823168251813513,12.493900951088506,8.329267300725633,8.329267300725633,62.469504755442415,70.79877205616805,70.92115550456718
8,51,201,0,6.706700000000008,6.012488885125975,163.5573805102828,17.0058866499254,25.860692527166304,51.721385054332686,55.43240857539884,51.194498122824726,98.61214974698885,72.77347257061773,70.14928243094255,85.02943324962735,59.52060327473919,21.257358312406836,25.508829974888158,0.0,12.754414987444079,17.529266728731027,12.754414987444079,12.754414987444079,59.520603274739074,68.02354659970183,72.27501826218327
9,51,202,0,6.740066666666674,9.402009894445344,153.45739236256512,12.614119949463316,21.43988125637107,47.01004947222687,47.01004947222685,54.822667409370425,97.52744336823734,76.15047621403498,71.48001304695856,84.09413299642188,58.865893097495245,16.81882659928442,25.228239898926518,4.204706649821105,12.614119949463316,12.614119949463259,12.614119949463316,12.614119949463316,58.86589309749536,71.48001304695862,67.40657541249065
10,51,203,0,6.773433333333341,9.406688416784508,160.7415621280837,12.620396845853975,21.033994743090034,42.901099857529644,47.03344208392257,54.849947648069026,97.12149551490587,76.18836935689527,71.51558212650616,79.92918002374222,63.101984229270215,16.827195794472118,25.24079369170795,4.206798948617916,8.413597897236059,12.620396845854032,13.303066336034531,12.620396845854032,58.89518528065207,67.30878317788807,63.10198422926999
11,51,204,0,6.806800000000008,4.292151866530958,165.12237920748672,12.876455599592987,26.108140548084414,52.21628109616884,47.9877167165796,55.9628135435679,95.3012373957717,69.2088692856273,68.674429864496,85.84303733062006,60.090126131433976,17.168607466124058,21.460759332655016,0.0,8.584303733062029,9.597543343315978,9.597543343315877,10.730379666327508,60.09012613143403,68.67442986449606,73.09271247638864
12,51,205,0,6.840166666666675,4.249312032317448,160.01354191648758,12.747936096952003,17.520362345452387,51.695112019450406,51.695112019450406,55.40425044307932,85.9370174833331,68.51809771497726,67.98899251707724,89.23555267866391,59.49036845244257,19.12190414542806,10.623280080793279,6.373968048476058,14.872592113110727,9.501750561869292,4.249312032317334,4.249312032317334,59.490368452442624,72.23830454939463,72.3631763877117
13,51,206,0,6.8735333333333415,0.0,156.7804803583016,21.41150910288762,25.542386127566598,42.82301820577522,46.947839410382535,50.38970895281227,96.94473065769108,71.50881855200177,71.38542101648409,75.5845634292184,54.58885136554659,14.696998444570227,31.493568095507726,6.298713619101591,2.099571206367159,25.194854476406135,29.69242075212505,27.29442568277335,54.588851365546645,71.38542101648409,71.38542101648409
14,51,207,0,6.906900000000008,4.033004026792696,147.19083467229845,16.132016107170784,24.531805778716336,45.090355787194255,45.090355787194255,44.36304429471966,85.07631314682187,60.629344829946,60.49506040189044,72.59407248226842,48.39604832151235,16.132016107170784,24.198024160756063,4.033004026792696,8.066008053585392,12.099012080378088,12.753478537295605,10.082510066981683,60.495060401890385,76.62707650906111,69.03390901344738
15,51,208,0,6.940266666666675,0.0,151.77292069158096,12.475657231036166,21.204539888649254,42.40907977729876,46.494029387639245,54.06118133448979,87.42855770352416,66.53683856552595,66.53683856552595,74.85394338621666,49.90262892414444,8.317104820690815,24.951314462072105,4.158552410345351,4.1585524103454645,13.150497385874525,9.298805877527803,10.396381025863434,58.21973374483514,74.85394338621666,79.44903224457858
16,51,209,0,6.973633333333342,4.158552410345351,155.26499947034884,12.475657231036053,25.29548678193016,50.590973563860224,51.43845251256262,45.74407651379909,83.58586897576686,58.36806451707204,58.21973374483514,66.53683856552595,45.74407651379909,10.396381025863434,27.030590667244837,6.237828615518083,2.0792762051727323,16.63420964138146,13.15049738587449,12.47565723103611,58.21973374483514,74.85394338621666,70.81759571872583
17,51,210,0,7.0070000000000086,4.0681004727453,155.92026648059385,12.864463244282993,24.408602836472028,45.48274598178807,49.49057825020775,48.817205672944056,85.81667348526231,61.561530954845026,61.02150709118007,69.15770803667078,48.817205672944056,10.170251181863364,26.442653072844678,2.03405023637265,6.102150709118064,8.136200945490657,12.864463244282993,10.170251181863307,56.95340661843471,73.22580850941608,73.67643312269587
18,51,211,0,7.040366666666675,5.81668217279059,142.77555595515676,13.006496741870937,20.97234582707376,45.98491022828838,45.98491022828838,49.52726404412361,87.92622679030914,66.95503994212781,63.75173883000048,82.26030816774255,53.46920030903266,18.508569337742074,18.508569337742074,2.0565077041935638,10.282538520967819,16.958396968573084,16.958396968573084,14.395553929354946,61.69523112580691,78.14729275935542,61.832179643098286
19,51,212,0,7.073733333333342,5.81668217279059,146.80642078951644,8.226030816774255,20.97234582707376,50.0369920253529,45.98491022828838,54.098271365044354,87.92622679030914,66.95503994212781,63.75173883000048,86.37332357612968,57.582215717419786,18.508569337742074,14.395553929354946,2.0565077041935638,14.395553929354946,16.45206163354851,16.45206163354851,14.395553929354946,53.46920030903266,74.0342773509683,70.40348325645249
20,51,213,0,7.107100000000009,4.199142412734318,154.00036353288584,12.597427238203068,21.4115091028876,46.947839410382514,47.87758985491207,51.08477225513321,89.0772622563751,67.70913690655323,65.0867073973825,88.18199066742147,58.78799377828102,23.095283270038976,14.696998444570227,6.298713619101591,14.696998444570227,16.796569650937442,17.31350770471469,16.796569650937386,54.58885136554659,75.5845634292184,67.70913690655333
21,51,214,0,7.140466666666676,0.0,153.67046204538102,12.347534972807807,20.986773923705485,41.973547847410856,46.9278531218252,53.6640531287015,86.82384519985574,65.98201465004668,65.85351985497482,78.20105482778263,57.621829873103025,14.405457468275813,18.52130245921171,2.057922495467892,6.173767486403904,16.97006363629818,16.970063636298207,14.405457468275756,53.50598488216707,74.08520983684673,70.45191790787399
22,51,215,0,7.173833333333342,4.1522739926870145,155.64105477358618,12.456821978061043,16.609095970747944,49.99999999999997,51.36079277506096,54.139029200370956,83.45967434263872,66.95340634119864,66.436383882992,83.04547985373995,58.131835897617975,16.609095970748058,12.45682197806093,4.1522739926870145,8.304547985374029,13.130643285972253,12.456821978061043,14.53295897440455,58.131835897617975,74.74093186836598,75.20088040570467
23,51,216,0,7.207200000000009,4.148475941913716,159.59505602662765,12.445427825741149,21.15315977948816,54.56468186318116,50.468388034632504,49.95426541239823,83.8977337597413,62.7778325104158,62.22713912870552,82.96951883827398,58.0786631867918,20.74237970956858,12.445427825741035,4.148475941913716,12.445427825741149,12.445427825741092,13.118632794859629,12.445427825741092,53.93018724487814,70.52409101253295,62.36526835333827
24,51,217,0,7.240566666666676,17.087153154335198,163.52703322944075,9.266809891468531,16.57697348151305,54.50901107648036,54.50901107648023,49.90329850194256,92.01713582084336,75.62534486932064,66.30789392605186,82.8848674075648,58.019407185295336,20.7212168518912,20.7212168518912,4.144243370378149,16.57697348151305,12.432730111134674,12.432730111134731,12.432730111134731,58.019407185295336,70.45213729643007,70.5739215486
25,51,218,0,7.273933333333343,17.134117475124857,159.27520671242763,12.466901673825987,17.134117475124718,50.55546824697414,50.55546824697403,45.900476584394944,92.2700464283503,75.2617307571899,66.49014226040549,83.11267782550692,62.33450836913016,27.011620293289752,18.70035251073898,2.0778169456376645,18.700352510739094,17.134117475124775,16.622535565101373,16.622535565101373,58.17887447785483,74.8014100429562,62.472875927553346
