,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13,label_measures
0,0,42,0,0.0,6.528625492373687,133.09062609402048,15.36442559194745,23.082176787424142,32.41634884022486,35.15772424049222,51.230754083210826,83.23382036443485,60.17733356846105,63.38098088079539,78.81928718020686,61.69857632578999,19.03732486023512,12.971300084183326,8.903862621733879,7.428343081613093,28.16811358523707,27.009409410820304,27.5430314155874,85.29127500433458,82.83207577079986,65.41168492395042,400.00000000000006,408.20478627887695,401.8420699482918,373.1390985748424,{}
1,1,42,0,0.0333666666666666,25.335217027914528,157.44027724489678,12.796216973765022,30.81737138806793,38.045888247519386,39.85359127788682,48.894276403882536,117.75301073579251,86.93897097182258,74.23029576599265,76.88687792774226,75.21207613011757,27.17221537180967,41.62941249843334,9.249911077686647,14.697829568810905,29.179864255446983,28.954533746188066,29.85767342662212,65.87553737324333,64.48949450624355,59.74613862589723,399.99999999999983,403.5903302049679,390.8903945750705,367.36510416431776,{}
2,2,42,0,0.0667333333333332,21.816153551082763,156.35966993400544,14.657287750440886,27.330725180793223,36.40567786737221,39.99628151031836,47.30328155845024,111.03281525075826,83.70759532695168,72.73873192387873,76.78832279136759,74.14310310357769,28.188422891156502,35.46037228740784,6.4687645092317325,15.549082273862496,29.144962261400305,29.08820473477698,29.9967912595364,68.54485634614628,66.02468340723374,67.36467273276648,400.00000000000006,405.453538188092,390.8769790374362,365.4250943725435,{}
3,3,42,0,0.1000999999999998,4.065536141785408,159.99834713305063,19.99979339163133,30.908771605248376,38.18142374765978,40.040887348506566,51.038268557403626,105.59442621399025,74.74397255040057,72.7265214241138,74.54468445971679,74.54468445971679,23.636119462837087,30.908771605248376,1.8181630356027647,5.454489106808524,27.332983778419685,27.272445534042618,28.181527051844,69.09019535290815,65.45386928170251,65.47911667677133,399.9999999999999,407.26851997503786,392.727424378394,369.12739813372576,{}
4,4,42,0,0.1334666666666664,1.8181630356028369,158.18018409744784,18.181630356028595,29.147370786682828,38.22468883094279,41.81774981886548,51.03826855740359,100.1476152692355,71.00153629781305,70.03351423728327,73.61728836033285,71.96104215207083,21.84531636759312,27.2614318417368,3.4552722620637724,5.673119196115522,29.14737078668272,27.272445534042667,29.079495208277194,68.00128110243281,70.19057206737682,61.924401619052965,400.00000000000006,407.2725783544502,394.5581356329702,369.12739813372576,{}
5,5,42,0,0.166833333333333,1.801728687114292,158.5521244660545,18.017286871142687,30.62938768094228,37.83630242939944,43.2414884907422,50.73714049631257,101.041484519464,70.47500394334722,69.36655445389874,72.0691474845703,72.0691474845703,21.62074424537127,28.82765899382798,3.603457374228583,5.405186061342874,27.0859213468054,27.02593030671392,27.926794650271063,66.66396142322753,66.66396142322753,57.68346312869679,400.0,405.39295842246247,392.77685379090775,367.5703157536127,{}
6,6,42,0,0.2001999999999996,12.79713376301974,155.64176909361956,14.478304101731972,28.95660820346417,38.17751995196518,41.62512429247962,48.99815132392997,105.108025534351,76.20475569263373,69.69980187747956,72.83097857949042,72.00748868232563,23.536490316643267,32.575728257615765,1.9055173201836624,9.163718971939945,29.013108956123663,27.14682019074776,28.046533823209074,68.22518043371952,67.52617156752126,59.83258800614254,400.0,403.5989577920248,390.91840004842135,367.38696658145096,{}
7,7,42,0,0.2335666666666662,23.486665065179416,156.75841810492412,14.410759847821604,30.67579965939193,37.99941400231934,41.47007574699641,45.3567076789416,113.84158247113189,83.17455653463021,71.2158560026985,69.34313392781996,71.28733394448773,25.226948255489106,43.25845037085969,11.026663820023032,11.026663820023032,27.259295966202817,27.08015297873264,27.90975367064607,67.37987312667497,65.988435859844,61.35159931878387,400.0,403.6017847043301,390.9582642635299,367.49203594002495,{}
8,8,42,0,0.2669333333333328,26.955798836750564,159.6237916094734,12.55151146548968,32.32508440956961,36.04032259578423,39.48833809587583,44.97004372594882,116.7702266995498,84.4459368256275,70.90571489051308,68.15950108087509,68.35021037321098,23.361888311156008,48.42108932410247,14.741828297570464,11.194635460121162,27.134119185865767,28.6891690639768,28.6636066380961,67.7780824962033,66.82453603452348,59.27998268243752,400.0000000000001,401.74841431610633,389.13403719650734,362.2007594327046,{}
9,9,42,0,0.3002999999999994,34.25937995200165,162.21695034830108,14.40506427029314,32.46137365805999,36.19227605767431,41.45368549179581,45.15964674094245,126.24993128211824,93.78861232352504,76.61918643715512,68.88583909259705,71.80013008697483,25.24766479116215,55.84772023212895,22.076230473750684,9.52382677901278,28.86634347899728,27.009495506799464,27.90005054911705,67.53345568997725,65.90488131076609,63.25324247654593,400.00000000000006,403.53869574764815,389.0867591165269,363.7679837253774,{}
