,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,17,0,0.0,0.4098739319195488,35.85401357999134,2.9839272651258595,2.983927265125879,8.84796215358738,8.84796215358738,13.519628115932496,19.882054573864313,16.899535144915603,16.190020310822547,11.476470093747636,18.034453004460573,1.6394957276782236,4.50861325111515,0.4098739319195488,2.049369659597801,3.379907028983133,3.888405535183783,3.6888653872760244,16.39495727678232,6.14810897879336,13.917619264711911
1,17,1,0.0333666666666666,1.275474927806879,34.649750115988205,3.3260316868537374,3.8264247834206824,7.924385203314529,8.315079217134336,13.21209801939443,21.619205964549312,17.806470543213536,16.738634361780683,12.503558197956679,19.763688764512167,3.226724696246876,4.840087044370335,0.0,0.8066811740617368,3.326031686853744,3.8264247834206686,3.8317355767931787,16.94030465529613,6.856789979524635,13.606394451455595
2,17,2,0.0667333333333332,2.434020375901387,35.94233537636604,3.2997254305947594,4.683641344635224,8.739418506499458,9.124834984006055,12.424012064103051,22.812087460015167,18.14848986827121,16.406169880030475,11.604364061484972,18.807072789303234,3.2012038790303308,6.802558242939483,0.8003009697575862,0.8003009697575862,2.9131395021664965,3.418887241495035,3.601354363909138,16.40616988003049,6.402407758060676,13.107600868152415
3,17,3,0.1000999999999998,3.3017085421320824,34.96263859697429,3.30170854213211,4.686456179803378,8.744670834923275,9.130318944994258,11.944810942350292,23.212319155065174,18.54808749129647,16.41602987155308,12.011729174307135,20.01954862384524,4.404300697245958,6.406255559630466,0.400390972476913,0.400390972476913,3.301708542132096,4.083202763452267,4.204105211007516,16.416029871553107,6.8066465321073935,13.98505543878974
4,17,4,0.1334666666666664,4.9192383062375,35.41512183228153,2.8952767398161185,4.15207696745178,9.06888340369742,9.838476612475034,11.388304550290256,23.34246732905101,19.196855993704286,16.30557067651516,11.533208527291222,19.08944859689582,4.175816880570963,7.357391646720259,1.7896358059589659,0.596545268653017,3.7728835526810074,3.7728835526810296,3.778120034802299,16.30557067651516,6.7608463780672565,14.278369125434761
5,17,5,0.166833333333333,4.8003778175764475,35.829429451536875,2.4955975935732733,4.024030207084255,9.287513218527572,9.761583500664456,11.388514084108541,22.68455657964569,18.66283234119481,15.7835450378534,11.443070152443724,18.545665419477757,3.9458862594633644,7.102595267034019,1.972943129731675,0.7891772518926814,3.6379273792543465,4.119626199809597,4.143180572436506,16.17813366379974,6.708006641087707,13.234904861463654
6,17,6,0.2001999999999996,4.42894293303935,35.969997523654435,3.2666269015975624,4.266522816981386,9.247904346280821,9.711410541409803,10.956599713652503,22.86638831118294,18.647901045882524,16.043536296124174,11.487964261422235,18.618424837477406,4.35750368536705,7.130460576055185,1.5845467946789142,0.7922733973394713,4.039817513134367,4.135788553539934,4.159435336032175,16.24160464545902,7.130460576055185,14.528013010192511
7,17,7,0.2335666666666662,4.000923396572653,36.319007973194914,2.856153218084003,3.72190103704232,9.617912077098389,10.002308491431638,10.942923549226565,21.506305206008207,17.793472541249194,15.300589853635387,11.37736168603658,18.046849570954578,4.119389575978772,6.081003659778162,1.3731298586595813,0.5884842251398368,3.6170376507281023,4.473168343752889,4.511712392738644,16.085235487155146,7.454133518437757,14.388141783437442
8,17,8,0.2669333333333328,3.9700023907819757,37.119644834143806,2.7527013814767356,4.815260800879499,9.543580357754564,10.307019735892933,10.96252741132084,22.47121707077104,17.65595626989154,15.182339744705459,10.900141355173133,17.12879355812923,3.503616864162808,7.785815253695091,1.9464538134237728,1.4210854715202004e-14,2.83407953122683,3.210173867253,3.308971482820425,15.182339744705445,7.007233728325602,13.823933690040132
9,17,9,0.3002999999999994,4.740238712901911,37.03064865714654,2.4643327618019386,4.740238712901938,9.865029081217498,10.249965469376082,11.245838847571143,23.16013965298214,18.429024488908507,15.585808879734529,11.689356659800907,17.144389767707978,3.5068069979402736,8.182549661860634,2.337871331960173,0.7792904439867243,3.2130968135917612,3.5923514467395727,3.7016296089369547,15.585808879734529,8.18254966186062,13.525797419073696
10,17,10,0.333666666666666,5.893763053225762,37.84285812756219,2.8353904063042648,5.122688903330313,10.245377806660603,10.630484709427696,10.772230763931828,24.59532159822855,19.47743558009214,16.16303924682326,10.905183106290394,16.74724548466027,3.310502014409593,10.320976868453414,4.089443664858891,0.19473541261234573,2.7539746159067566,3.5907435879772733,3.5052374270219104,14.410420533312319,7.399945679268484,14.59866332237825
11,17,11,0.3670333333333326,6.6495416257885225,37.303270530928366,2.362973008663882,5.109529964798987,9.451892034655513,10.603177586647167,10.93942493382279,24.98924540427135,19.888013647628586,16.121520340650775,11.265640719972836,16.704225895132126,3.4962333268881167,10.488699980664364,4.273174066196589,0.776940739308472,3.2034087330142946,3.5815198433682203,3.690468511715224,14.761874046860939,8.157877762738948,14.070995247894867
12,17,12,0.4003999999999992,6.761431839800098,37.04020663379005,2.7931217480989945,4.885967564883438,10.00078012248042,10.338324267788208,11.400590984727986,25.79671359310547,20.916733777322268,17.182807360215648,12.640226104066684,17.380310893091675,3.9500706575208397,10.270183709554175,4.345077723272908,0.7900141315041651,3.1846487764924163,3.6417852036461538,3.7525671246447843,15.405275564331262,9.085162512297927,13.130643285972251
13,17,13,0.4337666666666658,5.472657812024165,37.39271293957899,3.119894973623371,5.162895054083796,10.128114018992806,10.897324657298855,10.419630045602409,24.135599839449828,18.973634390929398,15.865989144982848,11.609260349987451,15.865989144982848,3.6762657774960132,9.86787129748933,3.6762657774960417,0.580463017499369,3.119894973623389,3.5677363970999045,3.6762657774960275,15.09203845498368,9.287408279989947,12.479579894493519
14,17,14,0.4671333333333324,6.6439292669377545,37.16654375010486,2.7445818826540016,4.801057478765811,10.158661183203101,10.544339264664508,10.451056444378791,24.588145244653077,19.7914614152369,16.107913424194948,11.256132272328983,15.91384217812029,3.4932824293434805,10.479847288030442,4.657709905791307,0.38814249214925667,3.5784969621347,3.5784969621347,3.8814249214927656,14.749414701672478,8.150992335134788,13.24811693248536
15,17,15,0.5004999999999991,6.258609629548821,37.551657777292874,2.7445818826540016,4.721957215324372,9.773178230765742,10.544339264664508,10.356933478536847,24.05857333596342,19.337132745932458,15.91384217812029,10.867989780179713,15.525699685971034,3.105139937194224,10.479847288030442,4.657709905791307,0.3881424921492851,3.5147797548881674,3.5784969621347,3.8814249214927514,13.973129717373922,8.150992335134788,14.059119019552679
16,17,16,0.5338666666666656,5.144900700025395,38.185668302459966,2.765915751787997,4.758661391623417,9.849145978974015,10.626301313382612,10.532293397776176,23.167743580473797,18.413605035577095,15.450802495811828,10.561308035111878,14.864063160527834,2.542537119563974,9.974568699827898,4.107175346987958,0.195579778427998,3.542100437794204,3.60631292432884,3.716015790131962,14.472903603671853,8.605510250831912,14.604454241572062
