0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
"(251.65588171220185, 731.4484038550913)","(254.00780584035326, 787.8945829307254)","(261.06357822480754, 841.9888378782081)","(272.8231988655646, 896.0830928256906)","(291.63859189077596, 945.4734995168704)","(324.5655296848958, 990.1600579517475)","(364.54823986347, 1027.7908440021702)","(409.2347982983469, 1056.0139335399872)","(456.2732808613753, 1067.7735541807442)","(500.95983929625226, 1056.0139335399872)","(540.9425494748264, 1025.4389198740187)","(576.2214113970977, 987.808133823596)","(604.4445009349147, 945.4734995168704)","(623.2598939601261, 898.4350169538421)","(637.3714387290346, 849.0446102626623)","(646.7791352416402, 797.302279443331)","(651.4829834979431, 743.2080244958485)","(303.3982125315331, 689.1137695483658)","(331.62130206935007, 670.2983765231544)","(366.90016399162135, 663.2426041387001)","(402.17902591389264, 670.2983765231544)","(432.7540395798611, 686.7618454202144)","(522.1271564496151, 684.4099212920629)","(550.3502459874321, 670.2983765231544)","(583.2771837815519, 665.5945282668516)","(613.8521974475204, 672.6503006513059)","(630.3156663445803, 698.5214660609714)","(477.4405980147381, 740.856100367697)","(477.4405980147381, 776.1349622899683)","(477.4405980147381, 809.0619000840882)","(479.7925221428895, 844.3407620063595)","(430.4021154517097, 867.8600032878736)","(451.56943260507245, 872.5638515441765)","(472.7367497584352, 879.6196239286307)","(493.904066911798, 872.5638515441765)","(512.7194599370093, 867.8600032878736)","(343.3809227101072, 745.5599486239998)","(366.90016399162135, 738.5041762395456)","(392.771329401287, 738.5041762395456)","(418.6424948109526, 754.9676451366055)","(390.41940527313557, 759.6714933929084)","(364.54823986347, 757.319569264757)","(522.1271564496151, 757.319569264757)","(547.9983218592806, 743.2080244958485)","(573.8694872689463, 743.2080244958485)","(595.036804422309, 752.6157210084541)","(573.8694872689463, 764.3753416492112)","(547.9983218592806, 764.3753416492112)","(381.01170876052987, 921.9542582353563)","(416.29057068280116, 910.1946375945992)","(451.56943260507245, 903.1388652101449)","(470.38482563028384, 907.8427134664478)","(491.5521427836466, 903.1388652101449)","(519.7752323214636, 910.1946375945992)","(543.2944736029779, 921.9542582353563)","(517.4233081933122, 966.6408166702332)","(491.5521427836466, 987.808133823596)","(468.0329015021324, 990.1600579517475)","(444.5136602206182, 987.808133823596)","(411.58672242649834, 968.9927407983847)","(392.771329401287, 924.3061823635077)","(449.21750847692107, 921.9542582353563)","(470.38482563028384, 921.9542582353563)","(491.5521427836466, 921.9542582353563)","(531.5348529622207, 926.6581064916592)","(491.5521427836466, 954.8811960294762)","(470.38482563028384, 957.2331201576276)","(449.21750847692107, 954.8811960294762)",-2.43,-4.04,-2.49
"(251.65588171220185, 731.4484038550913)","(254.00780584035326, 787.8945829307254)","(261.06357822480754, 841.9888378782081)","(272.8231988655646, 896.0830928256906)","(291.63859189077596, 947.8254236450219)","(324.5655296848958, 990.1600579517475)","(364.54823986347, 1027.7908440021702)","(409.2347982983469, 1056.0139335399872)","(456.2732808613753, 1067.7735541807442)","(503.3117634244037, 1056.0139335399872)","(540.9425494748264, 1025.4389198740187)","(576.2214113970977, 987.808133823596)","(604.4445009349147, 945.4734995168704)","(623.2598939601261, 898.4350169538421)","(637.3714387290346, 849.0446102626623)","(646.7791352416402, 797.302279443331)","(651.4829834979431, 743.2080244958485)","(303.3982125315331, 689.1137695483658)","(331.62130206935007, 667.946452395003)","(366.90016399162135, 663.2426041387001)","(402.17902591389264, 670.2983765231544)","(432.7540395798611, 686.7618454202144)","(522.1271564496151, 684.4099212920629)","(550.3502459874321, 670.2983765231544)","(583.2771837815519, 665.5945282668516)","(613.8521974475204, 672.6503006513059)","(630.3156663445803, 698.5214660609714)","(477.4405980147381, 740.856100367697)","(477.4405980147381, 776.1349622899683)","(477.4405980147381, 809.0619000840882)","(479.7925221428895, 844.3407620063595)","(430.4021154517097, 867.8600032878736)","(451.56943260507245, 872.5638515441765)","(472.7367497584352, 879.6196239286307)","(493.904066911798, 872.5638515441765)","(512.7194599370093, 867.8600032878736)","(343.3809227101072, 745.5599486239998)","(366.90016399162135, 738.5041762395456)","(392.771329401287, 740.856100367697)","(418.6424948109526, 754.9676451366055)","(390.41940527313557, 759.6714933929084)","(364.54823986347, 757.319569264757)","(522.1271564496151, 757.319569264757)","(547.9983218592806, 743.2080244958485)","(573.8694872689463, 743.2080244958485)","(595.036804422309, 752.6157210084541)","(573.8694872689463, 764.3753416492112)","(547.9983218592806, 764.3753416492112)","(381.01170876052987, 921.9542582353563)","(416.29057068280116, 910.1946375945992)","(451.56943260507245, 903.1388652101449)","(470.38482563028384, 907.8427134664478)","(491.5521427836466, 903.1388652101449)","(519.7752323214636, 910.1946375945992)","(545.6463977311292, 921.9542582353563)","(517.4233081933122, 968.9927407983847)","(491.5521427836466, 987.808133823596)","(468.0329015021324, 990.1600579517475)","(444.5136602206182, 987.808133823596)","(411.58672242649834, 968.9927407983847)","(392.771329401287, 924.3061823635077)","(449.21750847692107, 921.9542582353563)","(470.38482563028384, 921.9542582353563)","(491.5521427836466, 921.9542582353563)","(531.5348529622207, 926.6581064916592)","(491.5521427836466, 954.8811960294762)","(470.38482563028384, 957.2331201576276)","(449.21750847692107, 954.8811960294762)",-2.43,-4.04,-2.49
"(251.65588171220185, 731.4484038550913)","(254.00780584035326, 787.8945829307254)","(261.06357822480754, 841.9888378782081)","(272.8231988655646, 896.0830928256906)","(291.63859189077596, 947.8254236450219)","(324.5655296848958, 990.1600579517475)","(364.54823986347, 1027.7908440021702)","(409.2347982983469, 1056.0139335399872)","(456.2732808613753, 1067.7735541807442)","(500.95983929625226, 1056.0139335399872)","(540.9425494748264, 1025.4389198740187)","(576.2214113970977, 987.808133823596)","(604.4445009349147, 945.4734995168704)","(623.2598939601261, 898.4350169538421)","(637.3714387290346, 849.0446102626623)","(646.7791352416402, 797.302279443331)","(651.4829834979431, 743.2080244958485)","(303.3982125315331, 689.1137695483658)","(331.62130206935007, 670.2983765231544)","(366.90016399162135, 663.2426041387001)","(402.17902591389264, 670.2983765231544)","(432.7540395798611, 686.7618454202144)","(522.1271564496151, 684.4099212920629)","(550.3502459874321, 670.2983765231544)","(583.2771837815519, 665.5945282668516)","(613.8521974475204, 672.6503006513059)","(632.6675904727317, 698.5214660609714)","(477.4405980147381, 740.856100367697)","(477.4405980147381, 776.1349622899683)","(477.4405980147381, 809.0619000840882)","(479.7925221428895, 844.3407620063595)","(430.4021154517097, 867.8600032878736)","(451.56943260507245, 872.5638515441765)","(472.7367497584352, 879.6196239286307)","(493.904066911798, 872.5638515441765)","(512.7194599370093, 867.8600032878736)","(343.3809227101072, 745.5599486239998)","(366.90016399162135, 738.5041762395456)","(392.771329401287, 738.5041762395456)","(418.6424948109526, 754.9676451366055)","(390.41940527313557, 759.6714933929084)","(364.54823986347, 757.319569264757)","(522.1271564496151, 757.319569264757)","(547.9983218592806, 743.2080244958485)","(573.8694872689463, 743.2080244958485)","(595.036804422309, 752.6157210084541)","(573.8694872689463, 764.3753416492112)","(547.9983218592806, 764.3753416492112)","(381.01170876052987, 921.9542582353563)","(416.29057068280116, 910.1946375945992)","(451.56943260507245, 903.1388652101449)","(470.38482563028384, 907.8427134664478)","(491.5521427836466, 903.1388652101449)","(519.7752323214636, 910.1946375945992)","(545.6463977311292, 921.9542582353563)","(517.4233081933122, 966.6408166702332)","(491.5521427836466, 987.808133823596)","(468.0329015021324, 990.1600579517475)","(444.5136602206182, 987.808133823596)","(411.58672242649834, 968.9927407983847)","(392.771329401287, 924.3061823635077)","(449.21750847692107, 921.9542582353563)","(470.38482563028384, 921.9542582353563)","(491.5521427836466, 921.9542582353563)","(531.5348529622207, 926.6581064916592)","(491.5521427836466, 954.8811960294762)","(470.38482563028384, 957.2331201576276)","(449.21750847692107, 954.8811960294762)",-2.43,-4.04,-2.49
"(257.02904790431876, 744.9082592041831)","(259.4089464960254, 802.0258254051428)","(266.54864227114535, 859.1433916061026)","(278.44813522967866, 913.8810592153555)","(299.86722255503855, 963.8589296411953)","(330.80590424722504, 1009.0770028836218)","(373.64407889794484, 1042.395583167515)","(421.242050732078, 1070.9543662679948)","(466.4601239745044, 1080.4739606348214)","(511.67819721693087, 1070.9543662679948)","(549.7565746842373, 1040.0156845758083)","(585.4550535598372, 1001.9373071085018)","(614.013836660317, 959.099132457782)","(630.6731268022636, 911.501160623649)","(644.9525183525036, 861.5232901978092)","(654.4721127193302, 809.1655211802628)","(656.8520113110368, 756.8077521627164)","(314.1466141052785, 699.6901859617566)","(342.70539720575835, 680.6509972281034)","(378.4038760813582, 673.5113014529834)","(414.102354956958, 680.6509972281034)","(447.4209352408512, 697.31028737005)","(533.0972845422907, 694.9303887783433)","(561.6560676427706, 680.6509972281034)","(592.5947493349571, 678.2710986363967)","(623.5334310271437, 685.4107944115167)","(640.1927211690902, 711.5896789202899)","(487.8792112998643, 752.0479549793031)","(487.8792112998643, 785.3665352631962)","(490.259109891571, 818.6851155470894)","(492.6390084832776, 854.3835944226892)","(442.6611380574379, 880.5624789314625)","(464.0802253827978, 885.3222761148758)","(485.4993127081577, 890.0820732982891)","(506.91840003351757, 885.3222761148758)","(525.9575887671708, 880.5624789314625)","(352.22499157258494, 759.187650754423)","(378.4038760813582, 754.4278535710097)","(402.20286199842474, 754.4278535710097)","(428.38174650719793, 766.327346529543)","(399.8229634067181, 771.0871437129563)","(376.02397748965154, 768.7072451212496)","(533.0972845422907, 771.0871437129563)","(559.276169051064, 761.5675493461297)","(583.0751549681305, 761.5675493461297)","(604.4942422934904, 768.7072451212496)","(583.0751549681305, 775.8469408963696)","(556.8962704593573, 775.8469408963696)","(390.30336903989144, 935.3001465407154)","(426.0018479154913, 923.4006535821823)","(461.70032679109113, 916.2609578070623)","(483.119414116451, 921.0207549904756)","(502.1586028501042, 916.2609578070623)","(530.7173859505841, 923.4006535821823)","(554.5163718676506, 935.3001465407154)","(528.3374873588774, 982.8981183748485)","(502.1586028501042, 1001.9373071085018)","(478.35961693303767, 1006.6971042919151)","(454.5606310159711, 1001.9373071085018)","(421.242050732078, 982.8981183748485)","(402.20286199842474, 940.0599437241287)","(459.3204281993844, 932.9202479490089)","(480.7395155247443, 935.3001465407154)","(502.1586028501042, 932.9202479490089)","(540.2369803174107, 940.0599437241287)","(502.1586028501042, 968.6187268246086)","(480.7395155247443, 970.9986254163153)","(459.3204281993844, 968.6187268246086)",-2.06,-4.94,-2.66
"(259.29882135015805, 742.2131400114615)","(261.6777096194255, 799.3064584738817)","(268.814374427228, 856.3997769363017)","(278.32992750429804, 911.1142071294544)","(299.7399219277056, 963.4497490533395)","(333.04435769745066, 1006.2697379001545)","(375.86434654426574, 1041.9530619391671)","(421.06322366034834, 1070.4997211703771)","(468.64098904569846, 1082.3941625167147)","(513.8398661617811, 1070.4997211703771)","(551.9020784700612, 1039.5741736698997)","(585.2065142398062, 1001.5119613616196)","(611.3742852017488, 958.6919725148044)","(630.4053913558888, 911.1142071294544)","(642.2998327022264, 861.1575534748367)","(654.1942740485638, 811.2008998202191)","(658.9520505870988, 758.865357896334)","(323.52880462038064, 704.1509277031814)","(352.0754638515907, 685.1198215490414)","(387.7587878906033, 677.9831567412389)","(423.44211192961586, 682.7409332797739)","(454.3676594300934, 701.772039433914)","(530.4920840466535, 706.5298159724489)","(559.0387432778637, 692.2564863568439)","(589.9642907783411, 689.8775980875764)","(618.5109500095513, 701.772039433914)","(635.1631678944237, 723.1820338573215)","(492.4298717383735, 754.1075813577991)","(492.4298717383735, 787.4120171275441)","(494.808760007641, 820.7164528972892)","(494.808760007641, 856.3997769363017)","(444.8521063530234, 880.1886596289768)","(466.26210077643094, 887.3253244367793)","(487.6720951998385, 892.0831009753143)","(509.082089623246, 887.3253244367793)","(528.1131957773861, 880.1886596289768)","(363.96990519792826, 766.0020227041365)","(387.7587878906033, 768.3809109734041)","(411.5476705832783, 766.0020227041365)","(435.3365532759534, 768.3809109734041)","(411.5476705832783, 773.1386875119391)","(387.7587878906033, 773.1386875119391)","(535.2498605851886, 773.1386875119391)","(559.0387432778637, 773.1386875119391)","(580.4487377012712, 775.5175757812066)","(601.8587321246787, 775.5175757812066)","(580.4487377012712, 782.6542405890091)","(559.0387432778637, 780.2753523197416)","(392.51656442913827, 934.9030898221293)","(428.19988846815085, 923.0086484757919)","(463.8832125071634, 915.8719836679893)","(485.293206930571, 920.6297602065243)","(506.7032013539785, 915.8719836679893)","(532.8709723159211, 923.0086484757919)","(556.6598550085961, 937.2819780913969)","(532.8709723159211, 982.4808552074795)","(504.32431308471104, 1003.890849630887)","(482.91431866130347, 1006.2697379001545)","(459.12543596862844, 1003.890849630887)","(423.44211192961586, 984.859743476747)","(404.4110057754758, 939.6608663606644)","(463.8832125071634, 932.5242015528619)","(485.293206930571, 934.9030898221293)","(504.32431308471104, 932.5242015528619)","(544.7654136622587, 939.6608663606644)","(504.32431308471104, 968.2075255918745)","(482.91431866130347, 972.9653021304094)","(461.50432423789596, 970.586413861142)",-2.66,-5.39,-3.15
"(267.23238911423965, 755.9546863231644)","(269.63988811526883, 813.7346623478649)","(276.86238511835637, 871.5146383725654)","(288.8998801235023, 924.4796163952075)","(310.567371132765, 975.0370954168203)","(344.2723571471736, 1020.7795764363749)","(385.19984016466975, 1056.8920614518127)","(428.5348221831951, 1085.7820494641628)","(476.6848022037788, 1095.4120454682798)","(520.0197842223042, 1085.7820494641628)","(558.5397682387712, 1052.0770634497544)","(592.2447542531797, 1013.5570794332873)","(618.7272432645008, 970.222097414762)","(637.9872352727343, 924.4796163952075)","(652.4322292789094, 873.9221373735945)","(662.0622252830261, 823.3646583519817)","(666.8772232850846, 772.8071793303687)","(334.64236114305686, 715.0272033056683)","(365.93984815643626, 698.174710298464)","(397.2373351698157, 693.3597122964056)","(433.34982018525346, 695.7672112974348)","(462.23980819760374, 712.6197043046391)","(534.4647782284793, 717.4347023066974)","(563.3547662408296, 705.3972073015515)","(597.0597522552381, 705.3972073015515)","(623.5422412665592, 712.6197043046391)","(642.8022332747927, 734.2871953139017)","(500.7597922140707, 765.5846823272811)","(500.7597922140707, 799.2896683416898)","(500.7597922140707, 830.5871553550692)","(503.1672912150999, 864.2921413694778)","(452.60981219348696, 890.7746303807988)","(474.27730320274964, 897.9971273838864)","(495.9447942120123, 902.8121253859448)","(517.612285221275, 897.9971273838864)","(536.8722772295085, 890.7746303807988)","(373.16234515952385, 777.6221773324271)","(399.6448341708449, 780.0296763334563)","(421.31232518010756, 777.6221773324271)","(442.97981618937024, 780.0296763334563)","(421.31232518010756, 784.8446743355147)","(397.2373351698157, 784.8446743355147)","(541.6872752315669, 784.8446743355147)","(568.1697642428879, 784.8446743355147)","(587.4297562511214, 787.2521733365438)","(609.097247260384, 787.2521733365438)","(587.4297562511214, 792.0671713386022)","(565.7622652418587, 792.0671713386022)","(399.6448341708449, 946.1471074044701)","(435.7573191862827, 934.1096123993242)","(471.86980420172046, 926.8871153962366)","(493.53729521098313, 931.702113398295)","(515.2047862202459, 926.8871153962366)","(541.6872752315669, 934.1096123993242)","(565.7622652418587, 948.5546064054993)","(539.2797762305377, 994.2970874250539)","(512.7972872192166, 1015.9645784343165)","(488.7222972089248, 1018.3720774353457)","(467.0548061996621, 1015.9645784343165)","(430.9423211842243, 996.704586426083)","(411.68232917599084, 950.9621054065285)","(471.86980420172046, 943.7396084034409)","(493.53729521098313, 946.1471074044701)","(512.7972872192166, 943.7396084034409)","(553.7247702367127, 950.9621054065285)","(512.7972872192166, 982.2595924199079)","(491.12979620995395, 987.0745904219663)","(469.4623052006913, 984.6670914209371)",-2.14,-5.41,-3.2
"(264.67152956461445, 750.7047020378155)","(269.483739193062, 808.4512175791859)","(276.7020536357333, 868.6038379347801)","(288.7325777068521, 926.3503534761505)","(310.38752103486604, 976.8785545748497)","(344.0729884339988, 1022.5945460451013)","(387.38287509002663, 1058.6861182584578)","(433.09886656027817, 1085.1532712149192)","(481.22096284475356, 1097.183795286038)","(524.5308495007814, 1085.1532712149192)","(563.0285265283617, 1051.4678038157865)","(594.3078891132707, 1015.37623160243)","(620.7750420697321, 969.6602401321784)","(640.0238805835222, 921.538143847703)","(652.0544046546411, 871.0099427490039)","(661.6788239115361, 822.8878464645286)","(664.0849287257599, 772.3596453658295)","(336.8546739913275, 709.8009201960115)","(365.7279317620127, 692.9581864964451)","(399.41339916114543, 685.7398720537738)","(433.09886656027817, 692.9581864964451)","(464.37822914518716, 709.8009201960115)","(541.3735832003478, 712.2070250102353)","(570.246840971033, 700.1765009391164)","(599.1200987417182, 700.1765009391164)","(627.9933565124034, 707.3948153817877)","(644.8360902119698, 729.0497587098016)","(502.87590617276743, 762.7352261089344)","(505.2820109869912, 796.4206935080671)","(505.2820109869912, 827.7000560929761)","(507.688115801215, 861.3855234921089)","(457.1599147025159, 887.8526764485703)","(478.81485803052976, 895.0709908912416)","(500.4698013585437, 899.8832005196891)","(522.1247446865576, 895.0709908912416)","(541.3735832003478, 887.8526764485703)","(375.35235101890777, 774.7657501800533)","(399.41339916114543, 777.1718549942769)","(423.4744473033831, 774.7657501800533)","(445.12939063139703, 777.1718549942769)","(421.06834248915936, 784.3901694369483)","(399.41339916114543, 781.9840646227245)","(543.7796880145715, 781.9840646227245)","(570.246840971033, 781.9840646227245)","(589.4956794848231, 784.3901694369483)","(611.150622812837, 784.3901694369483)","(589.4956794848231, 791.6084838796196)","(567.8407361568092, 789.2023790653958)","(406.63171360381676, 948.0052968041645)","(440.3171810029495, 931.1625631045981)","(476.408753216306, 921.538143847703)","(498.0636965443199, 926.3503534761505)","(517.31253505811, 921.538143847703)","(543.7796880145715, 931.1625631045981)","(565.4346313425854, 948.0052968041645)","(543.7796880145715, 993.7212882744161)","(517.31253505811, 1015.37623160243)","(493.25148691587236, 1020.1884412308775)","(469.1904387736347, 1017.7823364166537)","(435.50497137450196, 996.1273930886398)","(418.66223767493557, 950.4114016183883)","(476.408753216306, 940.7869823614932)","(495.65759173009616, 943.193087175717)","(517.31253505811, 943.193087175717)","(553.4041072714666, 950.4114016183883)","(517.31253505811, 981.6907642032972)","(495.65759173009616, 986.5029738317447)","(474.00264840208223, 984.096869017521)",-2.09,-6.46,-3.4
"(264.752969171284, 755.7493847253016)","(267.1598143455684, 813.5136689081273)","(274.3803498684216, 871.2779530909529)","(286.4145757398436, 926.6353920994941)","(308.07618230840325, 977.1791407594665)","(341.77201474838483, 1022.90919907087)","(385.095227885504, 1059.011876685136)","(433.23213137119205, 1087.8940187765488)","(481.36903485688003, 1097.5213994736864)","(524.6922479939992, 1087.8940187765488)","(563.2017707825496, 1056.6050315108516)","(594.4907580482469, 1020.5023538965856)","(618.5592097910909, 974.7722955851821)","(637.8139711853661, 926.6353920994941)","(652.2550422310725, 876.0916434395217)","(661.8824229282101, 825.5478947795493)","(664.2892681024945, 775.0041461195768)","(334.55147922553164, 710.019326413898)","(363.4336213169444, 690.7645650196229)","(397.129453756926, 683.5440294967697)","(433.23213137119205, 688.3577198453385)","(464.52111863688924, 705.2056360653293)","(548.7606997368432, 707.6124812396137)","(577.642841828256, 695.5782553681917)","(606.5249839196689, 693.1714101939073)","(635.4071260110817, 700.3919457167605)","(652.2550422310725, 724.4603974596045)","(505.437486599724, 760.5630750738704)","(505.437486599724, 794.258907513852)","(507.8443317740084, 827.9547399538337)","(507.8443317740084, 861.6505723938153)","(459.70742828832044, 888.1258693109437)","(481.36903485688003, 892.9395596595125)","(503.0306414254396, 900.1600951823657)","(522.2854028197148, 892.9395596595125)","(541.54016421399, 888.1258693109437)","(373.061002014082, 772.5973009452924)","(399.5362989312104, 770.190455771008)","(421.19790549977006, 770.190455771008)","(445.26635724261405, 775.0041461195768)","(421.19790549977006, 779.8178364681456)","(397.129453756926, 779.8178364681456)","(548.7606997368432, 779.8178364681456)","(575.2359966539716, 775.0041461195768)","(596.8976032225313, 775.0041461195768)","(616.1523646168065, 779.8178364681456)","(596.8976032225313, 784.6315268167144)","(572.8291514796872, 784.6315268167144)","(416.38421515120126, 950.7038438423381)","(447.67320241689845, 929.0422372737785)","(481.36903485688003, 921.8217017509253)","(503.0306414254396, 924.2285469252097)","(522.2854028197148, 921.8217017509253)","(546.3538545625588, 931.4490824480629)","(565.608615956834, 950.7038438423381)","(543.9470093882744, 991.6202118051729)","(519.8785576454304, 1010.874973199448)","(495.81010590258643, 1015.6886635480168)","(474.14849933402684, 1010.874973199448)","(442.85951206832965, 991.6202118051729)","(428.41844102262326, 950.7038438423381)","(478.96218968259564, 941.0764631452005)","(500.6237962511552, 943.4833083194849)","(519.8785576454304, 943.4833083194849)","(553.574390085412, 953.1106890166225)","(519.8785576454304, 977.1791407594665)","(498.2169510768708, 981.9928311080353)","(476.55534450831124, 977.1791407594665)",-1.17,-6.47,-3.26
"(274.87490430694373, 756.5141171633584)","(274.87490430694373, 814.8946278126208)","(279.7399468610489, 873.2751384618832)","(291.9025532463119, 929.223127834093)","(316.2277660168379, 977.873553375145)","(352.7155851726269, 1021.6589363620917)","(394.06844688252113, 1060.5792767949333)","(440.2863511465205, 1094.6345746736697)","(486.5042554105199, 1109.2297023359854)","(530.2896383974667, 1099.499617227775)","(566.7774575532557, 1067.876840626091)","(600.832755431992, 1028.9565001932494)","(627.5904894795707, 982.7385959292502)","(647.0506596959914, 936.5206916652508)","(659.2132660812545, 885.4377448471462)","(671.3758724665174, 834.3547980290416)","(673.80839374357, 785.7043724879896)","(347.85054261852173, 715.1612554534643)","(374.6082766661003, 695.7010852370435)","(406.2310532677841, 688.4035214058856)","(442.7188724235731, 693.2685639599908)","(474.34164902525686, 710.296212899359)","(554.6148511679927, 712.7287341764116)","(583.8051064926238, 698.1336065140961)","(615.4278830943076, 695.7010852370435)","(642.1856171418863, 705.4311703452538)","(654.3482235271492, 732.1889043928325)","(513.2619894580985, 768.6767235486215)","(513.2619894580985, 800.2995001503052)","(513.2619894580985, 831.922276751989)","(515.6945107351511, 863.5450533536728)","(469.4766064711517, 890.3027874012514)","(488.9367766875725, 897.6003512324091)","(508.3969469039933, 902.4653937865144)","(527.857117120414, 897.6003512324091)","(544.8847660597822, 892.735308678304)","(389.2034043284159, 773.5417661027266)","(411.0960958218893, 766.2442022715688)","(435.4213085924153, 768.6767235486215)","(454.8814788088361, 778.4068086568318)","(432.9887873153627, 780.8393299338844)","(408.6635745448367, 780.8393299338844)","(557.0473724450453, 785.7043724879896)","(581.3725852155712, 775.9742873797792)","(603.2652767090447, 778.4068086568318)","(622.7254469254655, 785.7043724879896)","(603.2652767090447, 793.0019363191474)","(581.3725852155712, 790.5694150420948)","(425.6912234842049, 958.4133831587242)","(454.8814788088361, 936.5206916652508)","(488.9367766875725, 926.7906065570404)","(508.3969469039933, 931.6556491111455)","(527.857117120414, 926.7906065570404)","(552.1823298909401, 938.9532129423034)","(569.2099788303083, 958.4133831587242)","(549.7498086138875, 1004.6312874227235)","(527.857117120414, 1024.0914576391444)","(503.53190434988807, 1026.523978916197)","(481.6392128564147, 1024.0914576391444)","(450.0164362547309, 1004.6312874227235)","(437.8538298694679, 960.8459044357768)","(486.5042554105199, 946.2507767734612)","(505.9644256269407, 946.2507767734612)","(527.857117120414, 946.2507767734612)","(559.4798937220978, 960.8459044357768)","(525.4245958433614, 992.4686810374606)","(505.9644256269407, 994.9012023145132)","(484.07173413346726, 992.4686810374606)",-1.16,-6.52,-4.39
"(282.1236535233699, 770.3202365768535)","(284.5769026844427, 826.7449672815275)","(287.0301518455155, 885.6229471472743)","(296.8431484898066, 939.5944286908755)","(318.92239093946165, 991.112661073404)","(355.7211283555534, 1030.3646476505685)","(399.87961325486344, 1067.16338506666)","(448.9445964763191, 1099.0556241606064)","(495.556330536702, 1106.4153716438248)","(539.714815436012, 1091.695876677388)","(576.5135528521038, 1057.350388422369)","(608.4057919460499, 1020.5516510062773)","(637.8447818789233, 976.3931661069672)","(655.0175260064328, 929.7814320465843)","(667.2837718117967, 878.263199664056)","(677.0967684560878, 831.651465603673)","(682.0032667782334, 780.1332332211447)","(348.361380872335, 718.8020041943251)","(375.34712164413565, 699.1760109057428)","(409.6926098991546, 691.8162634225245)","(444.03809815417355, 696.72276174467)","(478.3835864091925, 713.8955058721796)","(564.2473070467398, 711.4422567111068)","(591.2330478185404, 699.1760109057428)","(623.1252869124866, 696.72276174467)","(650.1110276842873, 706.5357583889612)","(664.8305226507239, 733.5214991607618)","(517.635572986357, 772.7734857379263)","(520.0888221474298, 802.2124756707997)","(520.0888221474298, 834.1047147647458)","(522.5420713085025, 865.996953858692)","(475.9303372481197, 895.4359437915654)","(495.556330536702, 900.342442113711)","(515.1823238252842, 905.2489404358565)","(534.8083171138665, 902.7956912747837)","(549.5278120803032, 895.4359437915654)","(385.16011828842676, 777.6799840600719)","(409.6926098991546, 770.3202365768535)","(434.2251015098824, 770.3202365768535)","(456.30434395953745, 785.0397315432903)","(431.7718523488096, 789.9462298654358)","(407.2393607380818, 789.9462298654358)","(561.794057885667, 787.492980704363)","(586.3265494963949, 775.2267348989991)","(610.8590411071227, 777.6799840600719)","(630.4850343957049, 787.492980704363)","(610.8590411071227, 797.3059773486541)","(586.3265494963949, 794.8527281875813)","(434.2251015098824, 964.1269203016033)","(466.11734060382855, 944.500927013021)","(498.0095796977747, 929.7814320465843)","(515.1823238252842, 934.6879303687299)","(532.3550679527937, 929.7814320465843)","(559.3408087245942, 942.0476778519483)","(576.5135528521038, 961.6736711405305)","(556.8875595635214, 1003.3789068787678)","(532.3550679527937, 1025.458149328423)","(512.7290746642115, 1027.9113984894957)","(493.1030813756292, 1025.458149328423)","(463.66409144275576, 1008.2854052009134)","(448.9445964763191, 966.580169462676)","(498.0095796977747, 954.3139236573122)","(512.7290746642115, 954.3139236573122)","(532.3550679527937, 954.3139236573122)","(564.2473070467398, 964.1269203016033)","(532.3550679527937, 991.112661073404)","(512.7290746642115, 993.5659102344766)","(495.556330536702, 991.112661073404)",-1.05,-5.62,-2.64
