,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,161,2,1,5.372033333333337,5.166992753669206,38.94572588220571,5.166992753669092,7.857397479085195,10.414406840917833,10.414406840917833,8.169732877589839,26.123990379577208,18.26807807230595,15.500978261007276,18.084474637841936,14.209230072590117,8.396363224712331,9.688111413129604,1.9376222826259664,4.521118659460512,5.166992753669092,5.326014222544683,5.166992753669092,10.333985507338298,14.209230072590117,11.625733695755528,{}
1,162,2,0,5.405400000000004,4.036036763977904,37.88527573671677,4.254356298115199,8.183417732943512,10.846522890932809,12.18262244316716,8.183417732943512,24.55025319883065,16.366835465887135,14.126128673922494,17.4894926439041,13.453455879926196,7.399400733959396,8.744746321952107,0.6726727939964121,4.708709557974089,5.381382351970501,5.381382351970501,5.381382351970501,12.1081102919336,14.798801467918793,14.798801467918878,{}
2,163,2,0,5.438766666666671,2.768182661791343,41.61491038418231,4.152273992687015,8.419098886082672,11.158901056866451,12.533480067617472,8.753762190648196,23.893120893965246,15.474611514754375,13.840913308956717,16.609095970747944,13.840913308956717,6.920456654478244,8.304547985374029,1.1368683772161605e-13,4.152273992686901,5.706754752784574,4.152273992687015,4.152273992687015,11.072730647165258,12.45682197806093,13.840913308956658,{}
3,164,2,0,5.472133333333337,2.8909704231388105,37.69364267179259,4.3364556347082726,7.370557300402136,11.65387434702644,11.56388169255527,9.142051185299396,23.53079443345358,16.16101596769934,14.454852115694166,15.900337327263514,13.009366904124704,5.781940846277735,8.672911269416318,1.4454852115693484,2.890970423138924,4.336455634708159,5.781940846277621,5.781940846277621,11.563881692555356,11.563881692555356,13.009366904124676,"{'anger': (['e1', 'e2', 'b1'], 2.1602890535039005, 3)}"
4,165,2,0,5.505500000000004,2.893692475717444,37.645815868114326,4.340538713576052,7.234231189293496,10.230747861241282,11.574769902869576,9.150659071358476,23.329694583545827,16.176232704209426,14.468462378586992,15.915308616445714,14.468462378586992,6.510808070364192,7.9576543082228,0.7234231189294178,3.617115594646748,4.340538713576052,5.787384951434774,5.787384951434774,13.02161614072827,11.574769902869548,11.574769902869548,"{'anger': (['e1', 'e2', 'b1'], 2.1602890535039005, 3)}"
5,166,2,0,5.538866666666671,1.512376510047261,36.32853042167207,4.537129530141783,7.711637336630338,10.69411685961663,10.586635570330827,8.144396757043413,21.653936251159056,13.943422470546189,12.85520033540172,15.12376510047261,13.61138859042535,6.805694295212675,6.805694295212675,0.7561882550236305,3.7809412751181526,6.049506040189044,4.537129530141783,4.537129530141783,12.099012080378088,12.099012080378088,12.09901208037806,"{'anger': (['e1', 'e2', 'b1'], 2.1602890535039005, 3)}"
6,167,2,0,5.572233333333338,3.115506691716405,35.862175169141246,4.926048605659878,6.231013383432696,10.904273421007332,10.90427342100736,7.943014707895369,22.029959085447132,15.886029415790732,14.019780112723652,15.577533458581913,14.019780112723652,7.009890056361769,7.009890056361883,0.7788766729290728,2.3366300187872184,4.673260037574551,4.9260486056598864,4.673260037574551,10.90427342100736,12.462026766865506,12.462026766865534,"{'anger': (['e1', 'e2', 'b1'], 2.1602890535039005, 3)}"
7,168,2,0,5.605600000000004,1.6054032476698694,35.464516897356525,4.816209743009495,8.185982487053773,11.35191522966247,11.351915229662543,8.645361070610987,22.985876434539453,14.8010866137744,13.645927605193606,17.659435724368223,14.448629229028484,8.027016238349233,6.421612990679364,1.6054032476698694,4.816209743009495,4.816209743009495,4.816209743009495,4.816209743009495,11.23782273368886,12.843225981358728,12.843225981358728,"{'anger': (['e1', 'e2', 'b1'], 2.1602890535039005, 3)}"
8,169,2,0,5.638966666666671,1.6609095970748058,38.23701041552856,4.982728791224417,8.469010445797965,11.626367179523584,10.102918663299286,8.469010445797842,23.48880878058811,15.040176081140883,14.117731575135736,16.609095970747944,14.948186373673138,7.474093186836626,7.474093186836626,0.8304547985374029,2.4913643956122087,6.643638388299223,6.848105703341494,6.643638388299223,11.62636717952364,13.287276776598446,13.28727677659839,"{'anger': (['e1', 'e2', 'b1'], 2.1602890535039005, 3)}"
9,170,2,0,5.672333333333338,1.6583953170165842,34.865764901350104,4.97518595104998,8.4561900827188,9.950371902099905,11.608767219116544,8.930732097514758,23.74460740121985,15.28964935300132,14.096360194641534,16.583953170166524,14.925557853149826,7.46277892657497,7.462778926574856,0.8291976585084058,2.48759297552499,4.97518595104998,4.975185951049866,4.975185951049866,11.608767219116544,11.608767219116544,11.608767219116544,{}
