,video_id,frame_seq,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,3,0,0.0,2.583011541978743,155.51788890424777,7.530708022554131,12.915057709893876,42.16721841463838,42.04838148952734,38.74517312968166,57.671192029112724,44.77633931119952,44.748391941799696,38.355764521542596,47.4880894076241,4.566162443040753,13.698487329122372,2.73969746582452,2.739697465824406,11.109952726313416,12.785254840514199,12.785254840514199,49.314554384840505,54.79394931648943,56.738128379801765
1,3,1,0.0333666666666666,1.8428288495400693,155.07161136889263,7.371315398160391,11.655073004828715,42.545007743748315,42.42510612137007,41.20690578469338,60.3649525388043,48.79148221008193,47.91355008804203,40.54223468988164,49.7563789375821,4.60707212385023,13.821216371550577,0.9214144247699778,0.9214144247700915,11.209490275734966,12.899801946780542,12.899801946780542,47.91355008804197,53.44203663666218,57.157409653401096
2,3,2,0.0667333333333332,2.5357882489681645,152.7904484230208,5.379219199495651,11.340389802475846,39.61027869934279,39.488338095875875,40.09433265314735,58.73511833983189,47.47412796759452,45.723363195712864,39.44760746296788,50.20604586195907,5.379219199495537,12.551511465489853,1.1368683772161603e-13,1.1368683772161603e-13,10.906837662984254,12.551511465489796,11.65497493224052,44.826826662463475,50.20604586195907,55.70082706782179
3,3,3,0.1000999999999998,2.559007706839222,152.52415833601628,5.722115187438246,11.444230374876456,38.1712692835181,39.849921048705994,42.24300913639985,61.44283551213511,50.04806759207406,47.95153011928721,39.80881745752151,52.475259375823725,4.523729256536512,13.57118776960965,0.9047458513073252,0.9047458513073252,10.856950215687675,12.666441918302269,12.666441918302269,47.046784267979945,50.66576767320919,56.12342054260002
4,3,4,0.1334666666666664,5.094404799339135,160.94812350270809,7.426307329453866,10.955931781474575,41.77722558348472,45.17246396208115,38.50406283531161,61.15938519479,50.23868415115236,46.829746336385824,36.02288179721995,50.43203451610793,5.40343226958305,16.21029680874892,1.8011440898609408,1.8011440898609408,10.955931781474575,10.806864539165986,10.806864539165986,48.630890426246935,50.43203451610793,54.03432269582993
5,3,5,0.166833333333333,2.6065961921367995,157.197417501473,7.372567373099969,15.198937005636974,42.751356208709666,44.38873365585111,41.21390453737176,65.78751357625035,50.610943265672375,48.84325884678765,38.70597870877509,51.60797161170012,4.607854608187495,19.352989354387546,0.9215709216374535,4.607854608187495,9.398216225178592,11.05885105965001,11.98042198128752,49.76482976842516,51.60797161170012,55.294255298250164
6,3,6,0.2001999999999996,3.7350161296874376,155.72150797593022,7.4700322593747615,15.399866016086865,43.11477167297288,43.11477167297278,43.31652650287031,66.65722045100945,51.280016816311736,50.42271775077984,39.21766936171764,54.157733880467276,3.7350161296874376,18.67508064843696,0.0,3.735016129687324,11.359608081861,11.205048389062199,12.138802421484058,52.2902258156235,52.2902258156235,56.025241945310995
7,3,7,0.2335666666666662,5.282110466286241,162.99826067737084,5.602524194531043,11.359608081861,43.3165265028702,44.97554997894558,43.31652650287031,64.4763751751714,53.1173923979266,50.42271775077984,41.08517742656136,54.157733880467276,4.66877016210924,15.87381855117144,0.9337540324218025,2.8012620972655213,11.205048389062199,11.205048389062199,12.138802421484058,50.42271775077984,50.42271775077984,54.157733880467276
8,3,8,0.2669333333333328,4.100117162521845,156.2462069809433,7.334512552890033,12.965708907116019,42.530687465797605,42.21328984003857,40.71315180129999,63.30665874885003,50.34970586367037,48.59114566289634,38.50619090267264,49.507959732007635,3.6672562764449594,18.33628138222514,1.8336281382225934,3.667256276445073,11.001768829335049,11.001768829335049,11.918582898446289,51.341587870230114,51.341587870230114,55.008844146675074
9,3,9,0.3002999999999994,2.6429281893625545,161.2511112956711,7.7053935668518365,15.067008859064734,45.00744527405357,45.00744527405346,41.49481426133128,66.36329004507883,51.31638304797012,49.52405978951492,39.245481342634434,52.32730845684591,4.672081112218393,19.62274067131716,2.8032486673309904,2.8032486673309904,11.212994669324132,11.212994669324132,12.147410891767834,48.58964356707122,50.45847601195862,56.06497334662072
10,3,10,0.333666666666666,2.630639763477883,167.78450559928717,7.669566956753393,13.153198817389482,46.652154508153195,46.65215450815308,39.23976412078714,62.08532773378443,48.93272816383846,47.43365199816208,37.202864312283964,48.3637236059692,3.7202864312283737,18.601432156141982,1.86014321561413,3.7202864312283737,11.160859293685178,11.160859293685235,12.0909309014923,48.3637236059692,50.223866821583385,61.41290363619953
11,3,11,0.3670333333333326,2.5706335685444808,161.93971357014996,7.49462033872844,14.65486610894625,43.776312243963076,43.66295086529724,38.559503528166296,62.75716324421891,48.12648967851757,46.35166692072005,38.171960993534185,45.44281070658826,3.635424856527038,19.99483671089888,3.635424856527038,3.635424856527038,12.853167842722122,10.906274569581228,10.906274569581228,45.44281070658832,50.89594799137893,54.803351457042325
12,3,12,0.4003999999999992,2.536680436562934,163.26647569930358,8.968519691984511,16.242679985977862,43.08624714852817,43.04889452152554,36.27541718320825,63.41701091407323,47.18498365460579,45.73945042912089,37.66778270633483,41.25519058312864,3.5874078767938045,23.31815119915973,5.381111815190707,3.5874078767938045,10.910675106929023,10.910675106928966,10.762223630381357,43.04889452152565,52.01741421351011,54.07950444601055
13,3,13,0.4337666666666658,3.7899372187295057,172.44214345219325,9.474843046823821,13.39945153817465,43.584278015389486,45.51870801753596,39.97440660676063,66.56709428546229,53.19430375535071,51.16415245284861,43.584278015389486,43.584278015389486,3.7899372187295057,22.739623312377148,7.579874437459125,1.8949686093648097,9.662481916796702,9.662481916796647,10.42232735150617,41.689309406024734,56.84905828094281,56.9752494645872
14,3,14,0.4671333333333324,3.5964592306287386,160.13333167299055,7.414290643055054,16.18406653782938,41.35928115223078,41.39835464337521,37.93369529165586,64.76123674671159,48.58548874980474,46.75396999817383,43.15751076754509,37.762821921601926,2.6973444229715824,24.276099806744128,8.092033268914747,2.6973444229715824,9.683762839538012,10.938203724906874,10.78937769188633,41.359281152230665,59.34157730537447,52.64238496905703
15,3,15,0.5004999999999991,5.611521682742477,170.47290188683078,7.712298872796978,15.080511388811985,46.912082605910726,46.91208260591073,37.456878042106894,65.49446904600231,50.50369514468218,47.697934303310944,44.892173461939706,35.53963732403565,2.8057608413712387,25.25184757234115,8.417282524113716,0.9352536137904508,11.377851276580646,11.377851276580646,11.223043365484955,37.4101445516165,61.726738510167195,64.03585262993244
16,3,16,0.5338666666666656,3.8136336794060526,171.99445614316662,9.534084198515075,17.266960871396765,43.89822028160987,44.02228521184775,38.183977458224064,68.64540622930838,51.51935399369576,49.57723783227834,47.67042099257526,36.229519954357215,3.8136336794060526,26.69543575584214,9.534084198515075,1.9068168397029694,11.598714024687132,12.059768588451393,11.440901038218044,38.13633679406024,66.73858938960541,67.7121372449626
17,3,17,0.5672333333333321,5.706778667735676,168.61575481455677,7.440729043332395,16.34172716247248,47.05930245819181,49.02518148741743,36.1379252694061,65.06728793432244,48.75873831083201,46.01836766589054,45.116046731265214,28.87426990800975,0.9023209346254362,27.971948973384315,11.730172150128851,2.7069628038758538,11.413557335471388,11.413557335471388,10.827851215503586,34.28819551576146,64.96710729302174,57.35241580800969
