0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
"(2252.909025285413, 784.2891487341711)","(2256.7535799360708, 834.2683591927212)","(2268.287243888044, 884.2475696512713)","(2279.820907840017, 934.2267801098214)","(2295.199126442648, 980.3614359177138)","(2322.1110089972517, 1018.8069824242908)","(2364.4011101544866, 1053.4079742802103)","(2410.5357659623787, 1084.1644114854719)","(2460.514976420929, 1091.8535207867872)","(2510.494186879479, 1084.1644114854719)","(2556.6288426873716, 1057.2525289308678)","(2595.0743891939483, 1018.8069824242908)","(2621.9862717485526, 980.3614359177138)","(2637.364490351183, 930.3822254591637)","(2648.8981543031564, 880.4030150006137)","(2652.742708953814, 826.5792498914058)","(2652.742708953814, 772.755484782198)","(2287.5100171413324, 745.843602227594)","(2314.421899695936, 726.6208289743056)","(2349.0228915518555, 722.7762743236478)","(2383.623883407775, 730.4653836249632)","(2418.2248752636942, 741.9990475769364)","(2483.582304324875, 738.1544929262786)","(2518.1832961807945, 722.7762743236478)","(2548.939733386056, 715.0871650223324)","(2587.385279892633, 711.2426103716748)","(2614.297162447237, 730.4653836249632)","(2448.981312468956, 784.2891487341711)","(2448.981312468956, 815.0455859394327)","(2452.8258671196136, 849.646577795352)","(2452.8258671196136, 880.4030150006137)","(2418.2248752636942, 911.1594522058753)","(2437.4476485169826, 915.0040068565329)","(2452.8258671196136, 918.8485615071907)","(2472.048640372902, 911.1594522058753)","(2491.2714136261907, 907.3148975552175)","(2329.800118298567, 791.9782580354865)","(2352.8674462025133, 780.4445940835134)","(2379.779328757117, 780.4445940835134)","(2402.846656661063, 799.6673673368019)","(2375.9347741064594, 807.3564766381173)","(2349.0228915518555, 803.5119219874596)","(2502.8050775781635, 791.9782580354865)","(2525.87240548211, 776.6000394328556)","(2552.784288036714, 768.9109301315402)","(2575.85161594066, 780.4445940835134)","(2556.6288426873716, 791.9782580354865)","(2529.7169601327673, 795.8228126861442)","(2383.623883407775, 976.5168812670562)","(2410.5357659623787, 964.983217315083)","(2437.4476485169826, 953.4495533631099)","(2456.6704217702713, 953.4495533631099)","(2475.8931950235597, 949.6049987124522)","(2506.6496322288212, 957.2941080137676)","(2537.406069434083, 972.6723266163984)","(2510.494186879479, 999.5842091710024)","(2483.582304324875, 1011.1178731229754)","(2460.514976420929, 1014.9624277736332)","(2441.2922031676403, 1014.9624277736332)","(2414.3803206130365, 1007.2733184723178)","(2399.0021020104055, 980.3614359177138)","(2441.2922031676403, 972.6723266163984)","(2456.6704217702713, 968.8277719657408)","(2475.8931950235597, 968.8277719657408)","(2522.0278508314523, 976.5168812670562)","(2479.7377496742174, 984.2059905683716)","(2460.514976420929, 984.2059905683716)","(2441.2922031676403, 984.2059905683716)",-2.16,1.16,1.95
"(2252.909025285413, 784.2891487341711)","(2256.7535799360708, 834.2683591927212)","(2268.287243888044, 888.0921243019291)","(2279.820907840017, 934.2267801098214)","(2299.0436810933056, 980.3614359177138)","(2325.9555636479095, 1018.8069824242908)","(2364.4011101544866, 1053.4079742802103)","(2410.5357659623787, 1084.1644114854719)","(2460.514976420929, 1091.8535207867872)","(2510.494186879479, 1084.1644114854719)","(2556.6288426873716, 1057.2525289308678)","(2595.0743891939483, 1018.8069824242908)","(2621.9862717485526, 980.3614359177138)","(2641.209045001841, 930.3822254591637)","(2648.8981543031564, 880.4030150006137)","(2652.742708953814, 826.5792498914058)","(2652.742708953814, 772.755484782198)","(2283.6654624906746, 745.843602227594)","(2310.5773450452784, 726.6208289743056)","(2349.0228915518555, 722.7762743236478)","(2383.623883407775, 730.4653836249632)","(2418.2248752636942, 741.9990475769364)","(2483.582304324875, 738.1544929262786)","(2514.3387415301368, 722.7762743236478)","(2548.939733386056, 711.2426103716748)","(2587.385279892633, 711.2426103716748)","(2618.141717097895, 730.4653836249632)","(2448.981312468956, 784.2891487341711)","(2448.981312468956, 815.0455859394327)","(2452.8258671196136, 849.646577795352)","(2452.8258671196136, 880.4030150006137)","(2418.2248752636942, 915.0040068565329)","(2437.4476485169826, 915.0040068565329)","(2452.8258671196136, 918.8485615071907)","(2472.048640372902, 911.1594522058753)","(2491.2714136261907, 907.3148975552175)","(2329.800118298567, 791.9782580354865)","(2352.8674462025133, 784.2891487341711)","(2379.779328757117, 784.2891487341711)","(2402.846656661063, 799.6673673368019)","(2375.9347741064594, 807.3564766381173)","(2352.8674462025133, 803.5119219874596)","(2502.8050775781635, 791.9782580354865)","(2522.0278508314523, 772.755484782198)","(2548.939733386056, 772.755484782198)","(2575.85161594066, 780.4445940835134)","(2556.6288426873716, 791.9782580354865)","(2529.7169601327673, 795.8228126861442)","(2387.4684380584326, 976.5168812670562)","(2414.3803206130365, 964.983217315083)","(2441.2922031676403, 949.6049987124522)","(2456.6704217702713, 953.4495533631099)","(2475.8931950235597, 945.7604440617945)","(2506.6496322288212, 957.2941080137676)","(2537.406069434083, 972.6723266163984)","(2510.494186879479, 1003.42876382166)","(2483.582304324875, 1014.9624277736332)","(2460.514976420929, 1018.8069824242908)","(2441.2922031676403, 1014.9624277736332)","(2414.3803206130365, 1007.2733184723178)","(2399.0021020104055, 980.3614359177138)","(2441.2922031676403, 968.8277719657408)","(2460.514976420929, 968.8277719657408)","(2475.8931950235597, 968.8277719657408)","(2525.87240548211, 972.6723266163984)","(2479.7377496742174, 984.2059905683716)","(2460.514976420929, 988.0505452190292)","(2441.2922031676403, 988.0505452190292)",-2.23,1.1,1.98
"(2252.1809551305773, 787.87900307469)","(2259.867579550818, 837.8420618062556)","(2267.554203971059, 887.8051205378214)","(2279.08414060142, 933.9248670592666)","(2298.3007016520223, 983.8879257908324)","(2329.047199332986, 1022.3210478920367)","(2367.4803214341905, 1053.0675455730002)","(2413.6000679556355, 1083.8140432539637)","(2463.5631266872015, 1095.343979884325)","(2513.526185418767, 1087.6573554640843)","(2559.6459319402124, 1056.9108577831207)","(2594.2357418312963, 1018.4777356819163)","(2624.9822395122596, 976.2013013705915)","(2640.3554883527418, 926.2382426390258)","(2648.0421127729824, 872.4318716973396)","(2651.885424983103, 822.468812965774)","(2651.885424983103, 772.5057542342082)","(2282.9274528115407, 745.6025687633652)","(2309.830638282384, 726.386007712763)","(2348.2637603835883, 726.386007712763)","(2382.853570274672, 730.2293199228834)","(2417.443380165756, 741.7592565532448)","(2482.7796877378037, 737.9159443431242)","(2513.526185418767, 722.5426955026426)","(2548.115995309851, 714.8560710824016)","(2582.705805200935, 711.0127588722812)","(2613.4523028818985, 730.2293199228834)","(2448.18987784672, 784.0356908645696)","(2452.03319005684, 814.782188545533)","(2452.03319005684, 849.371998436617)","(2452.03319005684, 880.1184961175805)","(2421.2866923758766, 914.7083060086644)","(2436.659941216358, 918.5516182187849)","(2455.8765022669604, 918.5516182187849)","(2475.0930633175626, 914.7083060086644)","(2490.4663121580443, 910.864993798544)","(2329.047199332986, 791.7223152848104)","(2352.107072593709, 784.0356908645696)","(2379.0102580645516, 784.0356908645696)","(2402.0701313252744, 799.4089397050512)","(2375.166945854431, 807.0955641252922)","(2348.2637603835883, 803.2522519151718)","(2501.996248788406, 791.7223152848104)","(2525.0561220491286, 776.3490664443286)","(2551.9593075199714, 772.5057542342082)","(2575.019180780694, 780.192378654449)","(2555.802619730092, 795.5656274949308)","(2528.8994342592487, 799.4089397050512)","(2386.6968824847927, 980.0446135807119)","(2413.6000679556355, 964.6713647402302)","(2440.5032534264788, 953.1414281098688)","(2459.719814477081, 953.1414281098688)","(2478.936375527683, 949.2981158997484)","(2509.6828732086465, 956.9847403199893)","(2540.4293708896103, 972.357989160471)","(2509.6828732086465, 1003.1044868414346)","(2482.7796877378037, 1014.6344234717959)","(2463.5631266872015, 1018.4777356819163)","(2440.5032534264788, 1014.6344234717959)","(2413.6000679556355, 1006.947799051555)","(2402.0701313252744, 980.0446135807119)","(2440.5032534264788, 972.357989160471)","(2459.719814477081, 968.5146769503506)","(2478.936375527683, 968.5146769503506)","(2525.0561220491286, 976.2013013705915)","(2478.936375527683, 983.8879257908324)","(2463.5631266872015, 987.7312380009528)","(2444.3465656365993, 987.7312380009528)",-1.92,1.1,2.5
"(2252.1809551305773, 787.87900307469)","(2256.024267340698, 837.8420618062556)","(2267.554203971059, 887.8051205378214)","(2279.08414060142, 937.7681792693871)","(2298.3007016520223, 983.8879257908324)","(2329.047199332986, 1022.3210478920367)","(2367.4803214341905, 1056.9108577831207)","(2413.6000679556355, 1083.8140432539637)","(2463.5631266872015, 1095.343979884325)","(2513.526185418767, 1087.6573554640843)","(2559.6459319402124, 1056.9108577831207)","(2594.2357418312963, 1022.3210478920367)","(2624.9822395122596, 976.2013013705915)","(2640.3554883527418, 930.0815548491462)","(2648.0421127729824, 876.27518390746)","(2651.885424983103, 822.468812965774)","(2651.885424983103, 772.5057542342082)","(2282.9274528115407, 749.4458809734856)","(2309.830638282384, 730.2293199228834)","(2344.420448173468, 726.386007712763)","(2382.853570274672, 730.2293199228834)","(2417.443380165756, 741.7592565532448)","(2482.7796877378037, 741.7592565532448)","(2513.526185418767, 722.5426955026426)","(2548.115995309851, 714.8560710824016)","(2586.5491174110552, 711.0127588722812)","(2617.295615092019, 730.2293199228834)","(2448.18987784672, 784.0356908645696)","(2452.03319005684, 818.6255007556534)","(2452.03319005684, 849.371998436617)","(2452.03319005684, 883.961808327701)","(2421.2866923758766, 914.7083060086644)","(2436.659941216358, 918.5516182187849)","(2455.8765022669604, 922.3949304289054)","(2475.0930633175626, 914.7083060086644)","(2490.4663121580443, 910.864993798544)","(2329.047199332986, 795.5656274949308)","(2352.107072593709, 784.0356908645696)","(2375.166945854431, 784.0356908645696)","(2398.226819115154, 803.2522519151718)","(2375.166945854431, 807.0955641252922)","(2348.2637603835883, 807.0955641252922)","(2501.996248788406, 795.5656274949308)","(2525.0561220491286, 776.3490664443286)","(2551.9593075199714, 772.5057542342082)","(2575.019180780694, 780.192378654449)","(2555.802619730092, 795.5656274949308)","(2528.8994342592487, 799.4089397050512)","(2386.6968824847927, 980.0446135807119)","(2413.6000679556355, 964.6713647402302)","(2440.5032534264788, 953.1414281098688)","(2459.719814477081, 956.9847403199893)","(2478.936375527683, 953.1414281098688)","(2505.8395609985264, 960.8280525301097)","(2540.4293708896103, 972.357989160471)","(2509.6828732086465, 1003.1044868414346)","(2482.7796877378037, 1018.4777356819163)","(2459.719814477081, 1018.4777356819163)","(2440.5032534264788, 1018.4777356819163)","(2413.6000679556355, 1006.947799051555)","(2402.0701313252744, 980.0446135807119)","(2440.5032534264788, 972.357989160471)","(2459.719814477081, 972.357989160471)","(2478.936375527683, 972.357989160471)","(2525.0561220491286, 976.2013013705915)","(2478.936375527683, 987.7312380009528)","(2459.719814477081, 991.5745502110732)","(2440.5032534264788, 987.7312380009528)",-2.3,1.24,2.62
"(2226.0489926430323, 772.4580265068984)","(2233.6594165495044, 821.9257818989659)","(2241.269840455976, 875.1987492442692)","(2252.685476315684, 920.8612926831006)","(2271.711536081864, 970.329048075168)","(2302.1532317077513, 1012.1863795607635)","(2340.2053512401108, 1046.433287139887)","(2385.8678946789423, 1076.8749827657746)","(2439.140862024246, 1084.4854066722467)","(2488.6086174163133, 1076.8749827657746)","(2534.2711608551444, 1046.433287139887)","(2572.323280387504, 1008.3811676075275)","(2598.959764060156, 962.718624168696)","(2614.1806118730997, 913.2508687766286)","(2621.7910357795713, 859.9779014313253)","(2625.5962477328076, 806.704934086022)","(2625.5962477328076, 753.4319667407186)","(2264.101112175392, 742.0163308810108)","(2290.7375958480434, 722.990271114831)","(2324.984503427167, 719.1850591615951)","(2359.2314110062907, 726.795483068067)","(2393.4783185854144, 738.2111189277748)","(2461.9721337436613, 734.4059069745389)","(2492.413829369549, 719.1850591615951)","(2526.660736948673, 707.7694233018872)","(2560.907644527796, 703.9642113486512)","(2587.544128200448, 722.990271114831)","(2427.725226164538, 780.0684504133703)","(2427.725226164538, 810.510146039258)","(2427.725226164538, 844.7570536183815)","(2427.725226164538, 875.1987492442692)","(2397.28353053865, 909.4456568233927)","(2412.504378351594, 909.4456568233927)","(2431.530438117774, 913.2508687766286)","(2450.5564978839534, 905.6404448701568)","(2465.7773456968976, 901.8352329169209)","(2309.7636556142234, 795.2892982263141)","(2332.594927333639, 795.2892982263141)","(2355.426199053055, 791.4840862730782)","(2374.4522588192344, 795.2892982263141)","(2355.426199053055, 802.899722132786)","(2328.7897153804033, 802.899722132786)","(2480.9981935098413, 787.6788743198422)","(2503.829465229257, 783.8736623666063)","(2526.660736948673, 780.0684504133703)","(2553.2972206213244, 776.2632384601344)","(2530.4659489019086, 791.4840862730782)","(2507.634677182493, 795.2892982263141)","(2363.0366229595265, 974.1342600284039)","(2389.673106632178, 958.9134122154601)","(2412.504378351594, 947.4977763557522)","(2435.3356500710097, 947.4977763557522)","(2454.3617098371897, 943.6925644025163)","(2480.9981935098413, 951.3029883089882)","(2515.245101088965, 962.718624168696)","(2488.6086174163133, 993.1603197945836)","(2458.1669217904255, 1004.5759556542915)","(2439.140862024246, 1008.3811676075275)","(2416.30959030483, 1008.3811676075275)","(2389.673106632178, 1000.7707437010556)","(2378.2574707724707, 974.1342600284039)","(2416.30959030483, 966.523836121932)","(2435.3356500710097, 962.718624168696)","(2454.3617098371897, 962.718624168696)","(2500.0242532760208, 966.523836121932)","(2458.1669217904255, 977.9394719816398)","(2435.3356500710097, 977.9394719816398)","(2416.30959030483, 981.7446839348759)",-4.09,0.9,2.67
"(2226.9560825742246, 776.5795570002424)","(2234.5696076428544, 826.0674699463364)","(2242.183132711484, 879.3621454267451)","(2257.410182848744, 925.043295838524)","(2276.4439955203184, 974.531208784618)","(2306.898095794838, 1012.5988341277671)","(2344.965721137987, 1046.8596969366013)","(2390.646871549766, 1077.3137972111206)","(2443.9415470301747, 1084.9273222797506)","(2493.429459976269, 1077.3137972111206)","(2539.1106103880475, 1046.8596969366013)","(2573.3714731968817, 1008.7920715934522)","(2600.018810937086, 963.1109211816732)","(2615.245861074346, 913.6230082355794)","(2622.859386142976, 864.1350952894854)","(2626.6661486772905, 810.8404198090767)","(2626.6661486772905, 761.3525068629828)","(2265.023707917374, 742.3186941914082)","(2291.6710456575784, 723.2848815198337)","(2325.9319084664126, 719.4781189855188)","(2360.1927712752467, 727.0916440541486)","(2394.453634084081, 738.5119316570933)","(2459.168597167434, 734.7051691227784)","(2493.429459976269, 719.4781189855188)","(2523.883560250788, 708.057831382574)","(2561.951185593937, 704.251068848259)","(2592.4052858684563, 723.2848815198337)","(2428.714496892915, 780.3863195345574)","(2428.714496892915, 810.8404198090767)","(2428.714496892915, 845.1012826179109)","(2432.5212594272302, 875.5553828924302)","(2398.2603966183956, 909.8162457012644)","(2417.2942092899702, 909.8162457012644)","(2432.5212594272302, 913.6230082355794)","(2451.5550720988044, 909.8162457012644)","(2470.588884770379, 902.2027206326346)","(2306.898095794838, 795.613369671817)","(2333.5454335350423, 791.806607137502)","(2356.3860087409316, 791.806607137502)","(2379.2265839468214, 795.613369671817)","(2356.3860087409316, 803.2268947404468)","(2329.738671000727, 803.2268947404468)","(2482.009172373324, 791.806607137502)","(2504.8497475792133, 784.1930820688723)","(2531.4970853194177, 780.3863195345574)","(2554.3376605253075, 780.3863195345574)","(2531.4970853194177, 791.806607137502)","(2508.6565101135284, 795.613369671817)","(2363.9995338095614, 970.724446250303)","(2390.646871549766, 959.3041586473583)","(2417.2942092899702, 947.8838710444136)","(2436.328021961545, 947.8838710444136)","(2455.3618346331195, 944.0771085100987)","(2485.8159349076386, 951.6906335787285)","(2516.270035182158, 963.1109211816732)","(2489.6226974419537, 993.5650214561925)","(2462.9753597017493, 1008.7920715934522)","(2440.13478449586, 1012.5988341277671)","(2421.1009718242854, 1012.5988341277671)","(2390.646871549766, 1001.1785465248224)","(2379.2265839468214, 974.531208784618)","(2421.1009718242854, 966.9176837159881)","(2440.13478449586, 963.1109211816732)","(2459.168597167434, 963.1109211816732)","(2504.8497475792133, 966.9176837159881)","(2459.168597167434, 978.3379713189329)","(2440.13478449586, 982.1447338532478)","(2421.1009718242854, 982.1447338532478)",-3.17,0.4,2.65
"(2226.0489926430323, 780.0684504133703)","(2233.6594165495044, 829.5362058054377)","(2245.0750524092123, 879.0039611975051)","(2256.49068826892, 928.4717165895725)","(2275.5167480350997, 974.1342600284039)","(2305.9584436609875, 1015.9915915139994)","(2347.815775146583, 1050.238499093123)","(2393.4783185854144, 1076.8749827657746)","(2442.946073977482, 1088.2906186254825)","(2492.413829369549, 1076.8749827657746)","(2534.2711608551444, 1046.433287139887)","(2572.323280387504, 1008.3811676075275)","(2598.959764060156, 966.523836121932)","(2614.1806118730997, 917.0560807298647)","(2621.7910357795713, 867.5883253377972)","(2625.5962477328076, 814.3153579924939)","(2625.5962477328076, 761.0423906471906)","(2260.295900222156, 742.0163308810108)","(2286.9323838948076, 722.990271114831)","(2321.1792914739312, 722.990271114831)","(2355.426199053055, 726.795483068067)","(2389.673106632178, 738.2111189277748)","(2461.9721337436613, 734.4059069745389)","(2492.413829369549, 719.1850591615951)","(2526.660736948673, 707.7694233018872)","(2560.907644527796, 707.7694233018872)","(2591.349340153684, 722.990271114831)","(2427.725226164538, 780.0684504133703)","(2427.725226164538, 810.510146039258)","(2431.530438117774, 844.7570536183815)","(2431.530438117774, 879.0039611975051)","(2397.28353053865, 909.4456568233927)","(2416.30959030483, 909.4456568233927)","(2435.3356500710097, 913.2508687766286)","(2450.5564978839534, 909.4456568233927)","(2469.5825576501334, 905.6404448701568)","(2305.9584436609875, 791.4840862730782)","(2328.7897153804033, 787.6788743198422)","(2351.6209870998186, 787.6788743198422)","(2374.4522588192344, 799.0945101795501)","(2351.6209870998186, 802.899722132786)","(2328.7897153804033, 802.899722132786)","(2480.9981935098413, 791.4840862730782)","(2503.829465229257, 780.0684504133703)","(2530.4659489019086, 776.2632384601344)","(2553.2972206213244, 780.0684504133703)","(2534.2711608551444, 791.4840862730782)","(2507.634677182493, 795.2892982263141)","(2363.0366229595265, 974.1342600284039)","(2389.673106632178, 958.9134122154601)","(2416.30959030483, 947.4977763557522)","(2435.3356500710097, 947.4977763557522)","(2454.3617098371897, 943.6925644025163)","(2484.803405463077, 951.3029883089882)","(2515.245101088965, 966.523836121932)","(2488.6086174163133, 996.9655317478197)","(2461.9721337436613, 1012.1863795607635)","(2439.140862024246, 1012.1863795607635)","(2420.114802258066, 1012.1863795607635)","(2389.673106632178, 1004.5759556542915)","(2378.2574707724707, 974.1342600284039)","(2420.114802258066, 966.523836121932)","(2435.3356500710097, 966.523836121932)","(2454.3617098371897, 962.718624168696)","(2500.0242532760208, 966.523836121932)","(2458.1669217904255, 981.7446839348759)","(2439.140862024246, 981.7446839348759)","(2420.114802258066, 981.7446839348759)",-3.1,0.48,2.68
"(2226.0489926430323, 780.0684504133703)","(2233.6594165495044, 829.5362058054377)","(2245.0750524092123, 882.809173150741)","(2256.49068826892, 928.4717165895725)","(2275.5167480350997, 977.9394719816398)","(2305.9584436609875, 1015.9915915139994)","(2344.010563193347, 1050.238499093123)","(2393.4783185854144, 1080.6801947190106)","(2442.946073977482, 1088.2906186254825)","(2492.413829369549, 1076.8749827657746)","(2538.0763728083807, 1046.433287139887)","(2572.323280387504, 1008.3811676075275)","(2598.959764060156, 966.523836121932)","(2614.1806118730997, 917.0560807298647)","(2621.7910357795713, 867.5883253377972)","(2625.5962477328076, 814.3153579924939)","(2625.5962477328076, 761.0423906471906)","(2260.295900222156, 745.8215428342468)","(2290.7375958480434, 726.795483068067)","(2324.984503427167, 722.990271114831)","(2359.2314110062907, 730.600695021303)","(2393.4783185854144, 742.0163308810108)","(2458.1669217904255, 734.4059069745389)","(2492.413829369549, 719.1850591615951)","(2526.660736948673, 711.5746352551232)","(2560.907644527796, 707.7694233018872)","(2591.349340153684, 722.990271114831)","(2427.725226164538, 780.0684504133703)","(2427.725226164538, 814.3153579924939)","(2431.530438117774, 844.7570536183815)","(2431.530438117774, 879.0039611975051)","(2397.28353053865, 909.4456568233927)","(2416.30959030483, 913.2508687766286)","(2435.3356500710097, 913.2508687766286)","(2450.5564978839534, 909.4456568233927)","(2469.5825576501334, 905.6404448701568)","(2305.9584436609875, 791.4840862730782)","(2328.7897153804033, 783.8736623666063)","(2355.426199053055, 783.8736623666063)","(2378.2574707724707, 795.2892982263141)","(2351.6209870998186, 802.899722132786)","(2328.7897153804033, 802.899722132786)","(2480.9981935098413, 791.4840862730782)","(2503.829465229257, 776.2632384601344)","(2526.660736948673, 772.4580265068984)","(2553.2972206213244, 776.2632384601344)","(2530.4659489019086, 787.6788743198422)","(2507.634677182493, 791.4840862730782)","(2366.841834912763, 974.1342600284039)","(2393.4783185854144, 958.9134122154601)","(2420.114802258066, 947.4977763557522)","(2439.140862024246, 947.4977763557522)","(2458.1669217904255, 943.6925644025163)","(2484.803405463077, 951.3029883089882)","(2515.245101088965, 966.523836121932)","(2492.413829369549, 996.9655317478197)","(2461.9721337436613, 1012.1863795607635)","(2442.946073977482, 1015.9915915139994)","(2423.920014211302, 1015.9915915139994)","(2393.4783185854144, 1004.5759556542915)","(2378.2574707724707, 974.1342600284039)","(2420.114802258066, 966.523836121932)","(2439.140862024246, 962.718624168696)","(2458.1669217904255, 962.718624168696)","(2503.829465229257, 966.523836121932)","(2458.1669217904255, 981.7446839348759)","(2439.140862024246, 981.7446839348759)","(2423.920014211302, 985.5498958881118)",-3.0,0.48,2.86
"(2224.941831002005, 783.4837900622446)","(2232.5484697404736, 832.9269418622891)","(2243.958427848176, 882.3700936623336)","(2259.1717053251127, 931.8132454623782)","(2278.188302171284, 977.4530778931886)","(2308.6148571251574, 1019.2895909547648)","(2346.6480508174996, 1053.5194652778725)","(2392.2878832483098, 1080.142700862512)","(2441.7310350483544, 1091.5526589702145)","(2491.1741868483987, 1080.142700862512)","(2533.010699909975, 1049.7161459086383)","(2571.043893602317, 1011.6829522162964)","(2597.6671291869566, 969.8464391547202)","(2612.880406663893, 920.4032873546756)","(2620.4870454023617, 867.1568161853969)","(2624.2903647715957, 813.9103450161181)","(2624.2903647715957, 760.6638738468394)","(2259.1717053251127, 745.4505963699025)","(2289.5982602789863, 726.4339995237316)","(2323.828134602094, 722.6306801544973)","(2358.058008925202, 730.2373188929657)","(2392.2878832483098, 737.8439576314341)","(2456.944312525291, 737.8439576314341)","(2487.3708674791646, 718.8273607852632)","(2521.6007418022723, 711.2207220467948)","(2555.8306161253804, 707.4174026775606)","(2586.2571710792536, 722.6306801544973)","(2426.5177575714174, 783.4837900622446)","(2426.5177575714174, 813.9103450161181)","(2430.321076940652, 848.1402193392258)","(2430.321076940652, 878.5667742930995)","(2396.091202617544, 908.9933292469731)","(2415.107799463715, 912.7966486162072)","(2434.124396309886, 916.5999679854414)","(2453.140993156057, 908.9933292469731)","(2468.3542706329936, 905.1900098777388)","(2308.6148571251574, 791.090428800713)","(2331.4347733405625, 783.4837900622446)","(2354.2546895559676, 783.4837900622446)","(2377.074605771373, 798.6970675391813)","(2354.2546895559676, 802.5003869084155)","(2327.6314539713285, 802.5003869084155)","(2479.764228740696, 791.090428800713)","(2498.780825586867, 775.8771513237762)","(2525.404061171507, 772.0738319545419)","(2548.223977386912, 775.8771513237762)","(2529.207380540741, 791.090428800713)","(2502.5841449561017, 794.8937481699471)","(2365.66464766367, 977.4530778931886)","(2392.2878832483098, 958.4364810470175)","(2418.9111188329493, 947.026522939315)","(2437.92771567912, 947.026522939315)","(2456.944312525291, 943.2232035700808)","(2487.3708674791646, 950.8298423085491)","(2513.9941030638042, 966.0431197854859)","(2491.1741868483987, 1000.2729941085937)","(2460.7476318945255, 1015.4862715855305)","(2441.7310350483544, 1019.2895909547648)","(2422.7144382021834, 1015.4862715855305)","(2392.2878832483098, 1007.8796328470621)","(2380.877925140607, 977.4530778931886)","(2418.9111188329493, 966.0431197854859)","(2437.92771567912, 966.0431197854859)","(2456.944312525291, 962.2398004162518)","(2502.5841449561017, 969.8464391547202)","(2456.944312525291, 981.2563972624228)","(2441.7310350483544, 985.059716631657)","(2422.7144382021834, 985.059716631657)",-3.15,0.52,3.13
"(2226.0489926430323, 780.0684504133703)","(2233.6594165495044, 833.3414177586736)","(2245.0750524092123, 882.809173150741)","(2260.295900222156, 932.2769285428085)","(2279.321959988336, 977.9394719816398)","(2305.9584436609875, 1019.7968034672353)","(2347.815775146583, 1054.043711046359)","(2393.4783185854144, 1084.4854066722467)","(2442.946073977482, 1092.0958305787185)","(2492.413829369549, 1080.6801947190106)","(2534.2711608551444, 1050.238499093123)","(2572.323280387504, 1015.9915915139994)","(2598.959764060156, 970.329048075168)","(2614.1806118730997, 920.8612926831006)","(2621.7910357795713, 871.3935372910332)","(2625.5962477328076, 818.1205699457298)","(2625.5962477328076, 761.0423906471906)","(2260.295900222156, 745.8215428342468)","(2290.7375958480434, 726.795483068067)","(2324.984503427167, 726.795483068067)","(2359.2314110062907, 730.600695021303)","(2393.4783185854144, 742.0163308810108)","(2458.1669217904255, 738.2111189277748)","(2488.6086174163133, 722.990271114831)","(2522.8555249954366, 711.5746352551232)","(2560.907644527796, 707.7694233018872)","(2587.544128200448, 722.990271114831)","(2427.725226164538, 783.8736623666063)","(2427.725226164538, 814.3153579924939)","(2431.530438117774, 848.5622655716174)","(2431.530438117774, 882.809173150741)","(2397.28353053865, 913.2508687766286)","(2416.30959030483, 913.2508687766286)","(2435.3356500710097, 917.0560807298647)","(2450.5564978839534, 913.2508687766286)","(2469.5825576501334, 905.6404448701568)","(2309.7636556142234, 791.4840862730782)","(2332.594927333639, 783.8736623666063)","(2355.426199053055, 783.8736623666063)","(2378.2574707724707, 799.0945101795501)","(2355.426199053055, 806.704934086022)","(2328.7897153804033, 806.704934086022)","(2480.9981935098413, 791.4840862730782)","(2500.0242532760208, 776.2632384601344)","(2526.660736948673, 772.4580265068984)","(2549.4920086680886, 780.0684504133703)","(2530.4659489019086, 791.4840862730782)","(2503.829465229257, 795.2892982263141)","(2363.0366229595265, 974.1342600284039)","(2393.4783185854144, 962.718624168696)","(2420.114802258066, 947.4977763557522)","(2439.140862024246, 951.3029883089882)","(2458.1669217904255, 943.6925644025163)","(2488.6086174163133, 955.1082002622242)","(2519.0503130422007, 966.523836121932)","(2492.413829369549, 1000.7707437010556)","(2461.9721337436613, 1015.9915915139994)","(2442.946073977482, 1019.7968034672353)","(2420.114802258066, 1019.7968034672353)","(2393.4783185854144, 1008.3811676075275)","(2378.2574707724707, 977.9394719816398)","(2420.114802258066, 970.329048075168)","(2439.140862024246, 966.523836121932)","(2458.1669217904255, 966.523836121932)","(2503.829465229257, 970.329048075168)","(2458.1669217904255, 981.7446839348759)","(2439.140862024246, 985.5498958881118)","(2420.114802258066, 985.5498958881118)",-3.75,0.45,2.72
