,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures
0,48,175,1,5.839166666666672,16.5521177720474,158.4168248986164,20.93695690360892,31.83863423793433,42.19978575547774,47.39805209569007,33.10423554409438,101.63054227587104,69.83346138325903,60.19375109787461,73.27934916262984,52.34239225902138,31.40543535541337,36.63967458131447,5.234239225902002,15.702717677706914,20.93695690360846,20.93695690360846,18.319837290657688,47.10815303311938,62.81087071082584,52.34239225902138,{}
1,48,176,0,5.8725333333333385,15.909747208830597,154.61495105640338,16.770346059137527,32.25840472946472,37.12274348727203,47.72924162649258,32.25840472946427,96.77521418839324,64.51680945892853,55.68411523090799,68.94223790493379,53.03249069610274,29.1678698828564,34.47111895246735,2.6516245348052507,13.258122674025344,21.212996278441096,21.212996278441096,21.212996278441096,47.72924162649269,58.33573976571324,53.032490696102855,{}
2,48,177,0,5.905900000000005,17.578762059271412,164.48645534333917,17.578762059271412,29.878150255009523,47.24150353928592,53.0608202327934,37.05928436896673,101.15216090945547,71.28495678877651,61.52566720745017,64.45546088399533,52.73628617781469,23.43834941236173,41.01711147163314,5.859587353090319,11.719174706181091,23.43834941236173,23.438349412362182,23.438349412362182,46.87669882472392,52.73628617781424,52.73628617781435,{}
3,48,178,0,5.939266666666672,5.781940846277394,150.77457068717035,17.34582253883309,29.48222920160899,46.615497388105766,46.25552677022108,36.56820474119758,88.44668760482655,58.96445840321756,54.92843803963751,63.60134930905406,52.037467616498816,23.12776338511094,28.90970423138788,4.547473508864641e-13,11.563881692555697,17.345822538832635,17.34582253883309,20.236792961971787,46.25552677022142,46.25552677022142,52.0374676164987,{}
4,48,179,0,5.972633333333339,11.563881692555697,150.4416120827313,17.345822538832635,28.90970423138788,40.47358592394346,46.25552677022108,31.13670436230795,87.49664192708488,58.96445840321798,52.037467616498816,57.81940846277666,52.037467616498816,26.01873380824918,31.80067465452703,2.8909704231391515,8.672911269416545,17.345822538832635,17.34582253883309,20.236792961971787,52.03746761649836,52.03746761649836,46.61549738810571,{}
5,48,180,0,6.006000000000006,12.086578036702576,157.2416886257031,18.12986705505364,30.216445091756214,48.7225537134095,42.30302312845845,32.5441073409671,91.45155741968136,61.62969726170749,54.38960116516091,60.43289018351197,54.38960116516091,27.194800582580683,33.238089600931744,3.0216445091755304,15.108222545878109,18.12986705505364,19.110557856672923,21.151511564229168,42.303023128458335,48.3463121468094,54.38960116516091,{}
6,48,181,0,6.039366666666672,12.46202676686562,149.67407768771153,12.46202676686562,31.155066917163825,37.38608030059663,43.61709368402944,39.408388845279056,94.29234254516469,63.54411766316293,56.07912045089461,62.31013383432765,56.07912045089461,21.808546842014493,34.27057360888057,3.115506691716746,9.346520075148874,19.704194422639542,12.46202676686562,12.46202676686562,43.61709368402944,49.84810706746202,49.84810706746214,{}
7,48,182,0,6.072733333333339,12.8764555995931,154.65153877538964,19.3146833993892,25.7529111991862,45.06759459857562,51.50582239837195,34.67091776777931,91.05029072119724,65.65729836823581,57.9440501981685,64.38227799796505,57.9440501981685,28.97202509908402,28.97202509908448,3.219113899898275,9.657341699694824,19.31468339938965,19.3146833993892,19.3146833993892,51.50582239837195,51.50582239837195,51.50582239837195,{}
8,48,183,0,6.106100000000006,6.525884661473356,157.1641147228411,19.57765398441961,33.27561323230804,46.14497297369042,46.14497297369042,35.1429644143851,93.43644886255436,60.16568375961885,55.47001962252307,65.2588466147331,52.20707729178639,26.103538645892968,32.629423307366324,0.0,13.051769322946711,19.57765398441961,13.051769322946711,13.051769322946711,45.68119263031304,52.20707729178639,45.68119263031281,{}
9,48,184,0,6.139466666666673,6.871067372240759,144.4559190222833,20.613202116723187,34.355336861204705,41.22640423344592,48.58578332901208,37.00183020044211,97.17156665802422,63.34811110743017,58.40407266404827,68.71067372240987,61.83960635016865,30.91980317508433,30.91980317508433,3.43553368612038,10.30660105836114,21.72822285274973,13.742134744481971,17.177668430602807,48.09747160568668,54.96853897792744,48.09747160568668,{}
