,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
0,0,12,0,0.0,13.038404810405298,69.0,11.0,16.0,18.0,20.0,15.0,55.00909015790027,39.01281840626232,32.5,31.0,31.0,16.0,24.0,8.0,5.0,9.055385138137416,10.0,9.5,32.0,32.0,33.0,{},{}
1,1,12,0,0.0333666666666666,13.038404810405298,69.0,11.0,16.0,18.0,20.0,15.0,55.00909015790027,39.01281840626232,32.5,31.0,31.0,16.0,24.0,8.0,5.0,9.055385138137416,10.0,9.5,32.0,32.0,33.0,{},{}
2,2,12,0,0.0667333333333332,15.033296378372908,70.0,11.0,16.0,18.0,21.0,15.0,57.0087712549569,41.01219330881976,33.5,32.0,32.0,17.0,25.0,8.0,6.0,8.06225774829855,9.0,9.0,32.0,32.0,32.0,{},{}
3,3,12,0,0.1000999999999998,16.0,70.00714249274856,11.04536101718726,16.0,18.0,21.02379604162864,15.0,58.00862004909271,42.01190307520001,34.0,32.0,33.0,17.5,25.5,8.5,6.5,8.06225774829855,9.0,8.5,31.0,31.0,32.01562118716424,{},{}
4,4,12,0,0.1334666666666664,18.027756377319943,69.02897942168927,11.0,15.0,18.0,20.024984394500787,14.0356688476182,58.034472514187634,43.04648650006177,34.0,32.0,34.0,19.0,25.0,9.0,8.0,8.0,8.0,8.5,31.0,31.0,31.0,{},{}
5,5,12,0,0.166833333333333,19.026297590440446,69.00724599634447,11.0,16.0,18.027756377319943,21.0,14.0356688476182,60.03332407921454,44.04543109109048,34.5,33.0,34.0,19.5,26.5,9.5,7.5,6.0,7.0,6.5,31.0,30.0,31.0,{},{}
6,6,12,0,0.2001999999999996,19.0,69.00724599634447,11.04536101718726,15.033296378372908,18.027756377319943,20.024984394500787,14.0,59.033888572581766,44.01136216933077,34.5,32.0,33.0,18.5,26.5,10.5,7.5,3.0,4.123105625617661,4.0,32.0,30.0,32.0624390837628,{},{}
7,7,12,0,0.2335666666666662,19.0,70.02856560004639,11.04536101718726,16.0312195418814,18.027756377319943,20.0,14.0,60.03332407921454,44.01136216933077,34.5,31.0,33.0,18.0,28.0,11.0,7.0,3.0,3.1622776601683795,3.0,33.0,31.0,31.064449134018133,{},{}
8,8,12,0,0.2669333333333328,20.0,69.02897942168927,11.04536101718726,15.033296378372908,18.0,20.024984394500787,13.0,59.033888572581766,44.01136216933077,34.0,30.0,32.0,18.0,28.0,12.0,7.0,3.1622776601683795,4.123105625617661,4.0,31.0,29.0,32.0624390837628,{},{}
9,9,12,0,0.3002999999999994,20.024984394500787,69.0,10.0,16.0,18.0,20.0,14.0,60.00833275470999,44.01136216933077,34.0,32.0,32.0,18.0,28.0,11.0,8.0,5.0990195135927845,5.0990195135927845,5.0,30.0,29.0,31.016124838541646,{},{}
10,10,12,0,0.333666666666666,20.0,68.00735254367721,10.0,15.033296378372908,18.027756377319943,20.0,14.0356688476182,59.033888572581766,44.01136216933077,34.0,31.0,32.0,17.5,27.5,11.5,7.5,7.071067811865476,7.0,6.5,30.0,30.0,31.016124838541646,{},{}
11,11,12,0,0.3670333333333326,21.0,68.00735254367721,10.0,15.033296378372908,18.027756377319943,20.0,14.0356688476182,60.03332407921454,45.0111097397076,34.5,31.0,32.0,17.5,28.5,12.5,7.5,8.06225774829855,8.0,8.0,30.0,29.0,31.016124838541646,{},{}
12,12,12,0,0.4003999999999992,21.0,67.02984409947557,10.0,14.0356688476182,17.0,20.024984394500787,13.038404810405298,58.034472514187634,44.01136216933077,33.5,29.0,31.0,17.0,28.0,13.0,7.0,7.071067811865476,8.0,7.5,30.0,28.0,31.0,{},{}
13,13,12,0,0.4337666666666658,20.024984394500787,66.12110101926616,10.04987562112089,15.033296378372908,17.029386365926403,20.024984394500787,12.041594578792296,57.14017850864661,42.1070065428546,32.0,27.0,31.0,17.0,28.0,12.0,6.0,8.06225774829855,9.055385138137416,8.5,30.0,28.0,30.0,{},{}
14,14,12,0,0.4671333333333324,17.029386365926403,66.18912297349165,10.0,15.132745950421556,18.027756377319943,19.026297590440446,12.16552506059644,54.230987451824994,39.11521443121589,30.5,26.0,31.0,16.5,25.5,8.5,5.5,8.06225774829855,8.0,8.0,30.0,26.0,30.0,{},{}
15,15,12,0,0.5004999999999991,13.038404810405298,65.27633568147036,9.055385138137416,15.132745950421556,18.110770276274835,19.235384061671343,13.038404810405298,50.24937810560445,35.12833614050059,28.5,25.0,31.0,15.0,22.0,6.0,5.0,7.071067811865476,8.06225774829855,8.0,31.0,26.0,29.068883707497267,{},{}
16,16,12,0,0.5338666666666656,10.198039027185567,65.27633568147036,10.04987562112089,15.033296378372908,17.26267650163207,19.235384061671343,12.041594578792296,47.265209192385896,32.2490309931942,27.0,23.0,29.0,14.0,21.0,5.0,3.0,7.280109889280518,8.06225774829855,8.5,32.0,25.0,30.066592756745816,{},{}
17,17,12,0,0.5672333333333321,10.04987562112089,65.27633568147036,9.055385138137416,15.033296378372908,17.11724276862369,18.110770276274835,12.041594578792296,46.17358552246078,31.144823004794876,26.0,23.0,29.0,14.0,20.0,4.0,4.0,8.06225774829855,8.0,8.0,31.0,25.0,30.066592756745816,{},{}
18,18,12,0,0.6005999999999987,9.055385138137416,63.198101237299845,9.055385138137416,15.033296378372908,16.1245154965971,18.110770276274835,12.041594578792296,45.17742799230607,30.14962686336267,25.5,23.0,28.0,13.5,19.5,3.5,3.5,9.055385138137416,9.055385138137416,9.0,30.0,25.0,28.0178514522438,{},{}
19,19,12,0,0.6339666666666652,10.0,62.03224967708329,8.06225774829855,14.0356688476182,16.0312195418814,17.029386365926403,12.041594578792296,44.10215414239989,30.066592756745816,25.0,24.0,26.0,13.0,19.0,4.0,5.0,8.06225774829855,7.0,7.0,29.0,26.0,29.017236257093817,{},{}
20,20,12,0,0.6673333333333318,11.04536101718726,60.00833275470999,8.0,14.0,16.0312195418814,17.0,13.0,46.01086828130936,32.01562118716424,26.5,26.0,27.0,13.5,19.5,5.5,5.5,8.06225774829855,8.0,7.5,28.0,28.0,27.0,{},{}
21,21,12,0,0.7006999999999983,10.0,58.00862004909271,8.0,13.038404810405298,15.033296378372908,17.0,13.0,44.01136216933077,31.0,26.0,26.0,25.0,12.5,18.5,5.5,5.5,8.0,7.0,7.0,26.0,29.0,28.0178514522438,{},{}
22,22,12,0,0.7340666666666649,10.0,58.077534382926416,8.0,13.0,14.0,16.0312195418814,14.0,45.0,32.0,27.0,28.0,25.0,12.5,18.5,5.5,4.5,7.0,8.0,7.5,24.0,29.0,27.018512172212592,{},{}
23,23,12,0,0.7674333333333314,8.0,56.1426753904728,8.06225774829855,12.041594578792296,14.0356688476182,16.0312195418814,15.033296378372908,43.10452412450461,31.064449134018133,27.0,27.0,23.0,10.0,18.0,6.0,3.0,7.0,7.0,7.0,23.0,29.0,28.16025568065745,{},{}
24,24,12,0,0.800799999999998,7.0,55.22680508593631,9.055385138137416,12.041594578792296,14.0356688476182,16.1245154965971,15.033296378372908,43.10452412450461,31.064449134018133,27.5,28.0,23.0,10.5,17.5,5.5,2.5,7.0,7.0,7.0,22.0,29.0,27.16615541441225,{},{}
25,25,12,0,0.8341666666666645,7.0,54.147945482723536,8.06225774829855,11.0,14.0356688476182,15.132745950421556,15.033296378372908,41.04875150354759,30.066592756745816,26.5,27.0,23.0,10.0,16.0,5.0,2.0,7.071067811865476,7.071067811865476,7.0,23.0,30.0,27.16615541441225,{},{}
