,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,label_measures,label_inf
21,21,22,0,0.6999999999999996,0.0,50.00999900019995,7.071067811865476,10.0,13.0,14.0,10.04987562112089,27.0,17.0,17.0,16.0,15.0,5.5,11.5,0.5,0.5,11.04536101718726,10.04987562112089,9.5,24.0,27.0,26.0,{},{}
22,22,22,0,0.733333333333333,0.0,50.039984012787215,7.0,10.0,13.0,15.0,10.04987562112089,27.018512172212592,17.029386365926403,17.0,16.0,14.0,5.0,12.0,1.0,1.0,11.0,10.04987562112089,10.0,22.0,26.0,26.0,{},{}
23,23,22,0,0.7666666666666663,1.0,50.039984012787215,6.0,9.055385138137416,14.0,15.033296378372908,10.0,26.019223662515376,17.0,16.5,16.0,14.0,5.0,11.0,1.0,0.0,11.04536101718726,10.04987562112089,10.5,23.0,27.0,27.018512172212592,{},{}
24,24,22,0,0.7999999999999996,1.0,51.0098029794274,7.0,9.055385138137416,14.0,14.0,10.0,27.018512172212592,18.0,17.5,16.0,15.0,5.5,11.5,0.5,0.5,10.04987562112089,10.04987562112089,10.0,23.0,27.0,26.0,{},{}
25,25,22,0,0.8333333333333329,1.0,50.039984012787215,6.0,9.0,13.0,14.0,10.0,26.0,17.0,16.5,16.0,14.0,5.0,11.0,1.0,0.0,10.0,10.0,10.0,23.0,27.0,26.019223662515376,{},{}
26,26,22,0,0.8666666666666663,1.0,51.0098029794274,6.082762530298219,9.0,14.0,15.033296378372908,10.04987562112089,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,10.04987562112089,10.04987562112089,10.5,23.0,26.0,27.0,{},{}
27,27,22,0,0.8999999999999996,1.0,51.0098029794274,6.0,10.0,14.0,14.0356688476182,10.0,27.0,17.0,16.5,15.0,14.0,4.5,12.5,1.5,0.5,10.04987562112089,10.04987562112089,10.0,23.0,26.0,26.0,{},{}
28,28,22,0,0.9333333333333328,1.0,50.00999900019995,6.0,9.0,14.0,15.0,10.0,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,11.0,10.04987562112089,10.5,23.0,26.0,26.0,{},{}
29,29,22,0,0.9666666666666662,1.0,52.009614495783374,6.0,10.0,14.0,15.0,10.0,27.0,17.0,16.5,15.0,14.0,4.5,12.5,1.5,0.5,10.0,10.04987562112089,10.0,23.0,27.0,28.0,{},{}
30,30,22,0,0.9999999999999996,1.0,51.0098029794274,6.0,9.0,15.0,14.0356688476182,10.0,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,10.0,10.0,10.0,24.0,27.0,26.0,{},{}
31,31,22,0,1.0333333333333328,1.0,51.0098029794274,6.0,9.0,13.0,14.0356688476182,10.0,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,11.0,10.04987562112089,10.5,24.0,28.0,26.0,{},{}
32,32,22,0,1.066666666666666,0.0,51.03920062069938,6.0,10.0,14.0,14.0,11.0,27.0,17.0,17.0,16.0,14.0,4.0,12.0,1.0,1.0,10.0,10.04987562112089,10.0,24.0,27.0,26.019223662515376,{},{}
33,33,22,0,1.0999999999999992,1.0,51.0098029794274,6.0,10.04987562112089,14.0,15.0,10.0,27.018512172212592,17.0,16.5,15.0,14.0,4.5,12.5,1.5,0.5,11.0,10.04987562112089,10.0,23.0,26.0,27.0,{},{}
34,34,22,0,1.1333333333333324,1.4142135623730951,52.009614495783374,6.0,9.0,14.0,15.033296378372908,10.04987562112089,26.0,17.0,16.5,15.0,14.0,4.5,11.5,1.5,0.5,10.0,10.04987562112089,10.5,24.0,27.0,26.019223662515376,{},{}
35,35,22,0,1.1666666666666656,1.0,52.009614495783374,7.071067811865476,10.04987562112089,14.0,15.0,10.04987562112089,27.0,17.029386365926403,17.0,15.0,14.0,4.5,12.5,1.5,1.5,11.0,10.04987562112089,10.0,23.0,26.0,27.0,{},{}
36,36,22,0,1.1999999999999988,1.0,51.0098029794274,6.0,9.0,15.0,15.0,11.0,27.0,18.0,17.5,16.0,15.0,4.5,11.5,1.5,0.5,11.04536101718726,10.04987562112089,10.5,25.0,27.0,27.0,{},{}
37,37,22,0,1.233333333333332,1.0,51.0098029794274,6.082762530298219,10.0,15.0,15.033296378372908,10.04987562112089,27.0,17.0,16.5,16.0,15.0,5.5,11.5,0.5,0.5,11.04536101718726,11.04536101718726,11.0,24.0,26.0,27.0,{},{}
38,38,22,0,1.2666666666666653,1.0,50.00999900019995,6.0,10.0,14.0,15.0,10.0,27.0,17.0,16.5,15.0,14.0,4.5,12.5,1.5,0.5,11.04536101718726,11.04536101718726,11.0,24.0,27.0,27.0,{},{}
39,39,22,0,1.2999999999999985,1.4142135623730951,51.03920062069938,6.0,10.04987562112089,15.0,15.0,11.04536101718726,28.0178514522438,18.110770276274835,17.5,17.0,15.0,5.0,12.0,1.0,0.0,11.04536101718726,11.04536101718726,11.5,25.0,28.0,27.0,{},{}
40,40,22,0,1.3333333333333317,0.0,51.0,7.0,11.0,14.0,14.0,10.04987562112089,28.0178514522438,17.029386365926403,17.0,16.0,16.0,6.0,12.0,0.0,0.0,12.041594578792296,11.04536101718726,11.0,24.0,27.0,26.0,{},{}
41,41,22,0,1.366666666666665,0.0,50.00999900019995,7.0,11.0,14.0,14.0,11.0,29.0,18.0,18.0,17.0,16.0,5.5,12.5,0.5,0.5,11.04536101718726,10.04987562112089,10.5,25.0,27.0,26.0,{},{}
42,42,22,0,1.399999999999998,2.0,51.0098029794274,6.0,11.0,14.0,15.0,10.04987562112089,29.017236257093817,18.027756377319943,17.0,17.0,16.0,6.5,12.5,0.5,1.5,10.0,10.04987562112089,10.5,25.0,28.0,27.0,{},{}
43,43,22,0,1.4333333333333311,6.0,52.0,5.0,11.0,14.0,14.0,10.0,32.0,21.0,18.0,17.0,17.0,7.0,15.0,4.0,3.0,7.0,6.082762530298219,6.0,27.0,29.0,28.0178514522438,{},{}
44,44,22,0,1.4666666666666646,7.0,53.0,5.0,11.0,14.0,14.0,11.04536101718726,34.0147027033899,23.021728866442675,19.5,18.0,18.0,7.0,16.0,4.0,2.0,5.0,4.0,4.0,29.0,31.0,34.0,{},{}
45,45,22,0,1.4999999999999978,8.0,53.0,6.0,11.04536101718726,13.038404810405298,15.033296378372908,10.04987562112089,35.0,24.020824298928627,20.0,19.0,19.0,9.0,16.0,4.0,3.0,3.0,4.0,4.0,29.0,33.0,34.0147027033899,{},{}
46,46,22,0,1.533333333333331,8.0,54.00925846556311,6.0,12.0,15.0,15.0,10.04987562112089,36.013886210738214,24.020824298928627,20.0,19.0,18.0,8.5,17.5,5.5,3.5,6.0,5.0990195135927845,5.0,23.0,28.0,32.0624390837628,{},{}
47,47,22,0,1.5666666666666642,10.0,54.00925846556311,6.0,12.0,14.0,15.0,10.0,38.0,26.0,21.0,20.0,19.0,9.5,18.5,5.5,4.5,7.0,7.071067811865476,7.5,24.0,29.0,33.06055050963308,{},{}
48,48,22,0,1.5999999999999974,9.0,53.0,5.0,13.0,14.0,16.0,11.0,38.0,25.0,20.5,19.0,19.0,8.0,19.0,6.0,4.0,8.0,8.06225774829855,8.0,24.0,30.0,35.05709628591621,{},{}
49,49,22,0,1.6333333333333306,11.0,54.00925846556311,6.0,12.041594578792296,15.0,16.0,10.04987562112089,39.0,27.018512172212592,21.5,20.0,19.0,9.5,19.5,6.5,4.5,10.0,9.055385138137416,9.5,25.0,31.0,34.0147027033899,{},{}
50,50,22,0,1.666666666666664,14.0,55.00909015790027,5.0,12.0,15.033296378372908,17.0,10.0,41.0,29.0,22.0,19.0,18.0,8.5,22.5,9.5,4.5,11.0,10.04987562112089,10.5,30.0,35.0,36.013886210738214,{},{}
51,51,22,0,1.699999999999997,13.0,56.00892785976178,6.0,12.0,16.0,16.0,10.0,41.0,29.0,22.5,20.0,19.0,9.5,21.5,8.5,4.5,10.0,10.04987562112089,10.0,31.0,35.0,36.013886210738214,{},{}
52,52,22,0,1.7333333333333305,14.0,56.00892785976178,5.0,12.0,15.0,16.0,10.0,41.0,29.0,22.0,19.0,18.0,8.5,22.5,9.5,3.5,11.0,10.04987562112089,10.5,30.0,33.0,33.0,{},{}
53,53,22,0,1.7666666666666635,14.0,57.0350769263968,6.0,11.0,16.0,17.0,9.0,40.0,29.0,22.0,19.0,17.0,9.0,22.0,10.0,4.0,11.04536101718726,10.04987562112089,10.5,27.0,30.0,31.0,{},{}
54,54,22,0,1.7999999999999967,13.0,56.0357029044876,5.0,12.041594578792296,15.033296378372908,16.0312195418814,10.0,40.01249804748511,28.0,21.5,19.0,17.0,8.0,22.0,9.0,4.0,11.0,10.04987562112089,10.5,26.0,29.0,30.0,{},{}
55,55,22,0,1.83333333333333,14.0,56.0357029044876,5.0,11.04536101718726,16.0312195418814,17.029386365926403,10.0,40.01249804748511,29.0,22.0,19.0,17.0,8.0,22.0,10.0,4.0,11.04536101718726,10.04987562112089,10.5,26.0,30.0,30.0,{},{}
56,56,22,0,1.8666666666666631,10.04987562112089,58.034472514187634,6.0,12.0,15.033296378372908,16.0312195418814,10.0,38.01315561749642,26.019223662515376,21.0,18.0,16.0,7.0,21.0,9.0,3.0,10.0,9.055385138137416,9.5,24.0,27.0,30.0,{},{}
57,57,22,0,1.8999999999999964,10.04987562112089,58.034472514187634,6.0,12.0,15.033296378372908,16.0312195418814,10.0,38.01315561749642,26.019223662515376,21.0,18.0,16.0,7.0,21.0,9.0,3.0,10.0,9.055385138137416,9.5,24.0,27.0,30.0,{},{}
58,58,22,0,1.9333333333333296,10.0,58.077534382926416,5.0,11.04536101718726,16.0312195418814,17.029386365926403,10.0,36.013886210738214,25.0,20.0,18.0,15.0,6.5,19.5,7.5,2.5,11.0,9.055385138137416,9.5,25.0,28.0,30.0,{},{}
59,59,22,0,1.9666666666666628,8.06225774829855,59.07622195096772,6.0,11.0,16.0,17.029386365926403,9.0,34.0147027033899,23.021728866442675,19.0,18.0,15.0,7.5,17.5,6.5,2.5,10.04987562112089,9.055385138137416,9.5,25.0,28.0,30.0,{},{}
60,60,22,0,1.999999999999996,8.0,59.07622195096772,5.0,11.04536101718726,16.0312195418814,17.0,9.0,33.015148038438355,22.0,18.0,17.0,14.0,6.5,17.5,6.5,2.5,10.0,9.055385138137416,9.0,24.0,27.0,29.0,{},{}
61,61,22,0,2.033333333333329,8.0,58.034472514187634,6.082762530298219,11.0,15.033296378372908,16.0,8.0,33.015148038438355,22.02271554554524,18.0,16.0,14.0,7.0,18.0,6.0,2.0,10.0,10.0,10.0,24.0,27.0,28.0178514522438,{},{}
62,62,22,0,2.0666666666666624,8.0,59.07622195096772,5.0,11.0,16.0,16.0,9.0,33.0,22.0,18.0,17.0,14.0,6.5,17.5,6.5,1.5,9.0,9.0,9.5,24.0,27.0,28.0,{},{}
63,63,22,0,2.099999999999996,9.0,59.033888572581766,6.0,11.0,16.0,17.0,8.0,34.0,23.0,18.5,17.0,15.0,8.0,18.0,6.0,2.0,10.0,10.0,9.5,24.0,27.0,30.0,{},{}
64,64,22,0,2.133333333333329,9.0,57.07889277132134,6.0,11.0,16.0312195418814,16.0,9.0,35.0,24.0,19.5,19.0,16.0,8.5,17.5,5.5,3.5,10.0,9.0,9.5,25.0,28.0,30.0,{},{}
65,65,22,0,2.166666666666662,9.0,58.034472514187634,6.082762530298219,11.0,15.0,16.0312195418814,9.055385138137416,35.0,24.0,19.5,19.0,17.0,9.0,17.0,5.0,4.0,10.0,10.0,10.0,26.0,28.0,30.0,{},{}
66,66,22,0,2.199999999999996,10.0,57.0350769263968,6.0,11.0,15.0,16.0312195418814,9.0,36.0,25.0,20.0,20.0,18.0,10.0,17.0,5.0,4.0,10.0,9.0,9.5,26.0,29.0,30.0,{},{}
67,67,22,0,2.2333333333333285,8.0,55.08175741568164,6.0,12.0,14.0,16.0312195418814,10.0,36.0,24.0,20.0,20.0,17.0,8.5,17.5,5.5,3.5,10.0,10.04987562112089,9.5,26.0,28.0,30.0,{},{}
68,68,22,0,2.2666666666666617,5.0990195135927845,55.08175741568164,7.0,11.0,15.033296378372908,16.0,12.0,35.0142828000232,24.020824298928627,21.5,21.0,18.0,7.5,15.5,3.5,1.5,9.0,9.0,9.5,26.0,30.0,29.0,{},{}
69,69,22,0,2.299999999999995,1.0,54.08326913195984,8.0,10.0,14.0,15.0,12.0,31.0,21.0,20.5,20.0,17.0,6.5,12.5,1.5,0.5,10.0,9.055385138137416,9.5,26.0,29.0,29.017236257093817,{},{}
70,70,22,0,2.333333333333328,1.0,56.0357029044876,8.0,11.0,14.0,15.0,12.0,30.0,19.0,19.5,19.0,17.0,6.0,12.0,1.0,1.0,10.0,9.055385138137416,9.5,25.0,28.0,30.01666203960727,{},{}
71,71,22,0,2.3666666666666614,1.0,55.00909015790027,7.0,11.0,14.0356688476182,16.0312195418814,12.0,29.0,18.0,18.5,17.0,16.0,4.5,12.5,1.5,1.5,10.0,10.04987562112089,10.0,25.0,28.0,29.0,{},{}
72,72,22,0,2.3999999999999946,0.0,54.00925846556311,8.0,11.0,15.033296378372908,16.0312195418814,12.0,31.0,20.0,20.0,17.0,16.0,4.5,14.5,2.5,1.5,11.0,10.04987562112089,10.0,25.0,28.0,28.0,{},{}
73,73,22,0,2.433333333333328,5.0990195135927845,56.00892785976178,8.06225774829855,13.0,16.0,17.0,11.04536101718726,37.01351104664349,24.020824298928627,21.5,17.0,16.0,5.5,20.5,6.5,1.5,11.0,11.04536101718726,10.5,24.0,26.0,29.0,{},{}
74,74,22,0,2.466666666666661,10.0,57.0087712549569,7.0,12.0,16.0312195418814,18.0,9.0,38.0,26.0,21.0,17.0,16.0,7.5,21.5,8.5,1.5,11.0,10.04987562112089,10.0,25.0,27.0,27.018512172212592,{},{}
75,75,22,0,2.4999999999999942,10.04987562112089,58.034472514187634,6.0,13.0,16.0,17.0,9.0,38.01315561749642,25.019992006393608,20.0,17.0,15.0,7.0,22.0,9.0,1.0,11.0,10.04987562112089,10.0,25.0,27.0,28.0,{},{}
76,76,22,0,2.5333333333333274,10.0,58.034472514187634,5.0,13.0,16.0,17.029386365926403,9.0,37.0,24.0,19.0,17.0,15.0,7.0,21.0,7.0,2.0,10.0,10.04987562112089,10.0,25.0,27.0,29.017236257093817,{},{}
77,77,22,0,2.5666666666666607,9.0,58.034472514187634,6.082762530298219,12.0,16.0,18.027756377319943,8.0,35.0142828000232,23.021728866442675,18.5,16.0,14.0,7.0,20.0,7.0,2.0,10.04987562112089,9.055385138137416,9.5,25.0,28.0,29.0,{},{}
78,78,22,0,2.599999999999994,10.0,58.00862004909271,6.0,12.041594578792296,17.029386365926403,17.0,8.0,36.013886210738214,24.0,19.0,16.0,15.0,7.5,20.5,7.5,2.5,11.04536101718726,10.198039027185567,10.5,25.0,28.0,30.01666203960727,{},{}
79,79,22,0,2.633333333333327,10.0,59.033888572581766,6.0,12.0,16.0,17.0,8.0,36.0,24.0,19.0,17.0,15.0,8.0,20.0,7.0,2.0,11.0,10.04987562112089,10.5,24.0,27.0,29.017236257093817,{},{}
80,80,22,0,2.6666666666666603,7.0,56.00892785976178,7.0,13.0,16.0,17.029386365926403,9.0,36.0,23.0,19.5,17.0,16.0,7.5,19.5,6.5,1.5,11.0,10.0,10.5,25.0,27.0,29.0,{},{}
81,81,22,0,2.699999999999993,1.0,53.009433122794285,8.0,11.0,15.0,16.0312195418814,11.0,31.0,20.0,19.5,16.0,15.0,4.5,15.5,3.5,2.5,11.04536101718726,10.0,10.5,26.0,27.0,29.0,{},{}
82,82,22,0,2.7333333333333267,1.0,53.03772242470448,7.0,11.0,14.0356688476182,16.0,12.0,31.0,20.0,19.5,18.0,16.0,5.0,14.0,2.0,1.0,11.04536101718726,11.04536101718726,11.0,25.0,27.0,29.017236257093817,{},{}
83,83,22,0,2.76666666666666,0.0,53.009433122794285,8.0,11.0,14.0,15.0,11.0,30.0,19.0,19.0,17.0,16.0,5.5,13.5,1.5,1.5,11.04536101718726,11.04536101718726,10.5,25.0,27.0,27.0,{},{}
84,84,22,0,2.799999999999993,1.0,53.03772242470448,9.0,12.041594578792296,15.033296378372908,15.033296378372908,10.0,32.01562118716424,20.0,19.5,18.0,16.0,7.0,15.0,2.0,0.0,10.0,9.055385138137416,9.5,25.0,27.0,28.0178514522438,{},{}
85,85,22,0,2.8333333333333264,7.0,55.08175741568164,7.0,12.041594578792296,15.0,17.029386365926403,8.0,34.0147027033899,22.0,18.5,18.0,15.0,8.5,17.5,4.5,2.5,11.04536101718726,10.04987562112089,10.0,24.0,27.0,27.018512172212592,{},{}
86,86,22,0,2.86666666666666,6.0,55.03635162326805,7.0,14.0,16.0312195418814,17.0,7.0,34.0,20.0,17.0,17.0,15.0,9.0,18.0,4.0,3.0,11.04536101718726,10.0,10.0,25.0,27.0,27.018512172212592,{},{}
87,87,22,0,2.899999999999993,6.0,57.0350769263968,7.0,13.0,16.0,18.027756377319943,7.0,33.0,20.0,17.0,17.0,15.0,9.0,17.0,4.0,3.0,11.0,10.04987562112089,10.5,24.0,26.0,30.01666203960727,{},{}
88,88,22,0,2.933333333333326,6.0,57.0350769263968,7.0,13.0,16.0,18.027756377319943,7.0,33.0,20.0,17.0,17.0,15.0,9.0,17.0,4.0,3.0,11.0,10.04987562112089,10.5,24.0,26.0,30.01666203960727,{},{}
89,89,22,0,2.9666666666666592,6.082762530298219,57.0350769263968,7.071067811865476,12.041594578792296,17.0,17.0,8.0,33.015148038438355,21.0,18.0,18.0,16.0,9.0,16.0,3.0,3.0,10.0,10.04987562112089,10.0,24.0,27.0,28.0,{},{}
90,90,22,0,2.9999999999999925,8.06225774829855,58.034472514187634,7.0,12.041594578792296,17.0,17.0,8.0,35.0,23.021728866442675,19.0,18.0,16.0,9.0,18.0,5.0,3.0,11.04536101718726,10.0,10.0,24.0,27.0,29.017236257093817,{},{}
91,91,22,0,3.0333333333333257,9.0,57.07889277132134,6.0,12.0,17.0,17.029386365926403,9.0,36.0,24.0,19.5,19.0,16.0,8.5,18.5,6.5,3.5,10.0,10.04987562112089,10.0,25.0,28.0,29.0,{},{}
92,92,22,0,3.066666666666659,9.0,57.0087712549569,6.0,12.0,16.0,17.029386365926403,9.0,36.0,24.0,19.5,17.0,16.0,7.5,19.5,6.5,2.5,10.0,10.04987562112089,10.0,25.0,28.0,29.017236257093817,{},{}
93,93,22,0,3.099999999999992,8.0,58.034472514187634,6.0,12.0,16.0,17.029386365926403,9.0,35.0,23.0,19.0,18.0,16.0,8.0,18.0,6.0,3.0,10.0,10.04987562112089,10.0,25.0,28.0,29.0,{},{}
94,94,22,0,3.1333333333333253,9.0,58.00862004909271,6.0,12.0,16.0,18.0,8.0,35.0,23.0,18.5,17.0,16.0,8.5,18.5,5.5,2.5,10.0,10.04987562112089,10.0,24.0,28.0,29.017236257093817,{},{}
95,95,22,0,3.1666666666666585,8.0,58.034472514187634,6.0,12.0,16.0,17.0,8.0,34.0,22.0,18.0,17.0,15.0,8.0,18.0,6.0,2.0,10.0,10.04987562112089,10.0,24.0,28.0,28.0178514522438,{},{}
96,96,22,0,3.199999999999992,5.0,58.077534382926416,6.0,12.0,16.0,17.029386365926403,9.0,32.0,20.0,17.5,18.0,15.0,7.5,15.5,3.5,2.5,11.0,10.0,10.5,24.0,27.0,29.017236257093817,{},{}
97,97,22,0,3.233333333333325,1.0,57.07889277132134,6.0,11.04536101718726,15.0,16.0312195418814,10.0,28.0178514522438,17.0,16.5,17.0,14.0,5.5,12.5,0.5,0.5,11.0,10.04987562112089,10.5,24.0,27.0,29.0,{},{}
98,98,22,0,3.266666666666658,1.0,55.08175741568164,8.0,11.04536101718726,15.033296378372908,15.033296378372908,11.04536101718726,29.068883707497267,18.027756377319943,18.5,18.0,15.0,5.5,12.5,1.5,0.5,10.0,10.04987562112089,10.5,25.0,28.0,29.0,{},{}
99,99,22,0,3.2999999999999914,0.0,54.08326913195984,7.071067811865476,11.0,15.033296378372908,14.0356688476182,11.0,29.017236257093817,18.027756377319943,18.0,18.0,15.0,5.5,12.5,1.5,0.5,10.0,10.04987562112089,10.0,24.0,28.0,28.0,{},{}
100,100,22,0,3.3333333333333246,2.0,53.150729063673246,7.0,11.0,14.0356688476182,15.033296378372908,12.041594578792296,32.01562118716424,21.02379604162864,20.0,20.0,16.0,6.0,14.0,2.0,0.0,10.0,9.055385138137416,9.5,23.0,28.0,27.018512172212592,{},{}
101,101,22,0,3.366666666666658,3.1622776601683795,51.15662224971465,7.0,12.0,13.038404810405298,14.0356688476182,12.0,34.0147027033899,22.02271554554524,20.5,20.0,16.0,6.0,16.0,4.0,0.0,10.0,9.055385138137416,9.5,23.0,29.0,27.018512172212592,{},{}
102,102,22,0,3.399999999999991,0.0,52.08646657242167,8.0,10.04987562112089,13.038404810405298,14.0356688476182,14.0,32.01562118716424,22.0,22.0,21.0,18.0,5.5,12.5,2.5,0.5,10.0,10.04987562112089,10.0,23.0,28.0,28.0178514522438,{},{}
103,103,22,0,3.433333333333324,1.0,52.08646657242167,8.0,10.0,13.038404810405298,14.0356688476182,14.0,32.01562118716424,22.02271554554524,22.0,21.0,18.0,5.5,12.5,2.5,0.5,10.0,9.055385138137416,9.0,23.0,28.0,27.018512172212592,{},{}
104,104,22,0,3.466666666666657,0.0,53.08483775994799,8.0,11.0,12.041594578792296,13.038404810405298,14.0356688476182,33.015148038438355,22.02271554554524,22.0,21.0,18.0,5.5,13.5,2.5,1.5,9.0,9.055385138137416,9.5,23.0,28.0,29.017236257093817,{},{}
105,105,22,0,3.4999999999999907,3.0,53.08483775994799,8.06225774829855,11.0,13.038404810405298,14.0,12.0,34.0147027033899,23.021728866442675,21.5,20.0,17.0,6.5,15.5,3.5,0.5,10.0,9.055385138137416,9.0,23.0,28.0,28.0178514522438,{},{}
106,106,22,0,3.533333333333324,7.0,55.08175741568164,7.071067811865476,13.0,15.0,16.0312195418814,10.0,37.01351104664349,24.020824298928627,20.5,20.0,17.0,8.5,18.5,5.5,1.5,9.0,10.04987562112089,10.0,23.0,28.0,28.0178514522438,{},{}
