,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,50,D,L,museu_da_pessoa_7,360,640,228.25,23.976023976023978,5472,0.0417083333333333
