,frame_seq,video_id,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13,label_measures
0,0,38,0,0.0,2.499951173305506,150.3300276790486,19.99960938644372,27.49946290636013,37.58250691976225,40.07726610324405,42.79227114317527,90.3101954871615,62.9471621353163,62.586698476184665,53.67293148591193,61.38762234724413,14.95990218011582,32.57172934381481,2.842254527859268,4.770927243192318,27.61286323449967,24.99951173305462,24.996613481618624,78.12393360727219,74.35540863060157,102.5284807822144,400.0,392.50029575615,380.0008017770451,357.5017587638381,{}
1,1,38,0,0.0333333333333333,2.468712534136102,153.37838988636946,22.21841280722515,24.68712534136125,37.1128871986724,39.57647262053056,42.25755177275219,89.18170640295041,64.61239029549631,64.2742812218188,53.05825055824698,60.56529320317884,14.772333069094657,32.165769163368964,2.811960041576299,7.176223816511197,27.267821187188808,27.267821187188726,25.899297125014755,77.11895842530828,73.49267511377332,101.24731567389706,400.0,395.063431900406,380.2538611182855,355.57174381309585,{}
2,2,38,0,0.0666666666666666,2.484280376178047,149.24302729359576,19.874243009425168,27.32708413795953,37.346923182061815,39.74848601885022,44.9922311948201,92.22002117070436,65.01983971383453,64.67877558622638,55.82639491668988,60.99714840727097,13.623921574447536,33.609897688776755,4.0681663492072175,5.9818520773388855,27.32708413795965,24.96670878858179,26.06287880730372,77.62466943580603,73.89868530288732,99.40226370123374,399.9999999999999,392.524161004179,380.1030160318759,357.7363741696532,{}
3,3,38,0,0.0999999999999999,3.535464854559195,150.18444969736754,22.49956055974921,27.499462906360133,37.83112599408993,37.58250691976211,42.57263442616975,90.13702141509208,62.69845645265311,63.79867890129526,56.14028676131977,61.34365727440888,16.20951941700082,31.32224995134049,1.594169887588464,6.019585495534443,27.612863234499827,25.124198350595165,24.977453798738,78.11432449184076,74.36483691623243,100.1229664649116,400.0,397.5000979595064,380.0254710131992,360.00164923735423,{}
4,4,38,0,0.1333333333333332,2.4999511733055177,147.5818390018098,22.49956055974921,27.499462906360133,35.088486803730106,37.58250691976211,42.57263442616975,92.63322734319098,65.19075080760864,65.04850809316474,58.60168506775653,61.34365727440888,17.440218570219145,32.59120918186113,2.8631291181091,4.827146419618202,27.61286323449972,25.124198350595165,26.227282990607364,80.61398287557972,76.8644952999714,100.02929144069292,400.0,395.0001965409288,382.5006992035636,360.0276888257649,{}
5,5,38,0,0.1666666666666665,2.469088761902833,148.33039177722705,22.22179885712596,27.15997638093151,37.11854314219568,39.58250401045712,42.04706649821088,91.48965109964568,64.38595758102424,64.23107640655508,55.080661519233104,60.96034396421601,16.02277099184721,33.38183344846311,1.4635573185562407,6.01967488414914,27.27197675869716,24.81403495463132,24.67684904939768,77.75943666416697,75.31593227144685,98.7944092647062,400.0,392.5851131425572,377.7786494024912,358.0263844738607,{}
6,6,38,0,0.1999999999999998,3.5135062953059144,151.87534836584513,22.35981714437153,27.32866539867617,37.34908423306218,39.82834861752703,42.30821835810726,89.57718580447779,62.3090401162613,63.37100389809245,52.55249168146645,61.716855281490666,14.887337549416998,32.32878196661363,2.6048087410856624,7.383460300157708,27.441361404208426,27.32866539867617,27.321971977665385,81.36383118748995,75.15285170752884,101.89168256386928,400.0,395.02343621722895,380.12501040070345,360.25006531498025,{}
7,7,38,0,0.2333333333333331,3.47039742121801,149.87135369086414,22.08547394960028,26.993357049511285,36.89083061568614,39.33967573028266,44.23906042678216,90.92838608658802,63.990966618788725,65.0785916524261,55.11855066004716,60.16497142951914,13.43815054527306,33.21910814791511,4.04093091690811,5.9254339110217416,24.66180735855429,24.53941549955584,24.517510430128823,76.65753454578851,75.46865346225377,100.73123688835726,400.00000000000006,395.08458954284913,380.36885610122914,358.283870104372,{}
8,8,38,0,0.2666666666666664,0.0,151.73303825647793,19.87539301721916,27.441361404208383,37.349084233062136,39.82834861752689,44.994834635691454,92.22535741133755,64.78585498110134,64.64258993683995,55.44433413581544,61.34293861763581,13.625394154010792,33.6016616000029,3.968499559583165,6.070594029346466,27.4413614042086,27.32866539867626,27.327228106921893,80.75864753835776,75.80280057631012,101.89168256386937,400.00000000000006,392.5704592371,375.1809480367718,360.3185930054072,{}
9,9,38,0,0.2999999999999997,0.0,154.35751122493485,22.360248447204963,27.3291925465838,37.34980466676497,42.30903444950664,42.52731122639433,92.05966367030511,64.7871046479767,64.64361143825408,52.957060507652045,61.32270434083796,14.855355412869358,34.83149886908268,5.222189786776539,7.3009255271439315,27.441890725931056,24.968635083530096,26.060248062166693,78.2567954940746,73.3134605017375,99.40993303723,400.00000000000006,392.54658385093165,377.6397515527951,360.2484472049689,{}
10,10,38,0,0.333333333333333,0.0,151.87534836584518,22.359817144371537,27.4413614042084,37.34908423306223,39.82834861752702,42.52649092469336,92.22535741133754,64.78585498110131,64.61965888499083,52.56717518917037,61.7275724167547,14.88723805345262,34.81333160552788,5.089817374714812,7.383101798866846,27.32866539867633,24.844241271523764,26.086110324727656,78.88898419082466,72.67163530756864,99.40801553680969,400.0,395.05468559914783,380.149366199479,362.75995417501525,{}
11,11,38,0,0.3666666666666663,0.0,154.3545338505052,22.49741731784584,27.32866539867617,39.82834861752691,42.30821835810738,42.308218358107375,92.05788794791609,64.78585498110134,64.61953752824809,52.56516714979296,61.716855281490666,14.893675283580135,34.806836024434915,5.095538267233337,7.377122565994568,27.441361404208543,24.96815346799341,26.07343834751009,78.87943939550553,75.15285170752895,99.40801553680964,399.99999999999983,392.5468741130121,380.14936619947895,360.27576472638054,{}
12,12,38,0,0.3999999999999997,2.484472049689487,154.35751122493485,22.36024844720505,29.81366459627329,37.34980466676491,39.82911687423958,42.309034449506605,94.5406091450457,64.78710464797663,64.63077726670895,52.95309926690959,61.32672582400119,14.880842375554607,37.31560388920798,5.195683948074816,7.301701470716807,27.44189072593116,24.84472049689431,26.085612249012,80.74748621243646,78.25053130535196,99.3788819875776,400.0,397.51552795031057,385.1011820444351,365.2258417917861,{}
