,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,43,D,L,Gerôncio Henrique Neto,360,480,382.01,29.97002997002997,11448,0.0333666666666666
