,video_id,frame_seq,gap,time_seconds,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3,m_0_16,m_1_15,m_2_14,m_3_13
0,47,311,1,10.377033333333287,7.0710678118654755,39.01281840626232,4.0,6.0,10.0,12.0,11.045361017187261,28.071337695236398,22.090722034374522,18.5,17.0,16.0,5.5,11.5,4.5,1.5,2.0,2.0,2.0,19.0,19.0,17.029386365926403,103.01941564578979,104.04326023342406,103.1746092796091,98.41239759298622
1,47,312,0,10.410399999999957,6.082762530298219,40.01249804748511,5.0,7.0,10.0,11.045361017187261,11.045361017187261,29.068883707497267,22.090722034374522,19.0,17.0,16.0,5.5,12.5,5.5,0.5,2.23606797749979,2.23606797749979,2.0,20.0,18.0,17.029386365926403,104.00480758118829,105.04284840006957,104.17293314484334,100.40418317978589
2,47,313,0,10.44376666666662,5.0,38.01315561749642,5.0,7.0,10.04987562112089,12.041594578792296,11.045361017187261,28.0178514522438,21.02379604162864,18.5,17.0,16.0,5.5,11.5,4.5,1.5,1.0,2.0,1.5,21.0,20.0,19.026297590440446,105.00476179678711,106.04244433244644,105.23307464861035,99.50376877284599
3,47,314,0,10.477133333333288,6.082762530298219,38.05259518088089,5.0,7.0,11.0,11.045361017187261,11.045361017187261,29.068883707497267,22.090722034374522,19.0,18.0,16.0,6.0,12.0,5.0,1.0,1.4142135623730951,2.0,1.5,20.0,19.0,19.026297590440446,103.00485425454472,104.0768946500615,104.30723848324239,98.6154146165801
4,47,315,0,10.510499999999952,6.082762530298219,38.01315561749642,5.0,8.0,10.0,12.041594578792296,10.04987562112089,29.068883707497267,21.095023109728988,18.0,16.0,15.0,5.5,13.5,5.5,0.5,1.0,2.0,2.0,20.0,20.0,19.026297590440446,104.00480758118829,105.04284840006957,105.23307464861035,99.40824915468535
5,47,316,0,10.543866666666618,7.0,38.05259518088089,4.0,8.0,10.04987562112089,12.041594578792296,12.041594578792296,31.016124838541646,23.021728866442675,19.5,18.0,16.0,5.0,14.0,6.0,2.0,2.0,2.0,2.0,20.0,19.0,20.024984394500787,104.0,105.11898020814318,104.38869670610895,98.73196037757987
6,47,317,0,10.577233333333284,5.0,39.05124837953327,5.0,8.0,10.0,11.045361017187261,11.045361017187261,29.017236257093817,21.02379604162864,18.5,17.0,15.0,5.0,13.0,5.0,1.0,2.0,1.0,1.5,20.0,19.0,19.026297590440446,107.0,108.11567878897121,107.37783756436893,101.71037311896953
7,47,318,0,10.61059999999995,5.0,39.05124837953327,5.0,8.0,11.045361017187261,12.041594578792296,10.04987562112089,28.0178514522438,20.024984394500787,17.5,17.0,15.0,6.0,12.0,4.0,2.0,2.0,2.0,2.0,20.0,18.0,18.110770276274835,106.00471687618433,107.07474025184464,105.30432089900205,99.60923651951158
8,47,319,0,10.643966666666616,5.0,39.05124837953327,5.0,8.0,10.0,12.041594578792296,10.04987562112089,28.0178514522438,20.024984394500787,17.5,17.0,15.0,6.0,12.0,5.0,1.0,2.23606797749979,1.0,1.5,20.0,18.0,18.027756377319946,107.0,107.07474025184464,106.38138934982942,99.72462083156798
9,47,320,0,10.677333333333282,6.082762530298219,39.05124837953327,5.0,8.0,10.04987562112089,12.041594578792296,10.04987562112089,29.068883707497267,21.095023109728988,18.0,16.0,14.0,5.0,14.0,6.0,1.0,2.23606797749979,2.0,2.0,20.0,20.0,19.0,106.0,106.1178590059185,105.38500842150178,100.84145972763385
10,47,321,0,10.710699999999948,6.082762530298219,39.01281840626232,4.0,7.0710678118654755,10.0,11.045361017187261,10.04987562112089,27.018512172212592,20.09975124224178,17.0,15.0,14.0,4.5,12.5,5.5,0.5,2.0,2.0,2.0,16.0,16.0,15.0,100.0199980003999,101.04454463255303,101.17806086301516,96.42095207992918
11,47,322,0,10.744066666666614,4.0,38.05259518088089,4.123105625617661,7.0,10.0,12.165525060596439,11.045361017187261,26.076809620810597,19.1049731745428,17.0,17.0,15.0,5.0,10.0,3.0,2.0,2.0,2.0,2.0,19.0,18.0,18.027756377319946,104.01922899156675,103.04368005850722,102.23991392797629,97.51410154434076
12,47,323,0,10.77743333333328,3.0,36.124783736376884,3.0,8.0,10.0,11.045361017187261,11.045361017187261,25.019992006393608,17.029386365926403,15.5,17.0,14.0,4.5,9.5,1.5,1.5,2.0,2.0,1.5,21.0,20.0,18.027756377319946,105.00476179678711,106.16967551989597,105.57461816175325,99.14131328563285
13,47,324,0,10.810799999999944,3.0,37.12142238654117,4.0,7.0,10.0,11.045361017187261,10.04987562112089,24.020824298928627,17.029386365926403,15.5,16.0,13.0,4.5,9.5,1.5,1.5,2.0,2.0,2.0,21.0,20.0,18.027756377319946,106.00471687618433,107.07474025184464,106.38138934982942,100.9752444909147
14,47,325,0,10.844166666666611,4.0,36.124783736376884,3.0,7.0,9.0,10.04987562112089,11.045361017187261,25.019992006393608,18.027756377319946,16.0,17.0,14.0,4.5,9.5,2.5,1.5,2.0,2.0,2.0,19.0,19.0,21.02379604162864,106.01886624558857,106.23088063270491,104.80935072788114,98.15294188153507
15,47,326,0,10.877533333333275,3.0,36.124783736376884,4.0,7.0,10.04987562112089,11.045361017187261,11.0,25.0,18.0,16.5,17.0,14.0,4.5,9.5,1.5,1.5,3.0,1.0,1.5,19.0,19.0,21.02379604162864,108.0,108.16653826391968,105.57461816175325,100.12991560967181
16,47,327,0,10.910899999999945,2.0,37.05401462729781,4.123105625617661,8.0,10.04987562112089,12.165525060596439,11.0,25.019992006393608,17.029386365926403,16.0,16.0,14.0,4.0,10.0,2.0,1.0,2.0,2.0,2.0,19.0,17.0,17.029386365926403,103.00485425454472,103.04368005850722,102.23991392797629,96.62815324738438
17,47,328,0,10.944266666666609,2.0,36.124783736376884,5.0,8.06225774829855,10.0,11.045361017187261,10.04987562112089,25.079872407968907,17.029386365926403,16.0,17.0,14.0,5.5,9.5,0.5,1.5,2.0,2.0,2.0,20.0,19.0,19.026297590440446,104.04326023342406,105.04284840006957,104.30723848324239,98.85848471426213
18,47,329,0,10.977633333333277,2.0,36.05551275463989,5.0,8.0,10.0,12.041594578792296,11.045361017187261,26.019223662515376,18.027756377319946,17.0,17.0,15.0,5.0,10.0,1.0,1.0,2.0,1.0,1.0,19.0,18.0,19.026297590440446,106.04244433244644,106.07544484940895,104.38869670610895,98.99494936611666
19,47,330,0,11.01099999999994,2.0,37.05401462729781,4.0,9.0,10.04987562112089,11.045361017187261,11.045361017187261,26.019223662515376,17.029386365926403,16.0,16.0,14.0,4.0,11.0,2.0,1.0,3.0,1.0,1.5,19.0,18.0,19.026297590440446,104.01922899156675,105.07616285342742,102.39628899525607,97.86725703727473
20,47,331,0,11.044366666666606,4.0,37.05401462729781,4.0,7.0,9.0,11.045361017187261,10.04987562112089,25.019992006393608,18.027756377319946,16.0,16.0,14.0,5.0,10.0,3.0,1.0,2.23606797749979,1.0,1.5,18.0,18.0,18.027756377319946,104.01922899156675,104.01922899156675,102.17631819555841,97.51410154434076
