video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,rot_x,rot_y,rot_z
27,384,0,16.209371042634057,0:00:16.209371,0,"(1036.0831352042853, 389.4121987757603)","(1036.0831352042853, 438.7494909283453)","(1041.369273649205, 488.08678308093033)","(1051.9415505390448, 539.186121381822)","(1066.0379197254977, 588.5234135344069)","(1087.182473505177, 634.3366133903788)","(1120.6613503230026, 673.1016286531242)","(1161.1884117340544, 703.0564131743365)","(1212.2877500349462, 717.1527823607894)","(1266.9111806324509, 711.8666439158695)","(1318.0105189333426, 687.197997839577)","(1360.2996264927012, 651.9570748734449)","(1392.0164571622201, 606.1438750174731)","(1413.1610109418993, 551.5204444199683)","(1423.733287831739, 496.8970138224634)","(1432.5435185732722, 440.51153707665196)","(1436.0676108698854, 385.8881064791471)","(1067.7999658738042, 336.5508143265621)","(1087.182473505177, 310.120122101963)","(1118.899304174696, 296.0237529155101)","(1152.3781809925215, 297.7857990638167)","(1184.0950116620404, 308.35807595365634)","(1251.0527652976914, 304.8339836570431)","(1284.5316421155171, 290.7376144705903)","(1325.058703526569, 288.97556832228366)","(1362.0616726410078, 303.07193750873654)","(1388.492364865607, 329.50262973333565)","(1215.8118423315593, 357.69536810624135)","(1214.0497961832527, 389.4121987757603)","(1212.2877500349462, 419.36698329697265)","(1210.5257038866396, 451.08381396649156)","(1175.2847809205073, 486.32473693262375)","(1194.6672885518801, 489.84882922923697)","(1215.8118423315593, 495.13496767415677)","(1236.9563961112385, 491.61087537754355)","(1258.100949890918, 484.5626907843171)","(1101.2788426916297, 380.6019680342273)","(1118.899304174696, 362.9815065511612)","(1143.5679502509884, 362.9815065511612)","(1168.236596327281, 378.83992188592066)","(1143.5679502509884, 384.12606033084046)","(1120.6613503230026, 384.12606033084046)","(1275.721411373984, 375.31582958930744)","(1300.3900574502766, 355.93332195793477)","(1326.8207496748755, 355.93332195793477)","(1349.7273496028615, 371.7917372926942)","(1326.8207496748755, 378.83992188592066)","(1300.3900574502766, 378.83992188592066)","(1136.519765657762, 569.1409059030343)","(1161.1884117340544, 540.9481675301286)","(1192.9052424035735, 528.6138444919824)","(1217.573888479866, 532.1379367885955)","(1240.480488407852, 528.6138444919824)","(1275.721411373984, 539.186121381822)","(1305.6761958951963, 567.3788597547277)","(1277.4834575222906, 609.6679673140862)","(1242.2425345561585, 629.050474945459)","(1217.573888479866, 630.8125210937656)","(1191.1431962552667, 627.2884287971524)","(1159.4263655857478, 609.6679673140862)","(1147.0920425476015, 569.1409059030343)","(1194.6672885518801, 549.7583982716616)","(1217.573888479866, 549.7583982716616)","(1240.480488407852, 549.7583982716616)","(1293.34187285705, 567.3788597547277)","(1242.2425345561585, 602.6197827208598)","(1217.573888479866, 604.3818288691665)","(1192.9052424035735, 602.6197827208598)",1.89,3.71,0.37
27,385,0,16.251582946390915,0:00:16.251583,0,"(1047.1317697849308, 392.67441366934906)","(1048.9005734501081, 443.9697199594893)","(1054.2069844456398, 491.72741891927495)","(1064.8198064367034, 543.0227252094152)","(1078.9702357581214, 590.7804241692008)","(1098.427076075071, 635.000515798632)","(1133.803149378616, 670.376589102177)","(1178.0232410080473, 695.1398404146585)","(1229.3185472981875, 705.7526624057219)","(1282.382657253505, 696.9086440798358)","(1333.677963543645, 675.6830000977087)","(1376.129251507899, 640.3069267941638)","(1407.9677174810895, 596.0868351647326)","(1425.6557541328618, 543.0227252094152)","(1434.499772458748, 489.9586152540977)","(1443.3437907846344, 435.125701633603)","(1446.881398114989, 378.5239843479311)","(1077.201432092944, 350.22312570509513)","(1093.1206650795393, 323.6910707274364)","(1124.9591310527298, 311.3094450711957)","(1160.3352043562747, 313.0782487363729)","(1192.1736703294653, 323.6910707274364)","(1255.850602275846, 316.6158560667274)","(1291.226675579391, 302.4654267453094)","(1331.9091598784678, 298.9278194149549)","(1369.05403684719, 311.3094450711957)","(1397.354895490026, 336.0726963836771)","(1224.0121363026556, 367.9111623568676)","(1222.2433326374785, 399.74962833005804)","(1220.4745289723012, 431.5880943032485)","(1218.7057253071239, 463.426560276439)","(1185.0984556687563, 495.26502624962944)","(1204.555295985706, 500.5714372451612)","(1225.7809399678329, 504.1090445755157)","(1247.0065839499598, 500.5714372451612)","(1268.232227932087, 495.26502624962944)","(1109.0398980661346, 390.9056100041718)","(1126.727934717907, 374.9863770175766)","(1151.4911860303885, 373.21757335239937)","(1174.4856336776927, 389.1368063389946)","(1153.2599896955658, 394.4432173345263)","(1128.4967383830842, 396.21202099970355)","(1284.151460918682, 383.83039534346284)","(1308.9147122311635, 366.14235869169033)","(1335.4467672088224, 364.3735550265131)","(1358.4412148561264, 378.5239843479311)","(1337.2155708739995, 387.36800267381733)","(1310.6835158963409, 389.1368063389946)","(1156.7975970259201, 574.8611911826056)","(1181.5608483384017, 550.0979398701242)","(1209.8617069812376, 537.7163142138834)","(1229.3185472981875, 541.2539215442379)","(1250.5441912803144, 537.7163142138834)","(1280.6138535883276, 548.3291362049468)","(1308.9147122311635, 571.3235838522511)","(1280.6138535883276, 597.8556388299098)","(1250.5441912803144, 612.0060681513278)","(1229.3185472981875, 613.7748718165051)","(1206.3240996508832, 612.0060681513278)","(1179.7920446732244, 601.3932461602643)","(1169.179222682161, 574.8611911826056)","(1209.8617069812376, 562.4795655263649)","(1231.0873509633645, 562.4795655263649)","(1250.5441912803144, 560.7107618611876)","(1296.533086574923, 571.3235838522511)","(1250.5441912803144, 583.7052095084919)","(1229.3185472981875, 585.4740131736692)","(1208.0929033160605, 583.7052095084919)",0.77,4.24,1.8
27,386,0,16.293794850147773,0:00:16.293795,0,"(1060.1967378495087, 392.66545846278103)","(1061.9815808425215, 442.64106226713494)","(1067.3361098215594, 490.83182307847625)","(1074.4754817936098, 540.8074268828302)","(1086.9693827446984, 588.9981876941715)","(1106.6026556678373, 635.4041055125002)","(1140.5146725350776, 672.8858083657657)","(1185.1357473603937, 699.6584532609553)","(1236.8961941577602, 712.1523542120437)","(1292.2263269411521, 705.0129822399932)","(1343.9867737385187, 681.8100233308288)","(1388.6078485638348, 646.1131634705761)","(1420.7350224380623, 599.7072456522474)","(1438.5834523681885, 544.3771128688555)","(1447.507667333252, 490.83182307847625)","(1456.431882298315, 435.5016902950844)","(1460.0015682843402, 380.1715575116925)","(1088.754225737711, 351.61406962349025)","(1106.6026556678373, 324.84142472830064)","(1136.9449865490524, 312.3475237772122)","(1170.8570034162924, 315.91720976323745)","(1202.98417729052, 326.6262677213133)","(1267.238525038975, 319.4868957492627)","(1302.935384899228, 305.2081518051616)","(1342.201930745506, 301.63846581913634)","(1381.468476591784, 312.3475237772122)","(1410.0259644799864, 337.33532567938914)","(1235.1113511647475, 371.24734254662934)","(1233.326508171735, 403.3745164208569)","(1231.5416651787223, 435.5016902950844)","(1229.7568221857096, 469.41370716232456)","(1195.8448053184695, 497.97119505052683)","(1213.6932352485958, 503.32572402956475)","(1235.1113511647475, 508.6802530086027)","(1258.3143100739119, 505.11056702257736)","(1279.7324259900636, 497.97119505052683)","(1120.8813996119386, 392.66545846278103)","(1138.7298295420649, 376.60187152566726)","(1163.717631444242, 376.60187152566726)","(1186.9205903534062, 390.8806154697684)","(1163.717631444242, 398.01998744181896)","(1140.5146725350776, 398.01998744181896)","(1295.7960129271773, 387.3109294837431)","(1320.7838148293542, 369.4624995536167)","(1347.5564597245439, 367.677656560604)","(1370.7594186337083, 381.9564005047052)","(1349.3413027175566, 389.0957724767557)","(1322.568657822367, 390.8806154697684)","(1167.2873174302672, 581.858815722121)","(1190.4902763394316, 555.0861708269314)","(1219.0477642276337, 544.3771128688555)","(1240.4658801437854, 546.1619558618681)","(1261.883996059937, 544.3771128688555)","(1292.2263269411521, 553.3013278339187)","(1322.568657822367, 576.5042867430831)","(1292.2263269411521, 603.2769316382727)","(1261.883996059937, 617.5556755823737)","(1238.681037150773, 619.3405185753865)","(1217.2629212346212, 617.5556755823737)","(1190.4902763394316, 606.8466176242979)","(1179.7812183813558, 580.0739727291083)","(1219.0477642276337, 567.5800717780198)","(1240.4658801437854, 567.5800717780198)","(1261.883996059937, 565.7952287850072)","(1308.289913878266, 576.5042867430831)","(1261.883996059937, 588.9981876941715)","(1238.681037150773, 590.7830306871841)","(1219.0477642276337, 588.9981876941715)",0.16,4.58,1.34
27,387,0,16.33600675390463,0:00:16.336007,0,"(1066.8784745666305, 392.6830015631799)","(1068.671547633129, 442.88904742513904)","(1074.0507668326245, 491.30202022059956)","(1081.2230590986187, 543.3011391490571)","(1093.7745705641084, 593.5071850110163)","(1115.291447362091, 640.1270847399783)","(1149.3598356255632, 675.988546069949)","(1194.1866622880266, 702.8846420674271)","(1246.1857812164842, 711.8500073999198)","(1301.771046277939, 704.6777151339256)","(1353.7701652063965, 681.3677652694446)","(1396.8039188023615, 647.2993770059724)","(1429.0792339993352, 600.6794772770104)","(1447.0099646643207, 545.0942122155557)","(1455.9753299968133, 491.30202022059956)","(1464.940695329306, 437.5098282256434)","(1466.7337683958044, 381.9245631641887)","(1097.3607166971055, 353.2353941002121)","(1113.4983742955924, 328.13237116923256)","(1143.9806164260676, 317.3739327702413)","(1178.0490046895397, 320.9600789032384)","(1210.3243198865134, 331.71851730222966)","(1276.6680233469594, 324.54622503623546)","(1310.7364116104316, 310.20164050424717)","(1350.1840190733994, 306.61549437125007)","(1387.8385534698689, 315.58085970374276)","(1414.7346494673468, 338.8908095682238)","(1242.599635083487, 374.7522708981946)","(1240.8065620169887, 408.8206591616668)","(1239.0134889504902, 441.0959743586405)","(1237.2204158839916, 473.37128955561417)","(1203.1520276205194, 502.0604586195908)","(1222.8758313520034, 507.4396778190864)","(1244.3927081499858, 512.818897018582)","(1265.9095849479681, 507.4396778190864)","(1287.4264617459507, 502.0604586195908)","(1127.8429588275808, 396.269147696177)","(1145.773689492566, 380.1314900976902)","(1170.8767124235458, 380.1314900976902)","(1192.3935892215281, 396.269147696177)","(1170.8767124235458, 401.6483668956726)","(1145.773689492566, 403.44143996217116)","(1303.5641193444376, 390.8899284966814)","(1326.8740692089186, 372.95919783169603)","(1353.7701652063965, 371.1661247651975)","(1377.0801150708776, 385.51070929718577)","(1357.3563113393936, 394.47607462967846)","(1330.4602153419155, 396.269147696177)","(1176.2559316230413, 584.5418196785236)","(1199.5658814875223, 559.4387967475441)","(1228.255050551499, 546.8872852820542)","(1247.9788542829829, 550.4734314150513)","(1269.4957310809652, 548.6803583485528)","(1298.1849001449418, 557.6457236810455)","(1328.667142275417, 579.1626004790279)","(1299.9779732114405, 604.2656234100075)","(1271.288804147464, 615.0240618089987)","(1247.9788542829829, 618.6102079419958)","(1224.6689044185018, 615.0240618089987)","(1199.5658814875223, 604.2656234100075)","(1188.807443088531, 582.748746612025)","(1228.255050551499, 573.7833812795324)","(1247.9788542829829, 573.7833812795324)","(1269.4957310809652, 573.7833812795324)","(1316.1156308099273, 579.1626004790279)","(1269.4957310809652, 588.1279658115207)","(1247.9788542829829, 588.1279658115207)","(1226.4619774850003, 586.3348927450221)",-0.21,4.42,1.39
27,388,0,16.37821865766149,0:00:16.378219,0,"(1062.330636804535, 385.6528026046716)","(1062.330636804535, 435.6448325719438)","(1069.4723553712884, 485.63686253921605)","(1074.828644296353, 537.4143221481766)","(1087.3266517881711, 589.1917817571372)","(1108.7518074884308, 635.6129524410328)","(1144.4604003221966, 673.1069749164869)","(1190.8815710060924, 699.8884195418113)","(1242.6590306150529, 708.8155677502529)","(1298.00734950739, 701.6738491834997)","(1349.7848091163505, 678.4632638415518)","(1394.420550158558, 642.754671007786)","(1424.7728540672588, 598.1189299655786)","(1440.8417208424535, 544.5560407149297)","(1449.7688690508949, 490.9931514642809)","(1458.6960172593365, 435.6448325719438)","(1462.266876542713, 378.5110840379184)","(1090.8975110715478, 353.51506905428226)","(1108.7518074884308, 326.73362442895785)","(1140.88954103882, 316.0210465788281)","(1174.8127042308977, 319.59190586220467)","(1206.9504377812868, 330.30448371233445)","(1271.2259048820656, 324.9481947872696)","(1306.9344977158314, 308.8793280120749)","(1346.2139498329739, 305.3084687286983)","(1385.4934019501163, 316.0210465788281)","(1412.2748465754407, 341.0170615624642)","(1237.302741689988, 373.1547951128535)","(1237.302741689988, 407.0779583049311)","(1235.5173120482996, 439.2156918553204)","(1233.7318824066112, 473.138855047398)","(1198.0232895728454, 501.7057293144107)","(1219.4484452731049, 507.06201823947555)","(1239.0881713316762, 512.4183071645405)","(1262.298756673624, 507.06201823947555)","(1283.7239123738836, 501.7057293144107)","(1121.2498149802489, 392.7945211714247)","(1139.1041113971316, 376.7256543962301)","(1164.100126380768, 376.7256543962301)","(1187.3107117227157, 392.7945211714247)","(1164.100126380768, 398.15081009648964)","(1140.88954103882, 398.15081009648964)","(1298.00734950739, 389.2236618880481)","(1321.2179348493378, 369.5839358294769)","(1349.7848091163505, 369.5839358294769)","(1372.9953944582983, 382.081943321295)","(1351.5702387580388, 392.7945211714247)","(1324.7887941327144, 392.7945211714247)","(1171.241844947521, 582.050063190384)","(1196.2378599311571, 557.0540482067478)","(1224.8047341981699, 544.5560407149297)","(1244.4444602567412, 548.1268999983064)","(1264.0841863153123, 544.5560407149297)","(1292.651060582325, 555.2686185650596)","(1321.2179348493378, 576.693774265319)","(1294.4364902240134, 601.6897892489552)","(1265.8696159570006, 614.1877967407733)","(1242.6590306150529, 615.9732263824616)","(1221.2338749147932, 614.1877967407733)","(1194.4524302894688, 603.4752188906434)","(1185.5252820810274, 582.050063190384)","(1224.8047341981699, 573.1229149819425)","(1244.4444602567412, 573.1229149819425)","(1264.0841863153123, 571.3374853402541)","(1308.7199273575197, 576.693774265319)","(1264.0841863153123, 583.8354928320722)","(1242.6590306150529, 585.6209224737605)","(1223.0193045564815, 585.6209224737605)",-0.79,4.33,1.27
27,389,0,16.420430561418346,0:00:16.420431,0,"(1064.1160664462234, 391.00909152973645)","(1064.1160664462234, 442.786551138697)","(1071.2577850129765, 490.9931514642809)","(1080.184933221418, 542.7706110732414)","(1090.8975110715478, 590.9772113988254)","(1112.3226667718072, 637.398382082721)","(1148.0312596055733, 674.8924045581753)","(1192.6670006477805, 701.6738491834997)","(1244.4444602567412, 712.3864270336294)","(1298.00734950739, 705.2447084668762)","(1349.7848091163505, 682.0341231249284)","(1394.420550158558, 646.3255302911625)","(1424.7728540672588, 601.6897892489552)","(1442.6271504841418, 548.1268999983064)","(1451.5542986925832, 494.5640107476575)","(1460.4814469010248, 439.2156918553204)","(1464.0523061844012, 383.86737296298327)","(1094.4683703549244, 351.729639412594)","(1112.3226667718072, 324.9481947872696)","(1144.4604003221966, 316.0210465788281)","(1178.3835635142743, 321.377335503893)","(1210.5212970646635, 332.0899133540227)","(1276.5821938071304, 326.73362442895785)","(1312.2907866408964, 312.4501872954515)","(1351.5702387580388, 307.0938983703866)","(1389.064261233493, 317.8064762205164)","(1415.8457058588174, 342.8024912041525)","(1242.6590306150529, 376.7256543962301)","(1240.8736009733645, 408.8633879466194)","(1239.0881713316762, 441.0011214970087)","(1237.302741689988, 473.138855047398)","(1203.3795784979104, 503.491158956099)","(1223.0193045564815, 508.8474478811639)","(1244.4444602567412, 514.2037368062288)","(1265.8696159570006, 508.8474478811639)","(1285.509342015572, 505.2765885977873)","(1124.8206742636255, 392.7945211714247)","(1144.4604003221966, 378.5110840379184)","(1169.4564153058327, 378.5110840379184)","(1192.6670006477805, 392.7945211714247)","(1169.4564153058327, 399.9362397381779)","(1144.4604003221966, 399.9362397381779)","(1303.3636384324548, 391.00909152973645)","(1326.5742237744028, 371.3693654711652)","(1353.3556683997272, 371.3693654711652)","(1376.566253741675, 383.86737296298327)","(1356.9265276831036, 394.57995081311304)","(1328.3596534160909, 394.57995081311304)","(1174.8127042308977, 583.8354928320722)","(1199.8087192145338, 560.6249074901244)","(1226.5901638398582, 548.1268999983064)","(1246.2298898984295, 553.4831889233712)","(1267.655045598689, 548.1268999983064)","(1294.4364902240134, 560.6249074901244)","(1321.2179348493378, 585.6209224737605)","(1294.4364902240134, 607.0460781740201)","(1265.8696159570006, 619.5440856658381)","(1242.6590306150529, 621.3295153075264)","(1221.2338749147932, 617.7586560241498)","(1198.0232895728454, 605.2606485323317)","(1187.3107117227157, 583.8354928320722)","(1224.8047341981699, 574.9083446236308)","(1246.2298898984295, 576.693774265319)","(1267.655045598689, 574.9083446236308)","(1308.7199273575197, 583.8354928320722)","(1265.8696159570006, 587.4063521154488)","(1244.4444602567412, 589.1917817571372)","(1223.0193045564815, 585.6209224737605)",-0.31,3.99,0.97
27,390,0,16.462642465175204,0:00:16.462642,0,"(1072.6349551613464, 389.2337546321274)","(1072.6349551613464, 439.4574649072406)","(1078.016066976537, 487.8874712439569)","(1081.603474853331, 539.904885457467)","(1092.3656984837123, 590.1285957325802)","(1112.0964418060782, 638.5586020692965)","(1149.7642245124132, 676.2263847756315)","(1194.6068229723355, 704.9256477899818)","(1246.6242371858457, 715.6878714203632)","(1300.4353553377528, 708.5130556667756)","(1352.452769551263, 685.194904467616)","(1399.0890719495821, 651.1145296380748)","(1431.3757428407264, 606.2719311781523)","(1449.3127822246954, 552.4608130262453)","(1460.0750058550768, 500.4433988127352)","(1469.0435255470613, 444.8385767224313)","(1472.6309334238551, 387.4400506937305)","(1103.1279221140937, 353.35967586418934)","(1121.0649614980628, 326.45411678823586)","(1153.351632389207, 317.48559709625135)","(1185.638303280351, 322.86670891144206)","(1217.9249741714953, 333.6289325418235)","(1280.7046120153868, 330.04152466502967)","(1316.5786907833249, 313.89818921945755)","(1356.0401774280567, 310.31078134266374)","(1395.5016640727883, 319.27930103464826)","(1424.2009270871388, 344.3911561722049)","(1250.2116450626395, 376.67782706334907)","(1248.4179411242426, 408.96449795449325)","(1246.6242371858457, 441.2511688456375)","(1244.8305332474488, 475.3315436751786)","(1210.7501584179076, 505.8245106279259)","(1230.4809017402736, 511.20562244311657)","(1250.2116450626395, 516.5867342583073)","(1271.7360923234023, 512.9993263815135)","(1293.2605395841651, 507.6182145663228)","(1131.8271851284442, 394.6148664473181)","(1149.7642245124132, 380.2652349401429)","(1176.6697835883667, 380.2652349401429)","(1199.9879347875262, 396.408570385715)","(1174.8760796499698, 401.78968220090565)","(1149.7642245124132, 401.78968220090565)","(1309.4038750297373, 392.8211625089212)","(1332.722026228897, 374.88412312495217)","(1361.4212892432474, 374.88412312495217)","(1384.7394404424072, 387.4400506937305)","(1365.0086971200412, 396.408570385715)","(1336.3094341056908, 398.2022743241119)","(1182.0508954035572, 586.5411878557865)","(1205.369046602717, 561.4293327182298)","(1232.2746056786705, 548.8734051494515)","(1253.7990529394333, 554.2545169646422)","(1275.3235002001961, 550.6671090878484)","(1302.2290592761497, 563.2230366566267)","(1325.5472104753094, 588.3348917941834)","(1300.4353553377528, 613.4467469317399)","(1273.5297962617992, 626.0026745005182)","(1250.2116450626395, 627.7963784389151)","(1226.8934938634798, 624.2089705621213)","(1203.57534266432, 611.653042993343)","(1194.6068229723355, 586.5411878557865)","(1232.2746056786705, 577.572668163802)","(1252.0053490010364, 579.3663721021989)","(1273.5297962617992, 577.572668163802)","(1312.991282906531, 586.5411878557865)","(1273.5297962617992, 593.716003609374)","(1252.0053490010364, 595.5097075477709)","(1230.4809017402736, 591.922299670977)",-0.52,4.07,0.23
27,391,0,16.50485436893206,0:00:16.504854,0,"(1072.548688878823, 399.9638087290594)","(1072.548688878823, 451.97703946064115)","(1077.9293679200211, 500.4031508314241)","(1083.3100469612193, 552.4163815630059)","(1094.0714050436154, 600.8424929337888)","(1113.8005615280085, 643.8879252633736)","(1147.8781954555966, 679.7591188713611)","(1190.9236277851815, 704.8689543969523)","(1242.936858516763, 715.6303124793485)","(1298.5372086091436, 708.456073757751)","(1350.5504393407252, 686.9333575929586)","(1397.182991031109, 654.64928334577)","(1429.4670652782975, 609.8102913357857)","(1449.1962217626906, 557.7970606042039)","(1458.1640201646876, 505.7838298726222)","(1467.1318185666844, 450.1834797802418)","(1472.5124976078826, 394.5831296878613)","(1103.0392034456122, 356.91837639947454)","(1120.974800249606, 330.014981193484)","(1153.2588744967948, 317.4600634306884)","(1187.3365084243826, 321.04718279148716)","(1219.6205826715714, 333.60210055428274)","(1282.3951714855493, 330.014981193484)","(1316.4728054131374, 313.8729440698897)","(1355.9311183819234, 310.28582470909095)","(1395.3894313507096, 321.04718279148716)","(1424.0863862370995, 346.1570183170783)","(1250.1110972383606, 378.44109256426697)","(1246.523977877562, 410.72516681145567)","(1244.7304181971624, 443.0092410586443)","(1242.936858516763, 475.29331530583295)","(1210.6527842695746, 505.7838298726222)","(1228.5883810735681, 511.1645089138203)","(1250.1110972383606, 516.5451879550185)","(1269.8402537227537, 512.9580685942198)","(1291.3629698875461, 507.5773895530216)","(1133.5297180124016, 396.37668936826066)","(1151.4653148163952, 382.0282119250657)","(1176.5751503419865, 382.0282119250657)","(1199.8914261871782, 398.17024904866)","(1176.5751503419865, 403.55092808985813)","(1153.2588744967948, 403.55092808985813)","(1311.0921263719392, 394.5831296878613)","(1334.408402217131, 374.85397320346823)","(1361.3117974231216, 374.85397320346823)","(1384.6280732683133, 389.2024506466632)","(1363.1053571035209, 398.17024904866)","(1336.2019618975303, 399.9638087290594)","(1180.1622697027851, 588.2875751709933)","(1203.478545547977, 561.3841799650027)","(1232.175500434367, 548.8292622022071)","(1251.9046569187599, 552.4163815630059)","(1273.4273730835523, 548.8292622022071)","(1302.1243279699424, 561.3841799650027)","(1325.4406038151342, 590.0811348513926)","(1300.330768289543, 616.9845300573832)","(1271.633813403153, 629.5394478201787)","(1248.3175375579613, 631.3330075005781)","(1226.7948213931688, 629.5394478201787)","(1199.8914261871782, 616.9845300573832)","(1192.7171874655808, 588.2875751709933)","(1230.3819407539675, 573.9390977277983)","(1251.9046569187599, 573.9390977277983)","(1273.4273730835523, 573.9390977277983)","(1314.6792457327379, 588.2875751709933)","(1271.633813403153, 600.8424929337888)","(1250.1110972383606, 600.8424929337888)","(1228.5883810735681, 599.0489332533895)",0.75,4.29,0.22
27,392,0,16.54706627268892,0:00:16.547066,0,"(1061.1656562055484, 398.1593081910265)","(1061.1656562055484, 447.9292217149048)","(1066.4981469402496, 494.14414141564896)","(1073.608134586518, 543.9140549395273)","(1082.4956191443532, 591.9064715518385)","(1102.0480851715913, 636.3438943410156)","(1137.5980234029328, 670.1163356607901)","(1178.4804523689759, 696.7787893342963)","(1228.250365892854, 707.4437708036988)","(1281.5752732398666, 700.3337831574305)","(1334.900180586879, 679.0038202186256)","(1382.8925971991903, 645.231378898851)","(1414.8875416073977, 604.3489499328081)","(1434.4400076346358, 552.8015394973627)","(1445.1049891040382, 501.2541290619173)","(1455.7699705734406, 446.15172480333774)","(1461.102461308142, 391.0493205447582)","(1093.1606006137558, 351.94438849028234)","(1110.9355697294266, 325.28193481677613)","(1142.9305141376342, 314.6169533473736)","(1174.9254585458416, 316.3944502589407)","(1206.920402954049, 328.8369286399103)","(1269.132794858897, 323.50443790520904)","(1304.6827330902386, 309.28446261267237)","(1343.7876651447145, 305.7294687895382)","(1381.1151002876231, 316.3944502589407)","(1409.5550508726965, 339.5019101093128)","(1237.1378504506895, 371.49685451752026)","(1235.3603535391223, 403.4917989257278)","(1233.5828566275554, 435.48674333393524)","(1231.8053597159883, 467.48168774214275)","(1199.8104153077807, 497.69913523878313)","(1217.5853844234516, 503.0316259734844)","(1237.1378504506895, 508.36411670818563)","(1256.6903164779274, 504.80912288505147)","(1276.2427825051652, 499.4766321503502)","(1123.3780481103963, 392.8268174563253)","(1141.153017226067, 376.8293452522215)","(1166.0379739880061, 375.05184834065443)","(1189.1454338383783, 391.0493205447582)","(1166.0379739880061, 398.1593081910265)","(1141.153017226067, 399.9368051025936)","(1297.5727454439702, 387.494326721624)","(1322.4577022059095, 367.9418606943861)","(1350.8976527909829, 367.9418606943861)","(1374.0051126413548, 382.16183598692277)","(1352.6751497025498, 392.8268174563253)","(1324.2351991174764, 392.8268174563253)","(1167.8154708995733, 581.241490082436)","(1189.1454338383783, 551.0240425857957)","(1217.5853844234516, 536.804067293259)","(1237.1378504506895, 542.1365580279602)","(1258.4678133894945, 538.581564204826)","(1286.9077639745678, 551.0240425857957)","(1311.792720736507, 581.241490082436)","(1286.9077639745678, 607.9039437559422)","(1258.4678133894945, 622.1239190484789)","(1235.3603535391223, 625.6789128716131)","(1212.2528936887504, 622.1239190484789)","(1187.3679369268111, 609.6814406675094)","(1180.2579492805428, 579.4639931708689)","(1217.5853844234516, 563.4665209667652)","(1237.1378504506895, 563.4665209667652)","(1258.4678133894945, 561.6890240551982)","(1299.3502423555374, 579.4639931708689)","(1258.4678133894945, 591.9064715518385)","(1235.3603535391223, 593.6839684634056)","(1214.0303906003173, 591.9064715518385)",1.53,4.57,0.23
27,393,0,16.589278176445777,0:00:16.589278,0,"(1061.1656562055484, 398.1593081910265)","(1061.1656562055484, 447.9292217149048)","(1066.4981469402496, 494.14414141564896)","(1073.608134586518, 543.9140549395273)","(1082.4956191443532, 591.9064715518385)","(1102.0480851715913, 636.3438943410156)","(1137.5980234029328, 670.1163356607901)","(1178.4804523689759, 696.7787893342963)","(1228.250365892854, 707.4437708036988)","(1281.5752732398666, 700.3337831574305)","(1334.900180586879, 679.0038202186256)","(1382.8925971991903, 645.231378898851)","(1414.8875416073977, 604.3489499328081)","(1434.4400076346358, 552.8015394973627)","(1445.1049891040382, 501.2541290619173)","(1455.7699705734406, 446.15172480333774)","(1461.102461308142, 391.0493205447582)","(1093.1606006137558, 351.94438849028234)","(1110.9355697294266, 325.28193481677613)","(1142.9305141376342, 314.6169533473736)","(1174.9254585458416, 316.3944502589407)","(1206.920402954049, 328.8369286399103)","(1269.132794858897, 323.50443790520904)","(1304.6827330902386, 309.28446261267237)","(1343.7876651447145, 305.7294687895382)","(1381.1151002876231, 316.3944502589407)","(1409.5550508726965, 339.5019101093128)","(1237.1378504506895, 371.49685451752026)","(1235.3603535391223, 403.4917989257278)","(1233.5828566275554, 435.48674333393524)","(1231.8053597159883, 467.48168774214275)","(1199.8104153077807, 497.69913523878313)","(1217.5853844234516, 503.0316259734844)","(1237.1378504506895, 508.36411670818563)","(1256.6903164779274, 504.80912288505147)","(1276.2427825051652, 499.4766321503502)","(1123.3780481103963, 392.8268174563253)","(1141.153017226067, 376.8293452522215)","(1166.0379739880061, 375.05184834065443)","(1189.1454338383783, 391.0493205447582)","(1166.0379739880061, 398.1593081910265)","(1141.153017226067, 399.9368051025936)","(1297.5727454439702, 387.494326721624)","(1322.4577022059095, 367.9418606943861)","(1350.8976527909829, 367.9418606943861)","(1374.0051126413548, 382.16183598692277)","(1352.6751497025498, 392.8268174563253)","(1324.2351991174764, 392.8268174563253)","(1167.8154708995733, 581.241490082436)","(1189.1454338383783, 551.0240425857957)","(1217.5853844234516, 536.804067293259)","(1237.1378504506895, 542.1365580279602)","(1258.4678133894945, 538.581564204826)","(1286.9077639745678, 551.0240425857957)","(1311.792720736507, 581.241490082436)","(1286.9077639745678, 607.9039437559422)","(1258.4678133894945, 622.1239190484789)","(1235.3603535391223, 625.6789128716131)","(1212.2528936887504, 622.1239190484789)","(1187.3679369268111, 609.6814406675094)","(1180.2579492805428, 579.4639931708689)","(1217.5853844234516, 563.4665209667652)","(1237.1378504506895, 563.4665209667652)","(1258.4678133894945, 561.6890240551982)","(1299.3502423555374, 579.4639931708689)","(1258.4678133894945, 591.9064715518385)","(1235.3603535391223, 593.6839684634056)","(1214.0303906003173, 591.9064715518385)",1.53,4.57,0.23
