,video_id,origin_vid,process_status,link_video,height_vid,width_vid,duration_vid,fps_vid,total_frames,time_step_fr
0,59,D,L,Ka19xzJ_DQw_neutral_2,720,1280,1.02,29.97002997002997,30,0.0333666666666666
